team2Score,team1Score,team1,team2
93,99,Detroit Pistons,Charlotte Hornets
141,106,New Jersey Nets,Denver Nuggets
105,91,Milwaukee Bucks,Indiana Pacers
98,110,Los Angeles Lakers,New York Knicks
98,114,Chicago Bulls,Sacramento Kings
104,125,Portland Trail Blazers,Seattle SuperSonics
103,130,Philadelphia 76ers,Washington Bullets
114,109,Charlotte Hornets,Boston Celtics
125,106,Denver Nuggets,Dallas Mavericks
111,133,New York Knicks,Detroit Pistons
85,93,Seattle SuperSonics,Golden State Warriors
105,97,Chicago Bulls,Los Angeles Clippers
91,138,Los Angeles Lakers,Miami Heat
124,102,Washington Bullets,Milwaukee Bucks
104,91,Cleveland Cavaliers,Philadelphia 76ers
129,133,New Jersey Nets,Phoenix Suns
119,109,Atlanta Hawks,San Antonio Spurs
111,108,Houston Rockets,Utah Jazz
115,96,Milwaukee Bucks,Boston Celtics
100,95,Atlanta Hawks,Dallas Mavericks
101,106,Washington Bullets,Indiana Pacers
100,93,New Jersey Nets,Los Angeles Clippers
123,116,Charlotte Hornets,Philadelphia 76ers
110,105,Seattle SuperSonics,Phoenix Suns
111,94,Houston Rockets,Portland Trail Blazers
115,95,San Antonio Spurs,Utah Jazz
104,91,Boston Celtics,Atlanta Hawks
113,120,Washington Bullets,Charlotte Hornets
113,93,Utah Jazz,Dallas Mavericks
128,123,Chicago Bulls,Denver Nuggets
102,99,Los Angeles Lakers,Detroit Pistons
109,119,Houston Rockets,Golden State Warriors
103,93,Miami Heat,Milwaukee Bucks
127,112,Cleveland Cavaliers,New York Knicks
122,114,Indiana Pacers,Philadelphia 76ers
97,98,New Jersey Nets,Sacramento Kings
117,104,Phoenix Suns,San Antonio Spurs
109,80,Miami Heat,Cleveland Cavaliers
109,94,Golden State Warriors,Portland Trail Blazers
104,109,Los Angeles Lakers,Philadelphia 76ers
120,104,San Antonio Spurs,Atlanta Hawks
99,84,Miami Heat,Charlotte Hornets
139,119,New York Knicks,Denver Nuggets
109,99,Chicago Bulls,Golden State Warriors
107,124,Phoenix Suns,Houston Rockets
107,98,Detroit Pistons,Indiana Pacers
119,114,Portland Trail Blazers,Milwaukee Bucks
93,100,Boston Celtics,New Jersey Nets
123,95,Los Angeles Clippers,Sacramento Kings
109,102,Utah Jazz,Seattle SuperSonics
133,100,New Jersey Nets,Boston Celtics
89,101,Houston Rockets,Dallas Mavericks
114,111,Indiana Pacers,Detroit Pistons
128,135,New York Knicks,Los Angeles Clippers
110,106,Seattle SuperSonics,Los Angeles Lakers
101,105,San Antonio Spurs,Miami Heat
114,106,Portland Trail Blazers,Philadelphia 76ers
107,93,Chicago Bulls,Utah Jazz
127,115,Washington Bullets,Atlanta Hawks
109,107,Philadelphia 76ers,Charlotte Hornets
96,99,Cleveland Cavaliers,Milwaukee Bucks
126,133,Denver Nuggets,Sacramento Kings
112,84,Boston Celtics,Cleveland Cavaliers
101,104,New York Knicks,Dallas Mavericks
129,102,Golden State Warriors,Denver Nuggets
113,92,Utah Jazz,Los Angeles Lakers
102,105,Portland Trail Blazers,Miami Heat
92,103,Milwaukee Bucks,New Jersey Nets
110,95,Houston Rockets,Phoenix Suns
154,104,Los Angeles Clippers,Seattle SuperSonics
114,120,Detroit Pistons,Washington Bullets
115,97,Portland Trail Blazers,Atlanta Hawks
100,113,Chicago Bulls,Dallas Mavericks
108,104,Charlotte Hornets,Houston Rockets
100,107,Philadelphia 76ers,Indiana Pacers
114,106,Los Angeles Clippers,Phoenix Suns
73,107,Utah Jazz,Sacramento Kings
122,109,New York Knicks,San Antonio Spurs
136,106,Golden State Warriors,Seattle SuperSonics
122,103,Denver Nuggets,Cleveland Cavaliers
119,112,Washington Bullets,Los Angeles Lakers
99,102,Detroit Pistons,New Jersey Nets
123,113,Sacramento Kings,Atlanta Hawks
105,100,Boston Celtics,Chicago Bulls
114,103,Utah Jazz,Golden State Warriors
106,105,Cleveland Cavaliers,Houston Rockets
102,111,Los Angeles Lakers,Los Angeles Clippers
109,84,Detroit Pistons,Milwaukee Bucks
93,97,Portland Trail Blazers,New Jersey Nets
124,123,Denver Nuggets,New York Knicks
130,92,Washington Bullets,Phoenix Suns
107,112,Seattle SuperSonics,San Antonio Spurs
103,106,Atlanta Hawks,Boston Celtics
102,98,Seattle SuperSonics,Dallas Mavericks
102,89,Chicago Bulls,Detroit Pistons
129,120,Portland Trail Blazers,Indiana Pacers
125,111,Phoenix Suns,Los Angeles Lakers
94,96,Sacramento Kings,Miami Heat
134,109,Denver Nuggets,Philadelphia 76ers
111,94,Washington Bullets,Utah Jazz
120,116,Houston Rockets,Los Angeles Clippers
113,109,Milwaukee Bucks,New York Knicks
95,104,Cleveland Cavaliers,San Antonio Spurs
82,92,Detroit Pistons,Atlanta Hawks
121,107,Philadelphia 76ers,Boston Celtics
96,95,New Jersey Nets,Charlotte Hornets
118,100,Milwaukee Bucks,Chicago Bulls
112,105,Sacramento Kings,Indiana Pacers
110,121,Denver Nuggets,Miami Heat
110,105,Golden State Warriors,Phoenix Suns
93,90,Washington Bullets,Portland Trail Blazers
89,97,Dallas Mavericks,Utah Jazz
130,133,Denver Nuggets,Atlanta Hawks
111,88,Miami Heat,Chicago Bulls
98,102,Cleveland Cavaliers,Dallas Mavericks
106,100,Philadelphia 76ers,Detroit Pistons
109,102,Washington Bullets,Golden State Warriors
110,91,Seattle SuperSonics,Houston Rockets
105,112,Los Angeles Lakers,Indiana Pacers
102,110,Utah Jazz,Los Angeles Clippers
121,112,Charlotte Hornets,New Jersey Nets
124,111,Sacramento Kings,New York Knicks
95,94,Los Angeles Lakers,Milwaukee Bucks
128,123,San Antonio Spurs,Portland Trail Blazers
110,94,Miami Heat,Utah Jazz
88,106,Atlanta Hawks,Chicago Bulls
102,111,Los Angeles Lakers,Cleveland Cavaliers
117,111,Golden State Warriors,Dallas Mavericks
126,101,Houston Rockets,Denver Nuggets
115,104,Charlotte Hornets,Indiana Pacers
121,100,New Jersey Nets,New York Knicks
91,109,Milwaukee Bucks,Philadelphia 76ers
113,92,Los Angeles Clippers,Portland Trail Blazers
108,89,San Antonio Spurs,Sacramento Kings
126,116,Phoenix Suns,Seattle SuperSonics
115,105,Boston Celtics,Washington Bullets
103,96,Philadelphia 76ers,Atlanta Hawks
112,104,Utah Jazz,Boston Celtics
115,106,Indiana Pacers,Charlotte Hornets
110,119,Milwaukee Bucks,Detroit Pistons
88,89,Miami Heat,Los Angeles Clippers
118,113,Los Angeles Lakers,New Jersey Nets
119,98,Detroit Pistons,Cleveland Cavaliers
124,115,Golden State Warriors,Houston Rockets
117,116,Utah Jazz,New York Knicks
94,90,Miami Heat,Sacramento Kings
122,107,San Antonio Spurs,Seattle SuperSonics
115,112,Milwaukee Bucks,Atlanta Hawks
110,96,Los Angeles Lakers,Boston Celtics
98,107,Dallas Mavericks,Charlotte Hornets
100,93,Indiana Pacers,Chicago Bulls
121,118,Denver Nuggets,Los Angeles Clippers
106,114,Philadelphia 76ers,New Jersey Nets
132,125,Portland Trail Blazers,Phoenix Suns
120,94,Atlanta Hawks,Cleveland Cavaliers
114,99,Los Angeles Clippers,Denver Nuggets
100,91,Charlotte Hornets,Detroit Pistons
92,100,New Jersey Nets,Indiana Pacers
87,104,Dallas Mavericks,Miami Heat
93,112,Chicago Bulls,Milwaukee Bucks
117,102,Washington Bullets,New York Knicks
119,107,Utah Jazz,Philadelphia 76ers
115,97,Phoenix Suns,Portland Trail Blazers
113,123,Golden State Warriors,San Antonio Spurs
141,111,Sacramento Kings,Seattle SuperSonics
117,104,New York Knicks,Boston Celtics
120,109,San Antonio Spurs,Houston Rockets
115,110,Los Angeles Lakers,Washington Bullets
121,118,Seattle SuperSonics,Atlanta Hawks
116,103,Los Angeles Lakers,Chicago Bulls
110,94,Utah Jazz,Cleveland Cavaliers
124,127,Portland Trail Blazers,Denver Nuggets
116,100,Miami Heat,Detroit Pistons
113,111,Los Angeles Clippers,Golden State Warriors
105,104,Sacramento Kings,Houston Rockets
125,115,Charlotte Hornets,Milwaukee Bucks
141,113,Indiana Pacers,New York Knicks
102,108,Dallas Mavericks,Philadelphia 76ers
128,110,San Antonio Spurs,Phoenix Suns
114,115,Cleveland Cavaliers,Boston Celtics
100,112,Milwaukee Bucks,Charlotte Hornets
101,109,Seattle SuperSonics,Miami Heat
122,120,Dallas Mavericks,New Jersey Nets
125,107,Sacramento Kings,San Antonio Spurs
82,98,Utah Jazz,Washington Bullets
118,126,Phoenix Suns,Denver Nuggets
109,117,Portland Trail Blazers,Golden State Warriors
125,109,Los Angeles Clippers,Houston Rockets
88,85,Detroit Pistons,New York Knicks
131,114,Indiana Pacers,Atlanta Hawks
103,101,Chicago Bulls,Charlotte Hornets
119,107,Seattle SuperSonics,Cleveland Cavaliers
120,102,Sacramento Kings,Los Angeles Lakers
101,80,Utah Jazz,Miami Heat
113,101,Dallas Mavericks,Milwaukee Bucks
119,107,Denver Nuggets,Phoenix Suns
111,107,Golden State Warriors,Portland Trail Blazers
108,114,Los Angeles Clippers,San Antonio Spurs
125,110,Washington Bullets,Philadelphia 76ers
101,87,Los Angeles Lakers,Utah Jazz
95,97,Houston Rockets,Charlotte Hornets
111,109,San Antonio Spurs,Miami Heat
108,120,Washington Bullets,New Jersey Nets
111,96,Los Angeles Lakers,Phoenix Suns
128,126,New York Knicks,Atlanta Hawks
96,107,Cleveland Cavaliers,Chicago Bulls
110,101,San Antonio Spurs,Dallas Mavericks
130,109,Boston Celtics,Denver Nuggets
119,112,Philadelphia 76ers,Golden State Warriors
104,100,Seattle SuperSonics,Los Angeles Clippers
93,101,Houston Rockets,Miami Heat
120,107,Indiana Pacers,Milwaukee Bucks
112,111,Portland Trail Blazers,Sacramento Kings
122,98,Charlotte Hornets,Cleveland Cavaliers
106,100,Phoenix Suns,Detroit Pistons
128,123,Philadelphia 76ers,Los Angeles Lakers
118,101,Indiana Pacers,New Jersey Nets
96,80,Sacramento Kings,Utah Jazz
108,106,New York Knicks,Chicago Bulls
131,115,Boston Celtics,Dallas Mavericks
129,99,Miami Heat,Seattle SuperSonics
126,109,Houston Rockets,Washington Bullets
122,111,New York Knicks,Charlotte Hornets
127,110,Washington Bullets,Cleveland Cavaliers
109,83,Miami Heat,Denver Nuggets
95,83,Houston Rockets,Detroit Pistons
85,101,Chicago Bulls,Indiana Pacers
124,109,Los Angeles Clippers,Los Angeles Lakers
113,117,Atlanta Hawks,Milwaukee Bucks
109,116,Phoenix Suns,New Jersey Nets
99,112,Boston Celtics,San Antonio Spurs
102,95,Philadelphia 76ers,Utah Jazz
122,125,Phoenix Suns,Washington Bullets
123,104,Detroit Pistons,Atlanta Hawks
106,109,New Jersey Nets,Charlotte Hornets
126,121,Los Angeles Clippers,Chicago Bulls
119,98,Indiana Pacers,Cleveland Cavaliers
104,102,Utah Jazz,Houston Rockets
109,107,Boston Celtics,New York Knicks
119,95,Miami Heat,Portland Trail Blazers
123,96,Dallas Mavericks,Sacramento Kings
129,105,Denver Nuggets,San Antonio Spurs
116,106,Los Angeles Lakers,Seattle SuperSonics
104,106,Phoenix Suns,Boston Celtics
109,100,Miami Heat,Golden State Warriors
116,113,Atlanta Hawks,Indiana Pacers
133,120,Portland Trail Blazers,Los Angeles Lakers
110,102,Los Angeles Clippers,Milwaukee Bucks
96,105,New York Knicks,New Jersey Nets
109,86,Charlotte Hornets,Washington Bullets
103,98,Chicago Bulls,Cleveland Cavaliers
131,129,Golden State Warriors,Denver Nuggets
119,104,Philadelphia 76ers,San Antonio Spurs
120,106,Sacramento Kings,Seattle SuperSonics
115,92,Charlotte Hornets,Boston Celtics
92,106,Utah Jazz,Chicago Bulls
111,88,Atlanta Hawks,Detroit Pistons
123,88,Los Angeles Clippers,Indiana Pacers
118,86,Miami Heat,Los Angeles Lakers
120,111,Dallas Mavericks,Phoenix Suns
147,142,Sacramento Kings,Portland Trail Blazers
121,128,Milwaukee Bucks,Washington Bullets
103,93,New Jersey Nets,Atlanta Hawks
107,104,Washington Bullets,Charlotte Hornets
104,96,New York Knicks,Cleveland Cavaliers
115,94,Dallas Mavericks,Denver Nuggets
102,104,San Antonio Spurs,Golden State Warriors
95,96,Philadelphia 76ers,Houston Rockets
113,99,Detroit Pistons,Indiana Pacers
107,89,Utah Jazz,Milwaukee Bucks
107,99,Miami Heat,Phoenix Suns
129,123,Portland Trail Blazers,Seattle SuperSonics
126,96,San Antonio Spurs,Los Angeles Lakers
134,100,Los Angeles Clippers,New York Knicks
119,84,Los Angeles Clippers,Boston Celtics
92,114,Utah Jazz,Charlotte Hornets
103,121,Philadelphia 76ers,Dallas Mavericks
130,124,Phoenix Suns,Golden State Warriors
105,103,Cleveland Cavaliers,Seattle SuperSonics
101,104,Chicago Bulls,Atlanta Hawks
88,92,Utah Jazz,Miami Heat
125,109,Seattle SuperSonics,Portland Trail Blazers
106,97,Los Angeles Lakers,Sacramento Kings
120,117,Denver Nuggets,Washington Bullets
108,127,Indiana Pacers,Boston Celtics
101,106,Chicago Bulls,Charlotte Hornets
93,100,New York Knicks,Detroit Pistons
107,106,Dallas Mavericks,Golden State Warriors
104,106,Sacramento Kings,Los Angeles Clippers
123,106,Denver Nuggets,Milwaukee Bucks
103,94,New Jersey Nets,Philadelphia 76ers
121,124,Cleveland Cavaliers,Phoenix Suns
117,122,Houston Rockets,San Antonio Spurs
116,106,Portland Trail Blazers,Houston Rockets
103,106,Boston Celtics,New Jersey Nets
106,89,Charlotte Hornets,New York Knicks
130,95,Dallas Mavericks,Seattle SuperSonics
115,91,San Antonio Spurs,Utah Jazz
106,100,Miami Heat,Washington Bullets
104,99,Denver Nuggets,Chicago Bulls
119,103,Washington Bullets,Detroit Pistons
113,127,Golden State Warriors,Los Angeles Clippers
116,95,Cleveland Cavaliers,Los Angeles Lakers
101,107,Milwaukee Bucks,Miami Heat
114,101,Atlanta Hawks,Philadelphia 76ers
111,90,Sacramento Kings,Phoenix Suns
104,116,Cleveland Cavaliers,Denver Nuggets
131,105,Utah Jazz,Golden State Warriors
110,98,Dallas Mavericks,Houston Rockets
97,106,New Jersey Nets,Indiana Pacers
132,122,Atlanta Hawks,New York Knicks
93,102,Seattle SuperSonics,Sacramento Kings
99,103,Portland Trail Blazers,San Antonio Spurs
109,116,Philadelphia 76ers,Charlotte Hornets
110,104,Boston Celtics,Chicago Bulls
111,108,Portland Trail Blazers,Dallas Mavericks
95,116,Los Angeles Lakers,Los Angeles Clippers
118,117,Indiana Pacers,Miami Heat
120,112,Detroit Pistons,Milwaukee Bucks
126,110,Phoenix Suns,Cleveland Cavaliers
116,110,Sacramento Kings,Denver Nuggets
96,87,Boston Celtics,Detroit Pistons
146,117,Seattle SuperSonics,Golden State Warriors
124,113,Houston Rockets,Los Angeles Lakers
116,106,San Antonio Spurs,New York Knicks
122,127,Charlotte Hornets,Philadelphia 76ers
106,117,Atlanta Hawks,Washington Bullets
111,98,Milwaukee Bucks,Atlanta Hawks
103,96,Indiana Pacers,Chicago Bulls
117,112,San Antonio Spurs,New Jersey Nets
110,111,Utah Jazz,Portland Trail Blazers
123,109,Houston Rockets,Sacramento Kings
130,107,Los Angeles Clippers,Seattle SuperSonics
102,92,Denver Nuggets,Dallas Mavericks
103,90,New Jersey Nets,Detroit Pistons
133,119,New York Knicks,Golden State Warriors
111,90,Los Angeles Clippers,Los Angeles Lakers
118,106,Charlotte Hornets,Milwaukee Bucks
115,104,Boston Celtics,Philadelphia 76ers
112,126,Phoenix Suns,Charlotte Hornets
106,113,Cleveland Cavaliers,Indiana Pacers
108,112,Chicago Bulls,Miami Heat
112,106,New York Knicks,Sacramento Kings
124,108,Houston Rockets,Seattle SuperSonics
115,112,San Antonio Spurs,Washington Bullets
117,109,Philadelphia 76ers,Boston Celtics
132,99,Indiana Pacers,Detroit Pistons
121,114,Houston Rockets,Golden State Warriors
115,99,Dallas Mavericks,Los Angeles Lakers
98,96,Milwaukee Bucks,Utah Jazz
137,113,Charlotte Hornets,Atlanta Hawks
107,116,Phoenix Suns,Chicago Bulls
115,103,New Jersey Nets,Cleveland Cavaliers
107,116,Milwaukee Bucks,Denver Nuggets
111,136,Golden State Warriors,Sacramento Kings
121,119,New York Knicks,Seattle SuperSonics
107,105,Philadelphia 76ers,Washington Bullets
112,99,Detroit Pistons,Boston Celtics
116,120,New York Knicks,Portland Trail Blazers
142,109,Golden State Warriors,Cleveland Cavaliers
117,102,Denver Nuggets,Indiana Pacers
119,101,Miami Heat,San Antonio Spurs
121,105,Cleveland Cavaliers,Atlanta Hawks
109,91,Dallas Mavericks,Chicago Bulls
118,93,Miami Heat,Houston Rockets
117,122,New York Knicks,Los Angeles Lakers
117,115,Denver Nuggets,New Jersey Nets
106,103,Charlotte Hornets,Phoenix Suns
100,103,Seattle SuperSonics,Portland Trail Blazers
110,114,Milwaukee Bucks,Sacramento Kings
117,98,Los Angeles Clippers,Dallas Mavericks
105,104,Golden State Warriors,Detroit Pistons
103,94,Boston Celtics,Indiana Pacers
120,108,Chicago Bulls,Philadelphia 76ers
103,107,Utah Jazz,San Antonio Spurs
106,100,Los Angeles Clippers,Houston Rockets
108,129,Denver Nuggets,Miami Heat
109,112,Sacramento Kings,New Jersey Nets
109,127,Milwaukee Bucks,Portland Trail Blazers
88,89,Charlotte Hornets,Utah Jazz
126,106,Indiana Pacers,Washington Bullets
128,116,Sacramento Kings,Boston Celtics
117,106,Washington Bullets,Chicago Bulls
126,82,San Antonio Spurs,Dallas Mavericks
79,80,Cleveland Cavaliers,Detroit Pistons
114,97,Charlotte Hornets,Los Angeles Lakers
113,112,Golden State Warriors,Philadelphia 76ers
132,130,New York Knicks,Phoenix Suns
119,112,Atlanta Hawks,Seattle SuperSonics
142,138,Phoenix Suns,Denver Nuggets
112,114,Golden State Warriors,Indiana Pacers
84,105,Milwaukee Bucks,Los Angeles Clippers
105,123,Philadelphia 76ers,New Jersey Nets
110,94,Atlanta Hawks,Portland Trail Blazers
91,96,Houston Rockets,San Antonio Spurs
127,104,New York Knicks,Utah Jazz
121,103,Miami Heat,Boston Celtics
93,118,Los Angeles Lakers,Dallas Mavericks
122,97,Sacramento Kings,Detroit Pistons
112,106,Milwaukee Bucks,Seattle SuperSonics
122,117,Cleveland Cavaliers,Washington Bullets
101,130,Atlanta Hawks,Los Angeles Clippers
98,105,Golden State Warriors,Miami Heat
126,100,Denver Nuggets,Phoenix Suns
130,118,Charlotte Hornets,Portland Trail Blazers
98,104,Detroit Pistons,Chicago Bulls
118,103,Philadelphia 76ers,Cleveland Cavaliers
84,99,Utah Jazz,Dallas Mavericks
114,125,Los Angeles Lakers,Houston Rockets
117,104,Sacramento Kings,Milwaukee Bucks
120,111,Indiana Pacers,New York Knicks
117,111,Denver Nuggets,San Antonio Spurs
112,118,New Jersey Nets,Seattle SuperSonics
110,103,Boston Celtics,Washington Bullets
94,107,Boston Celtics,Charlotte Hornets
107,108,Portland Trail Blazers,Los Angeles Clippers
114,110,Washington Bullets,Philadelphia 76ers
114,97,Los Angeles Lakers,Phoenix Suns
93,94,Atlanta Hawks,Utah Jazz
109,98,Sacramento Kings,Chicago Bulls
112,103,Atlanta Hawks,Denver Nuggets
127,113,New Jersey Nets,Golden State Warriors
93,100,Seattle SuperSonics,Miami Heat
125,109,Cleveland Cavaliers,New York Knicks
117,108,Washington Bullets,Boston Celtics
108,106,Seattle SuperSonics,Charlotte Hornets
110,94,Sacramento Kings,Cleveland Cavaliers
121,117,Phoenix Suns,Dallas Mavericks
105,98,Chicago Bulls,Houston Rockets
91,109,Milwaukee Bucks,Indiana Pacers
101,106,San Antonio Spurs,Los Angeles Clippers
140,129,Portland Trail Blazers,Los Angeles Lakers
106,124,Detroit Pistons,Philadelphia 76ers
129,101,New Jersey Nets,Utah Jazz
127,126,Utah Jazz,Denver Nuggets
116,107,Los Angeles Clippers,Golden State Warriors
106,113,New York Knicks,Indiana Pacers
116,118,Atlanta Hawks,Phoenix Suns
137,100,San Antonio Spurs,Portland Trail Blazers
102,113,Milwaukee Bucks,Washington Bullets
87,89,Seattle SuperSonics,Boston Celtics
91,110,Cleveland Cavaliers,Charlotte Hornets
113,102,Chicago Bulls,Detroit Pistons
124,112,Denver Nuggets,Houston Rockets
134,116,New Jersey Nets,Los Angeles Lakers
102,98,Sacramento Kings,Miami Heat
111,129,Dallas Mavericks,Los Angeles Clippers
104,87,Utah Jazz,Phoenix Suns
118,93,Charlotte Hornets,Chicago Bulls
115,106,Cleveland Cavaliers,Milwaukee Bucks
109,99,Seattle SuperSonics,New Jersey Nets
117,105,Washington Bullets,New York Knicks
134,125,Dallas Mavericks,Portland Trail Blazers
114,99,San Antonio Spurs,Sacramento Kings
96,77,Miami Heat,Utah Jazz
101,113,New York Knicks,Atlanta Hawks
109,102,Indiana Pacers,Boston Celtics
107,96,Milwaukee Bucks,Detroit Pistons
114,111,Houston Rockets,Los Angeles Clippers
118,121,Golden State Warriors,Los Angeles Lakers
109,102,Seattle SuperSonics,Philadelphia 76ers
110,108,Atlanta Hawks,Charlotte Hornets
108,99,Indiana Pacers,Cleveland Cavaliers
117,92,Miami Heat,Denver Nuggets
120,113,Los Angeles Clippers,Phoenix Suns
110,113,Houston Rockets,Portland Trail Blazers
142,117,Golden State Warriors,Sacramento Kings
103,108,Chicago Bulls,San Antonio Spurs
87,94,Dallas Mavericks,Utah Jazz
110,103,New Jersey Nets,Washington Bullets
117,129,New York Knicks,Charlotte Hornets
98,106,Atlanta Hawks,Chicago Bulls
117,98,Los Angeles Clippers,Dallas Mavericks
137,123,Boston Celtics,Houston Rockets
108,113,Philadelphia 76ers,Indiana Pacers
103,111,Detroit Pistons,Los Angeles Lakers
98,109,Cleveland Cavaliers,Miami Heat
132,91,New Jersey Nets,Milwaukee Bucks
99,107,Washington Bullets,Sacramento Kings
129,113,San Antonio Spurs,Seattle SuperSonics
119,105,Denver Nuggets,Utah Jazz
129,107,New York Knicks,Cleveland Cavaliers
117,106,Washington Bullets,Denver Nuggets
133,96,San Antonio Spurs,Golden State Warriors
112,119,Atlanta Hawks,New Jersey Nets
113,98,Indiana Pacers,Philadelphia 76ers
135,112,Seattle SuperSonics,Phoenix Suns
117,116,Milwaukee Bucks,Chicago Bulls
93,80,Miami Heat,Dallas Mavericks
138,143,Golden State Warriors,Los Angeles Clippers
101,110,Los Angeles Lakers,Portland Trail Blazers
84,95,Detroit Pistons,Sacramento Kings
129,114,Boston Celtics,Utah Jazz
108,100,Cleveland Cavaliers,Atlanta Hawks
121,111,Denver Nuggets,Houston Rockets
103,102,Charlotte Hornets,Miami Heat
127,129,New Jersey Nets,Philadelphia 76ers
135,126,Boston Celtics,Phoenix Suns
126,112,Washington Bullets,Seattle SuperSonics
119,114,Indiana Pacers,Charlotte Hornets
118,100,Philadelphia 76ers,Cleveland Cavaliers
94,105,Houston Rockets,Dallas Mavericks
