team2Score,team1Score,team1,team2
109,94,Denver Nuggets,Vancouver Grizzlies
104,107,Orlando Magic,Washington Wizards
105,97,Dallas Mavericks,Los Angeles Lakers
112,87,Washington Wizards,New Jersey Nets
77,74,San Antonio Spurs,Phoenix Suns
109,99,Charlotte Hornets,Toronto Raptors
115,100,Atlanta Hawks,Denver Nuggets
97,102,Orlando Magic,Houston Rockets
79,94,Utah Jazz,Los Angeles Clippers
111,101,Milwaukee Bucks,New York Knicks
117,98,Seattle SuperSonics,Philadelphia 76ers
80,103,Phoenix Suns,Chicago Bulls
101,123,Los Angeles Lakers,Dallas Mavericks
89,118,San Antonio Spurs,Golden State Warriors
113,101,Indiana Pacers,Miami Heat
92,87,Portland Trail Blazers,Utah Jazz
92,110,Detroit Pistons,Boston Celtics
117,111,Milwaukee Bucks,Charlotte Hornets
88,89,Los Angeles Lakers,Houston Rockets
94,99,San Antonio Spurs,Los Angeles Clippers
89,104,Phoenix Suns,New Jersey Nets
110,105,Philadelphia 76ers,Orlando Magic
102,97,Atlanta Hawks,Vancouver Grizzlies
95,109,Seattle SuperSonics,Washington Wizards
103,109,Seattle SuperSonics,Cleveland Cavaliers
106,123,Toronto Raptors,Detroit Pistons
116,101,Orlando Magic,Indiana Pacers
128,105,Dallas Mavericks,Miami Heat
93,90,New York Knicks,Minnesota Timberwolves
80,74,New York Knicks,Boston Celtics
96,92,New Jersey Nets,Charlotte Hornets
78,93,Portland Trail Blazers,Denver Nuggets
81,97,Houston Rockets,Los Angeles Lakers
107,92,Phoenix Suns,Milwaukee Bucks
92,86,Chicago Bulls,Philadelphia 76ers
105,92,Utah Jazz,Sacramento Kings
93,103,Golden State Warriors,Vancouver Grizzlies
95,104,Miami Heat,Washington Wizards
92,91,Boston Celtics,Chicago Bulls
117,112,Milwaukee Bucks,Cleveland Cavaliers
125,117,Orlando Magic,Dallas Mavericks
107,99,Seattle SuperSonics,Detroit Pistons
95,103,Houston Rockets,Golden State Warriors
105,83,Washington Wizards,Indiana Pacers
111,100,Phoenix Suns,Minnesota Timberwolves
131,95,Atlanta Hawks,Portland Trail Blazers
95,79,Charlotte Hornets,San Antonio Spurs
93,88,Atlanta Hawks,Los Angeles Lakers
88,94,Miami Heat,New York Knicks
126,116,Denver Nuggets,Sacramento Kings
90,93,Philadelphia 76ers,Toronto Raptors
109,89,Los Angeles Clippers,Vancouver Grizzlies
87,96,Indiana Pacers,Houston Rockets
92,100,Seattle SuperSonics,New Jersey Nets
82,91,Los Angeles Lakers,Phoenix Suns
91,85,San Antonio Spurs,Utah Jazz
103,98,Charlotte Hornets,Atlanta Hawks
114,95,Houston Rockets,Dallas Mavericks
95,102,New York Knicks,Denver Nuggets
99,79,Chicago Bulls,Golden State Warriors
96,101,Portland Trail Blazers,Miami Heat
101,93,Los Angeles Clippers,Milwaukee Bucks
81,77,Vancouver Grizzlies,Sacramento Kings
90,87,Indiana Pacers,San Antonio Spurs
89,85,Detroit Pistons,Toronto Raptors
73,95,Philadelphia 76ers,Washington Wizards
114,103,Cleveland Cavaliers,Boston Celtics
104,99,Dallas Mavericks,Charlotte Hornets
109,107,New Jersey Nets,Detroit Pistons
85,89,Los Angeles Clippers,Minnesota Timberwolves
79,81,Portland Trail Blazers,Orlando Magic
93,98,Miami Heat,Philadelphia 76ers
105,81,Chicago Bulls,Phoenix Suns
111,108,Golden State Warriors,Seattle SuperSonics
98,90,New York Knicks,Utah Jazz
93,82,Los Angeles Lakers,Denver Nuggets
110,128,Sacramento Kings,Houston Rockets
99,88,San Antonio Spurs,Milwaukee Bucks
108,110,Seattle SuperSonics,Vancouver Grizzlies
92,81,Toronto Raptors,Washington Wizards
109,96,New Jersey Nets,Boston Celtics
94,103,Sacramento Kings,Dallas Mavericks
101,90,Cleveland Cavaliers,Detroit Pistons
99,105,Atlanta Hawks,Indiana Pacers
103,95,Chicago Bulls,Los Angeles Lakers
89,84,Utah Jazz,Minnesota Timberwolves
92,103,Charlotte Hornets,Orlando Magic
91,97,Portland Trail Blazers,Philadelphia 76ers
96,81,New York Knicks,Phoenix Suns
106,100,Los Angeles Clippers,Toronto Raptors
103,107,Orlando Magic,Atlanta Hawks
96,100,Portland Trail Blazers,Charlotte Hornets
98,107,Indiana Pacers,Cleveland Cavaliers
95,86,Chicago Bulls,Denver Nuggets
79,86,New York Knicks,Golden State Warriors
110,92,Boston Celtics,Miami Heat
100,111,Utah Jazz,Milwaukee Bucks
96,100,Philadelphia 76ers,New Jersey Nets
106,90,Dallas Mavericks,San Antonio Spurs
110,107,Houston Rockets,Seattle SuperSonics
89,98,Los Angeles Clippers,Washington Wizards
113,94,Milwaukee Bucks,Detroit Pistons
102,111,Toronto Raptors,Los Angeles Lakers
99,86,Seattle SuperSonics,Phoenix Suns
110,105,Houston Rockets,Sacramento Kings
81,105,Minnesota Timberwolves,Vancouver Grizzlies
95,85,Indiana Pacers,Boston Celtics
91,94,San Antonio Spurs,Philadelphia 76ers
108,93,Minnesota Timberwolves,Utah Jazz
113,106,Miami Heat,Atlanta Hawks
103,100,Portland Trail Blazers,Cleveland Cavaliers
119,99,Dallas Mavericks,Houston Rockets
100,95,New York Knicks,Los Angeles Clippers
94,93,Toronto Raptors,Phoenix Suns
105,92,New Jersey Nets,Sacramento Kings
89,87,Vancouver Grizzlies,Washington Wizards
98,121,San Antonio Spurs,Boston Celtics
89,73,Vancouver Grizzlies,Charlotte Hornets
109,84,Toronto Raptors,Denver Nuggets
84,92,New Jersey Nets,Golden State Warriors
90,82,Utah Jazz,Los Angeles Lakers
93,91,Atlanta Hawks,Miami Heat
102,95,Chicago Bulls,Milwaukee Bucks
81,88,Portland Trail Blazers,Minnesota Timberwolves
112,100,Dallas Mavericks,Orlando Magic
93,101,Washington Wizards,Philadelphia 76ers
99,107,Detroit Pistons,Indiana Pacers
112,114,Milwaukee Bucks,Boston Celtics
118,85,Washington Wizards,Charlotte Hornets
114,105,Minnesota Timberwolves,Denver Nuggets
93,91,Atlanta Hawks,Detroit Pistons
105,86,Vancouver Grizzlies,Indiana Pacers
103,80,New Jersey Nets,Los Angeles Lakers
106,83,Cleveland Cavaliers,Philadelphia 76ers
91,88,Houston Rockets,Portland Trail Blazers
124,95,Golden State Warriors,Sacramento Kings
101,78,Chicago Bulls,San Antonio Spurs
98,93,Los Angeles Clippers,Seattle SuperSonics
87,100,Toronto Raptors,Utah Jazz
94,84,Boston Celtics,Atlanta Hawks
106,89,Charlotte Hornets,Cleveland Cavaliers
95,83,Chicago Bulls,Dallas Mavericks
88,106,Toronto Raptors,Golden State Warriors
71,88,Portland Trail Blazers,Los Angeles Clippers
89,86,Washington Wizards,Miami Heat
79,82,Philadelphia 76ers,Milwaukee Bucks
113,82,Vancouver Grizzlies,Minnesota Timberwolves
99,96,Orlando Magic,New York Knicks
129,90,New Jersey Nets,Phoenix Suns
106,87,Denver Nuggets,San Antonio Spurs
99,108,Orlando Magic,Detroit Pistons
102,91,Indiana Pacers,Seattle SuperSonics
98,88,Sacramento Kings,Miami Heat
107,82,Dallas Mavericks,New York Knicks
91,93,Indiana Pacers,Portland Trail Blazers
115,99,Golden State Warriors,Utah Jazz
110,118,Houston Rockets,Vancouver Grizzlies
106,99,Dallas Mavericks,Cleveland Cavaliers
80,94,Phoenix Suns,Los Angeles Clippers
109,92,Denver Nuggets,Minnesota Timberwolves
78,85,Washington Wizards,New Jersey Nets
102,111,Sacramento Kings,Orlando Magic
74,70,New York Knicks,Philadelphia 76ers
106,87,Detroit Pistons,San Antonio Spurs
77,101,Los Angeles Lakers,Seattle SuperSonics
89,107,Atlanta Hawks,Toronto Raptors
100,96,Detroit Pistons,Denver Nuggets
93,75,Golden State Warriors,Los Angeles Lakers
90,83,Philadelphia 76ers,Miami Heat
128,122,Houston Rockets,Phoenix Suns
94,90,Charlotte Hornets,Portland Trail Blazers
89,96,Indiana Pacers,Vancouver Grizzlies
108,111,Cleveland Cavaliers,Washington Wizards
110,100,Sacramento Kings,Atlanta Hawks
95,101,Dallas Mavericks,Chicago Bulls
108,117,Seattle SuperSonics,Golden State Warriors
96,109,Houston Rockets,Los Angeles Clippers
80,84,New York Knicks,Milwaukee Bucks
93,103,Orlando Magic,Minnesota Timberwolves
94,96,San Antonio Spurs,New Jersey Nets
96,84,Miami Heat,Boston Celtics
100,102,Philadelphia 76ers,Cleveland Cavaliers
100,112,Orlando Magic,Denver Nuggets
102,80,San Antonio Spurs,Detroit Pistons
93,80,Portland Trail Blazers,Los Angeles Lakers
95,93,Washington Wizards,Toronto Raptors
75,100,Indiana Pacers,Utah Jazz
94,113,Charlotte Hornets,Vancouver Grizzlies
112,110,Detroit Pistons,Atlanta Hawks
91,92,Milwaukee Bucks,Chicago Bulls
82,94,Utah Jazz,Golden State Warriors
105,95,Phoenix Suns,Houston Rockets
89,102,Seattle SuperSonics,Los Angeles Clippers
84,103,Dallas Mavericks,Minnesota Timberwolves
82,92,New York Knicks,New Jersey Nets
77,74,Boston Celtics,Philadelphia 76ers
104,114,Sacramento Kings,Washington Wizards
117,100,Orlando Magic,Los Angeles Lakers
103,97,Dallas Mavericks,Milwaukee Bucks
78,80,Denver Nuggets,New York Knicks
90,92,Portland Trail Blazers,Phoenix Suns
81,103,Charlotte Hornets,Seattle SuperSonics
98,92,San Antonio Spurs,Toronto Raptors
102,99,Vancouver Grizzlies,Houston Rockets
91,99,Miami Heat,Los Angeles Clippers
109,95,Sacramento Kings,New Jersey Nets
77,94,Denver Nuggets,Philadelphia 76ers
102,96,Washington Wizards,Utah Jazz
95,104,Vancouver Grizzlies,Dallas Mavericks
83,77,San Antonio Spurs,Indiana Pacers
91,80,Washington Wizards,Los Angeles Lakers
112,116,Detroit Pistons,Milwaukee Bucks
89,83,Golden State Warriors,New York Knicks
110,107,Orlando Magic,Phoenix Suns
76,86,Miami Heat,Portland Trail Blazers
101,98,Cleveland Cavaliers,Toronto Raptors
99,81,Los Angeles Clippers,Atlanta Hawks
115,90,Denver Nuggets,Boston Celtics
113,106,Golden State Warriors,Charlotte Hornets
107,93,Chicago Bulls,Cleveland Cavaliers
107,90,Milwaukee Bucks,New Jersey Nets
83,73,Houston Rockets,Philadelphia 76ers
103,91,Los Angeles Lakers,Sacramento Kings
110,94,Minnesota Timberwolves,Seattle SuperSonics
85,79,Dallas Mavericks,Utah Jazz
99,85,Washington Wizards,Phoenix Suns
90,86,Minnesota Timberwolves,Portland Trail Blazers
99,91,Vancouver Grizzlies,San Antonio Spurs
99,107,Golden State Warriors,Atlanta Hawks
100,96,Houston Rockets,Boston Celtics
106,99,Denver Nuggets,Charlotte Hornets
71,69,New Jersey Nets,Chicago Bulls
107,83,Los Angeles Clippers,Detroit Pistons
136,88,Cleveland Cavaliers,Indiana Pacers
85,78,Philadelphia 76ers,New York Knicks
97,107,Miami Heat,Sacramento Kings
91,107,Milwaukee Bucks,Toronto Raptors
101,83,Seattle SuperSonics,Utah Jazz
127,116,Atlanta Hawks,Cleveland Cavaliers
120,115,Phoenix Suns,Dallas Mavericks
108,90,Los Angeles Clippers,Indiana Pacers
99,101,Denver Nuggets,Milwaukee Bucks
76,104,Golden State Warriors,Minnesota Timberwolves
106,94,Houston Rockets,New Jersey Nets
108,87,Chicago Bulls,Orlando Magic
84,106,Charlotte Hornets,Philadelphia 76ers
96,101,Portland Trail Blazers,Sacramento Kings
89,99,Washington Wizards,San Antonio Spurs
92,88,Miami Heat,Seattle SuperSonics
94,106,Los Angeles Lakers,Vancouver Grizzlies
101,93,Detroit Pistons,Los Angeles Lakers
99,97,Boston Celtics,New York Knicks
88,103,Utah Jazz,Toronto Raptors
102,90,Vancouver Grizzlies,Los Angeles Clippers
105,94,Minnesota Timberwolves,Atlanta Hawks
115,88,Boston Celtics,Cleveland Cavaliers
93,111,San Antonio Spurs,Dallas Mavericks
102,97,Miami Heat,Golden State Warriors
90,101,New York Knicks,Houston Rockets
95,68,Los Angeles Clippers,Los Angeles Lakers
114,104,Detroit Pistons,Phoenix Suns
109,84,Denver Nuggets,Seattle SuperSonics
105,97,Indiana Pacers,Toronto Raptors
80,101,Utah Jazz,Washington Wizards
86,96,Utah Jazz,Boston Celtics
103,98,Minnesota Timberwolves,Charlotte Hornets
102,91,Chicago Bulls,Indiana Pacers
111,101,Cleveland Cavaliers,New Jersey Nets
99,116,Milwaukee Bucks,Orlando Magic
93,91,Toronto Raptors,Philadelphia 76ers
83,77,Houston Rockets,San Antonio Spurs
106,109,Sacramento Kings,Vancouver Grizzlies
88,95,Los Angeles Lakers,Atlanta Hawks
93,100,New York Knicks,Dallas Mavericks
116,106,Sacramento Kings,Denver Nuggets
108,116,Detroit Pistons,Golden State Warriors
95,96,Milwaukee Bucks,Miami Heat
81,107,Portland Trail Blazers,Seattle SuperSonics
108,104,New Jersey Nets,Washington Wizards
99,86,Cleveland Cavaliers,Charlotte Hornets
89,74,Utah Jazz,Indiana Pacers
92,91,Golden State Warriors,Los Angeles Clippers
88,97,Los Angeles Lakers,Minnesota Timberwolves
112,98,Toronto Raptors,Orlando Magic
77,74,Chicago Bulls,Philadelphia 76ers
102,110,Phoenix Suns,Portland Trail Blazers
103,94,Boston Celtics,San Antonio Spurs
96,106,Utah Jazz,Atlanta Hawks
74,83,Orlando Magic,Chicago Bulls
74,98,New Jersey Nets,Cleveland Cavaliers
104,108,Minnesota Timberwolves,Dallas Mavericks
86,84,San Antonio Spurs,Denver Nuggets
104,91,Philadelphia 76ers,Detroit Pistons
100,94,Boston Celtics,Houston Rockets
89,106,Charlotte Hornets,Miami Heat
109,95,Indiana Pacers,Milwaukee Bucks
83,95,Washington Wizards,New York Knicks
119,103,Sacramento Kings,Phoenix Suns
112,89,Vancouver Grizzlies,Seattle SuperSonics
96,88,Atlanta Hawks,New Jersey Nets
88,94,Los Angeles Lakers,Toronto Raptors
85,84,Los Angeles Clippers,Vancouver Grizzlies
90,99,Los Angeles Lakers,Boston Celtics
84,93,Seattle SuperSonics,Chicago Bulls
94,100,Minnesota Timberwolves,Cleveland Cavaliers
89,92,Miami Heat,Dallas Mavericks
97,88,Portland Trail Blazers,Denver Nuggets
111,99,Sacramento Kings,Golden State Warriors
112,109,Charlotte Hornets,New York Knicks
104,102,Utah Jazz,Orlando Magic
122,121,Detroit Pistons,Philadelphia 76ers
108,101,Milwaukee Bucks,Phoenix Suns
83,97,Washington Wizards,Detroit Pistons
79,89,Portland Trail Blazers,Houston Rockets
113,103,Seattle SuperSonics,Indiana Pacers
108,95,Milwaukee Bucks,Sacramento Kings
91,90,Phoenix Suns,San Antonio Spurs
116,87,New Jersey Nets,Toronto Raptors
98,81,Atlanta Hawks,Boston Celtics
86,106,Minnesota Timberwolves,Chicago Bulls
97,103,Orlando Magic,Cleveland Cavaliers
99,103,Los Angeles Clippers,Golden State Warriors
74,72,Utah Jazz,Miami Heat
91,90,Toronto Raptors,New York Knicks
108,90,Cleveland Cavaliers,Atlanta Hawks
106,110,Orlando Magic,Charlotte Hornets
105,89,Washington Wizards,Houston Rockets
97,91,Sacramento Kings,Los Angeles Clippers
109,102,Seattle SuperSonics,Minnesota Timberwolves
99,94,Philadelphia 76ers,New Jersey Nets
110,111,Dallas Mavericks,Phoenix Suns
111,91,Golden State Warriors,Portland Trail Blazers
91,94,Milwaukee Bucks,San Antonio Spurs
93,91,Denver Nuggets,Vancouver Grizzlies
101,90,New York Knicks,Indiana Pacers
99,93,San Antonio Spurs,Los Angeles Lakers
95,98,Toronto Raptors,Cleveland Cavaliers
109,86,Vancouver Grizzlies,Denver Nuggets
114,96,Charlotte Hornets,Detroit Pistons
103,100,Boston Celtics,Los Angeles Clippers
93,85,Miami Heat,Milwaukee Bucks
103,76,Chicago Bulls,New Jersey Nets
108,88,Golden State Warriors,Phoenix Suns
118,111,Dallas Mavericks,Sacramento Kings
86,92,Philadelphia 76ers,Seattle SuperSonics
103,92,Houston Rockets,Washington Wizards
108,104,Atlanta Hawks,Charlotte Hornets
91,103,Indiana Pacers,Chicago Bulls
83,105,San Antonio Spurs,Golden State Warriors
108,106,Dallas Mavericks,Los Angeles Lakers
105,107,Minnesota Timberwolves,Orlando Magic
92,91,Phoenix Suns,Utah Jazz
93,100,Philadelphia 76ers,Vancouver Grizzlies
128,105,Los Angeles Clippers,Denver Nuggets
99,100,Toronto Raptors,Houston Rockets
89,78,Minnesota Timberwolves,Miami Heat
89,83,New York Knicks,New Jersey Nets
94,89,Seattle SuperSonics,Portland Trail Blazers
114,101,Boston Celtics,Sacramento Kings
89,116,Indiana Pacers,Atlanta Hawks
109,105,Milwaukee Bucks,Charlotte Hornets
77,91,Detroit Pistons,Chicago Bulls
96,94,Washington Wizards,Cleveland Cavaliers
94,97,Philadelphia 76ers,Golden State Warriors
103,87,Phoenix Suns,Los Angeles Lakers
106,109,Miami Heat,Orlando Magic
104,113,Sacramento Kings,Seattle SuperSonics
101,90,Vancouver Grizzlies,Utah Jazz
104,109,Toronto Raptors,Dallas Mavericks
94,102,Boston Celtics,Denver Nuggets
106,105,Atlanta Hawks,Detroit Pistons
122,100,Los Angeles Clippers,Houston Rockets
109,99,Charlotte Hornets,Indiana Pacers
91,90,Cleveland Cavaliers,Milwaukee Bucks
94,76,Chicago Bulls,Minnesota Timberwolves
102,92,Orlando Magic,New Jersey Nets
108,90,Philadelphia 76ers,Portland Trail Blazers
88,98,San Antonio Spurs,Vancouver Grizzlies
86,89,New York Knicks,Washington Wizards
111,103,Orlando Magic,Miami Heat
105,98,Cleveland Cavaliers,Boston Celtics
63,88,Portland Trail Blazers,Chicago Bulls
106,118,Detroit Pistons,Orlando Magic
124,120,Milwaukee Bucks,Philadelphia 76ers
109,89,Denver Nuggets,Utah Jazz
99,87,Golden State Warriors,Washington Wizards
107,111,Sacramento Kings,Cleveland Cavaliers
98,96,Dallas Mavericks,Denver Nuggets
96,103,Seattle SuperSonics,Houston Rockets
116,111,New Jersey Nets,Indiana Pacers
98,122,Los Angeles Lakers,Los Angeles Clippers
87,91,Vancouver Grizzlies,Miami Heat
116,113,Atlanta Hawks,Milwaukee Bucks
91,88,San Antonio Spurs,Minnesota Timberwolves
96,88,Boston Celtics,New York Knicks
86,80,Charlotte Hornets,Phoenix Suns
90,114,Portland Trail Blazers,Toronto Raptors
108,120,Detroit Pistons,Atlanta Hawks
77,66,Washington Wizards,Chicago Bulls
118,101,Los Angeles Clippers,Los Angeles Lakers
116,96,Vancouver Grizzlies,Orlando Magic
113,92,Golden State Warriors,Philadelphia 76ers
96,99,Seattle SuperSonics,San Antonio Spurs
118,96,Charlotte Hornets,Utah Jazz
90,75,Golden State Warriors,Cleveland Cavaliers
92,105,Utah Jazz,Dallas Mavericks
87,102,Indiana Pacers,Denver Nuggets
101,95,Milwaukee Bucks,Detroit Pistons
111,99,Houston Rockets,Miami Heat
98,96,Portland Trail Blazers,Minnesota Timberwolves
101,89,Sacramento Kings,Toronto Raptors
105,97,Toronto Raptors,Atlanta Hawks
101,93,Sacramento Kings,Boston Celtics
87,83,Charlotte Hornets,Los Angeles Lakers
91,101,Vancouver Grizzlies,New Jersey Nets
86,94,New York Knicks,Orlando Magic
83,102,San Antonio Spurs,Phoenix Suns
103,110,Chicago Bulls,Washington Wizards
96,79,Boston Celtics,Chicago Bulls
95,85,Atlanta Hawks,Dallas Mavericks
97,92,Charlotte Hornets,Denver Nuggets
105,110,Minnesota Timberwolves,Detroit Pistons
87,103,Utah Jazz,Houston Rockets
107,94,Indiana Pacers,Los Angeles Clippers
89,90,New Jersey Nets,Miami Heat
130,129,Washington Wizards,Milwaukee Bucks
86,89,Cleveland Cavaliers,New York Knicks
96,91,Phoenix Suns,Portland Trail Blazers
127,92,Orlando Magic,San Antonio Spurs
100,110,Los Angeles Lakers,Seattle SuperSonics
95,100,Seattle SuperSonics,Golden State Warriors
112,123,Minnesota Timberwolves,Philadelphia 76ers
116,113,Indiana Pacers,Sacramento Kings
97,107,Vancouver Grizzlies,Toronto Raptors
103,112,Vancouver Grizzlies,Boston Celtics
111,106,Los Angeles Clippers,Cleveland Cavaliers
130,95,Denver Nuggets,Los Angeles Lakers
137,87,Charlotte Hornets,Milwaukee Bucks
94,100,New Jersey Nets,Orlando Magic
107,94,Dallas Mavericks,Portland Trail Blazers
93,86,Utah Jazz,San Antonio Spurs
102,109,Dallas Mavericks,Golden State Warriors
106,116,Miami Heat,Minnesota Timberwolves
95,88,Chicago Bulls,New York Knicks
110,93,Houston Rockets,Sacramento Kings
101,88,Phoenix Suns,Seattle SuperSonics
117,89,Toronto Raptors,Washington Wizards
95,88,Los Angeles Clippers,Boston Celtics
93,103,Seattle SuperSonics,Denver Nuggets
114,108,New York Knicks,Detroit Pistons
117,102,Washington Wizards,Indiana Pacers
94,103,Los Angeles Lakers,Milwaukee Bucks
95,75,Cleveland Cavaliers,Portland Trail Blazers
108,102,Orlando Magic,Toronto Raptors
92,95,Phoenix Suns,Vancouver Grizzlies
100,108,Houston Rockets,Golden State Warriors
103,85,Boston Celtics,Minnesota Timberwolves
110,105,Los Angeles Clippers,New Jersey Nets
107,103,San Antonio Spurs,Sacramento Kings
93,83,Miami Heat,Utah Jazz
83,89,Atlanta Hawks,Chicago Bulls
87,92,Miami Heat,Denver Nuggets
105,98,Washington Wizards,Detroit Pistons
111,102,Los Angeles Lakers,Indiana Pacers
102,100,Orlando Magic,Philadelphia 76ers
83,105,Portland Trail Blazers,Phoenix Suns
91,85,San Antonio Spurs,Seattle SuperSonics
115,110,Milwaukee Bucks,Toronto Raptors
80,82,Cleveland Cavaliers,Vancouver Grizzlies
98,101,Philadelphia 76ers,Atlanta Hawks
90,93,Houston Rockets,Chicago Bulls
113,105,Portland Trail Blazers,Dallas Mavericks
99,114,Sacramento Kings,Golden State Warriors
118,97,Toronto Raptors,Milwaukee Bucks
91,104,Los Angeles Lakers,Minnesota Timberwolves
96,99,Boston Celtics,New Jersey Nets
91,79,Charlotte Hornets,New York Knicks
89,96,Indiana Pacers,Orlando Magic
112,75,Los Angeles Clippers,Utah Jazz
107,112,Detroit Pistons,Washington Wizards
113,100,Denver Nuggets,Phoenix Suns
113,102,Cleveland Cavaliers,Sacramento Kings
83,94,Miami Heat,Vancouver Grizzlies
101,107,Milwaukee Bucks,Atlanta Hawks
115,94,Toronto Raptors,Charlotte Hornets
111,121,Houston Rockets,Dallas Mavericks
113,100,Orlando Magic,Golden State Warriors
93,99,San Antonio Spurs,Los Angeles Clippers
81,82,Seattle SuperSonics,Los Angeles Lakers
101,100,Indiana Pacers,Minnesota Timberwolves
105,94,Detroit Pistons,New York Knicks
101,96,New Jersey Nets,Philadelphia 76ers
101,105,Boston Celtics,Washington Wizards
90,89,Portland Trail Blazers,Houston Rockets
85,92,Chicago Bulls,Miami Heat
104,98,Los Angeles Clippers,Sacramento Kings
99,80,Cleveland Cavaliers,Seattle SuperSonics
94,90,Toronto Raptors,Boston Celtics
86,96,Charlotte Hornets,Chicago Bulls
106,84,Milwaukee Bucks,Indiana Pacers
95,86,Cleveland Cavaliers,Los Angeles Lakers
90,89,New Jersey Nets,New York Knicks
107,89,Atlanta Hawks,Philadelphia 76ers
95,105,Portland Trail Blazers,San Antonio Spurs
88,91,Minnesota Timberwolves,Utah Jazz
86,104,Dallas Mavericks,Washington Wizards
109,100,Philadelphia 76ers,Charlotte Hornets
122,115,Denver Nuggets,Houston Rockets
96,104,Seattle SuperSonics,Milwaukee Bucks
122,120,Detroit Pistons,New Jersey Nets
111,103,Orlando Magic,Sacramento Kings
89,94,Utah Jazz,Vancouver Grizzlies
111,86,Seattle SuperSonics,Boston Celtics
99,101,Phoenix Suns,Denver Nuggets
115,103,Cleveland Cavaliers,Golden State Warriors
89,95,Minnesota Timberwolves,Los Angeles Clippers
101,79,Atlanta Hawks,Miami Heat
123,113,Indiana Pacers,Washington Wizards
111,93,Washington Wizards,Atlanta Hawks
110,96,Boston Celtics,Charlotte Hornets
98,92,Detroit Pistons,Chicago Bulls
91,95,Portland Trail Blazers,Los Angeles Lakers
98,95,Dallas Mavericks,New Jersey Nets
103,97,Indiana Pacers,Philadelphia 76ers
101,88,Cleveland Cavaliers,Phoenix Suns
101,104,Utah Jazz,Sacramento Kings
96,83,New York Knicks,San Antonio Spurs
82,85,Orlando Magic,Vancouver Grizzlies
91,99,Dallas Mavericks,Detroit Pistons
81,99,Minnesota Timberwolves,Golden State Warriors
101,88,Miami Heat,Houston Rockets
89,102,Orlando Magic,Los Angeles Clippers
94,77,Seattle SuperSonics,Toronto Raptors
83,82,Indiana Pacers,Chicago Bulls
110,98,Vancouver Grizzlies,Denver Nuggets
112,106,Seattle SuperSonics,New York Knicks
101,87,New Jersey Nets,Portland Trail Blazers
105,101,Los Angeles Lakers,Utah Jazz
96,89,Chicago Bulls,Atlanta Hawks
99,110,Sacramento Kings,Charlotte Hornets
116,107,Detroit Pistons,Cleveland Cavaliers
117,103,Golden State Warriors,Dallas Mavericks
84,92,Minnesota Timberwolves,Houston Rockets
93,87,Phoenix Suns,Indiana Pacers
115,89,Boston Celtics,Miami Heat
105,82,Los Angeles Clippers,San Antonio Spurs
112,104,Sacramento Kings,Milwaukee Bucks
111,89,Boston Celtics,Orlando Magic
87,93,Phoenix Suns,Philadelphia 76ers
95,92,New Jersey Nets,Seattle SuperSonics
120,105,Washington Wizards,Toronto Raptors
99,116,Vancouver Grizzlies,Utah Jazz
117,102,Detroit Pistons,Charlotte Hornets
102,90,Orlando Magic,Cleveland Cavaliers
99,90,Los Angeles Clippers,Dallas Mavericks
110,115,Golden State Warriors,Houston Rockets
85,75,Utah Jazz,Portland Trail Blazers
92,80,Minnesota Timberwolves,San Antonio Spurs
108,106,New Jersey Nets,Vancouver Grizzlies
98,96,New York Knicks,Atlanta Hawks
91,88,Phoenix Suns,Boston Celtics
