team2Score,team1Score,team1,team2
95,101,Cleveland Cavaliers,Chicago Bulls
123,126,Dallas Mavericks,Golden State Warriors
121,128,Utah Jazz,Houston Rockets
119,103,Indiana Pacers,Kansas City Kings
109,93,San Diego Clippers,Phoenix Suns
125,102,Washington Bullets,San Antonio Spurs
98,109,New York Knicks,Los Angeles Lakers
87,97,Philadelphia 76ers,Milwaukee Bucks
141,130,Denver Nuggets,New Jersey Nets
105,101,Golden State Warriors,Portland Trail Blazers
118,116,Dallas Mavericks,San Diego Clippers
135,131,Detroit Pistons,Seattle SuperSonics
96,88,Milwaukee Bucks,Chicago Bulls
105,107,Utah Jazz,Cleveland Cavaliers
184,186,Detroit Pistons,Denver Nuggets
122,133,New Jersey Nets,Golden State Warriors
129,110,Phoenix Suns,Houston Rockets
100,102,Boston Celtics,New York Knicks
102,89,Seattle SuperSonics,Portland Trail Blazers
89,94,Atlanta Hawks,Washington Bullets
96,99,Washington Bullets,Atlanta Hawks
110,108,Cleveland Cavaliers,Boston Celtics
117,109,Indiana Pacers,Dallas Mavericks
115,93,Milwaukee Bucks,Philadelphia 76ers
129,114,San Diego Clippers,San Antonio Spurs
99,105,Kansas City Kings,Seattle SuperSonics
119,116,Kansas City Kings,Golden State Warriors
107,113,Chicago Bulls,New York Knicks
114,104,Los Angeles Lakers,Phoenix Suns
118,105,New Jersey Nets,Portland Trail Blazers
138,111,Houston Rockets,Utah Jazz
93,100,Washington Bullets,Boston Celtics
115,119,Portland Trail Blazers,Denver Nuggets
122,109,San Diego Clippers,Los Angeles Lakers
110,105,Dallas Mavericks,Milwaukee Bucks
115,105,Cleveland Cavaliers,Philadelphia 76ers
120,92,Indiana Pacers,San Antonio Spurs
110,106,New Jersey Nets,Seattle SuperSonics
113,108,San Antonio Spurs,Atlanta Hawks
102,84,Dallas Mavericks,Chicago Bulls
115,129,Boston Celtics,Detroit Pistons
109,94,Indiana Pacers,Houston Rockets
102,96,Milwaukee Bucks,New York Knicks
119,99,Kansas City Kings,Phoenix Suns
127,111,Golden State Warriors,Utah Jazz
119,95,Cleveland Cavaliers,Washington Bullets
122,118,New Jersey Nets,Denver Nuggets
99,97,San Diego Clippers,Golden State Warriors
122,115,Portland Trail Blazers,Los Angeles Lakers
98,87,New Jersey Nets,Atlanta Hawks
116,104,Dallas Mavericks,Detroit Pistons
105,109,Phoenix Suns,Golden State Warriors
131,114,Denver Nuggets,Kansas City Kings
102,108,Los Angeles Lakers,Seattle SuperSonics
108,106,San Antonio Spurs,Washington Bullets
107,96,Atlanta Hawks,Boston Celtics
112,119,Detroit Pistons,Cleveland Cavaliers
122,121,San Antonio Spurs,Philadelphia 76ers
112,116,Portland Trail Blazers,Phoenix Suns
128,97,Houston Rockets,San Diego Clippers
133,115,Indiana Pacers,Utah Jazz
132,133,Indiana Pacers,Denver Nuggets
109,102,Los Angeles Lakers,Golden State Warriors
99,116,Chicago Bulls,Milwaukee Bucks
101,98,Dallas Mavericks,New Jersey Nets
112,116,Houston Rockets,Seattle SuperSonics
114,113,New York Knicks,Atlanta Hawks
125,113,New Jersey Nets,Boston Celtics
114,93,Washington Bullets,Chicago Bulls
83,89,Milwaukee Bucks,Cleveland Cavaliers
106,108,Philadelphia 76ers,Detroit Pistons
126,122,San Antonio Spurs,Kansas City Kings
123,116,Golden State Warriors,Los Angeles Lakers
97,84,Houston Rockets,Portland Trail Blazers
115,121,Phoenix Suns,San Diego Clippers
118,116,Denver Nuggets,Utah Jazz
112,110,New Jersey Nets,New York Knicks
141,121,Los Angeles Lakers,Portland Trail Blazers
140,133,Denver Nuggets,Phoenix Suns
112,109,Dallas Mavericks,Atlanta Hawks
102,96,New York Knicks,Chicago Bulls
140,100,Portland Trail Blazers,Detroit Pistons
102,111,Utah Jazz,Golden State Warriors
95,110,San Diego Clippers,Houston Rockets
115,104,Milwaukee Bucks,Indiana Pacers
109,112,Philadelphia 76ers,Kansas City Kings
118,116,Denver Nuggets,Los Angeles Lakers
100,115,Boston Celtics,San Antonio Spurs
116,106,New Jersey Nets,Washington Bullets
109,92,San Diego Clippers,Dallas Mavericks
85,89,Milwaukee Bucks,New Jersey Nets
108,111,Detroit Pistons,New York Knicks
128,105,Golden State Warriors,Phoenix Suns
105,113,Utah Jazz,Seattle SuperSonics
100,99,Portland Trail Blazers,Chicago Bulls
88,77,Atlanta Hawks,Cleveland Cavaliers
101,89,Philadelphia 76ers,Denver Nuggets
107,94,Boston Celtics,Houston Rockets
138,127,Kansas City Kings,San Antonio Spurs
109,98,Cleveland Cavaliers,Atlanta Hawks
109,114,Boston Celtics,Dallas Mavericks
135,130,Utah Jazz,Denver Nuggets
103,96,Chicago Bulls,Detroit Pistons
96,99,San Diego Clippers,Kansas City Kings
105,116,Golden State Warriors,Los Angeles Lakers
93,88,Portland Trail Blazers,Milwaukee Bucks
118,106,Indiana Pacers,New Jersey Nets
121,110,Houston Rockets,Phoenix Suns
97,93,Philadelphia 76ers,Seattle SuperSonics
91,86,New York Knicks,Washington Bullets
103,115,Philadelphia 76ers,Portland Trail Blazers
96,86,Atlanta Hawks,Indiana Pacers
102,97,Phoenix Suns,Chicago Bulls
109,110,Seattle SuperSonics,Denver Nuggets
115,106,Philadelphia 76ers,Golden State Warriors
117,119,Dallas Mavericks,Houston Rockets
104,92,Cleveland Cavaliers,Milwaukee Bucks
103,105,Boston Celtics,New Jersey Nets
117,105,Los Angeles Lakers,New York Knicks
123,104,Kansas City Kings,Portland Trail Blazers
137,124,Utah Jazz,San Antonio Spurs
103,102,Detroit Pistons,Washington Bullets
88,91,New Jersey Nets,Atlanta Hawks
113,104,Washington Bullets,Boston Celtics
99,106,Los Angeles Lakers,Cleveland Cavaliers
105,102,Seattle SuperSonics,Dallas Mavericks
128,114,Phoenix Suns,Detroit Pistons
102,89,Chicago Bulls,Indiana Pacers
122,121,Kansas City Kings,San Diego Clippers
116,111,Houston Rockets,Utah Jazz
102,103,Philadelphia 76ers,Milwaukee Bucks
91,87,Milwaukee Bucks,Atlanta Hawks
115,97,Cleveland Cavaliers,Boston Celtics
118,107,New York Knicks,Detroit Pistons
104,88,Phoenix Suns,Indiana Pacers
117,124,San Antonio Spurs,Los Angeles Lakers
108,104,New Jersey Nets,Philadelphia 76ers
144,129,Denver Nuggets,Portland Trail Blazers
106,123,Dallas Mavericks,San Diego Clippers
118,102,Houston Rockets,Seattle SuperSonics
130,110,Kansas City Kings,Utah Jazz
96,88,Chicago Bulls,Washington Bullets
87,73,Washington Bullets,Chicago Bulls
106,98,Philadelphia 76ers,Cleveland Cavaliers
141,117,Dallas Mavericks,Denver Nuggets
154,133,San Antonio Spurs,Golden State Warriors
100,98,Phoenix Suns,Kansas City Kings
108,104,Atlanta Hawks,New Jersey Nets
140,103,Indiana Pacers,New York Knicks
118,129,Houston Rockets,Los Angeles Lakers
100,111,Detroit Pistons,Milwaukee Bucks
125,110,Portland Trail Blazers,Seattle SuperSonics
107,103,Washington Bullets,New Jersey Nets
111,73,Philadelphia 76ers,New York Knicks
103,101,Golden State Warriors,Atlanta Hawks
105,104,Indiana Pacers,Chicago Bulls
132,136,Los Angeles Lakers,Houston Rockets
112,102,Dallas Mavericks,Kansas City Kings
104,116,Cleveland Cavaliers,Milwaukee Bucks
133,120,San Antonio Spurs,Portland Trail Blazers
111,106,San Diego Clippers,Seattle SuperSonics
107,98,Phoenix Suns,Utah Jazz
135,112,Golden State Warriors,Boston Celtics
117,102,Utah Jazz,Dallas Mavericks
163,155,San Antonio Spurs,Denver Nuggets
96,112,Detroit Pistons,Indiana Pacers
120,105,Chicago Bulls,New Jersey Nets
121,99,Washington Bullets,Philadelphia 76ers
129,104,San Diego Clippers,Phoenix Suns
117,120,Portland Trail Blazers,Houston Rockets
89,95,Los Angeles Lakers,Kansas City Kings
91,106,Atlanta Hawks,Washington Bullets
117,108,Indiana Pacers,Atlanta Hawks
113,110,Portland Trail Blazers,Dallas Mavericks
134,141,Los Angeles Lakers,Denver Nuggets
115,104,Chicago Bulls,Detroit Pistons
103,101,New York Knicks,Milwaukee Bucks
111,114,Golden State Warriors,New Jersey Nets
104,105,Boston Celtics,Philadelphia 76ers
133,103,Houston Rockets,San Antonio Spurs
119,122,Utah Jazz,San Diego Clippers
103,99,Phoenix Suns,Seattle SuperSonics
111,113,New York Knicks,Chicago Bulls
131,132,Detroit Pistons,Cleveland Cavaliers
109,104,Kansas City Kings,Houston Rockets
129,103,Golden State Warriors,Philadelphia 76ers
121,96,Washington Bullets,Utah Jazz
126,107,Denver Nuggets,Dallas Mavericks
134,140,New Jersey Nets,Indiana Pacers
109,96,San Diego Clippers,Kansas City Kings
91,102,Seattle SuperSonics,Los Angeles Lakers
106,87,Boston Celtics,Milwaukee Bucks
110,101,Washington Bullets,Phoenix Suns
126,111,Portland Trail Blazers,San Antonio Spurs
112,106,Utah Jazz,Atlanta Hawks
103,105,Cleveland Cavaliers,Chicago Bulls
123,110,San Diego Clippers,Golden State Warriors
124,115,Denver Nuggets,Houston Rockets
92,112,Milwaukee Bucks,Indiana Pacers
113,122,Boston Celtics,Kansas City Kings
108,95,Washington Bullets,Los Angeles Lakers
115,121,New Jersey Nets,New York Knicks
128,117,Detroit Pistons,Philadelphia 76ers
121,114,Dallas Mavericks,Portland Trail Blazers
107,109,Philadelphia 76ers,Cleveland Cavaliers
115,124,New Jersey Nets,Detroit Pistons
99,90,Atlanta Hawks,Milwaukee Bucks
148,127,Denver Nuggets,San Antonio Spurs
110,101,Washington Bullets,San Diego Clippers
114,107,Dallas Mavericks,Seattle SuperSonics
107,103,Portland Trail Blazers,Golden State Warriors
109,92,Chicago Bulls,New York Knicks
138,123,Los Angeles Lakers,Phoenix Suns
132,125,Indiana Pacers,Boston Celtics
113,120,Utah Jazz,Dallas Mavericks
116,114,Kansas City Kings,Denver Nuggets
116,94,Atlanta Hawks,Detroit Pistons
138,104,San Antonio Spurs,Houston Rockets
133,103,Washington Bullets,Milwaukee Bucks
109,106,Cleveland Cavaliers,Philadelphia 76ers
108,110,Seattle SuperSonics,San Diego Clippers
94,111,Chicago Bulls,Cleveland Cavaliers
126,115,Golden State Warriors,Denver Nuggets
115,105,Utah Jazz,Houston Rockets
111,118,Dallas Mavericks,Indiana Pacers
120,103,Detroit Pistons,New Jersey Nets
95,97,Atlanta Hawks,New York Knicks
131,102,Seattle SuperSonics,Phoenix Suns
114,94,Kansas City Kings,Portland Trail Blazers
113,108,Los Angeles Lakers,San Antonio Spurs
94,90,Philadelphia 76ers,Washington Bullets
109,98,Milwaukee Bucks,Boston Celtics
93,100,Atlanta Hawks,Chicago Bulls
97,118,Boston Celtics,Cleveland Cavaliers
107,114,Indiana Pacers,Detroit Pistons
118,98,Golden State Warriors,Houston Rockets
113,104,New Jersey Nets,Kansas City Kings
116,110,Phoenix Suns,Los Angeles Lakers
111,102,Philadelphia 76ers,New York Knicks
117,109,Seattle SuperSonics,San Antonio Spurs
118,113,Portland Trail Blazers,San Diego Clippers
115,123,Dallas Mavericks,Utah Jazz
123,117,Milwaukee Bucks,Washington Bullets
109,105,Milwaukee Bucks,Atlanta Hawks
102,98,Philadelphia 76ers,Boston Celtics
112,110,Golden State Warriors,Dallas Mavericks
117,112,Denver Nuggets,Indiana Pacers
125,126,Denver Nuggets,Chicago Bulls
106,114,Seattle SuperSonics,Kansas City Kings
131,102,Houston Rockets,Los Angeles Lakers
123,116,Golden State Warriors,San Antonio Spurs
119,101,Phoenix Suns,San Diego Clippers
125,115,New Jersey Nets,Utah Jazz
97,104,New York Knicks,Washington Bullets
83,106,Boston Celtics,Chicago Bulls
114,112,Detroit Pistons,Cleveland Cavaliers
119,123,Milwaukee Bucks,Golden State Warriors
111,97,San Diego Clippers,Indiana Pacers
107,122,Houston Rockets,Kansas City Kings
129,124,Portland Trail Blazers,Los Angeles Lakers
113,117,New York Knicks,San Antonio Spurs
98,94,Seattle SuperSonics,Utah Jazz
118,94,Atlanta Hawks,Washington Bullets
116,103,Chicago Bulls,Atlanta Hawks
119,110,Kansas City Kings,Boston Celtics
98,105,New York Knicks,Dallas Mavericks
108,116,Los Angeles Lakers,Denver Nuggets
111,106,San Diego Clippers,New Jersey Nets
111,103,Indiana Pacers,Philadelphia 76ers
109,106,Portland Trail Blazers,Phoenix Suns
99,98,Milwaukee Bucks,Seattle SuperSonics
117,107,San Antonio Spurs,Golden State Warriors
123,107,Dallas Mavericks,Houston Rockets
116,95,Phoenix Suns,Utah Jazz
129,139,Detroit Pistons,Washington Bullets
125,106,Indiana Pacers,Boston Celtics
106,76,Chicago Bulls,Cleveland Cavaliers
111,114,Denver Nuggets,Dallas Mavericks
126,111,San Diego Clippers,Detroit Pistons
109,105,Utah Jazz,Los Angeles Lakers
112,114,Kansas City Kings,New Jersey Nets
88,99,Atlanta Hawks,Philadelphia 76ers
116,110,Milwaukee Bucks,Portland Trail Blazers
121,106,San Antonio Spurs,Seattle SuperSonics
102,97,Philadelphia 76ers,Atlanta Hawks
105,108,New Jersey Nets,Chicago Bulls
108,100,San Diego Clippers,Cleveland Cavaliers
107,104,Phoenix Suns,Golden State Warriors
95,103,New York Knicks,Houston Rockets
107,100,Denver Nuggets,Kansas City Kings
116,102,Milwaukee Bucks,Utah Jazz
125,101,Indiana Pacers,Washington Bullets
137,134,Detroit Pistons,Boston Celtics
97,82,Phoenix Suns,Portland Trail Blazers
98,110,Los Angeles Lakers,San Antonio Spurs
104,96,Dallas Mavericks,Seattle SuperSonics
115,112,Boston Celtics,New Jersey Nets
116,94,Golden State Warriors,New York Knicks
109,102,New Jersey Nets,Atlanta Hawks
104,89,Philadelphia 76ers,Chicago Bulls
130,99,Cleveland Cavaliers,Detroit Pistons
105,106,Los Angeles Lakers,Indiana Pacers
110,112,Milwaukee Bucks,Kansas City Kings
138,131,San Antonio Spurs,Phoenix Suns
101,85,Dallas Mavericks,Portland Trail Blazers
115,105,Denver Nuggets,Seattle SuperSonics
103,109,San Diego Clippers,Utah Jazz
95,92,Houston Rockets,Washington Bullets
109,111,Los Angeles Lakers,Boston Celtics
119,108,Golden State Warriors,Cleveland Cavaliers
114,120,Dallas Mavericks,Denver Nuggets
113,103,New York Knicks,Milwaukee Bucks
110,114,Chicago Bulls,New Jersey Nets
118,107,Houston Rockets,Philadelphia 76ers
110,118,Kansas City Kings,San Antonio Spurs
105,114,Portland Trail Blazers,San Diego Clippers
107,102,Seattle SuperSonics,Indiana Pacers
118,105,Atlanta Hawks,Phoenix Suns
114,101,Houston Rockets,Boston Celtics
95,90,Seattle SuperSonics,Cleveland Cavaliers
115,96,Kansas City Kings,Dallas Mavericks
134,116,Golden State Warriors,Detroit Pistons
127,132,San Antonio Spurs,Milwaukee Bucks
91,100,Chicago Bulls,Philadelphia 76ers
123,117,Denver Nuggets,Portland Trail Blazers
113,101,Atlanta Hawks,San Diego Clippers
111,121,New York Knicks,Utah Jazz
96,93,Los Angeles Lakers,Washington Bullets
101,96,Golden State Warriors,Chicago Bulls
112,138,New York Knicks,Denver Nuggets
116,123,San Antonio Spurs,Detroit Pistons
83,86,Cleveland Cavaliers,Indiana Pacers
94,91,Washington Bullets,Kansas City Kings
108,89,Dallas Mavericks,Phoenix Suns
91,109,Philadelphia 76ers,Boston Celtics
108,87,Atlanta Hawks,Los Angeles Lakers
107,100,San Diego Clippers,Milwaukee Bucks
107,103,Houston Rockets,New Jersey Nets
112,114,Utah Jazz,Portland Trail Blazers
108,117,San Antonio Spurs,Indiana Pacers
112,99,San Diego Clippers,Chicago Bulls
103,93,New Jersey Nets,Cleveland Cavaliers
96,108,Washington Bullets,Denver Nuggets
105,102,Seattle SuperSonics,Golden State Warriors
119,126,Detroit Pistons,Houston Rockets
100,106,New York Knicks,Kansas City Kings
92,83,Phoenix Suns,Milwaukee Bucks
100,98,Atlanta Hawks,Utah Jazz
104,90,Phoenix Suns,Cleveland Cavaliers
119,116,Philadelphia 76ers,Dallas Mavericks
91,107,Milwaukee Bucks,Indiana Pacers
108,114,San Antonio Spurs,New Jersey Nets
116,99,Washington Bullets,Seattle SuperSonics
117,102,Atlanta Hawks,Denver Nuggets
115,125,Boston Celtics,Golden State Warriors
121,99,Utah Jazz,Kansas City Kings
100,94,Indiana Pacers,New York Knicks
100,111,Houston Rockets,San Diego Clippers
109,111,San Antonio Spurs,Chicago Bulls
129,123,Phoenix Suns,Dallas Mavericks
138,141,Denver Nuggets,Los Angeles Lakers
105,91,Utah Jazz,Milwaukee Bucks
114,109,New Jersey Nets,Philadelphia 76ers
87,96,Washington Bullets,Portland Trail Blazers
100,111,Boston Celtics,Seattle SuperSonics
93,118,Indiana Pacers,Cleveland Cavaliers
115,120,Detroit Pistons,Dallas Mavericks
113,107,Washington Bullets,Golden State Warriors
102,126,Phoenix Suns,Houston Rockets
111,106,Atlanta Hawks,Kansas City Kings
