team2Score,team1Score,team1,team2
131,127,Golden State Warriors,San Antonio Spurs
91,137,Los Angeles Lakers,San Diego Clippers
108,97,Utah Jazz,Atlanta Hawks
115,111,Detroit Pistons,Boston Celtics
133,92,Golden State Warriors,Houston Rockets
104,100,Indiana Pacers,Phoenix Suns
136,117,Milwaukee Bucks,Seattle SuperSonics
118,105,Chicago Bulls,Washington Bullets
120,102,Denver Nuggets,Golden State Warriors
114,108,Los Angeles Lakers,Kansas City Kings
136,132,New York Knicks,San Antonio Spurs
113,97,Utah Jazz,Boston Celtics
128,135,Los Angeles Lakers,Denver Nuggets
133,130,New York Knicks,Houston Rockets
103,97,Chicago Bulls,Kansas City Kings
91,92,Washington Bullets,New Jersey Nets
105,106,San Antonio Spurs,Philadelphia 76ers
98,97,Portland Trail Blazers,Phoenix Suns
105,97,Indiana Pacers,San Diego Clippers
108,100,Cleveland Cavaliers,Seattle SuperSonics
100,102,Houston Rockets,Atlanta Hawks
106,103,Philadelphia 76ers,Chicago Bulls
93,98,New Jersey Nets,Detroit Pistons
103,108,Seattle SuperSonics,Golden State Warriors
113,109,Boston Celtics,New York Knicks
103,96,Cleveland Cavaliers,Portland Trail Blazers
111,103,Utah Jazz,Washington Bullets
92,109,Kansas City Kings,Denver Nuggets
127,104,Indiana Pacers,Los Angeles Lakers
107,105,San Antonio Spurs,New Jersey Nets
95,99,Golden State Warriors,Phoenix Suns
100,95,Seattle SuperSonics,Portland Trail Blazers
112,96,Milwaukee Bucks,San Diego Clippers
109,105,Detroit Pistons,Atlanta Hawks
91,124,Denver Nuggets,Chicago Bulls
119,107,Utah Jazz,Cleveland Cavaliers
112,109,Golden State Warriors,Kansas City Kings
130,125,Houston Rockets,New York Knicks
114,99,Los Angeles Lakers,Portland Trail Blazers
114,118,Philadelphia 76ers,San Antonio Spurs
117,110,Phoenix Suns,San Diego Clippers
111,103,New Jersey Nets,Boston Celtics
105,84,San Diego Clippers,Denver Nuggets
98,93,Utah Jazz,Detroit Pistons
97,94,Philadelphia 76ers,Houston Rockets
119,108,New York Knicks,Indiana Pacers
96,93,Atlanta Hawks,Milwaukee Bucks
128,120,Kansas City Kings,Phoenix Suns
119,110,Los Angeles Lakers,Seattle SuperSonics
103,122,Cleveland Cavaliers,Washington Bullets
120,93,Golden State Warriors,Cleveland Cavaliers
109,117,Milwaukee Bucks,New Jersey Nets
118,103,Indiana Pacers,Boston Celtics
103,98,Atlanta Hawks,Chicago Bulls
119,100,Milwaukee Bucks,Detroit Pistons
113,102,Houston Rockets,Philadelphia 76ers
126,112,Los Angeles Lakers,Phoenix Suns
128,108,Washington Bullets,San Antonio Spurs
91,107,Kansas City Kings,San Diego Clippers
94,90,Portland Trail Blazers,Seattle SuperSonics
101,106,Boston Celtics,Atlanta Hawks
101,106,Golden State Warriors,Chicago Bulls
101,115,Phoenix Suns,Denver Nuggets
103,105,Washington Bullets,Houston Rockets
115,97,Detroit Pistons,Indiana Pacers
133,113,Cleveland Cavaliers,New York Knicks
91,82,New Jersey Nets,Philadelphia 76ers
112,103,New Jersey Nets,Cleveland Cavaliers
111,110,Kansas City Kings,Los Angeles Lakers
114,90,Golden State Warriors,Milwaukee Bucks
86,87,Phoenix Suns,Portland Trail Blazers
113,112,Indiana Pacers,Philadelphia 76ers
117,115,Houston Rockets,Kansas City Kings
93,118,New Jersey Nets,Milwaukee Bucks
116,114,Detroit Pistons,New York Knicks
120,143,Atlanta Hawks,San Antonio Spurs
128,103,Chicago Bulls,San Diego Clippers
118,122,Los Angeles Lakers,Utah Jazz
91,96,Denver Nuggets,Washington Bullets
106,99,Portland Trail Blazers,Atlanta Hawks
119,97,Denver Nuggets,Boston Celtics
108,114,San Diego Clippers,Golden State Warriors
113,111,Cleveland Cavaliers,Houston Rockets
79,87,Milwaukee Bucks,Indiana Pacers
98,89,Detroit Pistons,New Jersey Nets
120,102,Washington Bullets,Philadelphia 76ers
127,116,Phoenix Suns,Seattle SuperSonics
117,115,New York Knicks,Cleveland Cavaliers
95,105,Kansas City Kings,Detroit Pistons
100,97,New York Knicks,Boston Celtics
104,112,Utah Jazz,Golden State Warriors
106,95,Atlanta Hawks,Houston Rockets
102,107,Seattle SuperSonics,Kansas City Kings
100,107,Chicago Bulls,Los Angeles Lakers
127,118,Denver Nuggets,New Jersey Nets
104,101,San Diego Clippers,Philadelphia 76ers
107,100,Portland Trail Blazers,San Antonio Spurs
91,99,Indiana Pacers,Washington Bullets
106,96,San Diego Clippers,Atlanta Hawks
134,124,San Antonio Spurs,Detroit Pistons
99,109,Milwaukee Bucks,Golden State Warriors
120,112,Portland Trail Blazers,Houston Rockets
102,106,Boston Celtics,Indiana Pacers
121,112,Denver Nuggets,New York Knicks
117,105,Cleveland Cavaliers,Philadelphia 76ers
99,86,Chicago Bulls,Phoenix Suns
97,95,Seattle SuperSonics,Utah Jazz
104,100,New Jersey Nets,Washington Bullets
126,108,Atlanta Hawks,Cleveland Cavaliers
94,88,Boston Celtics,Kansas City Kings
116,103,Milwaukee Bucks,Los Angeles Lakers
111,98,Golden State Warriors,Seattle SuperSonics
89,96,Milwaukee Bucks,Utah Jazz
115,112,San Diego Clippers,Cleveland Cavaliers
114,118,Boston Celtics,Detroit Pistons
118,114,Phoenix Suns,New York Knicks
121,127,Los Angeles Lakers,San Antonio Spurs
92,120,Atlanta Hawks,Boston Celtics
123,107,Milwaukee Bucks,Denver Nuggets
97,90,Chicago Bulls,Golden State Warriors
114,116,Los Angeles Lakers,Houston Rockets
118,99,Cleveland Cavaliers,Indiana Pacers
109,93,Detroit Pistons,Kansas City Kings
115,100,Phoenix Suns,New Jersey Nets
132,120,San Antonio Spurs,Philadelphia 76ers
115,96,Utah Jazz,Seattle SuperSonics
104,107,New York Knicks,Washington Bullets
105,103,Golden State Warriors,San Diego Clippers
87,82,Portland Trail Blazers,Utah Jazz
100,92,Phoenix Suns,Boston Celtics
124,109,Detroit Pistons,Houston Rockets
108,116,San Diego Clippers,Los Angeles Lakers
105,117,San Antonio Spurs,Milwaukee Bucks
93,95,Chicago Bulls,Portland Trail Blazers
116,100,Boston Celtics,Cleveland Cavaliers
103,119,Utah Jazz,Denver Nuggets
100,125,Seattle SuperSonics,Golden State Warriors
103,102,Detroit Pistons,Indiana Pacers
129,145,Kansas City Kings,New York Knicks
117,96,Phoenix Suns,Philadelphia 76ers
138,129,Houston Rockets,San Antonio Spurs
96,95,Atlanta Hawks,Washington Bullets
131,118,Denver Nuggets,Los Angeles Lakers
108,113,Boston Celtics,Milwaukee Bucks
85,122,Atlanta Hawks,New Jersey Nets
96,98,San Diego Clippers,Portland Trail Blazers
112,121,Chicago Bulls,Seattle SuperSonics
100,93,Golden State Warriors,Utah Jazz
104,93,Portland Trail Blazers,Chicago Bulls
127,121,San Antonio Spurs,Denver Nuggets
99,103,Seattle SuperSonics,Milwaukee Bucks
122,124,Indiana Pacers,New York Knicks
99,123,Phoenix Suns,Washington Bullets
114,102,New York Knicks,Atlanta Hawks
116,102,New Jersey Nets,Boston Celtics
96,114,Detroit Pistons,Golden State Warriors
107,112,Seattle SuperSonics,Indiana Pacers
124,85,Portland Trail Blazers,Kansas City Kings
112,91,Milwaukee Bucks,Philadelphia 76ers
107,118,Houston Rockets,San Diego Clippers
113,115,Washington Bullets,Cleveland Cavaliers
121,113,Houston Rockets,Phoenix Suns
144,114,San Antonio Spurs,Utah Jazz
97,94,Milwaukee Bucks,Boston Celtics
111,109,Washington Bullets,Indiana Pacers
103,87,Utah Jazz,Kansas City Kings
138,122,Detroit Pistons,Los Angeles Lakers
118,105,New York Knicks,New Jersey Nets
98,103,Atlanta Hawks,Philadelphia 76ers
112,108,Denver Nuggets,San Diego Clippers
109,101,Houston Rockets,Seattle SuperSonics
112,96,Philadelphia 76ers,Atlanta Hawks
113,115,Washington Bullets,Chicago Bulls
117,111,New Jersey Nets,Cleveland Cavaliers
101,102,San Antonio Spurs,Golden State Warriors
96,99,Boston Celtics,New York Knicks
126,105,Detroit Pistons,Phoenix Suns
106,98,Denver Nuggets,Portland Trail Blazers
107,105,Indiana Pacers,Kansas City Kings
121,119,San Antonio Spurs,Los Angeles Lakers
104,79,Utah Jazz,Milwaukee Bucks
112,115,Boston Celtics,New Jersey Nets
123,101,Houston Rockets,Portland Trail Blazers
133,126,Detroit Pistons,San Diego Clippers
123,121,Denver Nuggets,Seattle SuperSonics
118,129,Los Angeles Lakers,Chicago Bulls
102,114,Philadelphia 76ers,Detroit Pistons
110,96,San Diego Clippers,Kansas City Kings
101,99,Atlanta Hawks,New York Knicks
105,103,Cleveland Cavaliers,Utah Jazz
119,112,Los Angeles Lakers,Atlanta Hawks
112,89,Philadelphia 76ers,Boston Celtics
114,106,Portland Trail Blazers,Denver Nuggets
125,128,Cleveland Cavaliers,Golden State Warriors
102,108,Chicago Bulls,Houston Rockets
117,99,Utah Jazz,Phoenix Suns
127,123,Indiana Pacers,San Antonio Spurs
114,122,New Jersey Nets,Seattle SuperSonics
97,107,Kansas City Kings,Washington Bullets
103,122,Atlanta Hawks,Detroit Pistons
120,109,Kansas City Kings,Milwaukee Bucks
128,118,New York Knicks,San Diego Clippers
133,114,San Antonio Spurs,Boston Celtics
117,127,Phoenix Suns,Chicago Bulls
114,108,Golden State Warriors,Los Angeles Lakers
117,106,Houston Rockets,Philadelphia 76ers
100,97,New Jersey Nets,Portland Trail Blazers
121,102,New York Knicks,Seattle SuperSonics
98,110,San Diego Clippers,Utah Jazz
126,117,Cleveland Cavaliers,Chicago Bulls
130,128,Los Angeles Lakers,Denver Nuggets
107,101,New Jersey Nets,Golden State Warriors
130,110,Atlanta Hawks,Indiana Pacers
111,115,Phoenix Suns,Kansas City Kings
126,113,Boston Celtics,Philadelphia 76ers
141,112,Detroit Pistons,San Antonio Spurs
122,114,Houston Rockets,Washington Bullets
102,97,Seattle SuperSonics,Los Angeles Lakers
106,103,Milwaukee Bucks,Phoenix Suns
103,111,New York Knicks,Portland Trail Blazers
124,118,Utah Jazz,San Diego Clippers
111,101,Detroit Pistons,Cleveland Cavaliers
131,102,New Jersey Nets,New York Knicks
113,91,Golden State Warriors,Portland Trail Blazers
122,111,Denver Nuggets,Utah Jazz
92,95,Philadelphia 76ers,Washington Bullets
99,94,Golden State Warriors,Denver Nuggets
97,98,Indiana Pacers,Detroit Pistons
143,110,San Antonio Spurs,Houston Rockets
118,111,Los Angeles Lakers,Kansas City Kings
110,101,Chicago Bulls,Milwaukee Bucks
116,104,Washington Bullets,New Jersey Nets
119,99,Portland Trail Blazers,Phoenix Suns
124,104,San Diego Clippers,Seattle SuperSonics
112,110,Houston Rockets,Atlanta Hawks
125,110,New York Knicks,Cleveland Cavaliers
114,118,Philadelphia 76ers,San Antonio Spurs
97,118,Boston Celtics,San Diego Clippers
116,124,Los Angeles Lakers,Utah Jazz
117,108,Milwaukee Bucks,Washington Bullets
102,120,New York Knicks,Chicago Bulls
114,98,Denver Nuggets,Detroit Pistons
123,105,Boston Celtics,Los Angeles Lakers
116,101,Indiana Pacers,New Jersey Nets
118,112,Kansas City Kings,Phoenix Suns
126,97,Portland Trail Blazers,Seattle SuperSonics
115,104,Detroit Pistons,Atlanta Hawks
124,106,Denver Nuggets,Cleveland Cavaliers
88,104,Boston Celtics,Golden State Warriors
104,100,Philadelphia 76ers,Houston Rockets
114,116,Utah Jazz,Indiana Pacers
117,105,Milwaukee Bucks,New York Knicks
127,125,Kansas City Kings,San Antonio Spurs
90,93,San Diego Clippers,Washington Bullets
113,105,Phoenix Suns,Los Angeles Lakers
88,95,Utah Jazz,Milwaukee Bucks
100,107,Seattle SuperSonics,Portland Trail Blazers
128,120,San Antonio Spurs,New York Knicks
109,99,Washington Bullets,Portland Trail Blazers
135,116,Detroit Pistons,Denver Nuggets
111,92,Portland Trail Blazers,Golden State Warriors
103,111,Boston Celtics,Houston Rockets
120,127,Los Angeles Lakers,Indiana Pacers
97,103,San Diego Clippers,New Jersey Nets
118,109,Phoenix Suns,San Antonio Spurs
134,139,Washington Bullets,Seattle SuperSonics
121,128,Kansas City Kings,Utah Jazz
119,126,New Jersey Nets,Atlanta Hawks
108,109,Philadelphia 76ers,Cleveland Cavaliers
106,96,Indiana Pacers,Milwaukee Bucks
138,101,San Diego Clippers,New York Knicks
121,118,San Diego Clippers,Chicago Bulls
105,117,Washington Bullets,Golden State Warriors
115,106,San Antonio Spurs,Kansas City Kings
104,101,Houston Rockets,New Jersey Nets
115,97,Utah Jazz,Portland Trail Blazers
123,105,Detroit Pistons,Seattle SuperSonics
107,112,Kansas City Kings,Atlanta Hawks
98,99,Milwaukee Bucks,Cleveland Cavaliers
111,105,Indiana Pacers,Denver Nuggets
112,121,Seattle SuperSonics,Golden State Warriors
111,110,Phoenix Suns,Houston Rockets
124,117,Chicago Bulls,New York Knicks
119,111,Boston Celtics,San Antonio Spurs
107,108,Washington Bullets,Utah Jazz
120,101,Denver Nuggets,Kansas City Kings
113,103,Los Angeles Lakers,Milwaukee Bucks
108,100,Cleveland Cavaliers,New Jersey Nets
119,102,Detroit Pistons,Portland Trail Blazers
105,103,Seattle SuperSonics,San Diego Clippers
110,102,Milwaukee Bucks,Chicago Bulls
115,118,Houston Rockets,Cleveland Cavaliers
116,124,San Diego Clippers,Kansas City Kings
108,111,Philadelphia 76ers,New York Knicks
118,122,Indiana Pacers,Portland Trail Blazers
137,134,Denver Nuggets,San Antonio Spurs
124,110,Detroit Pistons,Utah Jazz
111,107,Cleveland Cavaliers,Atlanta Hawks
112,95,New York Knicks,Boston Celtics
114,112,Denver Nuggets,Houston Rockets
107,111,San Diego Clippers,Milwaukee Bucks
108,105,New Jersey Nets,Philadelphia 76ers
113,100,Golden State Warriors,Phoenix Suns
120,111,Indiana Pacers,Seattle SuperSonics
103,101,Los Angeles Lakers,Washington Bullets
104,83,Chicago Bulls,Kansas City Kings
108,93,Atlanta Hawks,Boston Celtics
105,110,Indiana Pacers,Chicago Bulls
100,123,Los Angeles Lakers,Detroit Pistons
112,99,Denver Nuggets,Kansas City Kings
109,107,New York Knicks,Milwaukee Bucks
107,128,Portland Trail Blazers,New Jersey Nets
119,106,Washington Bullets,Philadelphia 76ers
116,109,Cleveland Cavaliers,San Antonio Spurs
116,112,Golden State Warriors,San Diego Clippers
100,90,Utah Jazz,Seattle SuperSonics
120,101,San Antonio Spurs,Atlanta Hawks
102,105,Seattle SuperSonics,Denver Nuggets
107,96,Phoenix Suns,Golden State Warriors
112,96,Cleveland Cavaliers,Houston Rockets
122,109,Detroit Pistons,Indiana Pacers
119,102,Utah Jazz,San Diego Clippers
98,100,Los Angeles Lakers,Boston Celtics
107,102,Chicago Bulls,Detroit Pistons
120,101,New Jersey Nets,Kansas City Kings
117,121,Houston Rockets,Milwaukee Bucks
126,112,New York Knicks,Philadelphia 76ers
106,103,Utah Jazz,Phoenix Suns
104,107,Atlanta Hawks,San Antonio Spurs
109,101,Golden State Warriors,Seattle SuperSonics
127,95,Portland Trail Blazers,Washington Bullets
111,109,Kansas City Kings,Chicago Bulls
99,107,Phoenix Suns,Denver Nuggets
112,99,Utah Jazz,Los Angeles Lakers
110,129,Cleveland Cavaliers,New York Knicks
123,119,New Jersey Nets,San Antonio Spurs
100,120,Seattle SuperSonics,Washington Bullets
114,104,Chicago Bulls,Boston Celtics
96,97,Los Angeles Lakers,Golden State Warriors
112,122,New Jersey Nets,Houston Rockets
117,99,Denver Nuggets,Indiana Pacers
108,112,Kansas City Kings,Milwaukee Bucks
121,110,Portland Trail Blazers,Philadelphia 76ers
111,108,Atlanta Hawks,San Diego Clippers
108,115,Phoenix Suns,Utah Jazz
116,112,San Antonio Spurs,Cleveland Cavaliers
110,107,Washington Bullets,Detroit Pistons
101,99,Atlanta Hawks,Phoenix Suns
111,93,Portland Trail Blazers,Boston Celtics
102,107,Utah Jazz,Chicago Bulls
92,91,San Diego Clippers,Golden State Warriors
134,111,Washington Bullets,Houston Rockets
108,102,Atlanta Hawks,Los Angeles Lakers
111,120,Denver Nuggets,Milwaukee Bucks
105,112,Philadelphia 76ers,New Jersey Nets
117,124,Seattle SuperSonics,New York Knicks
117,108,Denver Nuggets,Chicago Bulls
122,110,Houston Rockets,Detroit Pistons
108,103,Kansas City Kings,Indiana Pacers
111,107,Cleveland Cavaliers,Philadelphia 76ers
137,123,San Diego Clippers,Phoenix Suns
130,117,Washington Bullets,San Antonio Spurs
116,99,Golden State Warriors,Utah Jazz
106,108,Seattle SuperSonics,Boston Celtics
89,88,Portland Trail Blazers,Milwaukee Bucks
132,114,New York Knicks,Los Angeles Lakers
112,106,Houston Rockets,Boston Celtics
145,131,Detroit Pistons,Chicago Bulls
114,91,Washington Bullets,Cleveland Cavaliers
101,89,Atlanta Hawks,Kansas City Kings
129,109,San Diego Clippers,San Antonio Spurs
127,122,Milwaukee Bucks,Utah Jazz
96,98,Seattle SuperSonics,Atlanta Hawks
93,118,Philadelphia 76ers,Denver Nuggets
104,131,Boston Celtics,Detroit Pistons
102,104,Milwaukee Bucks,Golden State Warriors
111,110,San Diego Clippers,Houston Rockets
130,144,San Antonio Spurs,Indiana Pacers
117,103,Cleveland Cavaliers,New Jersey Nets
109,119,New York Knicks,Phoenix Suns
111,103,Los Angeles Lakers,Portland Trail Blazers
88,110,Kansas City Kings,Utah Jazz
87,98,New Jersey Nets,Washington Bullets
107,118,Washington Bullets,Boston Celtics
113,107,Kansas City Kings,Chicago Bulls
105,110,New York Knicks,Golden State Warriors
139,117,San Diego Clippers,Indiana Pacers
124,103,Philadelphia 76ers,Los Angeles Lakers
116,119,Detroit Pistons,New Jersey Nets
110,96,Milwaukee Bucks,Phoenix Suns
125,116,Seattle SuperSonics,San Antonio Spurs
109,104,Chicago Bulls,Atlanta Hawks
114,115,Indiana Pacers,Cleveland Cavaliers
100,96,Portland Trail Blazers,Denver Nuggets
123,111,Seattle SuperSonics,Houston Rockets
112,107,Utah Jazz,Kansas City Kings
131,108,San Diego Clippers,Boston Celtics
93,98,New York Knicks,Detroit Pistons
123,121,Cleveland Cavaliers,Indiana Pacers
112,102,Milwaukee Bucks,Los Angeles Lakers
128,127,Chicago Bulls,New Jersey Nets
125,118,Philadelphia 76ers,Phoenix Suns
111,118,Atlanta Hawks,San Antonio Spurs
116,107,Golden State Warriors,Washington Bullets
107,103,Golden State Warriors,New York Knicks
107,101,Philadelphia 76ers,Utah Jazz
98,82,Washington Bullets,Atlanta Hawks
99,103,Boston Celtics,Chicago Bulls
154,153,Los Angeles Lakers,Cleveland Cavaliers
111,121,Kansas City Kings,Denver Nuggets
100,111,Golden State Warriors,Detroit Pistons
133,112,Houston Rockets,Indiana Pacers
96,103,Milwaukee Bucks,Portland Trail Blazers
133,121,Phoenix Suns,San Diego Clippers
110,103,Cleveland Cavaliers,Boston Celtics
111,118,San Antonio Spurs,Houston Rockets
121,108,Detroit Pistons,Philadelphia 76ers
122,114,Denver Nuggets,Phoenix Suns
97,99,Kansas City Kings,Seattle SuperSonics
102,100,New Jersey Nets,Utah Jazz
120,119,Indiana Pacers,Washington Bullets
111,107,Golden State Warriors,Atlanta Hawks
97,107,Los Angeles Lakers,Chicago Bulls
127,126,New Jersey Nets,Denver Nuggets
105,110,Philadelphia 76ers,Houston Rockets
102,112,New York Knicks,Indiana Pacers
94,93,Kansas City Kings,Portland Trail Blazers
105,101,Milwaukee Bucks,Seattle SuperSonics
103,119,Boston Celtics,Washington Bullets
121,123,Seattle SuperSonics,Cleveland Cavaliers
108,109,Philadelphia 76ers,Indiana Pacers
99,105,Portland Trail Blazers,Kansas City Kings
105,116,Los Angeles Lakers,New York Knicks
115,123,New Jersey Nets,San Antonio Spurs
116,106,Chicago Bulls,Utah Jazz
129,110,Philadelphia 76ers,Boston Celtics
122,111,Chicago Bulls,Denver Nuggets
117,92,San Diego Clippers,Golden State Warriors
115,114,New Jersey Nets,Houston Rockets
111,109,Cleveland Cavaliers,Milwaukee Bucks
97,95,Kansas City Kings,Phoenix Suns
