team2Score,team1Score,team1,team2
109,122,Boston Celtics,Toronto Raptors
92,97,Los Angeles Lakers,Utah Jazz
106,92,Portland Trail Blazers,Charlotte Hornets
93,96,Orlando Magic,Cleveland Cavaliers
118,93,Minnesota Timberwolves,Los Angeles Lakers
122,113,Los Angeles Clippers,Miami Heat
108,100,Boston Celtics,New Jersey Nets
97,86,Washington Wizards,Philadelphia 76ers
108,87,Golden State Warriors,San Antonio Spurs
107,87,Vancouver Grizzlies,Seattle SuperSonics
79,100,New York Knicks,Atlanta Hawks
97,101,Golden State Warriors,Dallas Mavericks
87,93,Portland Trail Blazers,Detroit Pistons
127,97,Toronto Raptors,Houston Rockets
83,109,Indiana Pacers,Milwaukee Bucks
89,85,Chicago Bulls,Phoenix Suns
97,95,Utah Jazz,Sacramento Kings
101,93,New Jersey Nets,Boston Celtics
119,102,Miami Heat,Charlotte Hornets
102,111,Chicago Bulls,Los Angeles Clippers
80,103,Cleveland Cavaliers,Minnesota Timberwolves
94,74,San Antonio Spurs,Seattle SuperSonics
99,96,Denver Nuggets,Vancouver Grizzlies
82,104,New York Knicks,Washington Wizards
110,101,Washington Wizards,Cleveland Cavaliers
62,83,Milwaukee Bucks,Dallas Mavericks
80,84,Seattle SuperSonics,Denver Nuggets
87,85,Atlanta Hawks,Detroit Pistons
90,84,Golden State Warriors,Houston Rockets
94,95,Charlotte Hornets,Indiana Pacers
108,104,Toronto Raptors,Miami Heat
93,87,Portland Trail Blazers,New Jersey Nets
94,108,Orlando Magic,Philadelphia 76ers
103,74,San Antonio Spurs,Utah Jazz
90,86,Detroit Pistons,Boston Celtics
119,102,Los Angeles Clippers,Los Angeles Lakers
104,84,Vancouver Grizzlies,New York Knicks
88,103,Chicago Bulls,Sacramento Kings
95,87,Washington Wizards,Orlando Magic
90,91,Portland Trail Blazers,Toronto Raptors
133,124,Minnesota Timberwolves,Utah Jazz
90,85,Detroit Pistons,Charlotte Hornets
91,102,San Antonio Spurs,Dallas Mavericks
87,101,New Jersey Nets,Golden State Warriors
103,86,Los Angeles Lakers,Miami Heat
97,93,Denver Nuggets,Sacramento Kings
91,90,Chicago Bulls,Seattle SuperSonics
103,118,Los Angeles Lakers,Boston Celtics
99,97,Sacramento Kings,Los Angeles Clippers
101,82,Vancouver Grizzlies,Milwaukee Bucks
90,96,Portland Trail Blazers,Minnesota Timberwolves
60,84,Miami Heat,Orlando Magic
89,95,Cleveland Cavaliers,Philadelphia 76ers
111,99,New Jersey Nets,Phoenix Suns
94,98,Washington Wizards,San Antonio Spurs
104,109,Atlanta Hawks,Toronto Raptors
106,85,Vancouver Grizzlies,Indiana Pacers
108,112,Phoenix Suns,Boston Celtics
91,97,Cleveland Cavaliers,Charlotte Hornets
93,91,Toronto Raptors,Dallas Mavericks
95,84,Minnesota Timberwolves,Denver Nuggets
86,78,New York Knicks,Detroit Pistons
94,83,Chicago Bulls,Indiana Pacers
92,104,New Jersey Nets,Los Angeles Clippers
94,90,Milwaukee Bucks,Orlando Magic
105,95,Los Angeles Lakers,Philadelphia 76ers
89,98,Houston Rockets,Portland Trail Blazers
113,96,Sacramento Kings,Seattle SuperSonics
111,82,Golden State Warriors,Utah Jazz
98,80,Charlotte Hornets,Atlanta Hawks
103,97,Boston Celtics,Cleveland Cavaliers
100,107,Houston Rockets,Golden State Warriors
91,94,Utah Jazz,Los Angeles Clippers
87,93,Milwaukee Bucks,Miami Heat
106,87,Vancouver Grizzlies,Minnesota Timberwolves
102,80,Phoenix Suns,New York Knicks
96,87,Dallas Mavericks,San Antonio Spurs
83,88,Chicago Bulls,Washington Wizards
108,96,San Antonio Spurs,Atlanta Hawks
95,97,Vancouver Grizzlies,Detroit Pistons
101,89,Philadelphia 76ers,Indiana Pacers
105,99,Toronto Raptors,Los Angeles Lakers
73,87,New Jersey Nets,Sacramento Kings
103,81,Orlando Magic,Seattle SuperSonics
100,95,New Jersey Nets,Utah Jazz
121,102,Sacramento Kings,Charlotte Hornets
79,112,Atlanta Hawks,Dallas Mavericks
112,101,Denver Nuggets,Houston Rockets
86,90,Phoenix Suns,Milwaukee Bucks
88,89,Orlando Magic,Portland Trail Blazers
90,84,New York Knicks,San Antonio Spurs
95,78,Seattle SuperSonics,Washington Wizards
87,97,Chicago Bulls,Boston Celtics
89,107,Los Angeles Lakers,Denver Nuggets
108,103,Phoenix Suns,Detroit Pistons
67,95,Cleveland Cavaliers,Golden State Warriors
94,90,Philadelphia 76ers,Miami Heat
90,94,Indiana Pacers,Minnesota Timberwolves
89,93,Seattle SuperSonics,New Jersey Nets
115,98,Toronto Raptors,Utah Jazz
97,101,Orlando Magic,Vancouver Grizzlies
105,91,New York Knicks,Dallas Mavericks
94,87,Atlanta Hawks,Houston Rockets
100,96,San Antonio Spurs,Los Angeles Clippers
102,92,Charlotte Hornets,Milwaukee Bucks
118,96,Sacramento Kings,Washington Wizards
84,62,Milwaukee Bucks,Chicago Bulls
85,96,Indiana Pacers,Denver Nuggets
89,94,Seattle SuperSonics,Detroit Pistons
104,89,Orlando Magic,Golden State Warriors
98,88,San Antonio Spurs,Los Angeles Lakers
117,97,Boston Celtics,Miami Heat
101,90,Sacramento Kings,Minnesota Timberwolves
107,88,Philadelphia 76ers,New Jersey Nets
110,91,Toronto Raptors,Phoenix Suns
94,77,Utah Jazz,Portland Trail Blazers
98,107,Cleveland Cavaliers,Vancouver Grizzlies
106,108,Houston Rockets,Dallas Mavericks
79,83,Orlando Magic,Los Angeles Clippers
90,79,Charlotte Hornets,New York Knicks
114,103,Minnesota Timberwolves,Washington Wizards
100,92,Los Angeles Clippers,Denver Nuggets
84,94,Cleveland Cavaliers,Los Angeles Lakers
97,91,Seattle SuperSonics,Milwaukee Bucks
93,78,New York Knicks,Philadelphia 76ers
97,99,Indiana Pacers,Phoenix Suns
99,84,Golden State Warriors,Sacramento Kings
83,93,Detroit Pistons,Toronto Raptors
105,97,New Jersey Nets,Miami Heat
95,86,Philadelphia 76ers,Orlando Magic
105,99,Los Angeles Lakers,Portland Trail Blazers
106,97,Indiana Pacers,Utah Jazz
81,97,Miami Heat,Atlanta Hawks
100,82,New York Knicks,Chicago Bulls
92,99,Los Angeles Clippers,Dallas Mavericks
92,83,Denver Nuggets,Detroit Pistons
108,78,San Antonio Spurs,Houston Rockets
99,108,Seattle SuperSonics,Minnesota Timberwolves
107,85,Vancouver Grizzlies,Phoenix Suns
113,101,Utah Jazz,Sacramento Kings
82,95,Charlotte Hornets,Toronto Raptors
120,99,New Jersey Nets,Washington Wizards
96,91,Milwaukee Bucks,Boston Celtics
104,101,Washington Wizards,Charlotte Hornets
102,83,Denver Nuggets,Cleveland Cavaliers
93,92,Los Angeles Lakers,Golden State Warriors
106,98,Chicago Bulls,Orlando Magic
97,104,Toronto Raptors,Philadelphia 76ers
93,85,Indiana Pacers,Portland Trail Blazers
102,87,Los Angeles Clippers,San Antonio Spurs
90,100,Orlando Magic,Dallas Mavericks
103,99,New Jersey Nets,Detroit Pistons
77,79,Cleveland Cavaliers,Milwaukee Bucks
107,103,Minnesota Timberwolves,New York Knicks
94,78,Atlanta Hawks,Phoenix Suns
97,88,Washington Wizards,Boston Celtics
79,77,Chicago Bulls,Charlotte Hornets
104,89,Miami Heat,Indiana Pacers
74,83,Atlanta Hawks,Los Angeles Clippers
119,102,Houston Rockets,Los Angeles Lakers
106,91,Denver Nuggets,Philadelphia 76ers
111,98,Portland Trail Blazers,Seattle SuperSonics
68,66,Dallas Mavericks,Utah Jazz
95,88,Golden State Warriors,Vancouver Grizzlies
97,70,Toronto Raptors,Chicago Bulls
84,85,Charlotte Hornets,Cleveland Cavaliers
93,77,Boston Celtics,Detroit Pistons
95,91,Sacramento Kings,Golden State Warriors
109,92,Washington Wizards,Indiana Pacers
84,87,Miami Heat,Milwaukee Bucks
112,101,Phoenix Suns,Minnesota Timberwolves
133,95,Denver Nuggets,New Jersey Nets
95,83,Philadelphia 76ers,New York Knicks
107,78,Orlando Magic,San Antonio Spurs
119,89,Dallas Mavericks,Los Angeles Lakers
89,93,Atlanta Hawks,Sacramento Kings
107,101,Los Angeles Clippers,Seattle SuperSonics
110,105,Houston Rockets,Vancouver Grizzlies
100,83,Philadelphia 76ers,Boston Celtics
111,104,Phoenix Suns,Chicago Bulls
90,99,Atlanta Hawks,Portland Trail Blazers
101,108,Indiana Pacers,Toronto Raptors
88,86,Utah Jazz,Washington Wizards
103,90,Phoenix Suns,Cleveland Cavaliers
85,99,San Antonio Spurs,Denver Nuggets
103,92,Dallas Mavericks,Golden State Warriors
118,91,Vancouver Grizzlies,Houston Rockets
94,109,Seattle SuperSonics,Los Angeles Clippers
95,103,Utah Jazz,Miami Heat
96,109,Los Angeles Lakers,Minnesota Timberwolves
83,78,Detroit Pistons,New York Knicks
94,87,Portland Trail Blazers,Sacramento Kings
94,83,Cleveland Cavaliers,Atlanta Hawks
99,90,Milwaukee Bucks,Charlotte Hornets
104,83,Los Angeles Lakers,Chicago Bulls
87,80,New York Knicks,Indiana Pacers
105,101,Detroit Pistons,New Jersey Nets
90,94,Minnesota Timberwolves,Philadelphia 76ers
98,87,Vancouver Grizzlies,San Antonio Spurs
83,88,Boston Celtics,Toronto Raptors
88,74,Miami Heat,Washington Wizards
75,89,Phoenix Suns,Dallas Mavericks
82,78,Golden State Warriors,Los Angeles Clippers
73,85,Utah Jazz,Orlando Magic
119,106,Denver Nuggets,Seattle SuperSonics
96,98,Los Angeles Lakers,Atlanta Hawks
77,104,New York Knicks,Cleveland Cavaliers
116,98,Sacramento Kings,Houston Rockets
98,90,Detroit Pistons,Indiana Pacers
84,91,Miami Heat,Philadelphia 76ers
96,91,Vancouver Grizzlies,Portland Trail Blazers
92,91,Milwaukee Bucks,Toronto Raptors
106,86,Charlotte Hornets,Washington Wizards
100,109,Los Angeles Lakers,Charlotte Hornets
88,89,Sacramento Kings,Dallas Mavericks
81,102,Phoenix Suns,Denver Nuggets
115,78,Philadelphia 76ers,Detroit Pistons
99,92,Atlanta Hawks,Miami Heat
98,78,New York Knicks,Milwaukee Bucks
92,91,Los Angeles Clippers,Minnesota Timberwolves
92,100,Chicago Bulls,New Jersey Nets
92,95,Indiana Pacers,Orlando Magic
100,87,Houston Rockets,San Antonio Spurs
108,89,Golden State Warriors,Seattle SuperSonics
92,94,Washington Wizards,Toronto Raptors
99,77,Los Angeles Clippers,Boston Celtics
106,101,Utah Jazz,Cleveland Cavaliers
88,86,Portland Trail Blazers,Vancouver Grizzlies
99,101,Utah Jazz,Atlanta Hawks
81,79,Toronto Raptors,Charlotte Hornets
83,94,Los Angeles Lakers,Houston Rockets
79,110,Washington Wizards,Milwaukee Bucks
79,67,Dallas Mavericks,New York Knicks
88,99,New Jersey Nets,Orlando Magic
92,96,Detroit Pistons,Philadelphia 76ers
91,76,Golden State Warriors,Phoenix Suns
89,79,Minnesota Timberwolves,Sacramento Kings
102,96,Charlotte Hornets,Boston Celtics
94,89,Los Angeles Clippers,Chicago Bulls
99,85,Dallas Mavericks,Cleveland Cavaliers
87,75,Denver Nuggets,Golden State Warriors
93,82,Sacramento Kings,Portland Trail Blazers
91,79,Indiana Pacers,San Antonio Spurs
103,112,Minnesota Timberwolves,Seattle SuperSonics
90,80,Miami Heat,Chicago Bulls
107,103,Houston Rockets,Utah Jazz
96,88,Cleveland Cavaliers,Charlotte Hornets
95,97,Washington Wizards,Dallas Mavericks
69,81,Golden State Warriors,Denver Nuggets
74,88,Miami Heat,Detroit Pistons
107,81,Orlando Magic,Indiana Pacers
118,114,Los Angeles Clippers,Los Angeles Lakers
99,94,Atlanta Hawks,Milwaukee Bucks
116,96,New Jersey Nets,Minnesota Timberwolves
95,111,Seattle SuperSonics,Sacramento Kings
101,86,Boston Celtics,San Antonio Spurs
100,118,Phoenix Suns,Vancouver Grizzlies
97,90,Atlanta Hawks,Chicago Bulls
78,85,Philadelphia 76ers,Golden State Warriors
111,101,Washington Wizards,Houston Rockets
105,103,Denver Nuggets,Los Angeles Clippers
112,104,Milwaukee Bucks,New Jersey Nets
94,97,Toronto Raptors,New York Knicks
96,87,Charlotte Hornets,Orlando Magic
91,102,Portland Trail Blazers,Utah Jazz
89,93,Minnesota Timberwolves,Detroit Pistons
102,108,Boston Celtics,Los Angeles Lakers
101,90,Indiana Pacers,Miami Heat
97,106,Seattle SuperSonics,Phoenix Suns
82,79,San Antonio Spurs,Portland Trail Blazers
92,90,Philadelphia 76ers,Sacramento Kings
88,89,Utah Jazz,Vancouver Grizzlies
111,105,Dallas Mavericks,Chicago Bulls
101,120,Charlotte Hornets,Houston Rockets
99,91,Washington Wizards,New Jersey Nets
78,90,Miami Heat,Cleveland Cavaliers
99,132,Utah Jazz,Denver Nuggets
100,95,Toronto Raptors,Detroit Pistons
87,101,Seattle SuperSonics,Golden State Warriors
109,91,New Jersey Nets,Indiana Pacers
93,80,Sacramento Kings,Los Angeles Lakers
105,98,Dallas Mavericks,Milwaukee Bucks
99,95,Chicago Bulls,Minnesota Timberwolves
79,84,New York Knicks,Orlando Magic
100,90,Boston Celtics,Phoenix Suns
96,86,Philadelphia 76ers,Portland Trail Blazers
115,124,San Antonio Spurs,Vancouver Grizzlies
118,91,Toronto Raptors,Washington Wizards
104,115,Philadelphia 76ers,Vancouver Grizzlies
93,89,Minnesota Timberwolves,Boston Celtics
99,88,Miami Heat,Charlotte Hornets
114,100,Milwaukee Bucks,Chicago Bulls
115,116,Houston Rockets,Denver Nuggets
79,94,Los Angeles Clippers,Golden State Warriors
116,106,Atlanta Hawks,Los Angeles Lakers
103,98,New York Knicks,New Jersey Nets
71,81,Cleveland Cavaliers,Orlando Magic
92,85,Dallas Mavericks,Phoenix Suns
94,80,Vancouver Grizzlies,Sacramento Kings
85,69,Portland Trail Blazers,San Antonio Spurs
90,73,Philadelphia 76ers,Seattle SuperSonics
88,91,Detroit Pistons,Toronto Raptors
81,99,Indiana Pacers,Washington Wizards
95,81,New Jersey Nets,Cleveland Cavaliers
96,105,Chicago Bulls,Detroit Pistons
95,97,Portland Trail Blazers,Houston Rockets
89,77,Toronto Raptors,Indiana Pacers
97,88,Dallas Mavericks,Los Angeles Clippers
77,84,San Antonio Spurs,Miami Heat
99,106,Boston Celtics,Milwaukee Bucks
109,87,Denver Nuggets,Minnesota Timberwolves
88,84,Orlando Magic,New York Knicks
97,82,Atlanta Hawks,Utah Jazz
107,113,Philadelphia 76ers,Los Angeles Lakers
106,90,Charlotte Hornets,Sacramento Kings
108,120,Seattle SuperSonics,Vancouver Grizzlies
109,99,Phoenix Suns,Washington Wizards
106,113,Washington Wizards,New York Knicks
69,74,San Antonio Spurs,Orlando Magic
92,98,Milwaukee Bucks,Portland Trail Blazers
96,120,Houston Rockets,Toronto Raptors
90,79,Boston Celtics,Chicago Bulls
100,70,Houston Rockets,Cleveland Cavaliers
108,90,Denver Nuggets,Dallas Mavericks
80,81,Phoenix Suns,Indiana Pacers
105,89,Los Angeles Clippers,Sacramento Kings
102,81,Charlotte Hornets,Seattle SuperSonics
98,95,Philadelphia 76ers,Utah Jazz
87,100,Los Angeles Lakers,Vancouver Grizzlies
86,106,Atlanta Hawks,Golden State Warriors
110,102,Vancouver Grizzlies,Los Angeles Clippers
114,102,Milwaukee Bucks,Los Angeles Lakers
99,72,Chicago Bulls,Miami Heat
77,92,Phoenix Suns,Minnesota Timberwolves
89,88,New Jersey Nets,New York Knicks
89,91,Charlotte Hornets,Portland Trail Blazers
96,89,Denver Nuggets,San Antonio Spurs
81,83,Orlando Magic,Toronto Raptors
110,108,Boston Celtics,Washington Wizards
84,109,Seattle SuperSonics,Cleveland Cavaliers
92,103,Sacramento Kings,Dallas Mavericks
80,87,Indiana Pacers,Houston Rockets
89,87,Orlando Magic,New Jersey Nets
116,109,Milwaukee Bucks,Utah Jazz
82,77,Washington Wizards,Atlanta Hawks
92,111,Seattle SuperSonics,Boston Celtics
79,98,Miami Heat,Denver Nuggets
101,72,Golden State Warriors,Detroit Pistons
115,125,Los Angeles Lakers,Los Angeles Clippers
96,91,Portland Trail Blazers,Minnesota Timberwolves
89,90,Chicago Bulls,New York Knicks
100,79,San Antonio Spurs,Phoenix Suns
90,98,Charlotte Hornets,Vancouver Grizzlies
87,82,Golden State Warriors,Chicago Bulls
93,102,Toronto Raptors,Cleveland Cavaliers
79,84,Indiana Pacers,Dallas Mavericks
84,111,Utah Jazz,Houston Rockets
95,90,Portland Trail Blazers,Milwaukee Bucks
101,108,Minnesota Timberwolves,New Jersey Nets
90,82,Boston Celtics,Orlando Magic
109,67,Sacramento Kings,San Antonio Spurs
113,85,Los Angeles Clippers,Detroit Pistons
93,98,Charlotte Hornets,Los Angeles Lakers
92,91,Seattle SuperSonics,New York Knicks
90,96,Miami Heat,Vancouver Grizzlies
102,107,Atlanta Hawks,Washington Wizards
110,95,Los Angeles Clippers,Milwaukee Bucks
103,87,Golden State Warriors,Minnesota Timberwolves
96,90,Phoenix Suns,Sacramento Kings
100,108,New Jersey Nets,Toronto Raptors
106,99,Cleveland Cavaliers,Utah Jazz
88,97,San Antonio Spurs,Boston Celtics
68,81,New Jersey Nets,Charlotte Hornets
101,91,Seattle SuperSonics,Chicago Bulls
84,98,Orlando Magic,Denver Nuggets
100,87,Dallas Mavericks,Houston Rockets
89,91,Atlanta Hawks,New York Knicks
107,89,Vancouver Grizzlies,Philadelphia 76ers
84,102,Cleveland Cavaliers,Phoenix Suns
68,76,Miami Heat,Portland Trail Blazers
108,82,Dallas Mavericks,Atlanta Hawks
100,93,Detroit Pistons,Indiana Pacers
132,114,Denver Nuggets,Los Angeles Lakers
101,95,Golden State Warriors,Milwaukee Bucks
108,96,Orlando Magic,Sacramento Kings
109,101,Los Angeles Clippers,Toronto Raptors
79,89,San Antonio Spurs,Washington Wizards
97,93,Vancouver Grizzlies,Boston Celtics
95,94,Charlotte Hornets,Detroit Pistons
116,119,Los Angeles Clippers,New Jersey Nets
106,96,Chicago Bulls,Philadelphia 76ers
103,85,Miami Heat,Seattle SuperSonics
102,89,Golden State Warriors,Atlanta Hawks
71,76,San Antonio Spurs,Charlotte Hornets
74,99,Cleveland Cavaliers,Denver Nuggets
115,116,Minnesota Timberwolves,Houston Rockets
117,92,Sacramento Kings,Indiana Pacers
86,96,Chicago Bulls,Milwaukee Bucks
111,86,Orlando Magic,Phoenix Suns
96,86,Utah Jazz,Portland Trail Blazers
112,110,Vancouver Grizzlies,Washington Wizards
110,113,Minnesota Timberwolves,Dallas Mavericks
108,99,Miami Heat,Los Angeles Lakers
97,81,Atlanta Hawks,New Jersey Nets
112,84,Golden State Warriors,Philadelphia 76ers
99,91,Cleveland Cavaliers,Seattle SuperSonics
82,93,New York Knicks,Toronto Raptors
107,93,Orlando Magic,Utah Jazz
108,99,Los Angeles Clippers,Washington Wizards
96,103,Indiana Pacers,Boston Celtics
106,100,Houston Rockets,Chicago Bulls
92,98,San Antonio Spurs,Milwaukee Bucks
96,87,Miami Heat,Phoenix Suns
94,82,Denver Nuggets,Portland Trail Blazers
109,88,Toronto Raptors,Charlotte Hornets
80,114,Seattle SuperSonics,Houston Rockets
92,89,Orlando Magic,Los Angeles Lakers
117,109,Los Angeles Clippers,Minnesota Timberwolves
95,84,San Antonio Spurs,New Jersey Nets
98,82,Boston Celtics,New York Knicks
98,85,Sacramento Kings,Philadelphia 76ers
98,89,Detroit Pistons,Utah Jazz
103,93,Milwaukee Bucks,Atlanta Hawks
84,86,Portland Trail Blazers,Cleveland Cavaliers
107,98,Seattle SuperSonics,Dallas Mavericks
69,87,Phoenix Suns,Golden State Warriors
88,77,Denver Nuggets,Vancouver Grizzlies
110,79,Charlotte Hornets,Chicago Bulls
67,87,Detroit Pistons,Denver Nuggets
92,87,Philadelphia 76ers,Miami Heat
104,95,Boston Celtics,Minnesota Timberwolves
117,112,Houston Rockets,New Jersey Nets
97,89,Indiana Pacers,New York Knicks
84,91,Milwaukee Bucks,Orlando Magic
109,119,Los Angeles Lakers,Phoenix Suns
90,76,Atlanta Hawks,San Antonio Spurs
99,98,Sacramento Kings,Toronto Raptors
98,85,Golden State Warriors,Utah Jazz
87,100,Portland Trail Blazers,Washington Wizards
93,86,Houston Rockets,Charlotte Hornets
112,96,Sacramento Kings,Cleveland Cavaliers
76,94,Detroit Pistons,Los Angeles Clippers
85,89,Boston Celtics,Atlanta Hawks
80,88,Vancouver Grizzlies,Golden State Warriors
106,102,Utah Jazz,Indiana Pacers
102,90,Orlando Magic,Miami Heat
98,100,Chicago Bulls,New Jersey Nets
98,87,Portland Trail Blazers,Philadelphia 76ers
93,77,Denver Nuggets,Phoenix Suns
81,75,Dallas Mavericks,San Antonio Spurs
77,92,Portland Trail Blazers,Atlanta Hawks
111,92,Philadelphia 76ers,Cleveland Cavaliers
92,94,Charlotte Hornets,Dallas Mavericks
92,99,New York Knicks,Detroit Pistons
112,87,San Antonio Spurs,Houston Rockets
95,88,Boston Celtics,Indiana Pacers
81,99,Denver Nuggets,Los Angeles Clippers
101,97,Sacramento Kings,Milwaukee Bucks
101,95,Los Angeles Lakers,Seattle SuperSonics
113,107,Minnesota Timberwolves,Toronto Raptors
107,96,Golden State Warriors,Vancouver Grizzlies
104,87,New Jersey Nets,Washington Wizards
94,101,Utah Jazz,Chicago Bulls
91,96,Phoenix Suns,Atlanta Hawks
94,85,New York Knicks,Boston Celtics
93,94,Cleveland Cavaliers,Miami Heat
111,92,Seattle SuperSonics,Sacramento Kings
115,90,Houston Rockets,San Antonio Spurs
91,87,Philadelphia 76ers,Toronto Raptors
