team2Score,team1Score,team1,team2
109,86,Utah Jazz,Dallas Mavericks
104,95,Miami Heat,Denver Nuggets
104,96,Indiana Pacers,Golden State Warriors
77,76,Philadelphia 76ers,Houston Rockets
100,107,Minnesota Timberwolves,Los Angeles Clippers
83,104,San Antonio Spurs,Milwaukee Bucks
109,88,Atlanta Hawks,New Jersey Nets
69,92,Detroit Pistons,New Orleans Hornets
96,91,Memphis Grizzlies,Orlando Magic
99,89,Portland Trail Blazers,Seattle SuperSonics
95,88,Chicago Bulls,Washington Wizards
99,121,Phoenix Suns,Portland Trail Blazers
119,105,Boston Celtics,Sacramento Kings
96,92,Philadelphia 76ers,Atlanta Hawks
75,91,San Antonio Spurs,Chicago Bulls
85,101,Detroit Pistons,Dallas Mavericks
115,102,Orlando Magic,Denver Nuggets
110,106,Boston Celtics,Golden State Warriors
99,93,Charlotte Bobcats,Los Angeles Clippers
88,86,Toronto Raptors,New Jersey Nets
80,100,Miami Heat,Utah Jazz
103,97,New Jersey Nets,Cleveland Cavaliers
89,81,New Orleans Hornets,Houston Rockets
86,89,Milwaukee Bucks,Indiana Pacers
96,88,New York Knicks,Memphis Grizzlies
87,97,Dallas Mavericks,Minnesota Timberwolves
118,104,Golden State Warriors,Phoenix Suns
109,92,Charlotte Bobcats,Sacramento Kings
89,97,Memphis Grizzlies,Atlanta Hawks
113,85,Cleveland Cavaliers,Chicago Bulls
90,86,Toronto Raptors,Detroit Pistons
110,113,Phoenix Suns,Los Angeles Lakers
96,101,Miami Heat,Milwaukee Bucks
79,86,New York Knicks,New Orleans Hornets
84,119,Minnesota Timberwolves,Philadelphia 76ers
96,102,Seattle SuperSonics,San Antonio Spurs
100,106,Orlando Magic,Utah Jazz
105,111,Denver Nuggets,Washington Wizards
102,107,Seattle SuperSonics,Dallas Mavericks
81,80,San Antonio Spurs,Houston Rockets
89,87,Boston Celtics,Portland Trail Blazers
88,93,Philadelphia 76ers,Chicago Bulls
72,88,Atlanta Hawks,Detroit Pistons
109,113,Orlando Magic,Golden State Warriors
92,84,Memphis Grizzlies,Miami Heat
95,86,Indiana Pacers,Milwaukee Bucks
113,105,Sacramento Kings,Minnesota Timberwolves
94,91,New Orleans Hornets,New Jersey Nets
115,106,Charlotte Bobcats,Phoenix Suns
87,101,Denver Nuggets,Toronto Raptors
92,87,Portland Trail Blazers,Utah Jazz
106,104,New York Knicks,Washington Wizards
90,95,New Jersey Nets,Atlanta Hawks
99,88,Minnesota Timberwolves,Chicago Bulls
78,102,Dallas Mavericks,Houston Rockets
92,97,Sacramento Kings,Indiana Pacers
87,89,Los Angeles Lakers,Los Angeles Clippers
72,68,Detroit Pistons,Memphis Grizzlies
116,97,Cleveland Cavaliers,San Antonio Spurs
84,98,Boston Celtics,Seattle SuperSonics
99,87,Charlotte Bobcats,Golden State Warriors
105,98,Orlando Magic,Los Angeles Lakers
107,96,Denver Nuggets,New York Knicks
107,101,Milwaukee Bucks,Philadelphia 76ers
98,88,Utah Jazz,Portland Trail Blazers
98,106,Miami Heat,Toronto Raptors
88,69,New Orleans Hornets,Washington Wizards
93,94,Dallas Mavericks,Chicago Bulls
127,134,Boston Celtics,Los Angeles Clippers
86,92,Cleveland Cavaliers,Memphis Grizzlies
106,83,Washington Wizards,Miami Heat
121,100,Orlando Magic,Phoenix Suns
97,108,Indiana Pacers,Atlanta Hawks
94,93,New Orleans Hornets,Charlotte Bobcats
107,111,Golden State Warriors,Dallas Mavericks
86,89,Sacramento Kings,Milwaukee Bucks
100,89,Portland Trail Blazers,Minnesota Timberwolves
79,87,New York Knicks,New Jersey Nets
110,102,Denver Nuggets,Philadelphia 76ers
108,93,Los Angeles Lakers,Seattle SuperSonics
93,91,Los Angeles Clippers,Utah Jazz
99,100,Denver Nuggets,Boston Celtics
112,88,Portland Trail Blazers,Cleveland Cavaliers
92,69,Atlanta Hawks,Houston Rockets
88,96,Chicago Bulls,Memphis Grizzlies
98,89,Golden State Warriors,New Orleans Hornets
93,94,Detroit Pistons,New York Knicks
108,86,Utah Jazz,Phoenix Suns
94,91,Orlando Magic,San Antonio Spurs
96,90,Minnesota Timberwolves,Toronto Raptors
93,98,Miami Heat,Washington Wizards
85,77,Milwaukee Bucks,Chicago Bulls
81,69,Cleveland Cavaliers,Detroit Pistons
99,115,Los Angeles Lakers,Sacramento Kings
84,100,Portland Trail Blazers,Atlanta Hawks
114,106,Utah Jazz,Boston Celtics
100,83,Golden State Warriors,Houston Rockets
89,86,Toronto Raptors,Indiana Pacers
116,120,Washington Wizards,Los Angeles Lakers
89,84,New Jersey Nets,Memphis Grizzlies
107,100,Denver Nuggets,Miami Heat
113,86,Los Angeles Clippers,Minnesota Timberwolves
67,83,San Antonio Spurs,New Orleans Hornets
107,113,New York Knicks,Philadelphia 76ers
110,112,Phoenix Suns,Seattle SuperSonics
101,100,Houston Rockets,Charlotte Bobcats
85,71,Indiana Pacers,Chicago Bulls
107,114,Boston Celtics,Cleveland Cavaliers
90,68,Atlanta Hawks,Dallas Mavericks
74,75,Portland Trail Blazers,Detroit Pistons
97,116,Philadelphia 76ers,Milwaukee Bucks
117,95,Denver Nuggets,Orlando Magic
110,96,Washington Wizards,Phoenix Suns
104,85,Golden State Warriors,San Antonio Spurs
82,92,Memphis Grizzlies,Los Angeles Clippers
117,107,Orlando Magic,Miami Heat
94,93,Utah Jazz,New York Knicks
107,71,New Orleans Hornets,Sacramento Kings
110,99,New Jersey Nets,Toronto Raptors
92,87,Portland Trail Blazers,Chicago Bulls
105,107,Phoenix Suns,Denver Nuggets
101,103,Washington Wizards,Golden State Warriors
114,102,Toronto Raptors,Houston Rockets
72,82,Memphis Grizzlies,Los Angeles Lakers
101,103,Utah Jazz,Philadelphia 76ers
91,94,New Jersey Nets,Charlotte Bobcats
107,97,Minnesota Timberwolves,Cleveland Cavaliers
100,91,New Orleans Hornets,Los Angeles Clippers
108,100,Boston Celtics,Miami Heat
94,123,Dallas Mavericks,New York Knicks
104,93,Washington Wizards,Sacramento Kings
113,100,Dallas Mavericks,Atlanta Hawks
114,109,New York Knicks,Boston Celtics
82,89,Chicago Bulls,Detroit Pistons
109,99,Memphis Grizzlies,Golden State Warriors
87,90,Charlotte Bobcats,Houston Rockets
90,102,Philadelphia 76ers,Indiana Pacers
101,89,New Orleans Hornets,Los Angeles Lakers
95,104,Portland Trail Blazers,Milwaukee Bucks
92,90,Cleveland Cavaliers,New Jersey Nets
93,87,San Antonio Spurs,Orlando Magic
98,83,Denver Nuggets,Seattle SuperSonics
98,86,Utah Jazz,Toronto Raptors
109,102,Memphis Grizzlies,Phoenix Suns
107,109,Miami Heat,Sacramento Kings
96,82,Minnesota Timberwolves,San Antonio Spurs
93,98,Detroit Pistons,Indiana Pacers
102,104,Miami Heat,Los Angeles Lakers
100,91,New Orleans Hornets,Cleveland Cavaliers
88,102,Dallas Mavericks,Denver Nuggets
96,79,Los Angeles Clippers,Houston Rockets
99,92,Chicago Bulls,Milwaukee Bucks
109,74,Washington Wizards,Minnesota Timberwolves
91,82,Charlotte Bobcats,New York Knicks
106,94,Toronto Raptors,Phoenix Suns
94,98,Golden State Warriors,Sacramento Kings
107,90,Boston Celtics,San Antonio Spurs
100,90,New Jersey Nets,Detroit Pistons
104,101,Denver Nuggets,Golden State Warriors
100,82,New Orleans Hornets,Indiana Pacers
96,76,Los Angeles Clippers,Memphis Grizzlies
116,102,Atlanta Hawks,Miami Heat
111,119,New York Knicks,Orlando Magic
104,111,Philadelphia 76ers,Portland Trail Blazers
88,98,Seattle SuperSonics,Utah Jazz
106,87,Charlotte Bobcats,Washington Wizards
102,111,Cleveland Cavaliers,Atlanta Hawks
80,84,New Jersey Nets,Chicago Bulls
113,94,Boston Celtics,Dallas Mavericks
117,99,Toronto Raptors,Los Angeles Lakers
115,87,Houston Rockets,Milwaukee Bucks
115,94,Phoenix Suns,San Antonio Spurs
107,114,Philadelphia 76ers,Seattle SuperSonics
71,74,Indiana Pacers,Charlotte Bobcats
87,98,Houston Rockets,Cleveland Cavaliers
111,105,Toronto Raptors,Golden State Warriors
101,90,Utah Jazz,Los Angeles Clippers
117,109,Boston Celtics,Memphis Grizzlies
96,107,Phoenix Suns,New Orleans Hornets
100,87,Minnesota Timberwolves,New York Knicks
105,111,Milwaukee Bucks,Orlando Magic
105,107,Detroit Pistons,Washington Wizards
79,94,Seattle SuperSonics,Atlanta Hawks
78,89,Miami Heat,Detroit Pistons
83,96,Indiana Pacers,New Jersey Nets
80,114,San Antonio Spurs,Portland Trail Blazers
108,103,Washington Wizards,Boston Celtics
97,103,Seattle SuperSonics,Charlotte Bobcats
97,92,Philadelphia 76ers,Denver Nuggets
105,90,Milwaukee Bucks,Houston Rockets
79,98,San Antonio Spurs,Los Angeles Clippers
102,109,Sacramento Kings,Utah Jazz
105,90,Orlando Magic,Chicago Bulls
113,90,Charlotte Bobcats,Miami Heat
95,104,Memphis Grizzlies,Minnesota Timberwolves
87,93,New Jersey Nets,New York Knicks
97,88,Golden State Warriors,Portland Trail Blazers
123,104,Milwaukee Bucks,Dallas Mavericks
100,88,Boston Celtics,Detroit Pistons
99,80,Utah Jazz,Houston Rockets
89,83,Philadelphia 76ers,Los Angeles Clippers
99,91,Denver Nuggets,Los Angeles Lakers
117,98,Portland Trail Blazers,Phoenix Suns
86,81,San Antonio Spurs,Sacramento Kings
104,101,Atlanta Hawks,Washington Wizards
108,90,New Orleans Hornets,Boston Celtics
83,94,Cleveland Cavaliers,Charlotte Bobcats
80,87,Detroit Pistons,Chicago Bulls
98,102,Los Angeles Clippers,Denver Nuggets
104,112,Philadelphia 76ers,Golden State Warriors
92,82,Utah Jazz,Memphis Grizzlies
96,98,Seattle SuperSonics,Miami Heat
105,94,Orlando Magic,Toronto Raptors
116,99,Milwaukee Bucks,Indiana Pacers
115,122,Phoenix Suns,Minnesota Timberwolves
98,105,Sacramento Kings,New York Knicks
100,83,Los Angeles Lakers,San Antonio Spurs
112,88,New Jersey Nets,Washington Wizards
84,83,Golden State Warriors,Boston Celtics
102,84,Minnesota Timberwolves,Charlotte Bobcats
101,85,Atlanta Hawks,Cleveland Cavaliers
118,104,Los Angeles Lakers,Dallas Mavericks
98,108,Phoenix Suns,Houston Rockets
102,98,Portland Trail Blazers,Los Angeles Clippers
102,94,New York Knicks,Miami Heat
97,74,New Jersey Nets,Milwaukee Bucks
89,95,Chicago Bulls,New Orleans Hornets
105,87,Seattle SuperSonics,Orlando Magic
96,93,Sacramento Kings,Toronto Raptors
99,106,Philadelphia 76ers,Utah Jazz
79,101,Memphis Grizzlies,Detroit Pistons
111,98,Indiana Pacers,San Antonio Spurs
107,96,Seattle SuperSonics,Washington Wizards
97,100,Sacramento Kings,Atlanta Hawks
104,110,Detroit Pistons,Boston Celtics
84,78,Utah Jazz,Chicago Bulls
111,104,Houston Rockets,Los Angeles Lakers
84,76,New Orleans Hornets,Memphis Grizzlies
89,84,Philadelphia 76ers,Minnesota Timberwolves
82,72,Golden State Warriors,New Jersey Nets
111,91,Charlotte Bobcats,Orlando Magic
92,103,Miami Heat,Portland Trail Blazers
105,107,Milwaukee Bucks,Toronto Raptors
102,91,Boston Celtics,Chicago Bulls
104,79,New York Knicks,Cleveland Cavaliers
121,101,Indiana Pacers,Dallas Mavericks
91,108,Phoenix Suns,Los Angeles Clippers
89,86,Utah Jazz,Milwaukee Bucks
121,117,Sacramento Kings,New Orleans Hornets
104,101,New Jersey Nets,Orlando Magic
99,90,Denver Nuggets,San Antonio Spurs
117,114,Minnesota Timberwolves,Washington Wizards
98,116,Houston Rockets,Denver Nuggets
113,105,Portland Trail Blazers,New York Knicks
124,89,Indiana Pacers,Phoenix Suns
108,98,Miami Heat,Seattle SuperSonics
109,87,Golden State Warriors,Toronto Raptors
119,101,Orlando Magic,Boston Celtics
94,85,Golden State Warriors,Chicago Bulls
96,105,Los Angeles Lakers,Minnesota Timberwolves
100,109,Portland Trail Blazers,Philadelphia 76ers
97,96,San Antonio Spurs,Utah Jazz
103,80,Milwaukee Bucks,Atlanta Hawks
100,98,Charlotte Bobcats,Cleveland Cavaliers
85,86,Indiana Pacers,Memphis Grizzlies
80,89,Detroit Pistons,New Jersey Nets
82,88,New Orleans Hornets,New York Knicks
122,107,Miami Heat,Phoenix Suns
109,100,Denver Nuggets,Sacramento Kings
104,99,Los Angeles Clippers,Seattle SuperSonics
110,78,Philadelphia 76ers,Chicago Bulls
114,124,Houston Rockets,Dallas Mavericks
95,83,Los Angeles Lakers,Denver Nuggets
90,76,New Orleans Hornets,Detroit Pistons
91,98,Miami Heat,Golden State Warriors
103,92,Seattle SuperSonics,Los Angeles Clippers
80,87,Orlando Magic,Minnesota Timberwolves
94,79,Milwaukee Bucks,San Antonio Spurs
104,93,Boston Celtics,Toronto Raptors
115,108,Phoenix Suns,Utah Jazz
104,100,Portland Trail Blazers,Washington Wizards
94,85,New Jersey Nets,Houston Rockets
98,94,Cleveland Cavaliers,Los Angeles Lakers
107,93,Utah Jazz,Sacramento Kings
106,94,Atlanta Hawks,Boston Celtics
89,109,Memphis Grizzlies,Charlotte Bobcats
83,93,Minnesota Timberwolves,Denver Nuggets
101,94,Orlando Magic,Detroit Pistons
101,83,Phoenix Suns,Indiana Pacers
114,112,Miami Heat,Los Angeles Clippers
103,105,Washington Wizards,Milwaukee Bucks
112,106,Portland Trail Blazers,New Orleans Hornets
106,96,Toronto Raptors,Philadelphia 76ers
98,95,Dallas Mavericks,San Antonio Spurs
103,84,Golden State Warriors,Seattle SuperSonics
103,95,Charlotte Bobcats,Atlanta Hawks
86,84,New York Knicks,Chicago Bulls
98,93,New Jersey Nets,Dallas Mavericks
99,95,Philadelphia 76ers,Detroit Pistons
102,104,Los Angeles Lakers,Golden State Warriors
73,67,San Antonio Spurs,Houston Rockets
84,85,Orlando Magic,Indiana Pacers
101,82,Milwaukee Bucks,Memphis Grizzlies
92,84,Portland Trail Blazers,Minnesota Timberwolves
99,95,Los Angeles Clippers,Sacramento Kings
71,84,Cleveland Cavaliers,Utah Jazz
108,103,Phoenix Suns,Washington Wizards
105,97,Cleveland Cavaliers,Seattle SuperSonics
102,99,New Orleans Hornets,Toronto Raptors
84,85,New Jersey Nets,Atlanta Hawks
92,99,Milwaukee Bucks,Charlotte Bobcats
94,80,Phoenix Suns,Detroit Pistons
107,97,Denver Nuggets,Golden State Warriors
83,89,Sacramento Kings,Los Angeles Clippers
94,102,Utah Jazz,Los Angeles Lakers
99,80,Houston Rockets,Memphis Grizzlies
91,100,Toronto Raptors,Minnesota Timberwolves
86,88,Chicago Bulls,New York Knicks
95,91,New Orleans Hornets,Philadelphia 76ers
101,73,Washington Wizards,San Antonio Spurs
137,120,Washington Wizards,Dallas Mavericks
74,87,Indiana Pacers,Houston Rockets
103,101,Detroit Pistons,Orlando Magic
113,107,Portland Trail Blazers,Sacramento Kings
110,116,Denver Nuggets,Seattle SuperSonics
92,83,Chicago Bulls,Boston Celtics
105,107,Philadelphia 76ers,Charlotte Bobcats
93,90,Minnesota Timberwolves,Los Angeles Lakers
111,92,Atlanta Hawks,Miami Heat
96,90,Milwaukee Bucks,New Jersey Nets
90,87,Indiana Pacers,New Orleans Hornets
79,88,Memphis Grizzlies,Phoenix Suns
101,107,Cleveland Cavaliers,Portland Trail Blazers
80,79,Los Angeles Clippers,San Antonio Spurs
98,81,New York Knicks,Toronto Raptors
99,77,Los Angeles Clippers,Dallas Mavericks
99,108,Houston Rockets,Orlando Magic
123,96,Cleveland Cavaliers,Sacramento Kings
99,105,Dallas Mavericks,Charlotte Bobcats
95,85,Atlanta Hawks,Chicago Bulls
92,82,Memphis Grizzlies,Denver Nuggets
105,101,Golden State Warriors,Los Angeles Lakers
100,106,Indiana Pacers,Miami Heat
89,86,Detroit Pistons,Milwaukee Bucks
104,98,Boston Celtics,New Jersey Nets
91,92,Houston Rockets,New York Knicks
123,128,San Antonio Spurs,Phoenix Suns
107,112,Minnesota Timberwolves,Seattle SuperSonics
118,109,Toronto Raptors,Washington Wizards
100,96,Boston Celtics,Atlanta Hawks
89,100,Chicago Bulls,Detroit Pistons
87,105,Cleveland Cavaliers,Golden State Warriors
93,95,Washington Wizards,Indiana Pacers
88,85,Los Angeles Clippers,New Orleans Hornets
115,111,Philadelphia 76ers,Orlando Magic
83,92,Minnesota Timberwolves,Portland Trail Blazers
94,110,Memphis Grizzlies,Utah Jazz
95,93,Denver Nuggets,Dallas Mavericks
97,68,New Orleans Hornets,Miami Heat
96,101,Milwaukee Bucks,New York Knicks
113,105,New Jersey Nets,Phoenix Suns
73,103,San Antonio Spurs,Sacramento Kings
122,105,Utah Jazz,Seattle SuperSonics
103,92,Charlotte Bobcats,Toronto Raptors
82,107,Chicago Bulls,Atlanta Hawks
97,106,Washington Wizards,Cleveland Cavaliers
89,78,Orlando Magic,Houston Rockets
97,87,Dallas Mavericks,Los Angeles Clippers
86,83,Detroit Pistons,Minnesota Timberwolves
106,98,Miami Heat,Philadelphia 76ers
