team2Score,team1Score,team1,team2
96,81,Denver Nuggets,Houston Rockets
89,94,Sacramento Kings,Miami Heat
106,123,Phoenix Suns,Milwaukee Bucks
120,129,Los Angeles Lakers,New Jersey Nets
94,105,Utah Jazz,Portland Trail Blazers
91,99,New York Knicks,Washington Bullets
118,115,Detroit Pistons,Boston Celtics
105,87,Miami Heat,Charlotte Hornets
118,105,Phoenix Suns,Chicago Bulls
117,79,Los Angeles Lakers,Cleveland Cavaliers
114,107,Sacramento Kings,Orlando Magic
109,100,San Antonio Spurs,Seattle SuperSonics
80,89,Denver Nuggets,Dallas Mavericks
109,113,Houston Rockets,Golden State Warriors
84,93,Indiana Pacers,Los Angeles Clippers
87,93,Cleveland Cavaliers,Milwaukee Bucks
94,96,Minnesota Timberwolves,Utah Jazz
102,107,Phoenix Suns,Boston Celtics
81,92,Atlanta Hawks,Chicago Bulls
107,89,Houston Rockets,Los Angeles Lakers
115,97,New Jersey Nets,Miami Heat
125,100,New York Knicks,Orlando Magic
99,96,Sacramento Kings,Philadelphia 76ers
91,95,San Antonio Spurs,Portland Trail Blazers
115,104,Detroit Pistons,Washington Bullets
107,105,Orlando Magic,Atlanta Hawks
125,109,Boston Celtics,Chicago Bulls
78,83,Philadelphia 76ers,Cleveland Cavaliers
87,112,Utah Jazz,Dallas Mavericks
99,88,Charlotte Hornets,Denver Nuggets
107,97,Phoenix Suns,Detroit Pistons
107,118,Indiana Pacers,Golden State Warriors
95,103,Minnesota Timberwolves,Los Angeles Clippers
89,94,Sacramento Kings,New Jersey Nets
111,95,Washington Bullets,New York Knicks
111,108,Milwaukee Bucks,Seattle SuperSonics
106,103,Milwaukee Bucks,Portland Trail Blazers
94,99,New Jersey Nets,Chicago Bulls
83,115,Charlotte Hornets,Los Angeles Clippers
96,101,New York Knicks,Philadelphia 76ers
97,114,Orlando Magic,Cleveland Cavaliers
90,83,Detroit Pistons,Indiana Pacers
113,101,Golden State Warriors,Los Angeles Lakers
95,102,Denver Nuggets,Minnesota Timberwolves
91,94,Atlanta Hawks,New Jersey Nets
104,90,Boston Celtics,New York Knicks
108,95,Milwaukee Bucks,Sacramento Kings
121,124,Dallas Mavericks,San Antonio Spurs
103,90,Houston Rockets,Seattle SuperSonics
97,106,Charlotte Hornets,Utah Jazz
93,80,Atlanta Hawks,Boston Celtics
96,94,Milwaukee Bucks,Los Angeles Clippers
102,111,Philadelphia 76ers,Miami Heat
90,75,Cleveland Cavaliers,Orlando Magic
121,124,Washington Bullets,Dallas Mavericks
101,95,Charlotte Hornets,Houston Rockets
106,133,Phoenix Suns,New Jersey Nets
103,91,Seattle SuperSonics,Sacramento Kings
114,117,Utah Jazz,San Antonio Spurs
89,85,New York Knicks,Atlanta Hawks
89,96,Cleveland Cavaliers,Boston Celtics
96,117,Chicago Bulls,Detroit Pistons
84,109,Los Angeles Clippers,Los Angeles Lakers
96,110,Orlando Magic,Miami Heat
88,94,Indiana Pacers,Philadelphia 76ers
116,107,Golden State Warriors,Portland Trail Blazers
87,79,Detroit Pistons,Cleveland Cavaliers
99,86,Charlotte Hornets,Dallas Mavericks
111,89,Washington Bullets,Denver Nuggets
96,108,San Antonio Spurs,Houston Rockets
117,103,Miami Heat,Indiana Pacers
127,132,Seattle SuperSonics,Los Angeles Clippers
106,103,Chicago Bulls,Milwaukee Bucks
89,103,Phoenix Suns,Minnesota Timberwolves
108,96,Boston Celtics,New Jersey Nets
107,103,Philadelphia 76ers,New York Knicks
109,98,Atlanta Hawks,Orlando Magic
106,94,Golden State Warriors,Sacramento Kings
113,120,Los Angeles Lakers,Utah Jazz
93,88,Sacramento Kings,Portland Trail Blazers
113,103,Denver Nuggets,Boston Celtics
128,101,Orlando Magic,New Jersey Nets
111,122,Miami Heat,New York Knicks
90,84,Golden State Warriors,Phoenix Suns
122,101,Washington Bullets,San Antonio Spurs
101,89,Portland Trail Blazers,Utah Jazz
85,83,Minnesota Timberwolves,Atlanta Hawks
107,101,Milwaukee Bucks,Charlotte Hornets
98,78,Detroit Pistons,Chicago Bulls
90,83,Indiana Pacers,Cleveland Cavaliers
108,115,Los Angeles Lakers,Dallas Mavericks
107,112,Sacramento Kings,Golden State Warriors
93,85,Washington Bullets,Houston Rockets
105,90,Miami Heat,Philadelphia 76ers
93,106,Charlotte Hornets,Detroit Pistons
81,79,Atlanta Hawks,Indiana Pacers
99,96,Philadelphia 76ers,Milwaukee Bucks
95,103,Utah Jazz,Minnesota Timberwolves
88,95,Cleveland Cavaliers,New Jersey Nets
120,96,Denver Nuggets,Orlando Magic
111,93,Seattle SuperSonics,Phoenix Suns
121,73,Los Angeles Clippers,Portland Trail Blazers
122,110,Boston Celtics,San Antonio Spurs
122,113,Boston Celtics,Dallas Mavericks
94,97,Los Angeles Lakers,Houston Rockets
89,82,Golden State Warriors,Los Angeles Clippers
99,101,Denver Nuggets,Miami Heat
84,94,New York Knicks,Sacramento Kings
114,103,Portland Trail Blazers,Seattle SuperSonics
85,95,Utah Jazz,Washington Bullets
80,85,Chicago Bulls,Atlanta Hawks
128,131,Orlando Magic,Golden State Warriors
93,91,Charlotte Hornets,Indiana Pacers
94,93,New Jersey Nets,Minnesota Timberwolves
80,84,Cleveland Cavaliers,Philadelphia 76ers
106,85,New York Knicks,Phoenix Suns
111,92,Denver Nuggets,Charlotte Hornets
89,97,Utah Jazz,Chicago Bulls
109,112,Boston Celtics,Houston Rockets
87,106,Dallas Mavericks,Los Angeles Clippers
96,85,Atlanta Hawks,Miami Heat
92,97,Detroit Pistons,Philadelphia 76ers
109,98,Sacramento Kings,Phoenix Suns
116,102,Los Angeles Lakers,San Antonio Spurs
124,84,Orlando Magic,Seattle SuperSonics
87,96,Minnesota Timberwolves,Washington Bullets
98,101,Utah Jazz,Milwaukee Bucks
103,102,Miami Heat,New Jersey Nets
111,87,New York Knicks,Portland Trail Blazers
63,77,Cleveland Cavaliers,Chicago Bulls
104,85,Boston Celtics,Denver Nuggets
113,102,Washington Bullets,Phoenix Suns
115,97,Milwaukee Bucks,Atlanta Hawks
99,95,Indiana Pacers,Charlotte Hornets
107,110,Dallas Mavericks,Golden State Warriors
108,95,Minnesota Timberwolves,Los Angeles Lakers
83,85,New Jersey Nets,New York Knicks
88,91,Utah Jazz,Philadelphia 76ers
104,108,Orlando Magic,Portland Trail Blazers
105,102,Washington Bullets,Sacramento Kings
110,79,Los Angeles Clippers,Seattle SuperSonics
97,111,San Antonio Spurs,Denver Nuggets
107,99,Chicago Bulls,Indiana Pacers
91,102,Orlando Magic,Los Angeles Clippers
122,112,Milwaukee Bucks,Miami Heat
117,99,Detroit Pistons,New Jersey Nets
94,103,Utah Jazz,Atlanta Hawks
103,91,Philadelphia 76ers,Charlotte Hornets
107,87,Washington Bullets,Golden State Warriors
114,106,Phoenix Suns,Houston Rockets
90,93,Cleveland Cavaliers,New York Knicks
109,89,Minnesota Timberwolves,Sacramento Kings
103,101,Dallas Mavericks,Seattle SuperSonics
77,85,Philadelphia 76ers,Boston Celtics
116,92,Indiana Pacers,Chicago Bulls
80,75,New Jersey Nets,Cleveland Cavaliers
77,97,Atlanta Hawks,Detroit Pistons
102,105,Washington Bullets,Los Angeles Clippers
100,89,Sacramento Kings,Los Angeles Lakers
116,93,Charlotte Hornets,Miami Heat
123,91,Milwaukee Bucks,Orlando Magic
126,110,Denver Nuggets,Phoenix Suns
118,92,Dallas Mavericks,Portland Trail Blazers
98,96,Houston Rockets,San Antonio Spurs
107,104,New York Knicks,Chicago Bulls
105,96,Seattle SuperSonics,Denver Nuggets
123,102,Boston Celtics,Cleveland Cavaliers
88,101,Houston Rockets,Miami Heat
101,97,New Jersey Nets,Milwaukee Bucks
82,81,Los Angeles Clippers,Minnesota Timberwolves
139,113,Dallas Mavericks,Phoenix Suns
94,101,Philadelphia 76ers,Portland Trail Blazers
123,103,Sacramento Kings,Seattle SuperSonics
121,128,Orlando Magic,Washington Bullets
92,95,Los Angeles Clippers,Chicago Bulls
118,119,Phoenix Suns,Dallas Mavericks
91,95,Indiana Pacers,Denver Nuggets
88,98,Milwaukee Bucks,Detroit Pistons
129,105,Los Angeles Lakers,Golden State Warriors
105,93,Atlanta Hawks,Houston Rockets
91,99,New York Knicks,New Jersey Nets
103,83,Miami Heat,Orlando Magic
102,101,Portland Trail Blazers,Sacramento Kings
119,108,Charlotte Hornets,San Antonio Spurs
97,105,Chicago Bulls,Boston Celtics
91,75,Washington Bullets,Cleveland Cavaliers
101,93,Detroit Pistons,New York Knicks
121,102,Philadelphia 76ers,Seattle SuperSonics
117,95,Indiana Pacers,Utah Jazz
127,121,San Antonio Spurs,Atlanta Hawks
125,123,Orlando Magic,Charlotte Hornets
126,124,Golden State Warriors,Houston Rockets
96,95,Seattle SuperSonics,Los Angeles Lakers
126,83,Los Angeles Clippers,Miami Heat
104,93,Denver Nuggets,Portland Trail Blazers
133,88,Miami Heat,Chicago Bulls
87,85,Atlanta Hawks,Cleveland Cavaliers
110,94,Golden State Warriors,Dallas Mavericks
118,114,Portland Trail Blazers,Denver Nuggets
107,124,Boston Celtics,Detroit Pistons
96,79,New Jersey Nets,Indiana Pacers
94,101,Charlotte Hornets,Milwaukee Bucks
81,90,New York Knicks,Minnesota Timberwolves
116,105,Los Angeles Clippers,Orlando Magic
112,127,Los Angeles Lakers,Phoenix Suns
85,82,Philadelphia 76ers,Sacramento Kings
103,111,Houston Rockets,Utah Jazz
101,115,San Antonio Spurs,Washington Bullets
98,103,Portland Trail Blazers,Atlanta Hawks
98,110,Houston Rockets,Dallas Mavericks
86,91,San Antonio Spurs,Golden State Warriors
105,96,Detroit Pistons,Los Angeles Lakers
99,108,Denver Nuggets,Minnesota Timberwolves
114,103,Indiana Pacers,New Jersey Nets
100,108,Phoenix Suns,Sacramento Kings
123,91,Milwaukee Bucks,Utah Jazz
107,121,Seattle SuperSonics,Washington Bullets
117,113,Miami Heat,Boston Celtics
118,106,Portland Trail Blazers,Charlotte Hornets
86,80,Denver Nuggets,Chicago Bulls
85,116,Seattle SuperSonics,Cleveland Cavaliers
94,90,Washington Bullets,Indiana Pacers
89,80,Atlanta Hawks,New York Knicks
113,110,New Jersey Nets,Orlando Magic
127,122,Philadelphia 76ers,Phoenix Suns
103,111,Milwaukee Bucks,Golden State Warriors
108,99,Dallas Mavericks,Houston Rockets
95,93,Philadelphia 76ers,Los Angeles Clippers
114,91,Minnesota Timberwolves,Miami Heat
94,88,Detroit Pistons,Sacramento Kings
103,104,San Antonio Spurs,Utah Jazz
112,90,Washington Bullets,Atlanta Hawks
92,95,Portland Trail Blazers,Boston Celtics
101,108,Seattle SuperSonics,Chicago Bulls
93,103,New York Knicks,Cleveland Cavaliers
103,92,Indiana Pacers,Dallas Mavericks
106,98,Milwaukee Bucks,Los Angeles Lakers
88,89,Charlotte Hornets,New Jersey Nets
121,99,Minnesota Timberwolves,Orlando Magic
102,85,New Jersey Nets,Atlanta Hawks
106,98,Boston Celtics,Charlotte Hornets
92,78,Chicago Bulls,Cleveland Cavaliers
100,109,Phoenix Suns,Denver Nuggets
83,88,Indiana Pacers,Houston Rockets
88,103,San Antonio Spurs,Los Angeles Clippers
96,95,Miami Heat,Sacramento Kings
111,90,Philadelphia 76ers,Utah Jazz
105,114,Portland Trail Blazers,Washington Bullets
102,96,Milwaukee Bucks,Denver Nuggets
88,108,Orlando Magic,Detroit Pistons
122,105,Miami Heat,Los Angeles Lakers
102,87,Minnesota Timberwolves,New York Knicks
114,101,Washington Bullets,Boston Celtics
119,102,Milwaukee Bucks,Phoenix Suns
129,83,Los Angeles Lakers,Portland Trail Blazers
106,90,Dallas Mavericks,Utah Jazz
109,77,Orlando Magic,Chicago Bulls
108,116,Charlotte Hornets,Cleveland Cavaliers
98,84,New Jersey Nets,Detroit Pistons
118,128,Seattle SuperSonics,Golden State Warriors
85,98,Sacramento Kings,Minnesota Timberwolves
117,105,Indiana Pacers,New York Knicks
108,97,Los Angeles Clippers,San Antonio Spurs
96,99,Atlanta Hawks,Washington Bullets
100,97,Indiana Pacers,Boston Celtics
100,91,Minnesota Timberwolves,Charlotte Hornets
98,93,Los Angeles Clippers,Dallas Mavericks
108,97,Miami Heat,Houston Rockets
108,118,Phoenix Suns,Los Angeles Lakers
97,88,Sacramento Kings,Milwaukee Bucks
124,107,Detroit Pistons,Orlando Magic
77,115,Chicago Bulls,Philadelphia 76ers
104,92,Golden State Warriors,Portland Trail Blazers
114,88,Denver Nuggets,Utah Jazz
94,78,Dallas Mavericks,Denver Nuggets
96,107,Cleveland Cavaliers,Phoenix Suns
113,108,Miami Heat,San Antonio Spurs
96,101,Orlando Magic,Atlanta Hawks
93,95,Utah Jazz,Boston Celtics
79,89,Sacramento Kings,Chicago Bulls
103,100,San Antonio Spurs,Houston Rockets
115,104,Golden State Warriors,Los Angeles Lakers
88,91,New York Knicks,Milwaukee Bucks
104,92,Detroit Pistons,Minnesota Timberwolves
101,110,New Jersey Nets,Philadelphia 76ers
108,101,Los Angeles Clippers,Seattle SuperSonics
99,113,Indiana Pacers,Washington Bullets
96,85,Chicago Bulls,Charlotte Hornets
77,84,Miami Heat,Dallas Mavericks
118,104,Houston Rockets,Denver Nuggets
97,103,Cleveland Cavaliers,Golden State Warriors
95,97,Milwaukee Bucks,Indiana Pacers
108,134,Phoenix Suns,Los Angeles Clippers
93,84,Minnesota Timberwolves,New Jersey Nets
81,86,Utah Jazz,New York Knicks
91,70,Philadelphia 76ers,Orlando Magic
98,97,Sacramento Kings,Boston Celtics
103,108,Dallas Mavericks,San Antonio Spurs
131,124,Portland Trail Blazers,Seattle SuperSonics
99,95,Miami Heat,Atlanta Hawks
77,73,Denver Nuggets,Golden State Warriors
98,99,Utah Jazz,Indiana Pacers
96,88,Los Angeles Clippers,Los Angeles Lakers
94,75,Houston Rockets,Minnesota Timberwolves
107,90,New Jersey Nets,New York Knicks
110,116,Detroit Pistons,Philadelphia 76ers
109,101,Chicago Bulls,Washington Bullets
92,101,San Antonio Spurs,Boston Celtics
109,98,Charlotte Hornets,Orlando Magic
129,113,Denver Nuggets,Phoenix Suns
95,88,Portland Trail Blazers,Sacramento Kings
115,91,Cleveland Cavaliers,Seattle SuperSonics
80,92,Philadelphia 76ers,Atlanta Hawks
111,110,San Antonio Spurs,Charlotte Hornets
93,97,Milwaukee Bucks,Chicago Bulls
97,108,Orlando Magic,Dallas Mavericks
86,99,Utah Jazz,Detroit Pistons
106,105,Los Angeles Lakers,Indiana Pacers
92,83,Cleveland Cavaliers,Los Angeles Clippers
121,93,Boston Celtics,Miami Heat
77,93,New York Knicks,Houston Rockets
120,115,Washington Bullets,Milwaukee Bucks
87,102,Seattle SuperSonics,Minnesota Timberwolves
115,122,Phoenix Suns,Portland Trail Blazers
112,103,Golden State Warriors,Sacramento Kings
118,120,Los Angeles Lakers,Boston Celtics
99,97,New Jersey Nets,Charlotte Hornets
93,86,Minnesota Timberwolves,Chicago Bulls
93,106,New York Knicks,Dallas Mavericks
108,112,Orlando Magic,Denver Nuggets
96,106,Houston Rockets,Detroit Pistons
99,89,Atlanta Hawks,Indiana Pacers
97,108,Portland Trail Blazers,Los Angeles Clippers
114,115,San Antonio Spurs,Miami Heat
94,84,Cleveland Cavaliers,Utah Jazz
102,98,Philadelphia 76ers,Washington Bullets
89,84,Boston Celtics,Atlanta Hawks
91,117,Seattle SuperSonics,Dallas Mavericks
100,101,Cleveland Cavaliers,Denver Nuggets
86,92,Sacramento Kings,Los Angeles Clippers
120,100,Detroit Pistons,Milwaukee Bucks
117,113,Los Angeles Lakers,Philadelphia 76ers
100,81,Houston Rockets,Chicago Bulls
98,93,San Antonio Spurs,Indiana Pacers
95,104,New York Knicks,Miami Heat
100,83,Charlotte Hornets,Minnesota Timberwolves
103,109,Washington Bullets,New Jersey Nets
111,110,Orlando Magic,Phoenix Suns
103,87,Sacramento Kings,Portland Trail Blazers
102,108,Los Angeles Lakers,Charlotte Hornets
90,68,Los Angeles Clippers,Cleveland Cavaliers
116,111,Dallas Mavericks,Utah Jazz
102,104,San Antonio Spurs,Chicago Bulls
116,105,Philadelphia 76ers,Detroit Pistons
93,106,New Jersey Nets,Golden State Warriors
107,96,Indiana Pacers,Miami Heat
99,115,Houston Rockets,Milwaukee Bucks
85,100,Phoenix Suns,Minnesota Timberwolves
105,99,Portland Trail Blazers,New York Knicks
110,97,Boston Celtics,Orlando Magic
110,109,Dallas Mavericks,Sacramento Kings
111,89,Denver Nuggets,Seattle SuperSonics
98,107,Los Angeles Clippers,Boston Celtics
96,103,Atlanta Hawks,Charlotte Hornets
120,116,New Jersey Nets,Los Angeles Lakers
97,98,Milwaukee Bucks,Philadelphia 76ers
130,88,Sacramento Kings,Utah Jazz
68,77,Cleveland Cavaliers,Atlanta Hawks
89,106,Portland Trail Blazers,Detroit Pistons
86,92,Phoenix Suns,Indiana Pacers
87,74,Los Angeles Clippers,New York Knicks
102,99,Chicago Bulls,Orlando Magic
103,100,Houston Rockets,San Antonio Spurs
108,120,Utah Jazz,Seattle SuperSonics
118,121,Golden State Warriors,Washington Bullets
117,91,Golden State Warriors,Boston Celtics
105,90,New York Knicks,Charlotte Hornets
77,87,Portland Trail Blazers,Cleveland Cavaliers
94,102,Minnesota Timberwolves,Dallas Mavericks
96,90,New Jersey Nets,Denver Nuggets
87,96,Miami Heat,Milwaukee Bucks
107,108,Phoenix Suns,Philadelphia 76ers
93,102,Charlotte Hornets,Atlanta Hawks
84,87,Sacramento Kings,Dallas Mavericks
89,85,Miami Heat,Detroit Pistons
114,93,Minnesota Timberwolves,Houston Rockets
106,103,Philadelphia 76ers,Indiana Pacers
107,103,Milwaukee Bucks,Orlando Magic
103,77,Denver Nuggets,San Antonio Spurs
121,128,Los Angeles Lakers,Seattle SuperSonics
111,94,New Jersey Nets,Utah Jazz
93,87,Los Angeles Clippers,Washington Bullets
116,94,Golden State Warriors,Chicago Bulls
107,88,Phoenix Suns,New York Knicks
82,89,Phoenix Suns,Cleveland Cavaliers
102,95,Los Angeles Clippers,Detroit Pistons
92,95,Atlanta Hawks,Miami Heat
104,109,Seattle SuperSonics,Philadelphia 76ers
98,99,New Jersey Nets,Portland Trail Blazers
115,80,Minnesota Timberwolves,Utah Jazz
86,74,Denver Nuggets,Houston Rockets
115,119,Chicago Bulls,Los Angeles Lakers
107,105,Dallas Mavericks,Milwaukee Bucks
90,87,Golden State Warriors,New York Knicks
96,97,San Antonio Spurs,Sacramento Kings
88,97,Charlotte Hornets,Washington Bullets
111,99,Golden State Warriors,Atlanta Hawks
93,100,Charlotte Hornets,Boston Celtics
101,82,Cleveland Cavaliers,Indiana Pacers
98,75,Detroit Pistons,Miami Heat
83,104,Dallas Mavericks,Minnesota Timberwolves
95,77,Milwaukee Bucks,New Jersey Nets
98,89,Washington Bullets,Philadelphia 76ers
118,109,Los Angeles Lakers,Phoenix Suns
107,111,San Antonio Spurs,Portland Trail Blazers
129,88,Denver Nuggets,Utah Jazz
85,83,Cleveland Cavaliers,Detroit Pistons
121,101,Utah Jazz,Houston Rockets
103,106,Seattle SuperSonics,Orlando Magic
88,68,Chicago Bulls,Sacramento Kings
98,121,Seattle SuperSonics,Atlanta Hawks
117,98,Milwaukee Bucks,Charlotte Hornets
103,114,San Antonio Spurs,Dallas Mavericks
106,89,Los Angeles Clippers,Golden State Warriors
118,106,Orlando Magic,Indiana Pacers
74,88,Denver Nuggets,Los Angeles Lakers
97,112,Portland Trail Blazers,Minnesota Timberwolves
86,106,New York Knicks,Philadelphia 76ers
110,100,Chicago Bulls,Phoenix Suns
95,105,Miami Heat,Washington Bullets
82,73,Indiana Pacers,Cleveland Cavaliers
119,98,Utah Jazz,Dallas Mavericks
84,78,Atlanta Hawks,Detroit Pistons
118,121,Los Angeles Lakers,Los Angeles Clippers
96,102,Philadelphia 76ers,Milwaukee Bucks
78,92,Boston Celtics,New Jersey Nets
97,96,Sacramento Kings,San Antonio Spurs
115,82,Minnesota Timberwolves,Boston Celtics
111,105,Washington Bullets,Charlotte Hornets
93,97,Chicago Bulls,Golden State Warriors
109,136,Seattle SuperSonics,Miami Heat
103,100,New York Knicks,Orlando Magic
100,124,Houston Rockets,Phoenix Suns
101,97,Detroit Pistons,New Jersey Nets
92,107,Atlanta Hawks,Philadelphia 76ers
120,82,Houston Rockets,Portland Trail Blazers
92,95,Indiana Pacers,Charlotte Hornets
