team2Score,team1Score,team1,team2
155,154,Seattle SuperSonics,Milwaukee Bucks
107,105,New Jersey Nets,New York Knicks
117,106,Atlanta Hawks,Boston Celtics
91,99,Portland Trail Blazers,Dallas Mavericks
102,98,Miami Heat,Indiana Pacers
106,100,Charlotte Hornets,Los Angeles Lakers
125,118,Philadelphia 76ers,Minnesota Timberwolves
117,107,Chicago Bulls,New Jersey Nets
121,125,Detroit Pistons,Orlando Magic
130,109,Sacramento Kings,Phoenix Suns
106,92,San Antonio Spurs,Utah Jazz
100,92,Cleveland Cavaliers,Washington Bullets
148,109,Orlando Magic,Atlanta Hawks
109,102,Seattle SuperSonics,Chicago Bulls
104,101,Boston Celtics,Cleveland Cavaliers
115,104,Charlotte Hornets,Golden State Warriors
100,92,Utah Jazz,Houston Rockets
111,112,New York Knicks,Los Angeles Clippers
88,84,Detroit Pistons,Miami Heat
96,104,Philadelphia 76ers,Milwaukee Bucks
122,108,Denver Nuggets,San Antonio Spurs
107,98,Dallas Mavericks,Los Angeles Lakers
97,108,Seattle SuperSonics,Minnesota Timberwolves
95,104,Washington Bullets,Portland Trail Blazers
104,112,Atlanta Hawks,Orlando Magic
106,93,Washington Bullets,Utah Jazz
96,94,Philadelphia 76ers,Boston Celtics
130,116,Orlando Magic,Charlotte Hornets
129,121,Denver Nuggets,Los Angeles Clippers
101,99,Houston Rockets,Miami Heat
108,97,San Antonio Spurs,Milwaukee Bucks
101,98,Golden State Warriors,Minnesota Timberwolves
92,103,Cleveland Cavaliers,New Jersey Nets
118,117,New York Knicks,Portland Trail Blazers
94,96,Chicago Bulls,Sacramento Kings
109,113,Dallas Mavericks,Seattle SuperSonics
126,92,New Jersey Nets,Boston Celtics
129,104,Golden State Warriors,Cleveland Cavaliers
109,98,Washington Bullets,Denver Nuggets
130,94,Miami Heat,Detroit Pistons
117,94,Indiana Pacers,Los Angeles Lakers
76,86,San Antonio Spurs,Minnesota Timberwolves
109,96,Charlotte Hornets,Philadelphia 76ers
109,107,Portland Trail Blazers,Phoenix Suns
108,107,Chicago Bulls,Utah Jazz
94,82,Los Angeles Clippers,Houston Rockets
132,113,Orlando Magic,Milwaukee Bucks
102,121,New York Knicks,Sacramento Kings
111,98,Washington Bullets,Seattle SuperSonics
116,99,Minnesota Timberwolves,Boston Celtics
99,98,Golden State Warriors,Charlotte Hornets
131,125,Atlanta Hawks,Cleveland Cavaliers
122,105,Los Angeles Clippers,Dallas Mavericks
106,79,Milwaukee Bucks,Detroit Pistons
119,105,Denver Nuggets,Los Angeles Lakers
108,101,San Antonio Spurs,Philadelphia 76ers
110,109,Phoenix Suns,Portland Trail Blazers
114,100,Indiana Pacers,Utah Jazz
112,96,Golden State Warriors,Atlanta Hawks
100,99,Miami Heat,Dallas Mavericks
141,111,Houston Rockets,Denver Nuggets
103,86,Boston Celtics,Detroit Pistons
95,110,San Antonio Spurs,New Jersey Nets
111,96,Minnesota Timberwolves,New York Knicks
116,103,Philadelphia 76ers,Orlando Magic
118,107,Washington Bullets,Phoenix Suns
107,102,Indiana Pacers,Sacramento Kings
119,110,Chicago Bulls,Seattle SuperSonics
132,94,Miami Heat,Houston Rockets
120,115,Washington Bullets,Los Angeles Lakers
119,109,Seattle SuperSonics,Portland Trail Blazers
87,98,Miami Heat,Charlotte Hornets
111,95,Dallas Mavericks,Denver Nuggets
96,103,Atlanta Hawks,Detroit Pistons
119,111,Boston Celtics,Indiana Pacers
101,103,Utah Jazz,Minnesota Timberwolves
114,106,Houston Rockets,New York Knicks
121,110,Chicago Bulls,Portland Trail Blazers
113,115,Orlando Magic,Sacramento Kings
107,98,Phoenix Suns,San Antonio Spurs
114,84,New Jersey Nets,Seattle SuperSonics
97,91,Milwaukee Bucks,Washington Bullets
109,97,Houston Rockets,Boston Celtics
97,85,New York Knicks,Cleveland Cavaliers
133,109,Sacramento Kings,Golden State Warriors
106,97,New Jersey Nets,Los Angeles Clippers
103,113,Philadelphia 76ers,Miami Heat
118,100,Atlanta Hawks,Milwaukee Bucks
93,96,Denver Nuggets,Minnesota Timberwolves
90,95,Chicago Bulls,Phoenix Suns
97,119,Orlando Magic,Utah Jazz
111,118,Indiana Pacers,Boston Celtics
81,85,Houston Rockets,Charlotte Hornets
99,89,Minnesota Timberwolves,Dallas Mavericks
122,109,Seattle SuperSonics,Denver Nuggets
101,82,Cleveland Cavaliers,Detroit Pistons
89,90,San Antonio Spurs,Los Angeles Clippers
87,103,Atlanta Hawks,Miami Heat
121,108,Washington Bullets,Philadelphia 76ers
121,94,Orlando Magic,Phoenix Suns
125,99,New Jersey Nets,Portland Trail Blazers
108,100,Boston Celtics,Atlanta Hawks
81,73,Minnesota Timberwolves,Charlotte Hornets
75,85,Houston Rockets,Cleveland Cavaliers
70,117,Seattle SuperSonics,Dallas Mavericks
91,104,Chicago Bulls,Golden State Warriors
103,111,Philadelphia 76ers,Indiana Pacers
125,108,Milwaukee Bucks,New York Knicks
112,98,New Jersey Nets,Sacramento Kings
86,92,Los Angeles Lakers,Utah Jazz
107,88,Miami Heat,Washington Bullets
120,96,Chicago Bulls,Los Angeles Clippers
132,112,San Antonio Spurs,Los Angeles Lakers
102,82,Detroit Pistons,Portland Trail Blazers
97,101,Indiana Pacers,Milwaukee Bucks
119,108,Charlotte Hornets,New York Knicks
105,68,New Jersey Nets,Utah Jazz
113,98,Atlanta Hawks,Chicago Bulls
92,91,Washington Bullets,Cleveland Cavaliers
141,120,Golden State Warriors,Denver Nuggets
110,104,Los Angeles Lakers,Houston Rockets
104,99,Miami Heat,Orlando Magic
116,94,Los Angeles Clippers,Portland Trail Blazers
81,93,Detroit Pistons,Sacramento Kings
117,104,Seattle SuperSonics,San Antonio Spurs
102,83,Charlotte Hornets,Dallas Mavericks
111,129,New York Knicks,Golden State Warriors
100,88,Utah Jazz,Indiana Pacers
103,117,Milwaukee Bucks,Los Angeles Clippers
100,105,Minnesota Timberwolves,Miami Heat
95,118,Boston Celtics,New Jersey Nets
114,84,Cleveland Cavaliers,Philadelphia 76ers
103,111,Detroit Pistons,Phoenix Suns
104,111,Atlanta Hawks,Washington Bullets
103,102,Milwaukee Bucks,Denver Nuggets
113,101,Charlotte Hornets,Houston Rockets
103,96,Minnesota Timberwolves,Orlando Magic
93,109,Los Angeles Lakers,Sacramento Kings
93,89,Dallas Mavericks,San Antonio Spurs
127,122,New York Knicks,Seattle SuperSonics
114,103,Utah Jazz,Atlanta Hawks
102,89,Cleveland Cavaliers,Boston Celtics
125,110,Orlando Magic,Indiana Pacers
97,108,Detroit Pistons,Los Angeles Lakers
101,77,Miami Heat,New Jersey Nets
111,90,Los Angeles Clippers,Phoenix Suns
123,110,Golden State Warriors,Portland Trail Blazers
107,90,Philadelphia 76ers,Washington Bullets
100,92,Philadelphia 76ers,Atlanta Hawks
74,101,Minnesota Timberwolves,Cleveland Cavaliers
146,113,Portland Trail Blazers,Denver Nuggets
101,98,Milwaukee Bucks,Golden State Warriors
103,106,Dallas Mavericks,Houston Rockets
114,84,Sacramento Kings,Los Angeles Clippers
107,114,Chicago Bulls,Miami Heat
112,122,New York Knicks,Phoenix Suns
118,110,Charlotte Hornets,San Antonio Spurs
120,95,Detroit Pistons,Seattle SuperSonics
98,100,Utah Jazz,Washington Bullets
115,104,New York Knicks,Los Angeles Lakers
95,121,Portland Trail Blazers,Orlando Magic
101,114,Boston Celtics,Charlotte Hornets
119,99,Denver Nuggets,Chicago Bulls
80,94,Utah Jazz,Cleveland Cavaliers
107,88,Golden State Warriors,Dallas Mavericks
111,103,Los Angeles Clippers,Los Angeles Lakers
107,113,Portland Trail Blazers,Miami Heat
92,90,New Jersey Nets,Minnesota Timberwolves
110,103,Philadelphia 76ers,New York Knicks
118,103,Milwaukee Bucks,Sacramento Kings
133,123,Houston Rockets,Seattle SuperSonics
113,98,New York Knicks,Boston Celtics
115,107,Washington Bullets,Detroit Pistons
136,117,Denver Nuggets,Indiana Pacers
110,118,Atlanta Hawks,Orlando Magic
121,98,Miami Heat,Philadelphia 76ers
121,119,Golden State Warriors,San Antonio Spurs
86,96,Portland Trail Blazers,Charlotte Hornets
105,88,Cleveland Cavaliers,Los Angeles Clippers
100,96,Phoenix Suns,Los Angeles Lakers
107,97,Dallas Mavericks,Utah Jazz
127,120,Portland Trail Blazers,Atlanta Hawks
102,103,Denver Nuggets,Boston Celtics
93,99,San Antonio Spurs,Dallas Mavericks
121,126,Sacramento Kings,Golden State Warriors
94,99,New Jersey Nets,Houston Rockets
106,104,Chicago Bulls,Indiana Pacers
122,114,Orlando Magic,Miami Heat
107,101,Detroit Pistons,Philadelphia 76ers
123,98,Milwaukee Bucks,Phoenix Suns
104,91,Minnesota Timberwolves,Atlanta Hawks
93,106,Denver Nuggets,Charlotte Hornets
125,105,Philadelphia 76ers,Chicago Bulls
121,93,Indiana Pacers,Detroit Pistons
124,92,Boston Celtics,New York Knicks
101,108,Cleveland Cavaliers,Sacramento Kings
109,92,New Jersey Nets,San Antonio Spurs
104,100,Los Angeles Clippers,Seattle SuperSonics
104,90,Houston Rockets,Utah Jazz
103,101,Los Angeles Lakers,Washington Bullets
107,104,Portland Trail Blazers,Milwaukee Bucks
108,103,Los Angeles Lakers,Orlando Magic
110,113,Cleveland Cavaliers,Utah Jazz
102,94,San Antonio Spurs,Atlanta Hawks
89,103,Los Angeles Lakers,Charlotte Hornets
105,97,Dallas Mavericks,Chicago Bulls
108,121,Detroit Pistons,Denver Nuggets
105,83,Phoenix Suns,Houston Rockets
113,112,Minnesota Timberwolves,Indiana Pacers
106,103,Orlando Magic,Milwaukee Bucks
97,82,Philadelphia 76ers,New Jersey Nets
99,92,Los Angeles Clippers,Portland Trail Blazers
103,118,Golden State Warriors,Sacramento Kings
109,97,Seattle SuperSonics,Boston Celtics
99,93,Milwaukee Bucks,Cleveland Cavaliers
134,114,Denver Nuggets,Golden State Warriors
83,79,Detroit Pistons,Los Angeles Clippers
75,102,Los Angeles Lakers,Miami Heat
87,90,Dallas Mavericks,Minnesota Timberwolves
112,103,Atlanta Hawks,Philadelphia 76ers
102,95,Phoenix Suns,Utah Jazz
124,113,Orlando Magic,Chicago Bulls
78,102,Indiana Pacers,New Jersey Nets
104,100,Houston Rockets,San Antonio Spurs
105,101,Charlotte Hornets,Washington Bullets
109,113,New York Knicks,Atlanta Hawks
110,119,Los Angeles Lakers,Boston Celtics
120,101,Seattle SuperSonics,Cleveland Cavaliers
121,112,Sacramento Kings,Denver Nuggets
98,103,Milwaukee Bucks,Indiana Pacers
84,95,Miami Heat,Minnesota Timberwolves
88,95,Dallas Mavericks,Philadelphia 76ers
121,96,Houston Rockets,Phoenix Suns
111,116,Golden State Warriors,Portland Trail Blazers
94,91,Detroit Pistons,Utah Jazz
115,104,Charlotte Hornets,Chicago Bulls
104,92,Detroit Pistons,Golden State Warriors
114,108,Denver Nuggets,Los Angeles Clippers
96,99,Miami Heat,Milwaukee Bucks
92,99,Los Angeles Lakers,New Jersey Nets
118,97,Seattle SuperSonics,New York Knicks
125,116,Orlando Magic,San Antonio Spurs
112,108,Dallas Mavericks,Washington Bullets
109,94,Orlando Magic,Houston Rockets
112,122,Utah Jazz,Minnesota Timberwolves
121,113,Indiana Pacers,Portland Trail Blazers
113,125,Phoenix Suns,Sacramento Kings
115,112,Sacramento Kings,Atlanta Hawks
102,97,Dallas Mavericks,Charlotte Hornets
93,83,Los Angeles Lakers,Chicago Bulls
94,77,Seattle SuperSonics,Detroit Pistons
128,102,Indiana Pacers,Los Angeles Clippers
98,100,New Jersey Nets,Miami Heat
86,95,Boston Celtics,Milwaukee Bucks
115,107,Utah Jazz,New York Knicks
119,100,Houston Rockets,Portland Trail Blazers
112,99,Minnesota Timberwolves,Washington Bullets
113,109,Utah Jazz,Boston Celtics
89,104,Denver Nuggets,Cleveland Cavaliers
118,112,Houston Rockets,Golden State Warriors
97,106,Los Angeles Lakers,Minnesota Timberwolves
78,84,Dallas Mavericks,New Jersey Nets
110,109,Chicago Bulls,Orlando Magic
118,111,Washington Bullets,Philadelphia 76ers
130,131,Indiana Pacers,Phoenix Suns
103,100,Sacramento Kings,San Antonio Spurs
115,117,Atlanta Hawks,Miami Heat
123,102,Portland Trail Blazers,Seattle SuperSonics
113,125,Chicago Bulls,Atlanta Hawks
88,89,Philadelphia 76ers,Boston Celtics
100,114,Utah Jazz,Charlotte Hornets
101,92,Los Angeles Clippers,Dallas Mavericks
150,124,Indiana Pacers,Golden State Warriors
103,92,Sacramento Kings,Houston Rockets
112,100,Cleveland Cavaliers,Milwaukee Bucks
90,96,Detroit Pistons,New Jersey Nets
125,137,Denver Nuggets,Orlando Magic
115,119,San Antonio Spurs,Phoenix Suns
112,122,New York Knicks,Washington Bullets
102,95,Sacramento Kings,Dallas Mavericks
106,100,Orlando Magic,Detroit Pistons
104,135,Denver Nuggets,Miami Heat
90,94,Milwaukee Bucks,Minnesota Timberwolves
94,85,New Jersey Nets,New York Knicks
131,104,Chicago Bulls,Philadelphia 76ers
104,100,Los Angeles Clippers,Phoenix Suns
115,98,Utah Jazz,San Antonio Spurs
95,98,Indiana Pacers,Seattle SuperSonics
115,104,Cleveland Cavaliers,Atlanta Hawks
82,107,San Antonio Spurs,Charlotte Hornets
112,99,Minnesota Timberwolves,Chicago Bulls
114,111,Philadelphia 76ers,Denver Nuggets
98,90,Orlando Magic,Indiana Pacers
111,112,Boston Celtics,Los Angeles Clippers
104,102,Sacramento Kings,Los Angeles Lakers
94,100,New York Knicks,Miami Heat
103,96,Houston Rockets,Milwaukee Bucks
101,94,Washington Bullets,New Jersey Nets
121,105,Portland Trail Blazers,Phoenix Suns
133,118,Golden State Warriors,Utah Jazz
82,99,Detroit Pistons,Cleveland Cavaliers
114,101,Atlanta Hawks,Dallas Mavericks
108,91,Houston Rockets,Minnesota Timberwolves
101,106,Indiana Pacers,Orlando Magic
112,115,Boston Celtics,Sacramento Kings
110,106,Philadelphia 76ers,Seattle SuperSonics
97,107,San Antonio Spurs,Washington Bullets
94,92,Cleveland Cavaliers,Charlotte Hornets
132,107,Miami Heat,Denver Nuggets
139,119,Golden State Warriors,Los Angeles Clippers
104,106,New York Knicks,New Jersey Nets
113,109,Portland Trail Blazers,Utah Jazz
101,97,San Antonio Spurs,Chicago Bulls
140,144,Portland Trail Blazers,Dallas Mavericks
85,99,Milwaukee Bucks,Detroit Pistons
103,97,Houston Rockets,Indiana Pacers
130,111,Golden State Warriors,Los Angeles Lakers
101,118,Phoenix Suns,Minnesota Timberwolves
105,95,Philadelphia 76ers,Sacramento Kings
89,96,Boston Celtics,Seattle SuperSonics
111,92,Houston Rockets,Charlotte Hornets
110,102,Phoenix Suns,Cleveland Cavaliers
116,109,Denver Nuggets,Dallas Mavericks
117,106,New Jersey Nets,Detroit Pistons
105,98,Atlanta Hawks,Indiana Pacers
95,100,Philadelphia 76ers,Los Angeles Clippers
109,99,Minnesota Timberwolves,Milwaukee Bucks
113,107,Orlando Magic,New York Knicks
117,98,Miami Heat,Utah Jazz
112,117,Chicago Bulls,Washington Bullets
113,107,Milwaukee Bucks,Atlanta Hawks
110,106,Indiana Pacers,Dallas Mavericks
133,120,Utah Jazz,Golden State Warriors
79,87,Los Angeles Clippers,Minnesota Timberwolves
99,113,Phoenix Suns,New York Knicks
113,115,Detroit Pistons,Orlando Magic
119,95,Miami Heat,Portland Trail Blazers
110,96,New Jersey Nets,Washington Bullets
120,101,Washington Bullets,Boston Celtics
87,93,Chicago Bulls,Cleveland Cavaliers
84,80,Los Angeles Clippers,Detroit Pistons
117,103,Indiana Pacers,Houston Rockets
114,98,Denver Nuggets,Los Angeles Lakers
96,110,Milwaukee Bucks,New Jersey Nets
103,94,Philadelphia 76ers,San Antonio Spurs
108,119,Utah Jazz,Seattle SuperSonics
119,117,Miami Heat,Golden State Warriors
100,98,Charlotte Hornets,Minnesota Timberwolves
100,95,Atlanta Hawks,New York Knicks
119,102,Dallas Mavericks,Phoenix Suns
98,112,Denver Nuggets,Sacramento Kings
105,114,Los Angeles Clippers,Boston Celtics
127,116,Orlando Magic,Chicago Bulls
119,107,Washington Bullets,Cleveland Cavaliers
79,104,Philadelphia 76ers,Dallas Mavericks
122,99,Indiana Pacers,Detroit Pistons
118,89,Utah Jazz,Portland Trail Blazers
140,110,Miami Heat,Seattle SuperSonics
105,96,New Jersey Nets,Atlanta Hawks
117,111,Indiana Pacers,Charlotte Hornets
120,123,Utah Jazz,Denver Nuggets
117,106,New York Knicks,Detroit Pistons
133,131,Los Angeles Lakers,Golden State Warriors
124,119,Philadelphia 76ers,Houston Rockets
118,111,Chicago Bulls,Milwaukee Bucks
112,123,Cleveland Cavaliers,Orlando Magic
121,124,Portland Trail Blazers,Sacramento Kings
109,96,Minnesota Timberwolves,San Antonio Spurs
120,110,Phoenix Suns,Seattle SuperSonics
88,102,Boston Celtics,Washington Bullets
132,93,Miami Heat,Los Angeles Lakers
98,93,Atlanta Hawks,New Jersey Nets
110,109,Los Angeles Clippers,New York Knicks
110,96,Seattle SuperSonics,Dallas Mavericks
139,122,Denver Nuggets,Golden State Warriors
126,113,Charlotte Hornets,Milwaukee Bucks
111,102,San Antonio Spurs,Orlando Magic
120,116,Indiana Pacers,Philadelphia 76ers
108,96,Sacramento Kings,Portland Trail Blazers
98,108,Los Angeles Clippers,Charlotte Hornets
100,90,Chicago Bulls,Detroit Pistons
97,90,Seattle SuperSonics,Houston Rockets
102,107,San Antonio Spurs,Miami Heat
87,78,Boston Celtics,New Jersey Nets
131,127,Washington Bullets,New York Knicks
121,118,Los Angeles Lakers,Phoenix Suns
84,70,Minnesota Timberwolves,Sacramento Kings
109,115,Los Angeles Clippers,Atlanta Hawks
104,97,Detroit Pistons,Boston Celtics
100,116,Milwaukee Bucks,Cleveland Cavaliers
123,119,Dallas Mavericks,Golden State Warriors
120,113,Chicago Bulls,Indiana Pacers
121,106,Orlando Magic,Los Angeles Lakers
113,111,New York Knicks,Philadelphia 76ers
130,99,Denver Nuggets,Utah Jazz
141,105,Orlando Magic,Denver Nuggets
89,100,Washington Bullets,Miami Heat
80,82,Portland Trail Blazers,Minnesota Timberwolves
109,101,Charlotte Hornets,New Jersey Nets
87,90,Houston Rockets,Sacramento Kings
98,87,Dallas Mavericks,Seattle SuperSonics
90,97,San Antonio Spurs,Boston Celtics
95,107,Chicago Bulls,Charlotte Hornets
97,86,Minnesota Timberwolves,Detroit Pistons
96,101,New York Knicks,Indiana Pacers
107,98,Houston Rockets,Los Angeles Lakers
94,95,Los Angeles Clippers,Milwaukee Bucks
102,113,Cleveland Cavaliers,Philadelphia 76ers
111,96,Sacramento Kings,Phoenix Suns
117,111,Los Angeles Clippers,Chicago Bulls
98,96,New Jersey Nets,Cleveland Cavaliers
99,109,Utah Jazz,Dallas Mavericks
111,119,Phoenix Suns,Denver Nuggets
111,106,Portland Trail Blazers,Detroit Pistons
138,127,Orlando Magic,Golden State Warriors
111,109,Milwaukee Bucks,Indiana Pacers
96,105,Boston Celtics,Miami Heat
107,101,San Antonio Spurs,New York Knicks
113,106,Atlanta Hawks,Seattle SuperSonics
101,120,Philadelphia 76ers,Washington Bullets
90,99,Portland Trail Blazers,New Jersey Nets
92,89,San Antonio Spurs,Cleveland Cavaliers
101,90,Dallas Mavericks,Denver Nuggets
144,105,Golden State Warriors,Indiana Pacers
111,91,Sacramento Kings,Los Angeles Lakers
109,106,Chicago Bulls,New York Knicks
118,108,Charlotte Hornets,Phoenix Suns
105,101,Houston Rockets,Seattle SuperSonics
105,111,Miami Heat,Washington Bullets
106,98,Charlotte Hornets,Los Angeles Clippers
134,126,Golden State Warriors,Milwaukee Bucks
120,115,Denver Nuggets,Portland Trail Blazers
108,91,Atlanta Hawks,Sacramento Kings
88,108,Phoenix Suns,Dallas Mavericks
107,98,Cleveland Cavaliers,Houston Rockets
100,90,Seattle SuperSonics,Los Angeles Lakers
121,111,Indiana Pacers,Miami Heat
115,106,Washington Bullets,New Jersey Nets
111,133,Boston Celtics,Orlando Magic
112,108,Detroit Pistons,Philadelphia 76ers
101,97,New York Knicks,San Antonio Spurs
95,88,Atlanta Hawks,Utah Jazz
132,107,Golden State Warriors,Chicago Bulls
108,110,Charlotte Hornets,Denver Nuggets
105,95,Seattle SuperSonics,Los Angeles Clippers
113,96,Minnesota Timberwolves,Phoenix Suns
112,115,Milwaukee Bucks,Washington Bullets
84,92,Chicago Bulls,Atlanta Hawks
109,104,Indiana Pacers,Boston Celtics
117,103,New York Knicks,Dallas Mavericks
125,118,Golden State Warriors,Detroit Pistons
95,102,Philadelphia 76ers,Miami Heat
103,102,Los Angeles Lakers,Milwaukee Bucks
120,105,New Jersey Nets,Orlando Magic
104,101,Cleveland Cavaliers,San Antonio Spurs
116,93,Charlotte Hornets,Utah Jazz
105,96,Cleveland Cavaliers,Dallas Mavericks
126,99,San Antonio Spurs,Denver Nuggets
127,107,Washington Bullets,Houston Rockets
97,95,Minnesota Timberwolves,Los Angeles Clippers
108,98,New Jersey Nets,Philadelphia 76ers
117,98,Seattle SuperSonics,Phoenix Suns
81,94,Utah Jazz,Sacramento Kings
115,120,Golden State Warriors,Boston Celtics
117,109,New York Knicks,Chicago Bulls
97,107,Los Angeles Lakers,Detroit Pistons
127,101,Miami Heat,Milwaukee Bucks
115,100,Charlotte Hornets,Portland Trail Blazers
116,104,Denver Nuggets,Houston Rockets
103,126,Phoenix Suns,Orlando Magic
136,104,Los Angeles Clippers,Sacramento Kings
124,115,Washington Bullets,San Antonio Spurs
101,106,Atlanta Hawks,Charlotte Hornets
95,107,Detroit Pistons,Chicago Bulls
88,103,Philadelphia 76ers,Cleveland Cavaliers
129,105,Washington Bullets,Dallas Mavericks
109,102,Minnesota Timberwolves,Golden State Warriors
99,118,Phoenix Suns,Miami Heat
97,118,Los Angeles Lakers,New York Knicks
119,90,Milwaukee Bucks,Portland Trail Blazers
102,94,Houston Rockets,Utah Jazz
103,86,Cleveland Cavaliers,Atlanta Hawks
116,95,Miami Heat,Boston Celtics
111,120,Los Angeles Lakers,Indiana Pacers
125,103,Orlando Magic,Philadelphia 76ers
129,99,Golden State Warriors,Sacramento Kings
106,98,Los Angeles Clippers,San Antonio Spurs
112,119,Milwaukee Bucks,Seattle SuperSonics
97,124,Phoenix Suns,Charlotte Hornets
102,101,Los Angeles Clippers,Houston Rockets
112,117,Orlando Magic,New Jersey Nets
115,89,New York Knicks,Utah Jazz
99,98,Boston Celtics,Washington Bullets
106,93,Sacramento Kings,Dallas Mavericks
107,103,Phoenix Suns,Detroit Pistons
114,102,Seattle SuperSonics,Golden State Warriors
115,105,Miami Heat,Indiana Pacers
100,91,Milwaukee Bucks,Los Angeles Lakers
84,85,Cleveland Cavaliers,Minnesota Timberwolves
120,109,Chicago Bulls,Philadelphia 76ers
109,103,San Antonio Spurs,Portland Trail Blazers
85,92,Sacramento Kings,Charlotte Hornets
110,107,New Jersey Nets,Chicago Bulls
96,110,New York Knicks,Denver Nuggets
92,99,Dallas Mavericks,Houston Rockets
84,91,Cleveland Cavaliers,Indiana Pacers
115,118,Portland Trail Blazers,Los Angeles Clippers
83,85,Detroit Pistons,Minnesota Timberwolves
96,114,Atlanta Hawks,Orlando Magic
125,101,Washington Bullets,Philadelphia 76ers
109,98,San Antonio Spurs,Seattle SuperSonics
144,96,Milwaukee Bucks,Utah Jazz
126,118,Phoenix Suns,Boston Celtics
121,111,Atlanta Hawks,Chicago Bulls
108,88,New Jersey Nets,Dallas Mavericks
84,86,San Antonio Spurs,Los Angeles Lakers
109,91,Sacramento Kings,Minnesota Timberwolves
95,112,Detroit Pistons,Atlanta Hawks
121,104,Los Angeles Lakers,Los Angeles Clippers
94,106,Cleveland Cavaliers,Miami Heat
109,102,Sacramento Kings,Milwaukee Bucks
129,111,Indiana Pacers,Orlando Magic
120,95,New Jersey Nets,Phoenix Suns
122,98,Utah Jazz,Portland Trail Blazers
97,91,New York Knicks,Boston Celtics
98,91,Houston Rockets,Dallas Mavericks
133,109,Washington Bullets,Detroit Pistons
135,130,Portland Trail Blazers,Golden State Warriors
108,112,Philadelphia 76ers,Indiana Pacers
110,82,Seattle SuperSonics,Minnesota Timberwolves
129,95,Charlotte Hornets,San Antonio Spurs
120,101,Los Angeles Clippers,Utah Jazz
123,112,New Jersey Nets,Denver Nuggets
139,112,Chicago Bulls,Houston Rockets
129,111,Orlando Magic,Milwaukee Bucks
96,89,Sacramento Kings,New York Knicks
102,90,Atlanta Hawks,Phoenix Suns
107,118,San Antonio Spurs,Charlotte Hornets
128,109,New Jersey Nets,Golden State Warriors
86,87,Seattle SuperSonics,Indiana Pacers
112,106,Atlanta Hawks,Los Angeles Lakers
126,91,Los Angeles Clippers,Miami Heat
116,105,Boston Celtics,Minnesota Timberwolves
119,109,Milwaukee Bucks,Philadelphia 76ers
105,92,Dallas Mavericks,Utah Jazz
108,99,Sacramento Kings,Washington Bullets
100,105,Detroit Pistons,Cleveland Cavaliers
112,98,Indiana Pacers,New York Knicks
110,113,Los Angeles Clippers,Orlando Magic
130,105,Houston Rockets,Phoenix Suns
131,100,Dallas Mavericks,Portland Trail Blazers
112,111,Chicago Bulls,San Antonio Spurs
92,94,Seattle SuperSonics,Washington Bullets
121,89,Sacramento Kings,Boston Celtics
125,113,Atlanta Hawks,Denver Nuggets
115,83,Utah Jazz,Detroit Pistons
121,105,New Jersey Nets,Los Angeles Lakers
102,105,Philadelphia 76ers,Milwaukee Bucks
95,105,Golden State Warriors,Minnesota Timberwolves
123,121,Phoenix Suns,Portland Trail Blazers
100,101,Seattle SuperSonics,Charlotte Hornets
100,84,Los Angeles Clippers,Cleveland Cavaliers
116,107,Miami Heat,New York Knicks
114,89,Utah Jazz,Philadelphia 76ers
