team2Score,team1Score,team1,team2
107,99,Minnesota Timberwolves,Houston Rockets
111,99,Detroit Pistons,Los Angeles Clippers
116,103,Milwaukee Bucks,Miami Heat
105,108,Indiana Pacers,New Jersey Nets
115,102,Cleveland Cavaliers,Seattle SuperSonics
107,110,Charlotte Hornets,Boston Celtics
93,102,Cleveland Cavaliers,Golden State Warriors
84,103,New York Knicks,Indiana Pacers
84,113,Denver Nuggets,Los Angeles Lakers
99,115,Dallas Mavericks,Minnesota Timberwolves
100,115,Miami Heat,Orlando Magic
94,84,Atlanta Hawks,Portland Trail Blazers
93,91,San Antonio Spurs,Sacramento Kings
109,89,Detroit Pistons,Utah Jazz
105,93,Philadelphia 76ers,Washington Bullets
97,98,Boston Celtics,Chicago Bulls
100,101,Utah Jazz,Dallas Mavericks
98,106,Golden State Warriors,Denver Nuggets
99,95,Phoenix Suns,Houston Rockets
92,90,San Antonio Spurs,Los Angeles Clippers
97,98,Philadelphia 76ers,New Jersey Nets
99,86,Milwaukee Bucks,New York Knicks
97,89,Atlanta Hawks,Seattle SuperSonics
107,100,Cleveland Cavaliers,Los Angeles Lakers
132,102,Sacramento Kings,New Jersey Nets
114,111,Detroit Pistons,Portland Trail Blazers
84,88,Houston Rockets,Philadelphia 76ers
118,95,Sacramento Kings,Atlanta Hawks
90,103,New York Knicks,Dallas Mavericks
74,86,San Antonio Spurs,Denver Nuggets
104,116,Phoenix Suns,Golden State Warriors
93,102,Charlotte Hornets,Indiana Pacers
116,114,Los Angeles Clippers,Los Angeles Lakers
98,102,Minnesota Timberwolves,Milwaukee Bucks
84,90,Houston Rockets,New Jersey Nets
114,96,Utah Jazz,Orlando Magic
96,101,Cleveland Cavaliers,Portland Trail Blazers
95,94,Chicago Bulls,Seattle SuperSonics
105,100,New Jersey Nets,Boston Celtics
130,113,Sacramento Kings,Charlotte Hornets
98,92,Orlando Magic,Detroit Pistons
111,115,Utah Jazz,Miami Heat
90,92,Atlanta Hawks,Philadelphia 76ers
95,90,New York Knicks,San Antonio Spurs
117,104,Milwaukee Bucks,Washington Bullets
100,93,Cleveland Cavaliers,Denver Nuggets
103,76,Los Angeles Lakers,Golden State Warriors
83,99,Houston Rockets,Indiana Pacers
88,84,Dallas Mavericks,Los Angeles Clippers
120,98,Chicago Bulls,Portland Trail Blazers
115,106,Orlando Magic,Boston Celtics
127,111,Washington Bullets,Charlotte Hornets
95,86,San Antonio Spurs,Detroit Pistons
86,88,Chicago Bulls,Los Angeles Lakers
92,95,Atlanta Hawks,Miami Heat
113,108,Sacramento Kings,Minnesota Timberwolves
124,115,Utah Jazz,Philadelphia 76ers
118,109,Portland Trail Blazers,Phoenix Suns
116,87,Dallas Mavericks,Seattle SuperSonics
96,91,Charlotte Hornets,Atlanta Hawks
97,112,Seattle SuperSonics,Golden State Warriors
108,86,Los Angeles Clippers,Houston Rockets
100,94,Boston Celtics,Indiana Pacers
97,101,San Antonio Spurs,Milwaukee Bucks
89,90,Denver Nuggets,Minnesota Timberwolves
85,87,Orlando Magic,New Jersey Nets
72,86,Utah Jazz,New York Knicks
112,96,Cleveland Cavaliers,Phoenix Suns
104,102,Miami Heat,Washington Bullets
103,89,Philadelphia 76ers,Detroit Pistons
105,102,Los Angeles Lakers,New Jersey Nets
103,90,Dallas Mavericks,Portland Trail Blazers
103,101,Chicago Bulls,Sacramento Kings
71,102,Indiana Pacers,Boston Celtics
119,87,Miami Heat,New York Knicks
110,98,Los Angeles Clippers,San Antonio Spurs
103,94,Los Angeles Lakers,Atlanta Hawks
98,105,Los Angeles Clippers,Dallas Mavericks
100,93,Chicago Bulls,Houston Rockets
120,107,Golden State Warriors,Orlando Magic
109,94,Denver Nuggets,Portland Trail Blazers
118,98,Charlotte Hornets,Washington Bullets
141,124,Los Angeles Lakers,Charlotte Hornets
113,107,Washington Bullets,Cleveland Cavaliers
103,118,Boston Celtics,Detroit Pistons
97,108,Philadelphia 76ers,Indiana Pacers
102,108,Golden State Warriors,Miami Heat
85,89,Atlanta Hawks,Milwaukee Bucks
107,106,New Jersey Nets,Minnesota Timberwolves
130,97,Denver Nuggets,Phoenix Suns
93,120,Seattle SuperSonics,Sacramento Kings
109,84,Chicago Bulls,San Antonio Spurs
93,95,Houston Rockets,Utah Jazz
124,108,Washington Bullets,Atlanta Hawks
93,101,Miami Heat,Boston Celtics
110,99,Milwaukee Bucks,Charlotte Hornets
85,108,Chicago Bulls,Dallas Mavericks
112,101,Portland Trail Blazers,Denver Nuggets
100,102,Los Angeles Lakers,Indiana Pacers
92,110,Seattle SuperSonics,Minnesota Timberwolves
88,100,Golden State Warriors,Philadelphia 76ers
89,92,Houston Rockets,Sacramento Kings
100,97,New Jersey Nets,Utah Jazz
111,79,Philadelphia 76ers,Atlanta Hawks
101,90,Seattle SuperSonics,Cleveland Cavaliers
111,89,New Jersey Nets,Denver Nuggets
80,82,Houston Rockets,Los Angeles Clippers
114,100,Charlotte Hornets,Miami Heat
89,85,Boston Celtics,Milwaukee Bucks
92,96,Los Angeles Lakers,Minnesota Timberwolves
112,85,Detroit Pistons,New York Knicks
120,98,Utah Jazz,Phoenix Suns
104,80,Dallas Mavericks,San Antonio Spurs
112,110,Orlando Magic,Washington Bullets
88,91,Golden State Warriors,Detroit Pistons
120,109,Sacramento Kings,Portland Trail Blazers
118,94,New Jersey Nets,Los Angeles Clippers
103,105,Indiana Pacers,Sacramento Kings
102,95,Milwaukee Bucks,San Antonio Spurs
122,114,Boston Celtics,Atlanta Hawks
132,113,Phoenix Suns,Chicago Bulls
92,74,Detroit Pistons,Cleveland Cavaliers
103,91,Dallas Mavericks,Golden State Warriors
102,91,Milwaukee Bucks,Houston Rockets
109,123,Portland Trail Blazers,Miami Heat
80,92,Seattle SuperSonics,Philadelphia 76ers
103,92,Denver Nuggets,Utah Jazz
120,113,Washington Bullets,Boston Celtics
88,92,San Antonio Spurs,Charlotte Hornets
100,120,Indiana Pacers,Los Angeles Clippers
124,91,Dallas Mavericks,Los Angeles Lakers
97,82,Cleveland Cavaliers,New Jersey Nets
114,106,Portland Trail Blazers,Orlando Magic
101,111,Minnesota Timberwolves,Sacramento Kings
101,102,Phoenix Suns,Detroit Pistons
91,103,Minnesota Timberwolves,Golden State Warriors
85,94,Houston Rockets,New York Knicks
103,87,Indiana Pacers,Utah Jazz
95,105,Seattle SuperSonics,Washington Bullets
133,111,Houston Rockets,Atlanta Hawks
114,108,Portland Trail Blazers,Boston Celtics
106,107,Milwaukee Bucks,Dallas Mavericks
102,94,Charlotte Hornets,Denver Nuggets
99,104,Chicago Bulls,Miami Heat
103,104,Phoenix Suns,New Jersey Nets
84,94,San Antonio Spurs,Orlando Magic
83,87,Orlando Magic,Cleveland Cavaliers
99,92,Indiana Pacers,Golden State Warriors
102,109,Los Angeles Lakers,Los Angeles Clippers
123,101,Sacramento Kings,New York Knicks
82,90,San Antonio Spurs,Philadelphia 76ers
99,82,Minnesota Timberwolves,Seattle SuperSonics
122,108,Charlotte Hornets,Utah Jazz
105,118,Portland Trail Blazers,Washington Bullets
98,99,Houston Rockets,Cleveland Cavaliers
115,110,Dallas Mavericks,Denver Nuggets
99,101,Minnesota Timberwolves,Los Angeles Lakers
98,117,Phoenix Suns,Milwaukee Bucks
103,96,Washington Bullets,Seattle SuperSonics
103,96,New York Knicks,Utah Jazz
115,111,Los Angeles Clippers,Chicago Bulls
109,100,Portland Trail Blazers,Cleveland Cavaliers
101,106,Miami Heat,Dallas Mavericks
95,90,Denver Nuggets,Golden State Warriors
121,102,Charlotte Hornets,Houston Rockets
105,87,Sacramento Kings,Indiana Pacers
78,92,New York Knicks,Los Angeles Lakers
117,90,Boston Celtics,New Jersey Nets
91,89,Detroit Pistons,Orlando Magic
129,115,Sacramento Kings,Boston Celtics
97,105,Atlanta Hawks,Detroit Pistons
97,100,Los Angeles Clippers,Milwaukee Bucks
111,114,Portland Trail Blazers,Minnesota Timberwolves
95,88,Chicago Bulls,Philadelphia 76ers
107,109,Seattle SuperSonics,San Antonio Spurs
113,91,Washington Bullets,Utah Jazz
105,95,San Antonio Spurs,Atlanta Hawks
95,93,Cleveland Cavaliers,Charlotte Hornets
93,125,Seattle SuperSonics,Dallas Mavericks
81,94,New York Knicks,Golden State Warriors
115,109,Miami Heat,Houston Rockets
111,105,Orlando Magic,Indiana Pacers
114,95,Washington Bullets,Phoenix Suns
107,98,Utah Jazz,Denver Nuggets
88,90,Milwaukee Bucks,Detroit Pistons
109,108,Los Angeles Clippers,Minnesota Timberwolves
105,109,Chicago Bulls,New Jersey Nets
117,102,Boston Celtics,Orlando Magic
103,109,Sacramento Kings,Philadelphia 76ers
117,99,Los Angeles Lakers,Portland Trail Blazers
105,99,New Jersey Nets,Charlotte Hornets
93,84,Cleveland Cavaliers,Chicago Bulls
103,114,Phoenix Suns,Dallas Mavericks
115,112,Utah Jazz,Golden State Warriors
82,75,Seattle SuperSonics,Houston Rockets
111,80,Boston Celtics,Miami Heat
86,99,Philadelphia 76ers,Milwaukee Bucks
80,92,Detroit Pistons,Minnesota Timberwolves
98,91,Indiana Pacers,New York Knicks
105,100,Denver Nuggets,San Antonio Spurs
108,116,Atlanta Hawks,Washington Bullets
97,100,Golden State Warriors,Los Angeles Lakers
88,103,Orlando Magic,Portland Trail Blazers
102,112,Los Angeles Clippers,Sacramento Kings
112,107,Philadelphia 76ers,Boston Celtics
110,105,Miami Heat,New Jersey Nets
112,104,Milwaukee Bucks,Phoenix Suns
102,87,San Antonio Spurs,Utah Jazz
101,85,Minnesota Timberwolves,Charlotte Hornets
92,103,Atlanta Hawks,Cleveland Cavaliers
93,100,Portland Trail Blazers,Dallas Mavericks
93,99,Los Angeles Lakers,Detroit Pistons
106,87,Washington Bullets,Indiana Pacers
88,97,Houston Rockets,Miami Heat
93,84,Denver Nuggets,New York Knicks
124,100,Orlando Magic,Seattle SuperSonics
98,108,Chicago Bulls,Boston Celtics
110,109,Orlando Magic,Los Angeles Clippers
95,97,Utah Jazz,Minnesota Timberwolves
101,93,Denver Nuggets,Philadelphia 76ers
110,104,Golden State Warriors,Phoenix Suns
95,96,Milwaukee Bucks,Sacramento Kings
111,91,Portland Trail Blazers,San Antonio Spurs
81,99,Indiana Pacers,Atlanta Hawks
89,103,San Antonio Spurs,Dallas Mavericks
90,89,Cleveland Cavaliers,Miami Heat
111,95,Charlotte Hornets,New Jersey Nets
108,85,Los Angeles Lakers,New York Knicks
95,97,Detroit Pistons,Washington Bullets
96,97,Utah Jazz,Boston Celtics
99,96,Denver Nuggets,Charlotte Hornets
98,86,New York Knicks,Chicago Bulls
90,105,Minnesota Timberwolves,Los Angeles Clippers
105,94,Los Angeles Lakers,Philadelphia 76ers
101,104,Orlando Magic,Phoenix Suns
94,109,Golden State Warriors,Sacramento Kings
127,97,Milwaukee Bucks,Seattle SuperSonics
102,96,Denver Nuggets,Atlanta Hawks
102,90,San Antonio Spurs,Chicago Bulls
98,92,Cleveland Cavaliers,Detroit Pistons
104,93,Dallas Mavericks,Houston Rockets
108,98,New Jersey Nets,Indiana Pacers
113,90,Philadelphia 76ers,Miami Heat
116,109,Los Angeles Clippers,Phoenix Suns
105,95,Minnesota Timberwolves,Portland Trail Blazers
126,111,Golden State Warriors,Seattle SuperSonics
96,102,Utah Jazz,Washington Bullets
122,92,Los Angeles Lakers,Cleveland Cavaliers
93,81,Milwaukee Bucks,Portland Trail Blazers
91,97,Orlando Magic,Sacramento Kings
109,97,Charlotte Hornets,Chicago Bulls
92,105,Milwaukee Bucks,Los Angeles Clippers
84,99,Washington Bullets,Minnesota Timberwolves
101,92,Dallas Mavericks,New York Knicks
121,92,Detroit Pistons,Philadelphia 76ers
102,94,Indiana Pacers,Phoenix Suns
112,97,Utah Jazz,Cleveland Cavaliers
121,95,Phoenix Suns,Denver Nuggets
97,108,Charlotte Hornets,Detroit Pistons
98,100,Portland Trail Blazers,Golden State Warriors
85,81,New York Knicks,New Jersey Nets
102,109,Los Angeles Lakers,Orlando Magic
88,90,Houston Rockets,San Antonio Spurs
91,88,Indiana Pacers,Seattle SuperSonics
103,108,Atlanta Hawks,Boston Celtics
106,98,Minnesota Timberwolves,Chicago Bulls
109,92,Washington Bullets,Los Angeles Clippers
96,86,Dallas Mavericks,Milwaukee Bucks
90,98,Miami Heat,Philadelphia 76ers
118,100,Boston Celtics,Charlotte Hornets
107,88,Milwaukee Bucks,Cleveland Cavaliers
72,81,Chicago Bulls,Detroit Pistons
141,95,Los Angeles Clippers,Golden State Warriors
93,106,Denver Nuggets,Houston Rockets
109,92,Los Angeles Lakers,Miami Heat
89,93,Dallas Mavericks,Minnesota Timberwolves
84,75,Atlanta Hawks,New York Knicks
122,112,New Jersey Nets,Orlando Magic
108,96,Indiana Pacers,Portland Trail Blazers
114,88,Washington Bullets,Sacramento Kings
88,96,Utah Jazz,San Antonio Spurs
86,87,Phoenix Suns,Seattle SuperSonics
95,93,Orlando Magic,Chicago Bulls
111,91,Houston Rockets,Phoenix Suns
107,103,Indiana Pacers,Cleveland Cavaliers
100,97,Minnesota Timberwolves,Denver Nuggets
93,118,Houston Rockets,Los Angeles Lakers
109,95,Sacramento Kings,Miami Heat
91,87,Atlanta Hawks,New Jersey Nets
106,108,Golden State Warriors,Portland Trail Blazers
99,85,Boston Celtics,San Antonio Spurs
109,94,Detroit Pistons,Charlotte Hornets
96,86,Philadelphia 76ers,Los Angeles Clippers
87,96,Washington Bullets,Milwaukee Bucks
122,110,Sacramento Kings,Orlando Magic
118,102,Boston Celtics,Phoenix Suns
97,93,Minnesota Timberwolves,Utah Jazz
119,101,Detroit Pistons,Atlanta Hawks
127,115,Charlotte Hornets,Cleveland Cavaliers
85,97,Denver Nuggets,Dallas Mavericks
90,107,Philadelphia 76ers,Golden State Warriors
76,84,San Antonio Spurs,Miami Heat
95,97,New Jersey Nets,New York Knicks
112,97,Houston Rockets,Seattle SuperSonics
94,86,New Jersey Nets,Chicago Bulls
92,99,Seattle SuperSonics,Los Angeles Lakers
90,92,Atlanta Hawks,Orlando Magic
114,98,Los Angeles Clippers,Portland Trail Blazers
110,107,Boston Celtics,Utah Jazz
97,103,Sacramento Kings,Washington Bullets
115,95,Chicago Bulls,Charlotte Hornets
101,96,Golden State Warriors,Denver Nuggets
91,97,Sacramento Kings,Detroit Pistons
82,107,San Antonio Spurs,Indiana Pacers
111,119,Boston Celtics,Los Angeles Clippers
100,108,Orlando Magic,Miami Heat
105,103,Cleveland Cavaliers,Milwaukee Bucks
104,110,Houston Rockets,Minnesota Timberwolves
102,84,Washington Bullets,New York Knicks
119,107,Philadelphia 76ers,Phoenix Suns
97,101,New Jersey Nets,Boston Celtics
80,96,Philadelphia 76ers,Denver Nuggets
85,93,Miami Heat,Detroit Pistons
123,124,Charlotte Hornets,New York Knicks
90,92,Utah Jazz,Portland Trail Blazers
119,116,Dallas Mavericks,Sacramento Kings
94,92,Los Angeles Lakers,San Antonio Spurs
115,85,Dallas Mavericks,Utah Jazz
133,94,Charlotte Hornets,Atlanta Hawks
97,91,Detroit Pistons,Chicago Bulls
118,119,Los Angeles Lakers,Denver Nuggets
115,112,Sacramento Kings,Golden State Warriors
106,95,Portland Trail Blazers,Houston Rockets
104,99,Cleveland Cavaliers,Indiana Pacers
100,83,New Jersey Nets,Miami Heat
100,95,Orlando Magic,New York Knicks
106,112,Seattle SuperSonics,Phoenix Suns
107,84,Philadelphia 76ers,San Antonio Spurs
96,101,Boston Celtics,Cleveland Cavaliers
102,114,Houston Rockets,Dallas Mavericks
98,106,Seattle SuperSonics,Los Angeles Clippers
109,95,Denver Nuggets,Minnesota Timberwolves
91,100,Milwaukee Bucks,New Jersey Nets
105,90,Chicago Bulls,Orlando Magic
106,98,Los Angeles Lakers,Sacramento Kings
91,107,Phoenix Suns,Utah Jazz
97,95,Indiana Pacers,Washington Bullets
110,116,Portland Trail Blazers,Charlotte Hornets
102,98,San Antonio Spurs,Golden State Warriors
86,92,New York Knicks,Milwaukee Bucks
100,85,Portland Trail Blazers,Atlanta Hawks
85,99,Cleveland Cavaliers,Boston Celtics
93,103,Philadelphia 76ers,Dallas Mavericks
76,84,San Antonio Spurs,Denver Nuggets
111,108,Los Angeles Clippers,Los Angeles Lakers
103,110,Phoenix Suns,Minnesota Timberwolves
102,93,Sacramento Kings,Seattle SuperSonics
104,110,Miami Heat,Utah Jazz
92,99,Chicago Bulls,Washington Bullets
102,89,Cleveland Cavaliers,Atlanta Hawks
102,99,New York Knicks,Charlotte Hornets
100,81,Dallas Mavericks,Chicago Bulls
104,98,Sacramento Kings,Denver Nuggets
92,101,Indiana Pacers,Detroit Pistons
100,93,Philadelphia 76ers,Houston Rockets
90,109,Miami Heat,Los Angeles Clippers
87,90,New Jersey Nets,Milwaukee Bucks
108,90,Boston Celtics,Minnesota Timberwolves
112,101,Washington Bullets,Orlando Magic
108,87,Utah Jazz,Seattle SuperSonics
89,95,San Antonio Spurs,Los Angeles Lakers
99,85,Portland Trail Blazers,New York Knicks
122,107,Golden State Warriors,Phoenix Suns
115,100,Houston Rockets,Orlando Magic
99,94,Boston Celtics,Philadelphia 76ers
86,94,Denver Nuggets,Detroit Pistons
117,122,Golden State Warriors,Los Angeles Lakers
76,82,Indiana Pacers,Milwaukee Bucks
100,115,Washington Bullets,New Jersey Nets
98,77,Los Angeles Clippers,New York Knicks
93,95,Charlotte Hornets,Phoenix Suns
108,99,Seattle SuperSonics,Portland Trail Blazers
103,95,Miami Heat,Sacramento Kings
108,98,Minnesota Timberwolves,San Antonio Spurs
92,81,Chicago Bulls,Atlanta Hawks
84,94,Houston Rockets,Boston Celtics
85,103,Minnesota Timberwolves,Dallas Mavericks
100,92,Miami Heat,Golden State Warriors
107,96,Denver Nuggets,Indiana Pacers
109,118,Cleveland Cavaliers,Orlando Magic
117,98,Los Angeles Clippers,Philadelphia 76ers
104,93,New Jersey Nets,Cleveland Cavaliers
80,94,New York Knicks,Detroit Pistons
83,101,Utah Jazz,Milwaukee Bucks
115,104,Charlotte Hornets,Sacramento Kings
107,88,Phoenix Suns,San Antonio Spurs
120,102,Houston Rockets,Washington Bullets
113,96,Dallas Mavericks,Atlanta Hawks
95,102,Los Angeles Clippers,Boston Celtics
107,91,Utah Jazz,Chicago Bulls
121,100,Seattle SuperSonics,Golden State Warriors
122,130,Charlotte Hornets,Los Angeles Lakers
96,92,Orlando Magic,Minnesota Timberwolves
103,96,Denver Nuggets,New Jersey Nets
104,102,Indiana Pacers,Philadelphia 76ers
115,110,Miami Heat,Portland Trail Blazers
82,76,Houston Rockets,Chicago Bulls
110,67,Philadelphia 76ers,Cleveland Cavaliers
87,104,San Antonio Spurs,Dallas Mavericks
94,91,Atlanta Hawks,Indiana Pacers
105,113,Orlando Magic,Milwaukee Bucks
97,88,Detroit Pistons,New York Knicks
103,119,Phoenix Suns,Sacramento Kings
97,78,Miami Heat,Seattle SuperSonics
118,109,Los Angeles Clippers,Washington Bullets
105,100,Denver Nuggets,Boston Celtics
99,94,Utah Jazz,New Jersey Nets
106,101,Charlotte Hornets,Portland Trail Blazers
102,98,Milwaukee Bucks,Atlanta Hawks
121,91,Philadelphia 76ers,Chicago Bulls
114,107,Orlando Magic,Cleveland Cavaliers
94,109,Utah Jazz,Detroit Pistons
104,99,Phoenix Suns,Golden State Warriors
106,94,Minnesota Timberwolves,New York Knicks
87,100,San Antonio Spurs,Washington Bullets
103,104,Portland Trail Blazers,Denver Nuggets
83,95,Boston Celtics,Houston Rockets
124,126,Los Angeles Clippers,Miami Heat
123,91,Detroit Pistons,Milwaukee Bucks
113,103,Dallas Mavericks,Phoenix Suns
103,88,Los Angeles Lakers,Seattle SuperSonics
119,120,Golden State Warriors,Atlanta Hawks
115,103,Philadelphia 76ers,Charlotte Hornets
84,83,Washington Bullets,Chicago Bulls
84,89,Boston Celtics,Dallas Mavericks
109,92,Miami Heat,Indiana Pacers
112,91,Minnesota Timberwolves,New Jersey Nets
120,108,San Antonio Spurs,New York Knicks
108,96,Los Angeles Clippers,Orlando Magic
95,114,Seattle SuperSonics,Sacramento Kings
104,92,Cleveland Cavaliers,Utah Jazz
111,106,Houston Rockets,Denver Nuggets
107,102,Phoenix Suns,Los Angeles Lakers
93,83,San Antonio Spurs,Minnesota Timberwolves
111,113,New Jersey Nets,Atlanta Hawks
124,116,Golden State Warriors,Boston Celtics
96,95,Indiana Pacers,Chicago Bulls
87,91,Seattle SuperSonics,Dallas Mavericks
90,106,Cleveland Cavaliers,Los Angeles Clippers
98,118,Detroit Pistons,Miami Heat
113,110,Charlotte Hornets,Milwaukee Bucks
106,103,New York Knicks,Orlando Magic
111,93,Los Angeles Lakers,Portland Trail Blazers
112,83,Sacramento Kings,Utah Jazz
91,80,Milwaukee Bucks,Charlotte Hornets
98,91,Seattle SuperSonics,Denver Nuggets
106,101,Utah Jazz,Houston Rockets
81,90,Chicago Bulls,Indiana Pacers
81,98,Atlanta Hawks,Minnesota Timberwolves
124,98,Golden State Warriors,New Jersey Nets
112,121,Orlando Magic,Philadelphia 76ers
118,117,Portland Trail Blazers,Phoenix Suns
109,119,Cleveland Cavaliers,Sacramento Kings
103,83,Dallas Mavericks,San Antonio Spurs
98,93,Detroit Pistons,Washington Bullets
113,80,Washington Bullets,Miami Heat
92,99,Philadelphia 76ers,New York Knicks
110,102,Dallas Mavericks,Boston Celtics
86,92,Chicago Bulls,Detroit Pistons
88,96,Milwaukee Bucks,Indiana Pacers
95,90,Seattle SuperSonics,Utah Jazz
96,93,Cleveland Cavaliers,Houston Rockets
119,98,Charlotte Hornets,Miami Heat
90,95,Atlanta Hawks,Milwaukee Bucks
98,96,Phoenix Suns,New York Knicks
112,89,Washington Bullets,Orlando Magic
122,117,New Jersey Nets,Portland Trail Blazers
107,91,Sacramento Kings,San Antonio Spurs
103,111,Los Angeles Clippers,Seattle SuperSonics
116,107,Phoenix Suns,Atlanta Hawks
103,98,Miami Heat,Boston Celtics
120,145,Orlando Magic,Charlotte Hornets
108,92,Detroit Pistons,Golden State Warriors
103,99,Indiana Pacers,Los Angeles Lakers
100,98,Utah Jazz,Minnesota Timberwolves
104,90,Dallas Mavericks,Philadelphia 76ers
100,84,Chicago Bulls,Cleveland Cavaliers
113,106,Indiana Pacers,Denver Nuggets
113,97,Sacramento Kings,Houston Rockets
101,103,New York Knicks,Los Angeles Clippers
102,92,New Jersey Nets,Seattle SuperSonics
98,95,Dallas Mavericks,Washington Bullets
105,117,Atlanta Hawks,Charlotte Hornets
113,96,Milwaukee Bucks,Chicago Bulls
105,97,Detroit Pistons,Los Angeles Lakers
97,106,Miami Heat,Orlando Magic
103,108,Phoenix Suns,Philadelphia 76ers
109,98,Minnesota Timberwolves,Portland Trail Blazers
119,91,Golden State Warriors,Utah Jazz
98,113,Miami Heat,Cleveland Cavaliers
108,101,Sacramento Kings,Dallas Mavericks
128,110,Detroit Pistons,Denver Nuggets
106,120,New Jersey Nets,Golden State Warriors
108,119,Indiana Pacers,Houston Rockets
103,93,Minnesota Timberwolves,Los Angeles Clippers
94,89,Milwaukee Bucks,Philadelphia 76ers
100,87,Atlanta Hawks,San Antonio Spurs
92,106,New York Knicks,Seattle SuperSonics
99,103,Orlando Magic,Washington Bullets
106,94,Phoenix Suns,Boston Celtics
93,103,New York Knicks,Portland Trail Blazers
85,90,Atlanta Hawks,Dallas Mavericks
103,107,Cleveland Cavaliers,Detroit Pistons
96,110,Golden State Warriors,Los Angeles Clippers
98,118,Chicago Bulls,Denver Nuggets
116,96,Washington Bullets,Indiana Pacers
82,88,Miami Heat,Milwaukee Bucks
104,103,Seattle SuperSonics,New Jersey Nets
114,79,Boston Celtics,New York Knicks
108,106,Los Angeles Clippers,Phoenix Suns
102,97,Portland Trail Blazers,Sacramento Kings
112,97,Los Angeles Lakers,San Antonio Spurs
104,88,Houston Rockets,Utah Jazz
118,99,Orlando Magic,Atlanta Hawks
84,97,Seattle SuperSonics,Boston Celtics
112,124,Indiana Pacers,Charlotte Hornets
104,90,Milwaukee Bucks,Detroit Pistons
97,84,Denver Nuggets,Golden State Warriors
88,92,Dallas Mavericks,Minnesota Timberwolves
97,105,Cleveland Cavaliers,Philadelphia 76ers
80,85,New York Knicks,Washington Bullets
97,98,San Antonio Spurs,Cleveland Cavaliers
99,88,Los Angeles Lakers,Houston Rockets
126,105,Phoenix Suns,Portland Trail Blazers
85,94,Chicago Bulls,Utah Jazz
114,102,New York Knicks,Atlanta Hawks
91,100,San Antonio Spurs,Boston Celtics
118,124,Miami Heat,Charlotte Hornets
87,95,Los Angeles Lakers,Dallas Mavericks
84,108,Seattle SuperSonics,Detroit Pistons
99,101,Chicago Bulls,Golden State Warriors
114,93,Minnesota Timberwolves,Indiana Pacers
92,98,Milwaukee Bucks,Orlando Magic
95,102,Washington Bullets,Philadelphia 76ers
83,108,Denver Nuggets,Sacramento Kings
109,93,Atlanta Hawks,Cleveland Cavaliers
100,107,New Jersey Nets,Detroit Pistons
111,102,Charlotte Hornets,Indiana Pacers
122,110,Sacramento Kings,Los Angeles Clippers
94,96,Philadelphia 76ers,Miami Heat
94,115,Seattle SuperSonics,Milwaukee Bucks
128,114,Portland Trail Blazers,Utah Jazz
99,89,Dallas Mavericks,Denver Nuggets
101,90,Minnesota Timberwolves,Houston Rockets
107,90,Utah Jazz,Los Angeles Lakers
102,104,San Antonio Spurs,New Jersey Nets
95,77,Orlando Magic,New York Knicks
89,88,Chicago Bulls,Phoenix Suns
84,106,Golden State Warriors,Washington Bullets
141,97,Detroit Pistons,Atlanta Hawks
104,99,Golden State Warriors,Indiana Pacers
96,85,New York Knicks,Miami Heat
