team2Score,team1Score,team1,team2
110,100,Washington Bullets,Boston Celtics
96,98,Seattle SuperSonics,Charlotte Hornets
109,94,New Jersey Nets,Chicago Bulls
94,103,New York Knicks,Denver Nuggets
81,86,Utah Jazz,Detroit Pistons
101,90,Dallas Mavericks,Los Angeles Clippers
82,114,Cleveland Cavaliers,Philadelphia 76ers
105,96,Phoenix Suns,Sacramento Kings
114,96,Minnesota Timberwolves,Toronto Raptors
91,114,Los Angeles Lakers,Vancouver Grizzlies
93,90,Detroit Pistons,Cleveland Cavaliers
121,108,Dallas Mavericks,Golden State Warriors
101,97,Denver Nuggets,Houston Rockets
118,104,Seattle SuperSonics,Indiana Pacers
93,90,Orlando Magic,Miami Heat
93,99,Boston Celtics,Milwaukee Bucks
102,126,Utah Jazz,Minnesota Timberwolves
95,79,Philadelphia 76ers,New Jersey Nets
107,102,Portland Trail Blazers,Phoenix Suns
109,107,Charlotte Hornets,San Antonio Spurs
102,103,Toronto Raptors,Washington Bullets
109,88,Los Angeles Clippers,Los Angeles Lakers
98,93,Vancouver Grizzlies,New York Knicks
94,108,Atlanta Hawks,Sacramento Kings
93,98,Houston Rockets,Boston Celtics
101,95,Golden State Warriors,Orlando Magic
113,94,Los Angeles Clippers,Portland Trail Blazers
105,79,New Jersey Nets,Utah Jazz
102,108,Chicago Bulls,Dallas Mavericks
107,99,Atlanta Hawks,Denver Nuggets
108,109,Portland Trail Blazers,Los Angeles Lakers
102,97,Seattle SuperSonics,Toronto Raptors
124,129,Boston Celtics,Charlotte Hornets
84,94,New York Knicks,Cleveland Cavaliers
97,98,Washington Bullets,Detroit Pistons
125,92,New Jersey Nets,Los Angeles Clippers
103,93,Golden State Warriors,Miami Heat
96,86,Toronto Raptors,Milwaukee Bucks
97,106,Seattle SuperSonics,Minnesota Timberwolves
95,93,Vancouver Grizzlies,Orlando Magic
106,115,Houston Rockets,Philadelphia 76ers
117,112,Atlanta Hawks,Phoenix Suns
94,103,Chicago Bulls,San Antonio Spurs
116,95,Sacramento Kings,Utah Jazz
108,115,Houston Rockets,Indiana Pacers
94,101,Golden State Warriors,Boston Celtics
116,104,Vancouver Grizzlies,Charlotte Hornets
109,112,Denver Nuggets,Dallas Mavericks
101,78,Philadelphia 76ers,Detroit Pistons
93,100,Cleveland Cavaliers,Indiana Pacers
98,99,Sacramento Kings,Los Angeles Lakers
98,109,Orlando Magic,Minnesota Timberwolves
99,87,New Jersey Nets,Portland Trail Blazers
112,100,San Antonio Spurs,Seattle SuperSonics
85,90,Chicago Bulls,Utah Jazz
110,94,Miami Heat,Washington Bullets
114,102,Toronto Raptors,Atlanta Hawks
89,87,Milwaukee Bucks,Cleveland Cavaliers
94,91,Utah Jazz,Denver Nuggets
91,100,San Antonio Spurs,Los Angeles Clippers
111,91,Vancouver Grizzlies,Miami Heat
103,88,Houston Rockets,New York Knicks
89,107,Golden State Warriors,Philadelphia 76ers
114,113,Los Angeles Lakers,Phoenix Suns
112,114,Orlando Magic,Washington Bullets
109,111,Charlotte Hornets,Boston Celtics
102,100,Houston Rockets,Detroit Pistons
102,105,Minnesota Timberwolves,Milwaukee Bucks
99,92,New Jersey Nets,Sacramento Kings
97,92,Chicago Bulls,Seattle SuperSonics
96,95,Detroit Pistons,Orlando Magic
105,114,Utah Jazz,Phoenix Suns
104,107,Chicago Bulls,Portland Trail Blazers
101,98,Golden State Warriors,Toronto Raptors
93,89,Toronto Raptors,Cleveland Cavaliers
116,103,Los Angeles Clippers,Houston Rockets
111,89,Dallas Mavericks,Miami Heat
98,106,Charlotte Hornets,Milwaukee Bucks
121,98,Vancouver Grizzlies,Minnesota Timberwolves
89,84,Washington Bullets,New Jersey Nets
97,102,Atlanta Hawks,New York Knicks
91,85,Denver Nuggets,Sacramento Kings
101,102,Indiana Pacers,Seattle SuperSonics
106,81,Philadelphia 76ers,Atlanta Hawks
100,96,Detroit Pistons,Boston Celtics
115,105,New York Knicks,Charlotte Hornets
98,112,Portland Trail Blazers,Golden State Warriors
107,96,Phoenix Suns,Los Angeles Lakers
105,86,Los Angeles Clippers,San Antonio Spurs
107,118,Miami Heat,Detroit Pistons
105,112,Utah Jazz,Houston Rockets
110,96,Dallas Mavericks,Orlando Magic
99,100,Milwaukee Bucks,Portland Trail Blazers
105,95,Indiana Pacers,Sacramento Kings
88,94,Chicago Bulls,Vancouver Grizzlies
85,97,Cleveland Cavaliers,Washington Bullets
98,106,Dallas Mavericks,Atlanta Hawks
123,131,New Jersey Nets,Boston Celtics
113,100,Vancouver Grizzlies,Los Angeles Lakers
108,101,Charlotte Hornets,Miami Heat
111,105,Minnesota Timberwolves,Phoenix Suns
110,99,Milwaukee Bucks,Seattle SuperSonics
105,102,Philadelphia 76ers,Toronto Raptors
109,105,Minnesota Timberwolves,Denver Nuggets
104,96,Atlanta Hawks,Detroit Pistons
100,97,Indiana Pacers,Golden State Warriors
113,98,Charlotte Hornets,Houston Rockets
98,104,Chicago Bulls,Los Angeles Clippers
79,78,Cleveland Cavaliers,New Jersey Nets
85,94,New York Knicks,Philadelphia 76ers
109,106,Orlando Magic,Sacramento Kings
101,93,Phoenix Suns,San Antonio Spurs
135,107,Boston Celtics,Washington Bullets
108,107,Dallas Mavericks,Cleveland Cavaliers
104,96,Indiana Pacers,Los Angeles Lakers
107,83,Washington Bullets,New York Knicks
93,82,Orlando Magic,Portland Trail Blazers
94,112,Miami Heat,Toronto Raptors
95,109,Milwaukee Bucks,Vancouver Grizzlies
121,120,Miami Heat,Boston Celtics
85,82,Detroit Pistons,Denver Nuggets
108,91,Philadelphia 76ers,Indiana Pacers
105,114,Orlando Magic,Los Angeles Clippers
92,87,Dallas Mavericks,New York Knicks
112,108,Vancouver Grizzlies,Phoenix Suns
117,89,Los Angeles Lakers,San Antonio Spurs
119,89,Toronto Raptors,Seattle SuperSonics
100,103,Houston Rockets,Utah Jazz
94,82,Cleveland Cavaliers,Charlotte Hornets
101,94,New York Knicks,Chicago Bulls
107,109,Orlando Magic,Golden State Warriors
112,99,Los Angeles Lakers,Houston Rockets
101,105,Boston Celtics,Miami Heat
108,97,New Jersey Nets,Minnesota Timberwolves
108,87,Dallas Mavericks,Philadelphia 76ers
96,79,Atlanta Hawks,Washington Bullets
102,104,San Antonio Spurs,Atlanta Hawks
112,103,Los Angeles Clippers,Milwaukee Bucks
96,88,Toronto Raptors,Portland Trail Blazers
119,124,Denver Nuggets,Utah Jazz
84,93,Detroit Pistons,Vancouver Grizzlies
106,87,San Antonio Spurs,Chicago Bulls
113,85,Philadelphia 76ers,Cleveland Cavaliers
103,98,Phoenix Suns,Denver Nuggets
114,121,Detroit Pistons,Golden State Warriors
113,107,Washington Bullets,Houston Rockets
120,103,Toronto Raptors,Los Angeles Lakers
112,94,Los Angeles Clippers,Minnesota Timberwolves
91,89,Indiana Pacers,New Jersey Nets
105,95,Charlotte Hornets,Orlando Magic
103,120,Seattle SuperSonics,Sacramento Kings
92,101,New York Knicks,Atlanta Hawks
114,108,Minnesota Timberwolves,Charlotte Hornets
73,85,New Jersey Nets,Cleveland Cavaliers
94,103,Washington Bullets,Dallas Mavericks
106,118,Chicago Bulls,Milwaukee Bucks
98,124,Boston Celtics,Philadelphia 76ers
92,94,Miami Heat,Phoenix Suns
106,97,Portland Trail Blazers,Seattle SuperSonics
123,109,Golden State Warriors,Utah Jazz
103,108,Atlanta Hawks,Boston Celtics
111,104,Los Angeles Clippers,Indiana Pacers
87,82,Detroit Pistons,Los Angeles Lakers
118,112,San Antonio Spurs,New York Knicks
103,101,Houston Rockets,Portland Trail Blazers
110,90,Miami Heat,Sacramento Kings
81,93,Toronto Raptors,Vancouver Grizzlies
91,104,Denver Nuggets,Philadelphia 76ers
110,100,Charlotte Hornets,Utah Jazz
78,85,Minnesota Timberwolves,Atlanta Hawks
97,86,Los Angeles Clippers,Cleveland Cavaliers
112,101,Seattle SuperSonics,Dallas Mavericks
105,80,Miami Heat,Golden State Warriors
125,92,Denver Nuggets,Indiana Pacers
97,101,Orlando Magic,New Jersey Nets
97,82,Los Angeles Lakers,New York Knicks
100,115,Charlotte Hornets,Phoenix Suns
93,133,Houston Rockets,Sacramento Kings
96,116,Boston Celtics,Toronto Raptors
108,102,Milwaukee Bucks,Washington Bullets
111,100,Philadelphia 76ers,Boston Celtics
112,103,Orlando Magic,Chicago Bulls
98,101,Los Angeles Lakers,Detroit Pistons
83,88,Seattle SuperSonics,San Antonio Spurs
89,100,Houston Rockets,Vancouver Grizzlies
108,127,Chicago Bulls,Atlanta Hawks
111,126,San Antonio Spurs,Dallas Mavericks
89,84,Miami Heat,Los Angeles Clippers
94,103,Denver Nuggets,New York Knicks
116,109,Charlotte Hornets,Portland Trail Blazers
100,102,Indiana Pacers,Toronto Raptors
122,103,Toronto Raptors,Boston Celtics
105,98,New Jersey Nets,Detroit Pistons
110,114,Sacramento Kings,Houston Rockets
112,95,Milwaukee Bucks,Indiana Pacers
88,100,Cleveland Cavaliers,Minnesota Timberwolves
111,99,Utah Jazz,Orlando Magic
108,101,Golden State Warriors,Seattle SuperSonics
104,100,Portland Trail Blazers,Vancouver Grizzlies
122,114,Los Angeles Lakers,Washington Bullets
95,86,Denver Nuggets,Atlanta Hawks
108,88,Los Angeles Lakers,Chicago Bulls
108,111,Phoenix Suns,Dallas Mavericks
99,109,Charlotte Hornets,Los Angeles Clippers
74,83,Utah Jazz,Miami Heat
86,82,Detroit Pistons,New York Knicks
122,106,Sacramento Kings,San Antonio Spurs
85,116,Golden State Warriors,Vancouver Grizzlies
92,79,Denver Nuggets,Cleveland Cavaliers
84,80,Indiana Pacers,Milwaukee Bucks
99,101,Philadelphia 76ers,Minnesota Timberwolves
100,112,Washington Bullets,Portland Trail Blazers
110,93,Orlando Magic,Toronto Raptors
114,123,Chicago Bulls,Boston Celtics
103,110,Utah Jazz,New Jersey Nets
92,85,Vancouver Grizzlies,Sacramento Kings
114,101,Dallas Mavericks,Chicago Bulls
100,95,Minnesota Timberwolves,Cleveland Cavaliers
102,99,Charlotte Hornets,Golden State Warriors
103,96,Phoenix Suns,Houston Rockets
104,108,Washington Bullets,Los Angeles Clippers
105,109,Los Angeles Lakers,Milwaukee Bucks
89,70,Miami Heat,New York Knicks
111,103,Portland Trail Blazers,San Antonio Spurs
82,94,Detroit Pistons,Toronto Raptors
94,93,Seattle SuperSonics,Vancouver Grizzlies
109,104,Golden State Warriors,Denver Nuggets
102,77,Milwaukee Bucks,Detroit Pistons
109,98,Los Angeles Lakers,Indiana Pacers
104,112,Miami Heat,New Jersey Nets
107,100,Minnesota Timberwolves,Orlando Magic
108,104,Utah Jazz,Philadelphia 76ers
106,104,Washington Bullets,Phoenix Suns
107,97,Boston Celtics,Charlotte Hornets
87,89,Utah Jazz,Cleveland Cavaliers
91,86,Portland Trail Blazers,Houston Rockets
103,96,Sacramento Kings,Los Angeles Clippers
114,96,Denver Nuggets,San Antonio Spurs
92,68,Vancouver Grizzlies,Seattle SuperSonics
94,91,New Jersey Nets,Atlanta Hawks
114,113,Minnesota Timberwolves,Boston Celtics
113,104,Toronto Raptors,Chicago Bulls
132,117,Washington Bullets,Golden State Warriors
90,79,Dallas Mavericks,Indiana Pacers
116,83,Sacramento Kings,Los Angeles Lakers
75,84,Detroit Pistons,Miami Heat
111,90,New York Knicks,Orlando Magic
94,99,Milwaukee Bucks,Philadelphia 76ers
80,101,Phoenix Suns,Vancouver Grizzlies
87,75,Miami Heat,Charlotte Hornets
100,86,Utah Jazz,Chicago Bulls
97,96,Indiana Pacers,Cleveland Cavaliers
92,107,Los Angeles Clippers,Denver Nuggets
79,94,Orlando Magic,Detroit Pistons
115,111,Atlanta Hawks,Milwaukee Bucks
111,98,Dallas Mavericks,Minnesota Timberwolves
103,91,Toronto Raptors,New York Knicks
85,98,New Jersey Nets,Philadelphia 76ers
99,102,Los Angeles Lakers,Portland Trail Blazers
110,95,Houston Rockets,San Antonio Spurs
118,100,Washington Bullets,Seattle SuperSonics
92,90,Houston Rockets,Orlando Magic
100,105,San Antonio Spurs,Phoenix Suns
94,88,Los Angeles Clippers,Atlanta Hawks
114,102,Dallas Mavericks,Denver Nuggets
100,90,Golden State Warriors,Detroit Pistons
100,84,Vancouver Grizzlies,Houston Rockets
103,97,Chicago Bulls,Indiana Pacers
102,91,Boston Celtics,Los Angeles Lakers
96,93,New Jersey Nets,Miami Heat
115,98,San Antonio Spurs,Sacramento Kings
93,87,Milwaukee Bucks,Toronto Raptors
114,104,Portland Trail Blazers,Utah Jazz
107,116,Los Angeles Clippers,Charlotte Hornets
93,99,Milwaukee Bucks,Minnesota Timberwolves
105,90,Philadelphia 76ers,Phoenix Suns
135,109,Boston Celtics,Portland Trail Blazers
99,83,Denver Nuggets,Seattle SuperSonics
115,94,Golden State Warriors,Washington Bullets
103,101,Vancouver Grizzlies,Dallas Mavericks
113,91,Toronto Raptors,Detroit Pistons
97,82,New Jersey Nets,Houston Rockets
91,77,Miami Heat,Indiana Pacers
99,107,San Antonio Spurs,Los Angeles Lakers
76,86,Cleveland Cavaliers,New York Knicks
99,83,Minnesota Timberwolves,Utah Jazz
96,117,Golden State Warriors,Atlanta Hawks
102,99,Portland Trail Blazers,Charlotte Hornets
120,93,Indiana Pacers,Chicago Bulls
122,98,Los Angeles Clippers,Orlando Magic
103,92,Denver Nuggets,Phoenix Suns
117,97,Philadelphia 76ers,Sacramento Kings
124,85,Boston Celtics,Seattle SuperSonics
127,120,New York Knicks,Washington Bullets
95,93,Atlanta Hawks,Chicago Bulls
124,121,Portland Trail Blazers,Cleveland Cavaliers
102,105,Houston Rockets,Dallas Mavericks
108,100,Philadelphia 76ers,Denver Nuggets
102,100,Charlotte Hornets,Detroit Pistons
105,96,Los Angeles Clippers,Miami Heat
87,96,Washington Bullets,Milwaukee Bucks
110,120,Golden State Warriors,New Jersey Nets
112,123,Seattle SuperSonics,Phoenix Suns
122,84,Minnesota Timberwolves,San Antonio Spurs
99,82,Los Angeles Lakers,Utah Jazz
103,95,Boston Celtics,Vancouver Grizzlies
88,111,Seattle SuperSonics,Atlanta Hawks
92,102,Utah Jazz,Dallas Mavericks
87,102,Indiana Pacers,Denver Nuggets
89,90,Philadelphia 76ers,Los Angeles Lakers
100,105,Houston Rockets,Minnesota Timberwolves
81,72,Milwaukee Bucks,New Jersey Nets
92,101,Portland Trail Blazers,New York Knicks
100,108,Cleveland Cavaliers,Washington Bullets
110,114,Portland Trail Blazers,Boston Celtics
100,86,Houston Rockets,Chicago Bulls
122,111,Philadelphia 76ers,Golden State Warriors
94,110,Indiana Pacers,Los Angeles Clippers
96,82,Detroit Pistons,Milwaukee Bucks
121,110,Toronto Raptors,Orlando Magic
111,97,Utah Jazz,San Antonio Spurs
104,101,Toronto Raptors,Atlanta Hawks
93,117,Chicago Bulls,Charlotte Hornets
81,84,Seattle SuperSonics,Miami Heat
105,93,New Jersey Nets,New York Knicks
93,98,Minnesota Timberwolves,Phoenix Suns
126,96,Denver Nuggets,Sacramento Kings
112,100,Dallas Mavericks,Washington Bullets
93,77,Cleveland Cavaliers,Boston Celtics
122,119,Minnesota Timberwolves,Golden State Warriors
94,88,Phoenix Suns,Los Angeles Clippers
116,100,Utah Jazz,Los Angeles Lakers
113,96,Portland Trail Blazers,Milwaukee Bucks
107,99,Dallas Mavericks,New Jersey Nets
115,93,Seattle SuperSonics,Orlando Magic
92,105,Indiana Pacers,San Antonio Spurs
103,102,Philadelphia 76ers,Vancouver Grizzlies
96,90,Atlanta Hawks,Charlotte Hornets
113,84,Milwaukee Bucks,Chicago Bulls
105,94,Orlando Magic,Cleveland Cavaliers
86,88,Miami Heat,Denver Nuggets
90,82,Washington Bullets,Detroit Pistons
99,87,Indiana Pacers,Houston Rockets
115,106,Golden State Warriors,Sacramento Kings
96,117,Dallas Mavericks,Boston Celtics
93,96,Denver Nuggets,Los Angeles Lakers
113,97,Minnesota Timberwolves,Portland Trail Blazers
93,101,Los Angeles Clippers,Vancouver Grizzlies
109,91,Washington Bullets,Cleveland Cavaliers
94,92,Miami Heat,Utah Jazz
104,88,Sacramento Kings,Atlanta Hawks
84,91,Indiana Pacers,Dallas Mavericks
109,103,Vancouver Grizzlies,Golden State Warriors
82,88,San Antonio Spurs,Houston Rockets
106,104,Minnesota Timberwolves,Los Angeles Lakers
92,97,Seattle SuperSonics,Milwaukee Bucks
98,93,Boston Celtics,New York Knicks
92,84,New Jersey Nets,Orlando Magic
100,105,Los Angeles Clippers,Phoenix Suns
91,92,Charlotte Hornets,Toronto Raptors
113,104,Sacramento Kings,Boston Celtics
113,87,Seattle SuperSonics,Chicago Bulls
92,79,New York Knicks,New Jersey Nets
93,98,Washington Bullets,Philadelphia 76ers
90,89,Miami Heat,Portland Trail Blazers
92,86,Cleveland Cavaliers,San Antonio Spurs
85,91,Denver Nuggets,Vancouver Grizzlies
93,95,Detroit Pistons,Charlotte Hornets
106,111,Phoenix Suns,Golden State Warriors
96,88,Milwaukee Bucks,Indiana Pacers
109,89,Minnesota Timberwolves,Los Angeles Clippers
79,87,Atlanta Hawks,Toronto Raptors
92,105,New York Knicks,Boston Celtics
90,83,Cleveland Cavaliers,Denver Nuggets
101,100,Houston Rockets,Los Angeles Lakers
80,107,Philadelphia 76ers,New Jersey Nets
93,88,Milwaukee Bucks,Orlando Magic
130,140,Dallas Mavericks,Phoenix Suns
113,81,Miami Heat,Seattle SuperSonics
94,101,San Antonio Spurs,Utah Jazz
95,104,Golden State Warriors,Vancouver Grizzlies
117,88,Sacramento Kings,Washington Bullets
108,105,Boston Celtics,Atlanta Hawks
83,103,Charlotte Hornets,Dallas Mavericks
117,118,Portland Trail Blazers,Denver Nuggets
103,94,Minnesota Timberwolves,Indiana Pacers
104,115,Houston Rockets,Los Angeles Clippers
80,91,Detroit Pistons,New Jersey Nets
111,119,Sacramento Kings,New York Knicks
93,120,Chicago Bulls,Philadelphia 76ers
106,105,Orlando Magic,San Antonio Spurs
106,100,Washington Bullets,Toronto Raptors
69,65,Miami Heat,Vancouver Grizzlies
74,89,Cleveland Cavaliers,Phoenix Suns
96,88,Detroit Pistons,Atlanta Hawks
119,104,Orlando Magic,Dallas Mavericks
95,104,Seattle SuperSonics,Golden State Warriors
107,99,Utah Jazz,Houston Rockets
96,88,Miami Heat,Los Angeles Lakers
103,94,Sacramento Kings,Minnesota Timberwolves
108,83,Toronto Raptors,New Jersey Nets
92,98,Milwaukee Bucks,New York Knicks
109,116,Chicago Bulls,Washington Bullets
116,104,Philadelphia 76ers,Chicago Bulls
87,69,Denver Nuggets,Portland Trail Blazers
121,97,Boston Celtics,San Antonio Spurs
99,90,Cleveland Cavaliers,Seattle SuperSonics
102,110,Indiana Pacers,Toronto Raptors
102,93,Indiana Pacers,Atlanta Hawks
93,97,New Jersey Nets,Charlotte Hornets
112,120,Houston Rockets,Denver Nuggets
81,92,New York Knicks,Los Angeles Clippers
96,89,Washington Bullets,Miami Heat
98,88,Golden State Warriors,Minnesota Timberwolves
100,111,Milwaukee Bucks,Philadelphia 76ers
95,113,Orlando Magic,Phoenix Suns
100,98,San Antonio Spurs,Detroit Pistons
106,108,Boston Celtics,Houston Rockets
100,96,Golden State Warriors,Milwaukee Bucks
105,100,Portland Trail Blazers,Sacramento Kings
89,92,Chicago Bulls,Toronto Raptors
90,98,Cleveland Cavaliers,Vancouver Grizzlies
129,124,Boston Celtics,Dallas Mavericks
89,81,Detroit Pistons,Indiana Pacers
100,106,Los Angeles Lakers,Los Angeles Clippers
106,114,Charlotte Hornets,Miami Heat
100,92,San Antonio Spurs,Minnesota Timberwolves
77,82,Atlanta Hawks,Philadelphia 76ers
101,84,Phoenix Suns,Portland Trail Blazers
97,100,New York Knicks,Seattle SuperSonics
111,99,Orlando Magic,Utah Jazz
93,87,New Jersey Nets,Washington Bullets
98,78,Miami Heat,Atlanta Hawks
102,110,Golden State Warriors,Charlotte Hornets
110,115,Sacramento Kings,Denver Nuggets
82,106,Utah Jazz,Los Angeles Clippers
82,93,Cleveland Cavaliers,Los Angeles Lakers
103,97,Minnesota Timberwolves,New Jersey Nets
84,80,New York Knicks,Vancouver Grizzlies
96,111,Chicago Bulls,Detroit Pistons
96,97,Orlando Magic,Houston Rockets
106,96,Washington Bullets,Indiana Pacers
88,118,San Antonio Spurs,Philadelphia 76ers
111,97,Sacramento Kings,Phoenix Suns
88,81,Cleveland Cavaliers,Portland Trail Blazers
108,101,Dallas Mavericks,Seattle SuperSonics
97,95,Boston Celtics,Toronto Raptors
105,96,Houston Rockets,Atlanta Hawks
96,89,San Antonio Spurs,Miami Heat
92,100,Vancouver Grizzlies,Milwaukee Bucks
72,84,Atlanta Hawks,Cleveland Cavaliers
117,102,Phoenix Suns,Indiana Pacers
79,99,Chicago Bulls,New York Knicks
105,90,Philadelphia 76ers,Orlando Magic
109,111,Dallas Mavericks,Sacramento Kings
86,79,New Jersey Nets,Toronto Raptors
96,72,Portland Trail Blazers,Utah Jazz
107,124,Los Angeles Lakers,Boston Celtics
127,113,Washington Bullets,Charlotte Hornets
104,84,Vancouver Grizzlies,Chicago Bulls
89,100,Utah Jazz,Golden State Warriors
79,88,New York Knicks,Miami Heat
89,97,Indiana Pacers,Milwaukee Bucks
91,101,Phoenix Suns,Minnesota Timberwolves
89,98,Houston Rockets,New Jersey Nets
88,91,Cleveland Cavaliers,Philadelphia 76ers
84,85,Detroit Pistons,San Antonio Spurs
86,79,Denver Nuggets,Seattle SuperSonics
92,93,Detroit Pistons,Dallas Mavericks
94,93,Denver Nuggets,Los Angeles Clippers
101,106,Vancouver Grizzlies,Toronto Raptors
120,85,Houston Rockets,Washington Bullets
96,84,Orlando Magic,Atlanta Hawks
90,107,Indiana Pacers,Boston Celtics
102,80,Miami Heat,Chicago Bulls
124,118,Sacramento Kings,Golden State Warriors
97,107,Phoenix Suns,Milwaukee Bucks
115,107,Charlotte Hornets,New Jersey Nets
88,100,Los Angeles Lakers,Philadelphia 76ers
87,83,Portland Trail Blazers,San Antonio Spurs
94,93,Utah Jazz,Seattle SuperSonics
110,105,Philadelphia 76ers,Charlotte Hornets
85,102,Miami Heat,Cleveland Cavaliers
103,112,Portland Trail Blazers,Dallas Mavericks
93,82,Toronto Raptors,Denver Nuggets
105,85,Detroit Pistons,Houston Rockets
102,79,Orlando Magic,Indiana Pacers
87,96,Seattle SuperSonics,Los Angeles Clippers
98,100,Los Angeles Lakers,New Jersey Nets
104,95,Minnesota Timberwolves,New York Knicks
108,91,Golden State Warriors,Utah Jazz
102,77,Vancouver Grizzlies,Washington Bullets
93,82,Phoenix Suns,Chicago Bulls
88,86,Cleveland Cavaliers,Charlotte Hornets
94,85,Miami Heat,New York Knicks
103,92,Vancouver Grizzlies,Philadelphia 76ers
88,92,Seattle SuperSonics,Portland Trail Blazers
106,97,Detroit Pistons,Utah Jazz
105,101,Los Angeles Clippers,Dallas Mavericks
87,98,Chicago Bulls,Houston Rockets
