team2Score,team1Score,team1,team2
90,113,Boston Celtics,New York Knicks
96,98,Sacramento Kings,Utah Jazz
101,91,New Jersey Nets,Detroit Pistons
107,97,Philadelphia 76ers,Indiana Pacers
107,84,Orlando Magic,Los Angeles Lakers
107,92,New Orleans Hornets,Sacramento Kings
82,95,Washington Wizards,Toronto Raptors
94,83,Boston Celtics,Chicago Bulls
98,111,Seattle SuperSonics,Cleveland Cavaliers
91,79,San Antonio Spurs,Los Angeles Clippers
104,91,Golden State Warriors,Memphis Grizzlies
100,105,Houston Rockets,Miami Heat
93,71,Denver Nuggets,Philadelphia 76ers
87,84,Orlando Magic,Phoenix Suns
99,109,Washington Wizards,Atlanta Hawks
118,97,Indiana Pacers,Dallas Mavericks
117,122,Toronto Raptors,Milwaukee Bucks
96,80,Los Angeles Lakers,Minnesota Timberwolves
101,99,New Jersey Nets,New York Knicks
102,93,New Orleans Hornets,Portland Trail Blazers
95,86,Phoenix Suns,Sacramento Kings
81,91,Miami Heat,Boston Celtics
96,83,Toronto Raptors,Chicago Bulls
106,111,Detroit Pistons,Cleveland Cavaliers
75,80,Dallas Mavericks,Denver Nuggets
111,106,New Orleans Hornets,Golden State Warriors
95,83,Indiana Pacers,Houston Rockets
93,97,Portland Trail Blazers,Los Angeles Clippers
99,94,Minnesota Timberwolves,Philadelphia 76ers
88,91,San Antonio Spurs,Seattle SuperSonics
90,97,Orlando Magic,Utah Jazz
118,100,Memphis Grizzlies,Washington Wizards
98,71,Los Angeles Lakers,New Jersey Nets
81,83,San Antonio Spurs,Sacramento Kings
108,99,Minnesota Timberwolves,Boston Celtics
81,93,Utah Jazz,Dallas Mavericks
80,89,Orlando Magic,Denver Nuggets
109,107,Cleveland Cavaliers,Detroit Pistons
111,113,Portland Trail Blazers,Golden State Warriors
101,82,Atlanta Hawks,Houston Rockets
101,86,Chicago Bulls,Indiana Pacers
76,87,Phoenix Suns,Los Angeles Clippers
95,84,Milwaukee Bucks,Memphis Grizzlies
107,104,Los Angeles Lakers,Philadelphia 76ers
86,88,New Orleans Hornets,Seattle SuperSonics
77,97,Miami Heat,Toronto Raptors
79,77,Philadelphia 76ers,Atlanta Hawks
110,103,Indiana Pacers,Chicago Bulls
82,89,Boston Celtics,Cleveland Cavaliers
92,89,Denver Nuggets,Los Angeles Clippers
94,90,New York Knicks,Milwaukee Bucks
98,86,Houston Rockets,Minnesota Timberwolves
100,92,Detroit Pistons,New Jersey Nets
110,101,Sacramento Kings,Phoenix Suns
81,80,Seattle SuperSonics,Portland Trail Blazers
92,81,Washington Wizards,San Antonio Spurs
74,103,Utah Jazz,Memphis Grizzlies
84,92,Miami Heat,New York Knicks
103,88,Golden State Warriors,Sacramento Kings
107,109,Los Angeles Lakers,Toronto Raptors
74,72,Miami Heat,Cleveland Cavaliers
92,86,Washington Wizards,Dallas Mavericks
91,96,Utah Jazz,Houston Rockets
112,97,Atlanta Hawks,Indiana Pacers
99,83,Chicago Bulls,New Jersey Nets
103,108,Milwaukee Bucks,Orlando Magic
89,88,Seattle SuperSonics,Phoenix Suns
99,94,New Orleans Hornets,San Antonio Spurs
99,105,Sacramento Kings,Los Angeles Lakers
117,81,Boston Celtics,New Jersey Nets
104,99,Detroit Pistons,Orlando Magic
81,83,Dallas Mavericks,New Orleans Hornets
97,88,Toronto Raptors,Seattle SuperSonics
82,87,Detroit Pistons,Washington Wizards
81,79,San Antonio Spurs,Atlanta Hawks
100,113,Minnesota Timberwolves,Chicago Bulls
89,113,Indiana Pacers,Cleveland Cavaliers
101,96,Toronto Raptors,Golden State Warriors
83,99,New York Knicks,Houston Rockets
99,86,Orlando Magic,Memphis Grizzlies
90,70,Boston Celtics,Miami Heat
110,90,Milwaukee Bucks,New Jersey Nets
108,95,Los Angeles Clippers,Phoenix Suns
103,98,Utah Jazz,Portland Trail Blazers
95,109,San Antonio Spurs,Chicago Bulls
107,82,New York Knicks,Dallas Mavericks
93,112,Los Angeles Lakers,Denver Nuggets
106,82,Minnesota Timberwolves,Detroit Pistons
91,84,New Orleans Hornets,Indiana Pacers
92,99,Golden State Warriors,Los Angeles Clippers
96,104,New Jersey Nets,Milwaukee Bucks
101,95,Boston Celtics,Orlando Magic
113,119,Portland Trail Blazers,Sacramento Kings
98,69,Philadelphia 76ers,Utah Jazz
84,76,Atlanta Hawks,Washington Wizards
84,103,Phoenix Suns,Cleveland Cavaliers
97,85,New Orleans Hornets,Houston Rockets
104,88,Toronto Raptors,Los Angeles Lakers
107,110,Milwaukee Bucks,Dallas Mavericks
77,79,Seattle SuperSonics,Denver Nuggets
74,85,Portland Trail Blazers,Detroit Pistons
104,98,Philadelphia 76ers,Golden State Warriors
93,84,Atlanta Hawks,Miami Heat
104,98,Phoenix Suns,Minnesota Timberwolves
102,88,Cleveland Cavaliers,New Jersey Nets
96,95,San Antonio Spurs,New York Knicks
112,95,Washington Wizards,Orlando Magic
107,85,Toronto Raptors,Utah Jazz
96,89,Memphis Grizzlies,Boston Celtics
102,87,Portland Trail Blazers,Chicago Bulls
103,80,Milwaukee Bucks,Houston Rockets
75,83,Philadelphia 76ers,Los Angeles Clippers
86,89,Indiana Pacers,New Orleans Hornets
105,103,San Antonio Spurs,Washington Wizards
73,107,Miami Heat,Atlanta Hawks
95,75,Toronto Raptors,New York Knicks
82,107,Washington Wizards,Chicago Bulls
102,92,Los Angeles Clippers,Dallas Mavericks
96,78,Philadelphia 76ers,Phoenix Suns
103,108,Portland Trail Blazers,Boston Celtics
116,111,Los Angeles Clippers,Memphis Grizzlies
80,100,New Jersey Nets,Miami Heat
115,118,Utah Jazz,Milwaukee Bucks
100,89,Orlando Magic,New Orleans Hornets
98,96,Indiana Pacers,New York Knicks
98,95,Golden State Warriors,San Antonio Spurs
82,94,Denver Nuggets,Seattle SuperSonics
80,81,Cleveland Cavaliers,Toronto Raptors
86,90,Detroit Pistons,Atlanta Hawks
85,79,Cleveland Cavaliers,Chicago Bulls
102,83,Philadelphia 76ers,Dallas Mavericks
76,87,Sacramento Kings,Denver Nuggets
84,86,Golden State Warriors,Houston Rockets
97,105,Utah Jazz,Minnesota Timberwolves
83,88,New Jersey Nets,Orlando Magic
107,93,Los Angeles Lakers,Phoenix Suns
107,104,Indiana Pacers,Washington Wizards
86,94,San Antonio Spurs,Los Angeles Clippers
109,97,Phoenix Suns,Los Angeles Lakers
89,92,Portland Trail Blazers,New York Knicks
96,70,Miami Heat,Sacramento Kings
84,99,New Orleans Hornets,Toronto Raptors
94,101,New Jersey Nets,Atlanta Hawks
95,100,Washington Wizards,Boston Celtics
113,98,Utah Jazz,Chicago Bulls
94,106,Milwaukee Bucks,Cleveland Cavaliers
86,71,Denver Nuggets,Dallas Mavericks
82,74,Toronto Raptors,Detroit Pistons
99,85,Miami Heat,Golden State Warriors
106,102,New Orleans Hornets,Memphis Grizzlies
103,100,New York Knicks,Orlando Magic
104,105,Indiana Pacers,Philadelphia 76ers
94,86,Minnesota Timberwolves,Houston Rockets
119,98,Seattle SuperSonics,Los Angeles Lakers
76,101,Sacramento Kings,Milwaukee Bucks
81,88,Phoenix Suns,Portland Trail Blazers
99,117,Dallas Mavericks,Atlanta Hawks
86,76,Miami Heat,Denver Nuggets
89,87,New York Knicks,Indiana Pacers
103,95,Memphis Grizzlies,Los Angeles Clippers
102,95,Golden State Warriors,Minnesota Timberwolves
83,93,Boston Celtics,New Orleans Hornets
81,91,Houston Rockets,Orlando Magic
94,103,Detroit Pistons,Philadelphia 76ers
95,106,San Antonio Spurs,Seattle SuperSonics
99,93,Phoenix Suns,Utah Jazz
101,98,Chicago Bulls,Washington Wizards
82,118,Sacramento Kings,New Jersey Nets
90,87,San Antonio Spurs,Portland Trail Blazers
84,75,Houston Rockets,Atlanta Hawks
103,78,Boston Celtics,Dallas Mavericks
82,81,Portland Trail Blazers,Denver Nuggets
115,99,Cleveland Cavaliers,Los Angeles Lakers
93,85,Chicago Bulls,Milwaukee Bucks
115,109,Sacramento Kings,Minnesota Timberwolves
99,101,Detroit Pistons,New Orleans Hornets
97,101,Indiana Pacers,Orlando Magic
112,114,New York Knicks,Philadelphia 76ers
96,90,Memphis Grizzlies,Phoenix Suns
88,90,Los Angeles Clippers,Seattle SuperSonics
79,94,New Jersey Nets,Toronto Raptors
92,76,Miami Heat,Utah Jazz
99,104,Golden State Warriors,Washington Wizards
87,80,New Orleans Hornets,Atlanta Hawks
87,89,Milwaukee Bucks,Detroit Pistons
87,85,Denver Nuggets,Houston Rockets
116,104,Golden State Warriors,Indiana Pacers
84,89,Washington Wizards,New York Knicks
90,96,Dallas Mavericks,Los Angeles Clippers
106,81,Miami Heat,Los Angeles Lakers
105,107,Orlando Magic,Philadelphia 76ers
107,99,Utah Jazz,Phoenix Suns
106,98,Memphis Grizzlies,Sacramento Kings
81,80,Boston Celtics,San Antonio Spurs
79,87,Cleveland Cavaliers,Seattle SuperSonics
105,91,Minnesota Timberwolves,Toronto Raptors
101,94,New York Knicks,Chicago Bulls
108,110,Memphis Grizzlies,Golden State Warriors
101,92,Boston Celtics,Houston Rockets
89,75,Denver Nuggets,Minnesota Timberwolves
86,101,Detroit Pistons,Orlando Magic
118,94,Cleveland Cavaliers,Portland Trail Blazers
88,85,Detroit Pistons,Miami Heat
97,88,Atlanta Hawks,Milwaukee Bucks
98,86,Chicago Bulls,New York Knicks
108,100,Phoenix Suns,San Antonio Spurs
75,84,Toronto Raptors,Washington Wizards
86,66,Atlanta Hawks,Boston Celtics
81,92,Utah Jazz,Denver Nuggets
108,80,Cleveland Cavaliers,Golden State Warriors
102,96,Phoenix Suns,Houston Rockets
104,81,Miami Heat,Indiana Pacers
64,95,Minnesota Timberwolves,Los Angeles Clippers
82,90,Los Angeles Lakers,New Orleans Hornets
108,107,New Jersey Nets,Philadelphia 76ers
100,92,Memphis Grizzlies,Portland Trail Blazers
123,94,Dallas Mavericks,Sacramento Kings
87,99,Milwaukee Bucks,Toronto Raptors
92,85,Seattle SuperSonics,Utah Jazz
108,93,Orlando Magic,Washington Wizards
98,93,Indiana Pacers,Boston Celtics
97,80,Cleveland Cavaliers,Denver Nuggets
99,82,New York Knicks,Detroit Pistons
107,98,Minnesota Timberwolves,Golden State Warriors
108,104,Los Angeles Lakers,Houston Rockets
88,77,Toronto Raptors,New Jersey Nets
90,83,Chicago Bulls,New Orleans Hornets
95,99,Milwaukee Bucks,Philadelphia 76ers
111,106,Dallas Mavericks,Phoenix Suns
106,93,Atlanta Hawks,San Antonio Spurs
103,97,Memphis Grizzlies,Seattle SuperSonics
92,95,New York Knicks,Atlanta Hawks
88,86,Detroit Pistons,Indiana Pacers
112,107,Sacramento Kings,Los Angeles Clippers
102,101,Chicago Bulls,Miami Heat
95,97,Boston Celtics,Milwaukee Bucks
98,104,Minnesota Timberwolves,Portland Trail Blazers
95,78,Cleveland Cavaliers,Utah Jazz
80,88,Philadelphia 76ers,Washington Wizards
85,81,Dallas Mavericks,Seattle SuperSonics
93,101,Orlando Magic,Toronto Raptors
102,115,Chicago Bulls,Atlanta Hawks
88,78,Indiana Pacers,Detroit Pistons
80,102,Sacramento Kings,Golden State Warriors
96,92,Los Angeles Clippers,Los Angeles Lakers
87,99,Portland Trail Blazers,Memphis Grizzlies
89,81,Toronto Raptors,Minnesota Timberwolves
114,102,Phoenix Suns,New Orleans Hornets
72,65,Miami Heat,New York Knicks
99,100,Boston Celtics,Philadelphia 76ers
87,82,Houston Rockets,San Antonio Spurs
106,103,New Jersey Nets,Utah Jazz
89,74,Denver Nuggets,Washington Wizards
94,103,Orlando Magic,Cleveland Cavaliers
107,86,Houston Rockets,Dallas Mavericks
109,102,New Jersey Nets,Sacramento Kings
110,112,Portland Trail Blazers,Atlanta Hawks
97,106,Milwaukee Bucks,Boston Celtics
83,92,Philadelphia 76ers,Detroit Pistons
101,98,Toronto Raptors,Indiana Pacers
110,114,Golden State Warriors,Los Angeles Lakers
92,85,Phoenix Suns,Miami Heat
96,91,Seattle SuperSonics,Minnesota Timberwolves
103,94,Washington Wizards,New Orleans Hornets
97,88,Denver Nuggets,New York Knicks
94,91,Chicago Bulls,Orlando Magic
93,98,Memphis Grizzlies,San Antonio Spurs
89,96,Los Angeles Clippers,Utah Jazz
105,97,New Jersey Nets,Golden State Warriors
98,104,Sacramento Kings,Memphis Grizzlies
94,107,Dallas Mavericks,Philadelphia 76ers
115,104,Sacramento Kings,Atlanta Hawks
