team2Score,team1Score,team1,team2
121,109,Milwaukee Bucks,Philadelphia 76ers
118,108,New Jersey Nets,Portland Trail Blazers
101,94,Cleveland Cavaliers,Seattle SuperSonics
131,128,Detroit Pistons,Chicago Bulls
120,127,Kansas City Kings,Dallas Mavericks
83,97,Boston Celtics,New York Knicks
91,80,Atlanta Hawks,Phoenix Suns
134,112,Golden State Warriors,San Antonio Spurs
87,95,Washington Bullets,San Diego Clippers
98,109,Milwaukee Bucks,Indiana Pacers
143,129,Denver Nuggets,Los Angeles Lakers
129,79,Cleveland Cavaliers,Portland Trail Blazers
91,111,New Jersey Nets,Seattle SuperSonics
132,102,Chicago Bulls,Atlanta Hawks
99,121,Utah Jazz,Cleveland Cavaliers
103,110,New Jersey Nets,Golden State Warriors
106,128,Detroit Pistons,Houston Rockets
90,94,Indiana Pacers,New York Knicks
103,106,Portland Trail Blazers,Philadelphia 76ers
136,126,Denver Nuggets,San Antonio Spurs
104,95,Portland Trail Blazers,Boston Celtics
133,127,Chicago Bulls,Dallas Mavericks
129,123,San Antonio Spurs,Denver Nuggets
106,121,Philadelphia 76ers,Indiana Pacers
122,112,Detroit Pistons,Kansas City Kings
119,106,Utah Jazz,Milwaukee Bucks
93,106,Washington Bullets,Phoenix Suns
114,109,New Jersey Nets,San Diego Clippers
93,111,Los Angeles Lakers,Seattle SuperSonics
79,88,Kansas City Kings,Houston Rockets
137,103,Utah Jazz,Boston Celtics
102,120,Philadelphia 76ers,Cleveland Cavaliers
132,118,Portland Trail Blazers,Detroit Pistons
85,87,Washington Bullets,Indiana Pacers
110,99,New Jersey Nets,Phoenix Suns
122,120,Chicago Bulls,San Antonio Spurs
115,117,Los Angeles Lakers,San Diego Clippers
127,106,Denver Nuggets,Seattle SuperSonics
117,98,Indiana Pacers,Atlanta Hawks
106,107,San Antonio Spurs,Dallas Mavericks
141,125,San Diego Clippers,Denver Nuggets
118,133,Seattle SuperSonics,Golden State Warriors
108,99,Chicago Bulls,Houston Rockets
105,99,Phoenix Suns,Kansas City Kings
109,96,New York Knicks,Milwaukee Bucks
126,113,Utah Jazz,Philadelphia 76ers
107,90,Portland Trail Blazers,Washington Bullets
124,109,Milwaukee Bucks,Boston Celtics
118,110,Kansas City Kings,Cleveland Cavaliers
142,127,Golden State Warriors,Los Angeles Lakers
111,97,Philadelphia 76ers,Atlanta Hawks
116,123,Detroit Pistons,Boston Celtics
129,140,Dallas Mavericks,Denver Nuggets
110,98,Phoenix Suns,Golden State Warriors
88,78,Cleveland Cavaliers,Milwaukee Bucks
112,103,Kansas City Kings,New Jersey Nets
124,93,Utah Jazz,New York Knicks
121,114,San Diego Clippers,Portland Trail Blazers
117,114,Los Angeles Lakers,San Antonio Spurs
122,97,Atlanta Hawks,Boston Celtics
84,101,New York Knicks,Cleveland Cavaliers
105,97,San Antonio Spurs,Detroit Pistons
95,106,Los Angeles Lakers,Houston Rockets
105,125,Milwaukee Bucks,Indiana Pacers
143,132,Chicago Bulls,Kansas City Kings
131,110,San Diego Clippers,Seattle SuperSonics
99,105,New Jersey Nets,Washington Bullets
110,100,Golden State Warriors,Dallas Mavericks
108,116,Philadelphia 76ers,Phoenix Suns
119,112,Portland Trail Blazers,Utah Jazz
99,107,New Jersey Nets,Atlanta Hawks
132,124,Chicago Bulls,Denver Nuggets
111,103,Cleveland Cavaliers,Indiana Pacers
107,123,Golden State Warriors,Kansas City Kings
115,100,Portland Trail Blazers,Los Angeles Lakers
115,112,Boston Celtics,Milwaukee Bucks
88,78,Houston Rockets,San Antonio Spurs
110,127,Philadelphia 76ers,San Diego Clippers
105,98,New York Knicks,Washington Bullets
109,89,Indiana Pacers,Cleveland Cavaliers
105,115,Washington Bullets,Dallas Mavericks
112,119,Boston Celtics,Detroit Pistons
94,93,San Antonio Spurs,Houston Rockets
79,80,Atlanta Hawks,New York Knicks
103,113,San Diego Clippers,Phoenix Suns
131,124,Chicago Bulls,Utah Jazz
119,111,Utah Jazz,Golden State Warriors
106,103,Seattle SuperSonics,Kansas City Kings
104,114,Philadelphia 76ers,Los Angeles Lakers
108,103,Milwaukee Bucks,New Jersey Nets
91,85,New York Knicks,Chicago Bulls
90,102,Atlanta Hawks,Cleveland Cavaliers
121,114,San Diego Clippers,Golden State Warriors
88,107,Seattle SuperSonics,Houston Rockets
137,121,Utah Jazz,Portland Trail Blazers
106,92,Dallas Mavericks,San Antonio Spurs
113,93,Cleveland Cavaliers,Boston Celtics
110,94,Seattle SuperSonics,Dallas Mavericks
109,120,New York Knicks,Detroit Pistons
130,126,Denver Nuggets,Indiana Pacers
101,102,San Antonio Spurs,Kansas City Kings
89,86,Phoenix Suns,Los Angeles Lakers
101,111,Chicago Bulls,Milwaukee Bucks
98,95,Washington Bullets,New Jersey Nets
132,85,Atlanta Hawks,Philadelphia 76ers
101,93,Houston Rockets,Utah Jazz
98,107,Portland Trail Blazers,Golden State Warriors
98,90,Denver Nuggets,Washington Bullets
83,104,Milwaukee Bucks,Atlanta Hawks
123,97,Philadelphia 76ers,Boston Celtics
107,117,Denver Nuggets,Cleveland Cavaliers
121,122,Dallas Mavericks,Detroit Pistons
108,100,New York Knicks,Indiana Pacers
118,106,San Diego Clippers,Kansas City Kings
102,114,San Antonio Spurs,New Jersey Nets
97,83,Houston Rockets,Phoenix Suns
100,101,Golden State Warriors,Seattle SuperSonics
122,128,Los Angeles Lakers,Utah Jazz
107,117,Atlanta Hawks,Chicago Bulls
124,118,San Diego Clippers,Dallas Mavericks
107,128,Los Angeles Lakers,Golden State Warriors
94,101,Utah Jazz,Houston Rockets
85,79,Washington Bullets,New York Knicks
128,111,Detroit Pistons,Philadelphia 76ers
110,122,Kansas City Kings,San Antonio Spurs
126,112,Denver Nuggets,Boston Celtics
120,108,Indiana Pacers,Milwaukee Bucks
99,94,Phoenix Suns,Portland Trail Blazers
102,108,Washington Bullets,Chicago Bulls
122,113,Dallas Mavericks,Golden State Warriors
93,102,San Antonio Spurs,Houston Rockets
99,104,Detroit Pistons,New York Knicks
107,103,Los Angeles Lakers,Portland Trail Blazers
109,114,Phoenix Suns,Seattle SuperSonics
104,108,Boston Celtics,Detroit Pistons
101,107,Atlanta Hawks,Indiana Pacers
119,118,New Jersey Nets,Kansas City Kings
98,113,Denver Nuggets,Milwaukee Bucks
99,93,Cleveland Cavaliers,Philadelphia 76ers
119,113,San Diego Clippers,Utah Jazz
106,97,Cleveland Cavaliers,Atlanta Hawks
108,120,San Antonio Spurs,Denver Nuggets
113,105,Boston Celtics,New York Knicks
94,98,Golden State Warriors,Phoenix Suns
103,111,Portland Trail Blazers,San Diego Clippers
103,93,Dallas Mavericks,Seattle SuperSonics
110,119,Washington Bullets,Detroit Pistons
114,107,Indiana Pacers,Houston Rockets
117,106,New Jersey Nets,Los Angeles Lakers
115,93,Chicago Bulls,Milwaukee Bucks
109,95,New York Knicks,Philadelphia 76ers
110,103,Utah Jazz,San Antonio Spurs
93,90,Kansas City Kings,Seattle SuperSonics
103,107,Boston Celtics,Atlanta Hawks
131,127,Indiana Pacers,Chicago Bulls
90,97,Detroit Pistons,Cleveland Cavaliers
114,123,New Jersey Nets,Denver Nuggets
90,106,Kansas City Kings,Golden State Warriors
126,100,Los Angeles Lakers,Phoenix Suns
108,105,Dallas Mavericks,Portland Trail Blazers
107,121,Seattle SuperSonics,San Diego Clippers
116,97,Houston Rockets,Utah Jazz
100,97,Philadelphia 76ers,Washington Bullets
114,131,Detroit Pistons,Boston Celtics
110,108,Dallas Mavericks,Los Angeles Lakers
113,98,San Antonio Spurs,Milwaukee Bucks
119,117,Kansas City Kings,Utah Jazz
124,116,Atlanta Hawks,Chicago Bulls
92,85,Houston Rockets,Golden State Warriors
97,102,Detroit Pistons,New Jersey Nets
101,94,Milwaukee Bucks,New York Knicks
122,105,Boston Celtics,Philadelphia 76ers
113,114,Phoenix Suns,San Antonio Spurs
118,121,Dallas Mavericks,San Diego Clippers
99,94,Portland Trail Blazers,Seattle SuperSonics
77,74,Cleveland Cavaliers,Washington Bullets
140,131,Chicago Bulls,Boston Celtics
100,98,Indiana Pacers,Cleveland Cavaliers
146,102,Denver Nuggets,Kansas City Kings
124,100,Utah Jazz,Los Angeles Lakers
127,135,Denver Nuggets,Detroit Pistons
101,90,Atlanta Hawks,Milwaukee Bucks
97,90,Washington Bullets,New Jersey Nets
125,106,Dallas Mavericks,Phoenix Suns
88,82,Houston Rockets,Portland Trail Blazers
115,120,Los Angeles Lakers,San Diego Clippers
120,95,Golden State Warriors,Seattle SuperSonics
110,112,New Jersey Nets,New York Knicks
95,88,Seattle SuperSonics,Portland Trail Blazers
101,111,Phoenix Suns,Utah Jazz
91,97,Atlanta Hawks,Washington Bullets
94,96,Los Angeles Lakers,Houston Rockets
87,81,New York Knicks,Indiana Pacers
120,118,Utah Jazz,Kansas City Kings
106,96,Detroit Pistons,Milwaukee Bucks
122,124,Philadelphia 76ers,San Antonio Spurs
112,105,Portland Trail Blazers,San Diego Clippers
88,87,Phoenix Suns,Seattle SuperSonics
130,128,Golden State Warriors,Denver Nuggets
94,82,Cleveland Cavaliers,New Jersey Nets
89,87,Chicago Bulls,Washington Bullets
123,113,San Diego Clippers,Atlanta Hawks
103,113,Milwaukee Bucks,Chicago Bulls
155,150,Indiana Pacers,Denver Nuggets
93,104,Philadelphia 76ers,Houston Rockets
129,124,Boston Celtics,Kansas City Kings
116,94,Portland Trail Blazers,Phoenix Suns
105,98,Detroit Pistons,Utah Jazz
87,91,New York Knicks,Cleveland Cavaliers
116,126,Philadelphia 76ers,Dallas Mavericks
110,120,Los Angeles Lakers,Golden State Warriors
104,99,Atlanta Hawks,New Jersey Nets
124,115,San Diego Clippers,San Antonio Spurs
109,92,Utah Jazz,Seattle SuperSonics
94,87,Milwaukee Bucks,Washington Bullets
102,105,San Antonio Spurs,Chicago Bulls
132,145,Boston Celtics,Denver Nuggets
93,108,San Diego Clippers,Houston Rockets
107,113,Portland Trail Blazers,Kansas City Kings
137,117,Seattle SuperSonics,Los Angeles Lakers
111,99,Dallas Mavericks,Milwaukee Bucks
94,89,Cleveland Cavaliers,New York Knicks
115,98,Detroit Pistons,Phoenix Suns
114,115,Indiana Pacers,Utah Jazz
127,125,Phoenix Suns,Denver Nuggets
111,105,Dallas Mavericks,New Jersey Nets
98,77,Washington Bullets,New York Knicks
102,74,Golden State Warriors,Portland Trail Blazers
105,117,Detroit Pistons,San Diego Clippers
112,127,Boston Celtics,Utah Jazz
104,108,Kansas City Kings,Atlanta Hawks
95,103,San Antonio Spurs,Cleveland Cavaliers
114,105,Indiana Pacers,Golden State Warriors
127,112,Detroit Pistons,Los Angeles Lakers
103,82,Houston Rockets,Milwaukee Bucks
116,99,Seattle SuperSonics,Phoenix Suns
122,104,Denver Nuggets,Portland Trail Blazers
95,104,San Antonio Spurs,Atlanta Hawks
147,138,Detroit Pistons,Chicago Bulls
137,121,Kansas City Kings,Denver Nuggets
88,100,Utah Jazz,Golden State Warriors
87,88,Boston Celtics,Houston Rockets
95,102,New Jersey Nets,Milwaukee Bucks
85,97,Phoenix Suns,New York Knicks
119,117,Indiana Pacers,Portland Trail Blazers
92,84,Dallas Mavericks,Washington Bullets
136,131,San Antonio Spurs,Dallas Mavericks
130,116,Cleveland Cavaliers,Detroit Pistons
138,118,Denver Nuggets,Kansas City Kings
122,120,Los Angeles Lakers,Philadelphia 76ers
104,108,Indiana Pacers,Seattle SuperSonics
115,122,San Diego Clippers,Utah Jazz
107,125,Los Angeles Lakers,Cleveland Cavaliers
94,93,Portland Trail Blazers,Golden State Warriors
94,93,Phoenix Suns,New Jersey Nets
98,99,Atlanta Hawks,New York Knicks
107,109,Houston Rockets,San Diego Clippers
110,102,Dallas Mavericks,Atlanta Hawks
98,111,New Jersey Nets,Chicago Bulls
125,97,Houston Rockets,Denver Nuggets
101,108,Phoenix Suns,Indiana Pacers
139,117,Utah Jazz,Kansas City Kings
109,92,Detroit Pistons,Milwaukee Bucks
113,116,Boston Celtics,San Antonio Spurs
89,106,Philadelphia 76ers,Washington Bullets
109,89,Chicago Bulls,Atlanta Hawks
98,82,Washington Bullets,Cleveland Cavaliers
110,114,Boston Celtics,Dallas Mavericks
110,104,Seattle SuperSonics,Golden State Warriors
82,87,Utah Jazz,Houston Rockets
90,108,Los Angeles Lakers,New York Knicks
125,113,Kansas City Kings,Philadelphia 76ers
122,120,Denver Nuggets,San Diego Clippers
106,96,Phoenix Suns,Milwaukee Bucks
110,102,Detroit Pistons,New Jersey Nets
110,101,Seattle SuperSonics,Portland Trail Blazers
99,109,Philadelphia 76ers,Atlanta Hawks
96,109,Phoenix Suns,Chicago Bulls
97,105,San Diego Clippers,Houston Rockets
110,96,Los Angeles Lakers,New Jersey Nets
103,79,Golden State Warriors,New York Knicks
109,101,Dallas Mavericks,San Antonio Spurs
119,131,Denver Nuggets,Seattle SuperSonics
106,98,Kansas City Kings,Utah Jazz
139,117,Golden State Warriors,Boston Celtics
96,98,Chicago Bulls,Cleveland Cavaliers
112,110,San Diego Clippers,Dallas Mavericks
126,118,Utah Jazz,Denver Nuggets
116,100,Washington Bullets,Detroit Pistons
114,120,New Jersey Nets,Indiana Pacers
118,113,San Antonio Spurs,Kansas City Kings
122,121,Milwaukee Bucks,Philadelphia 76ers
110,100,Cleveland Cavaliers,Milwaukee Bucks
102,99,Seattle SuperSonics,Phoenix Suns
88,80,New York Knicks,Atlanta Hawks
133,108,New Jersey Nets,Boston Celtics
149,139,Denver Nuggets,Dallas Mavericks
105,115,Philadelphia 76ers,Detroit Pistons
123,126,Chicago Bulls,Indiana Pacers
96,92,Houston Rockets,San Antonio Spurs
127,120,Kansas City Kings,San Diego Clippers
99,102,Portland Trail Blazers,Seattle SuperSonics
104,116,Golden State Warriors,Washington Bullets
101,120,Los Angeles Lakers,Atlanta Hawks
126,128,Milwaukee Bucks,Chicago Bulls
90,86,Boston Celtics,Cleveland Cavaliers
111,131,Denver Nuggets,Houston Rockets
100,96,New York Knicks,New Jersey Nets
114,105,Indiana Pacers,Philadelphia 76ers
114,101,San Diego Clippers,Phoenix Suns
121,110,Kansas City Kings,Portland Trail Blazers
117,96,Washington Bullets,San Antonio Spurs
107,105,Dallas Mavericks,Utah Jazz
109,108,Golden State Warriors,Milwaukee Bucks
111,115,Utah Jazz,San Diego Clippers
111,96,Kansas City Kings,Seattle SuperSonics
96,102,Atlanta Hawks,New Jersey Nets
119,109,Chicago Bulls,New York Knicks
90,98,Philadelphia 76ers,Cleveland Cavaliers
102,112,Dallas Mavericks,Golden State Warriors
100,98,Washington Bullets,Houston Rockets
126,130,Boston Celtics,Indiana Pacers
143,124,Denver Nuggets,San Antonio Spurs
116,111,Seattle SuperSonics,Atlanta Hawks
130,93,Houston Rockets,Denver Nuggets
107,106,Milwaukee Bucks,Detroit Pistons
91,88,New York Knicks,Kansas City Kings
107,104,San Diego Clippers,Los Angeles Lakers
126,106,Chicago Bulls,Philadelphia 76ers
118,113,San Antonio Spurs,Phoenix Suns
95,103,Golden State Warriors,Utah Jazz
121,112,Portland Trail Blazers,Dallas Mavericks
100,95,Indiana Pacers,San Diego Clippers
89,97,Cleveland Cavaliers,Washington Bullets
106,117,Boston Celtics,Chicago Bulls
136,121,Denver Nuggets,Golden State Warriors
115,108,Houston Rockets,Kansas City Kings
119,110,San Antonio Spurs,Los Angeles Lakers
111,104,Washington Bullets,Milwaukee Bucks
105,99,Cleveland Cavaliers,New Jersey Nets
130,117,Seattle SuperSonics,Philadelphia 76ers
117,118,Indiana Pacers,Phoenix Suns
108,93,New York Knicks,Utah Jazz
126,88,Utah Jazz,Dallas Mavericks
98,102,New York Knicks,Denver Nuggets
111,109,Atlanta Hawks,Detroit Pistons
96,113,Portland Trail Blazers,Houston Rockets
99,89,Golden State Warriors,San Diego Clippers
86,95,Chicago Bulls,Washington Bullets
105,91,Cleveland Cavaliers,Boston Celtics
92,102,Phoenix Suns,Kansas City Kings
105,102,Indiana Pacers,Los Angeles Lakers
107,96,Philadelphia 76ers,Milwaukee Bucks
105,102,Seattle SuperSonics,New Jersey Nets
107,108,Portland Trail Blazers,San Antonio Spurs
108,112,Detroit Pistons,Atlanta Hawks
93,91,Boston Celtics,Washington Bullets
96,94,Phoenix Suns,Atlanta Hawks
99,116,Philadelphia 76ers,Chicago Bulls
119,112,Kansas City Kings,Denver Nuggets
114,111,New Jersey Nets,Houston Rockets
126,134,Dallas Mavericks,Indiana Pacers
111,78,Cleveland Cavaliers,New York Knicks
120,125,Los Angeles Lakers,Portland Trail Blazers
102,115,Milwaukee Bucks,San Diego Clippers
106,116,San Antonio Spurs,Utah Jazz
125,99,Washington Bullets,Boston Celtics
119,124,Chicago Bulls,Cleveland Cavaliers
109,118,Seattle SuperSonics,Detroit Pistons
115,125,Dallas Mavericks,Kansas City Kings
115,113,Milwaukee Bucks,Los Angeles Lakers
113,102,Phoenix Suns,Philadelphia 76ers
98,84,Golden State Warriors,Houston Rockets
138,143,San Antonio Spurs,Indiana Pacers
120,106,Utah Jazz,Portland Trail Blazers
110,100,Atlanta Hawks,San Diego Clippers
99,86,Seattle SuperSonics,Washington Bullets
111,104,Phoenix Suns,Boston Celtics
91,93,New York Knicks,Chicago Bulls
110,115,New Jersey Nets,Dallas Mavericks
118,109,Portland Trail Blazers,Denver Nuggets
106,107,Cleveland Cavaliers,Detroit Pistons
99,114,Philadelphia 76ers,Kansas City Kings
109,85,Atlanta Hawks,Los Angeles Lakers
89,88,Seattle SuperSonics,Cleveland Cavaliers
119,113,Houston Rockets,Dallas Mavericks
128,126,Chicago Bulls,Detroit Pistons
110,102,Milwaukee Bucks,Golden State Warriors
133,122,Kansas City Kings,Indiana Pacers
97,106,San Diego Clippers,New York Knicks
120,109,New Jersey Nets,San Antonio Spurs
109,126,Philadelphia 76ers,Utah Jazz
88,82,Phoenix Suns,Washington Bullets
110,95,Los Angeles Lakers,Boston Celtics
110,104,Chicago Bulls,Boston Celtics
114,97,Kansas City Kings,New York Knicks
93,84,Cleveland Cavaliers,Atlanta Hawks
129,76,Houston Rockets,Chicago Bulls
124,133,Philadelphia 76ers,Denver Nuggets
120,111,Indiana Pacers,New Jersey Nets
99,115,Milwaukee Bucks,Portland Trail Blazers
120,110,San Diego Clippers,Boston Celtics
105,118,New Jersey Nets,Cleveland Cavaliers
122,120,Los Angeles Lakers,Dallas Mavericks
135,128,Denver Nuggets,Houston Rockets
141,135,Detroit Pistons,Indiana Pacers
112,96,Utah Jazz,Phoenix Suns
98,109,New York Knicks,San Antonio Spurs
117,114,Milwaukee Bucks,Seattle SuperSonics
115,117,Kansas City Kings,Washington Bullets
112,126,Denver Nuggets,Atlanta Hawks
108,115,San Diego Clippers,Detroit Pistons
111,117,Philadelphia 76ers,Golden State Warriors
81,92,Atlanta Hawks,Cleveland Cavaliers
101,120,New York Knicks,Dallas Mavericks
93,102,Boston Celtics,Indiana Pacers
125,143,Los Angeles Lakers,Kansas City Kings
120,98,Chicago Bulls,New Jersey Nets
115,99,Houston Rockets,Phoenix Suns
115,109,Philadelphia 76ers,Portland Trail Blazers
115,103,San Antonio Spurs,Seattle SuperSonics
110,122,Milwaukee Bucks,Utah Jazz
100,93,San Diego Clippers,Washington Bullets
117,113,Cleveland Cavaliers,Chicago Bulls
143,136,Utah Jazz,Denver Nuggets
111,101,New Jersey Nets,Detroit Pistons
106,102,San Antonio Spurs,Golden State Warriors
101,102,New York Knicks,Houston Rockets
111,116,Atlanta Hawks,Boston Celtics
110,107,San Diego Clippers,Cleveland Cavaliers
92,109,Phoenix Suns,Golden State Warriors
116,106,Kansas City Kings,Los Angeles Lakers
105,112,Dallas Mavericks,Portland Trail Blazers
96,97,Philadelphia 76ers,Seattle SuperSonics
103,99,Indiana Pacers,Washington Bullets
105,99,Indiana Pacers,New York Knicks
109,115,New Jersey Nets,Atlanta Hawks
93,109,Portland Trail Blazers,Chicago Bulls
116,115,Kansas City Kings,Houston Rockets
100,112,Dallas Mavericks,Phoenix Suns
147,143,Detroit Pistons,San Antonio Spurs
125,98,Denver Nuggets,San Diego Clippers
118,121,Los Angeles Lakers,Seattle SuperSonics
104,101,Boston Celtics,Washington Bullets
106,96,New York Knicks,Boston Celtics
104,94,Milwaukee Bucks,Cleveland Cavaliers
122,113,Detroit Pistons,Dallas Mavericks
134,125,Seattle SuperSonics,Denver Nuggets
103,98,Golden State Warriors,Kansas City Kings
113,99,Utah Jazz,Los Angeles Lakers
105,90,Indiana Pacers,New Jersey Nets
106,93,Atlanta Hawks,Philadelphia 76ers
110,116,Philadelphia 76ers,Chicago Bulls
95,99,Cleveland Cavaliers,Indiana Pacers
102,92,Portland Trail Blazers,Milwaukee Bucks
128,109,Golden State Warriors,San Antonio Spurs
101,100,Phoenix Suns,San Diego Clippers
99,105,Seattle SuperSonics,Utah Jazz
104,100,Houston Rockets,Washington Bullets
110,113,Indiana Pacers,Chicago Bulls
111,93,Washington Bullets,Golden State Warriors
91,101,Atlanta Hawks,Houston Rockets
103,124,San Antonio Spurs,Los Angeles Lakers
115,106,San Diego Clippers,Portland Trail Blazers
99,96,Dallas Mavericks,Cleveland Cavaliers
113,117,Chicago Bulls,Indiana Pacers
102,111,Phoenix Suns,Kansas City Kings
126,121,Detroit Pistons,Milwaukee Bucks
116,95,Denver Nuggets,Philadelphia 76ers
100,108,Boston Celtics,Seattle SuperSonics
112,101,San Antonio Spurs,Utah Jazz
110,127,Los Angeles Lakers,Dallas Mavericks
113,110,Houston Rockets,Detroit Pistons
102,112,San Diego Clippers,Golden State Warriors
108,117,Denver Nuggets,New Jersey Nets
108,92,Cleveland Cavaliers,New York Knicks
121,114,Boston Celtics,Portland Trail Blazers
124,118,Los Angeles Lakers,Kansas City Kings
121,94,Indiana Pacers,Milwaukee Bucks
127,98,Houston Rockets,Philadelphia 76ers
115,112,Washington Bullets,Seattle SuperSonics
97,101,Portland Trail Blazers,Utah Jazz
122,100,Atlanta Hawks,Dallas Mavericks
112,101,Phoenix Suns,Detroit Pistons
115,109,Boston Celtics,Golden State Warriors
124,115,Denver Nuggets,New York Knicks
124,111,Dallas Mavericks,Chicago Bulls
