team2Score,team1Score,team1,team2
83,92,Boston Celtics,Oklahoma City Thunder
91,95,San Antonio Spurs,Charlotte Bobcats
94,92,Denver Nuggets,Chicago Bulls
89,87,Boston Celtics,Dallas Mavericks
109,99,Phoenix Suns,Memphis Grizzlies
93,89,Atlanta Hawks,Orlando Magic
102,109,Golden State Warriors,Toronto Raptors
144,113,Denver Nuggets,Indiana Pacers
99,94,Minnesota Timberwolves,Los Angeles Lakers
114,116,Utah Jazz,Miami Heat
107,80,New York Knicks,Milwaukee Bucks
91,93,Cleveland Cavaliers,New Jersey Nets
101,82,Los Angeles Clippers,New Orleans Hornets
100,78,Detroit Pistons,Portland Trail Blazers
91,108,Milwaukee Bucks,Atlanta Hawks
87,95,New Jersey Nets,Cleveland Cavaliers
91,106,Dallas Mavericks,Memphis Grizzlies
117,122,Golden State Warriors,New York Knicks
109,103,Philadelphia 76ers,Oklahoma City Thunder
94,104,Utah Jazz,Orlando Magic
89,98,Minnesota Timberwolves,Sacramento Kings
107,95,Los Angeles Clippers,San Antonio Spurs
96,101,Charlotte Bobcats,Toronto Raptors
98,91,Houston Rockets,Washington Wizards
120,90,Golden State Warriors,Chicago Bulls
118,112,Los Angeles Lakers,Denver Nuggets
107,112,Boston Celtics,Miami Heat
86,90,Utah Jazz,Atlanta Hawks
99,90,Philadelphia 76ers,Dallas Mavericks
99,102,Houston Rockets,Indiana Pacers
107,113,Detroit Pistons,Los Angeles Clippers
112,103,New York Knicks,Minnesota Timberwolves
110,108,Portland Trail Blazers,Oklahoma City Thunder
106,110,Toronto Raptors,Orlando Magic
103,89,Sacramento Kings,Phoenix Suns
85,93,Charlotte Bobcats,Washington Wizards
95,96,Utah Jazz,Charlotte Bobcats
103,96,Washington Wizards,Chicago Bulls
85,99,Indiana Pacers,Cleveland Cavaliers
110,116,Boston Celtics,Memphis Grizzlies
109,100,Toronto Raptors,Miami Heat
79,72,Golden State Warriors,Milwaukee Bucks
90,91,Orlando Magic,New Jersey Nets
107,87,Portland Trail Blazers,New Orleans Hornets
116,93,Philadelphia 76ers,San Antonio Spurs
111,105,Minnesota Timberwolves,Atlanta Hawks
116,121,Phoenix Suns,Los Angeles Lakers
96,104,Houston Rockets,New York Knicks
104,117,San Antonio Spurs,Oklahoma City Thunder
94,100,Detroit Pistons,Sacramento Kings
113,110,Minnesota Timberwolves,Charlotte Bobcats
98,95,New Orleans Hornets,Dallas Mavericks
101,97,Detroit Pistons,Golden State Warriors
96,110,New Jersey Nets,Los Angeles Clippers
89,72,Memphis Grizzlies,Orlando Magic
100,94,Denver Nuggets,Phoenix Suns
108,115,Oklahoma City Thunder,Utah Jazz
101,93,Philadelphia 76ers,Cleveland Cavaliers
120,118,New York Knicks,Denver Nuggets
92,95,Chicago Bulls,Houston Rockets
92,102,Atlanta Hawks,Indiana Pacers
99,100,Portland Trail Blazers,Memphis Grizzlies
107,118,Los Angeles Lakers,Milwaukee Bucks
109,94,Toronto Raptors,Washington Wizards
114,83,Washington Wizards,Boston Celtics
90,103,Los Angeles Lakers,Detroit Pistons
123,96,Phoenix Suns,Miami Heat
113,111,Los Angeles Clippers,Minnesota Timberwolves
99,97,Dallas Mavericks,New Orleans Hornets
116,99,Houston Rockets,Oklahoma City Thunder
86,94,Toronto Raptors,Philadelphia 76ers
106,113,New York Knicks,Sacramento Kings
103,94,Chicago Bulls,San Antonio Spurs
98,88,New Jersey Nets,Utah Jazz
107,80,Los Angeles Clippers,Indiana Pacers
105,89,Phoenix Suns,Orlando Magic
86,83,Denver Nuggets,Portland Trail Blazers
84,89,Oklahoma City Thunder,Boston Celtics
83,88,Chicago Bulls,Dallas Mavericks
119,125,New York Knicks,Golden State Warriors
95,87,Charlotte Bobcats,Miami Heat
95,112,Los Angeles Lakers,Minnesota Timberwolves
108,101,Cleveland Cavaliers,New Orleans Hornets
90,79,Milwaukee Bucks,Philadelphia 76ers
86,81,New Jersey Nets,Sacramento Kings
106,96,Houston Rockets,Toronto Raptors
82,94,San Antonio Spurs,Utah Jazz
89,86,Memphis Grizzlies,Washington Wizards
93,98,Dallas Mavericks,Atlanta Hawks
123,105,Phoenix Suns,Charlotte Bobcats
107,103,New Jersey Nets,Denver Nuggets
86,90,Orlando Magic,Indiana Pacers
115,124,New York Knicks,Los Angeles Clippers
97,95,Miami Heat,Memphis Grizzlies
81,82,Oklahoma City Thunder,Milwaukee Bucks
94,103,Utah Jazz,Portland Trail Blazers
116,92,Cleveland Cavaliers,San Antonio Spurs
115,110,Washington Wizards,Detroit Pistons
117,89,Golden State Warriors,Los Angeles Lakers
71,75,New Orleans Hornets,Sacramento Kings
102,101,Boston Celtics,Toronto Raptors
76,99,Boston Celtics,Atlanta Hawks
89,106,Denver Nuggets,Golden State Warriors
116,123,Phoenix Suns,Houston Rockets
99,95,New Orleans Hornets,Los Angeles Clippers
77,93,Indiana Pacers,Miami Heat
117,107,Minnesota Timberwolves,Oklahoma City Thunder
106,97,Orlando Magic,San Antonio Spurs
94,83,Sacramento Kings,Utah Jazz
88,84,Detroit Pistons,Dallas Mavericks
100,89,Cleveland Cavaliers,Indiana Pacers
98,91,Chicago Bulls,Los Angeles Lakers
107,101,Atlanta Hawks,New Jersey Nets
110,107,Charlotte Bobcats,New York Knicks
116,114,Philadelphia 76ers,Washington Wizards
89,83,New Jersey Nets,Boston Celtics
95,99,New York Knicks,Charlotte Bobcats
83,81,Milwaukee Bucks,Cleveland Cavaliers
111,101,Golden State Warriors,Houston Rockets
105,84,Detroit Pistons,Memphis Grizzlies
109,113,San Antonio Spurs,Minnesota Timberwolves
103,111,Dallas Mavericks,Oklahoma City Thunder
104,95,Miami Heat,Orlando Magic
115,123,Chicago Bulls,Phoenix Suns
106,90,Philadelphia 76ers,Toronto Raptors
105,87,New Orleans Hornets,Utah Jazz
116,96,Washington Wizards,Atlanta Hawks
100,82,Sacramento Kings,Los Angeles Clippers
110,101,Toronto Raptors,Boston Celtics
99,89,Houston Rockets,Charlotte Bobcats
98,97,Chicago Bulls,Denver Nuggets
103,89,Milwaukee Bucks,Detroit Pistons
106,110,Oklahoma City Thunder,Indiana Pacers
116,111,Golden State Warriors,Memphis Grizzlies
99,90,Philadelphia 76ers,Miami Heat
111,100,Cleveland Cavaliers,Orlando Magic
116,108,Los Angeles Clippers,Phoenix Suns
78,97,New Orleans Hornets,Portland Trail Blazers
94,103,Dallas Mavericks,San Antonio Spurs
102,96,Los Angeles Lakers,Utah Jazz
92,86,Memphis Grizzlies,Cleveland Cavaliers
106,95,Miami Heat,Dallas Mavericks
104,101,Charlotte Bobcats,Milwaukee Bucks
94,104,Golden State Warriors,Minnesota Timberwolves
90,99,Atlanta Hawks,New York Knicks
102,86,New Jersey Nets,Philadelphia 76ers
85,96,Chicago Bulls,Sacramento Kings
99,100,Orlando Magic,Washington Wizards
138,133,Phoenix Suns,Denver Nuggets
116,125,New York Knicks,Detroit Pistons
99,98,Oklahoma City Thunder,Houston Rockets
97,109,Utah Jazz,Los Angeles Clippers
92,95,Indiana Pacers,Los Angeles Lakers
98,96,Portland Trail Blazers,New Jersey Nets
95,109,San Antonio Spurs,New Orleans Hornets
78,96,Atlanta Hawks,Toronto Raptors
101,91,Houston Rockets,Dallas Mavericks
105,94,Washington Wizards,Miami Heat
95,89,New Orleans Hornets,Oklahoma City Thunder
109,88,Milwaukee Bucks,Utah Jazz
87,106,Boston Celtics,Cleveland Cavaliers
98,118,San Antonio Spurs,Golden State Warriors
98,96,Los Angeles Lakers,Memphis Grizzlies
111,100,New Jersey Nets,New York Knicks
90,79,Detroit Pistons,Orlando Magic
88,79,Portland Trail Blazers,Philadelphia 76ers
98,107,Indiana Pacers,Sacramento Kings
112,109,Memphis Grizzlies,Atlanta Hawks
99,95,Portland Trail Blazers,Boston Celtics
78,107,Orlando Magic,Chicago Bulls
100,86,Minnesota Timberwolves,Dallas Mavericks
105,94,Milwaukee Bucks,Denver Nuggets
109,99,Los Angeles Lakers,Houston Rockets
90,85,San Antonio Spurs,Los Angeles Clippers
97,72,Detroit Pistons,Miami Heat
120,123,Oklahoma City Thunder,New Jersey Nets
89,73,Charlotte Bobcats,New Orleans Hornets
127,108,Washington Wizards,Toronto Raptors
110,88,Indiana Pacers,Utah Jazz
90,118,Miami Heat,Cleveland Cavaliers
101,107,Phoenix Suns,Golden State Warriors
93,88,Philadelphia 76ers,Atlanta Hawks
104,92,Chicago Bulls,Boston Celtics
91,84,New Jersey Nets,Charlotte Bobcats
109,104,Los Angeles Clippers,Denver Nuggets
91,104,Orlando Magic,Detroit Pistons
113,80,Sacramento Kings,Los Angeles Lakers
111,127,Houston Rockets,Memphis Grizzlies
92,100,New York Knicks,New Orleans Hornets
105,97,Indiana Pacers,Phoenix Suns
107,101,Minnesota Timberwolves,San Antonio Spurs
111,99,Oklahoma City Thunder,Toronto Raptors
81,93,Dallas Mavericks,Utah Jazz
83,79,Portland Trail Blazers,Washington Wizards
119,116,Houston Rockets,Chicago Bulls
89,77,Atlanta Hawks,Miami Heat
96,85,Orlando Magic,Milwaukee Bucks
129,95,Cleveland Cavaliers,Minnesota Timberwolves
109,91,Charlotte Bobcats,Philadelphia 76ers
103,105,Dallas Mavericks,Sacramento Kings
108,107,Memphis Grizzlies,Denver Nuggets
102,92,Cleveland Cavaliers,Detroit Pistons
75,100,Boston Celtics,New Jersey Nets
114,109,Golden State Warriors,Oklahoma City Thunder
125,108,Washington Wizards,Phoenix Suns
100,91,Los Angeles Clippers,Portland Trail Blazers
109,84,New Orleans Hornets,San Antonio Spurs
99,116,New York Knicks,Toronto Raptors
99,90,Oklahoma City Thunder,Chicago Bulls
124,100,Toronto Raptors,Indiana Pacers
98,91,Sacramento Kings,Los Angeles Clippers
78,88,Miami Heat,Milwaukee Bucks
121,114,Minnesota Timberwolves,New York Knicks
74,80,Atlanta Hawks,Orlando Magic
94,85,Memphis Grizzlies,Utah Jazz
116,101,New Jersey Nets,Atlanta Hawks
100,98,Denver Nuggets,Charlotte Bobcats
105,100,Golden State Warriors,Dallas Mavericks
97,83,Detroit Pistons,Houston Rockets
115,108,Washington Wizards,Los Angeles Lakers
117,97,Cleveland Cavaliers,Philadelphia 76ers
106,99,Phoenix Suns,Portland Trail Blazers
105,89,Denver Nuggets,Boston Celtics
83,88,Chicago Bulls,Cleveland Cavaliers
86,87,Los Angeles Lakers,Los Angeles Clippers
97,95,Indiana Pacers,Milwaukee Bucks
103,111,Oklahoma City Thunder,Minnesota Timberwolves
93,74,Detroit Pistons,New Orleans Hornets
113,110,Toronto Raptors,New York Knicks
98,104,Memphis Grizzlies,Phoenix Suns
116,91,Washington Wizards,Sacramento Kings
111,94,Golden State Warriors,San Antonio Spurs
98,111,Miami Heat,Utah Jazz
102,89,New Jersey Nets,Dallas Mavericks
101,102,Boston Celtics,Philadelphia 76ers
97,83,Orlando Magic,Portland Trail Blazers
88,84,Los Angeles Lakers,Chicago Bulls
84,106,Miami Heat,Golden State Warriors
100,92,Charlotte Bobcats,Indiana Pacers
97,91,Houston Rockets,Milwaukee Bucks
109,99,Detroit Pistons,Minnesota Timberwolves
92,97,Oklahoma City Thunder,New Orleans Hornets
94,101,Portland Trail Blazers,Phoenix Suns
108,92,Atlanta Hawks,San Antonio Spurs
116,123,Denver Nuggets,Toronto Raptors
117,105,Orlando Magic,Utah Jazz
95,101,New York Knicks,Washington Wizards
97,83,Indiana Pacers,Atlanta Hawks
62,93,Boston Celtics,Charlotte Bobcats
113,82,Minnesota Timberwolves,Chicago Bulls
103,97,Utah Jazz,Dallas Mavericks
116,120,Toronto Raptors,Detroit Pistons
110,95,Cleveland Cavaliers,Houston Rockets
83,84,Memphis Grizzlies,Los Angeles Clippers
83,104,Miami Heat,Sacramento Kings
85,94,Orlando Magic,Los Angeles Clippers
92,99,Los Angeles Lakers,New Jersey Nets
129,125,Denver Nuggets,New York Knicks
106,77,Cleveland Cavaliers,Oklahoma City Thunder
88,70,New Orleans Hornets,Philadelphia 76ers
95,78,Portland Trail Blazers,San Antonio Spurs
92,73,Indiana Pacers,Chicago Bulls
99,103,Milwaukee Bucks,Dallas Mavericks
86,73,Portland Trail Blazers,Memphis Grizzlies
96,84,New Orleans Hornets,Miami Heat
108,95,Golden State Warriors,Utah Jazz
97,91,Toronto Raptors,Charlotte Bobcats
111,94,Orlando Magic,Denver Nuggets
103,80,Atlanta Hawks,Detroit Pistons
108,99,Minnesota Timberwolves,Golden State Warriors
118,105,Sacramento Kings,Houston Rockets
77,82,Philadelphia 76ers,New Jersey Nets
89,103,Los Angeles Lakers,Washington Wizards
103,98,Portland Trail Blazers,Dallas Mavericks
94,109,Los Angeles Lakers,Indiana Pacers
113,80,Charlotte Bobcats,Memphis Grizzlies
101,95,Cleveland Cavaliers,Miami Heat
94,91,Sacramento Kings,New Orleans Hornets
116,118,Boston Celtics,New York Knicks
117,105,Houston Rockets,Oklahoma City Thunder
105,91,Los Angeles Clippers,Philadelphia 76ers
128,122,Minnesota Timberwolves,Phoenix Suns
92,90,Milwaukee Bucks,San Antonio Spurs
93,110,Chicago Bulls,Toronto Raptors
102,90,Atlanta Hawks,Boston Celtics
112,113,San Antonio Spurs,Denver Nuggets
97,89,Washington Wizards,New Jersey Nets
90,85,Charlotte Bobcats,Atlanta Hawks
106,91,Phoenix Suns,Dallas Mavericks
88,109,Los Angeles Clippers,Detroit Pistons
103,87,Memphis Grizzlies,Houston Rockets
108,99,Cleveland Cavaliers,Indiana Pacers
100,71,Utah Jazz,New Orleans Hornets
91,113,Miami Heat,New York Knicks
102,87,Sacramento Kings,Oklahoma City Thunder
81,93,Los Angeles Lakers,Philadelphia 76ers
107,102,Minnesota Timberwolves,Portland Trail Blazers
98,92,New Jersey Nets,Toronto Raptors
99,100,Los Angeles Clippers,Chicago Bulls
109,102,New York Knicks,Cleveland Cavaliers
115,113,Minnesota Timberwolves,Denver Nuggets
86,95,Utah Jazz,Milwaukee Bucks
89,97,Philadelphia 76ers,Orlando Magic
96,95,Golden State Warriors,Portland Trail Blazers
112,106,Memphis Grizzlies,San Antonio Spurs
94,95,Miami Heat,Washington Wizards
99,88,Indiana Pacers,Boston Celtics
111,108,New Orleans Hornets,Detroit Pistons
89,82,Atlanta Hawks,New Jersey Nets
110,113,Phoenix Suns,Oklahoma City Thunder
93,102,Houston Rockets,Sacramento Kings
110,120,Los Angeles Lakers,Toronto Raptors
91,81,Orlando Magic,Atlanta Hawks
90,101,Utah Jazz,Cleveland Cavaliers
112,121,Houston Rockets,Golden State Warriors
94,93,New Orleans Hornets,Indiana Pacers
113,90,Minnesota Timberwolves,Los Angeles Clippers
96,98,Dallas Mavericks,Miami Heat
106,80,Milwaukee Bucks,Portland Trail Blazers
118,110,Phoenix Suns,San Antonio Spurs
108,75,Charlotte Bobcats,Washington Wizards
81,99,Oklahoma City Thunder,Charlotte Bobcats
121,76,Philadelphia 76ers,Chicago Bulls
79,98,Milwaukee Bucks,Los Angeles Lakers
94,101,New Jersey Nets,Memphis Grizzlies
99,105,Dallas Mavericks,Orlando Magic
109,117,Golden State Warriors,Sacramento Kings
98,84,Cleveland Cavaliers,Atlanta Hawks
84,80,Philadelphia 76ers,Boston Celtics
92,97,Houston Rockets,Los Angeles Clippers
107,112,Utah Jazz,Minnesota Timberwolves
105,91,New Jersey Nets,New Orleans Hornets
112,98,Oklahoma City Thunder,New York Knicks
109,103,Denver Nuggets,San Antonio Spurs
93,115,Detroit Pistons,Toronto Raptors
80,87,Chicago Bulls,Washington Wizards
123,101,San Antonio Spurs,Orlando Magic
83,95,Miami Heat,Phoenix Suns
79,84,Milwaukee Bucks,Sacramento Kings
109,102,Portland Trail Blazers,Golden State Warriors
80,96,Miami Heat,Los Angeles Lakers
103,95,Chicago Bulls,New York Knicks
114,106,Denver Nuggets,Oklahoma City Thunder
86,78,Boston Celtics,Orlando Magic
97,98,Minnesota Timberwolves,Cleveland Cavaliers
89,95,Philadelphia 76ers,Denver Nuggets
92,95,Chicago Bulls,Detroit Pistons
90,104,Memphis Grizzlies,Indiana Pacers
108,103,Phoenix Suns,Los Angeles Clippers
93,86,Atlanta Hawks,New Orleans Hornets
94,80,Washington Wizards,San Antonio Spurs
105,100,Detroit Pistons,Charlotte Bobcats
110,95,Philadelphia 76ers,Golden State Warriors
100,93,Washington Wizards,Houston Rockets
96,85,Toronto Raptors,Memphis Grizzlies
80,95,Atlanta Hawks,Milwaukee Bucks
113,98,New Orleans Hornets,Minnesota Timberwolves
88,104,Orlando Magic,New Jersey Nets
93,103,Dallas Mavericks,Oklahoma City Thunder
99,100,Los Angeles Clippers,Sacramento Kings
91,96,Portland Trail Blazers,Utah Jazz
90,77,Milwaukee Bucks,Chicago Bulls
95,110,Orlando Magic,Cleveland Cavaliers
76,84,Toronto Raptors,Dallas Mavericks
95,77,Portland Trail Blazers,Denver Nuggets
83,95,Boston Celtics,Indiana Pacers
106,98,New York Knicks,Miami Heat
97,82,Los Angeles Lakers,San Antonio Spurs
103,93,Golden State Warriors,Atlanta Hawks
101,92,Cleveland Cavaliers,Charlotte Bobcats
104,92,Boston Celtics,Detroit Pistons
119,125,Miami Heat,Houston Rockets
95,103,Utah Jazz,Los Angeles Clippers
113,119,Denver Nuggets,Minnesota Timberwolves
88,103,Los Angeles Lakers,New Orleans Hornets
114,93,New Jersey Nets,Oklahoma City Thunder
110,123,Philadelphia 76ers,Phoenix Suns
100,98,Memphis Grizzlies,Sacramento Kings
104,90,Indiana Pacers,Washington Wizards
93,99,San Antonio Spurs,Dallas Mavericks
112,103,New York Knicks,Orlando Magic
100,89,Utah Jazz,Portland Trail Blazers
81,83,New Orleans Hornets,Boston Celtics
95,96,Golden State Warriors,Charlotte Bobcats
90,81,New Jersey Nets,Chicago Bulls
114,105,Toronto Raptors,Houston Rockets
95,86,Washington Wizards,Indiana Pacers
102,98,Philadelphia 76ers,Los Angeles Lakers
103,94,Atlanta Hawks,Oklahoma City Thunder
92,75,Detroit Pistons,Phoenix Suns
100,91,Cleveland Cavaliers,Chicago Bulls
104,86,Sacramento Kings,Denver Nuggets
114,107,Golden State Warriors,Miami Heat
99,87,Dallas Mavericks,Milwaukee Bucks
103,88,New Jersey Nets,Minnesota Timberwolves
101,74,Oklahoma City Thunder,San Antonio Spurs
98,92,Memphis Grizzlies,Utah Jazz
81,92,New Orleans Hornets,Washington Wizards
95,104,Dallas Mavericks,Cleveland Cavaliers
98,107,Atlanta Hawks,Los Angeles Clippers
85,104,Memphis Grizzlies,Los Angeles Lakers
98,92,Indiana Pacers,New York Knicks
100,85,Houston Rockets,Portland Trail Blazers
94,89,Phoenix Suns,Sacramento Kings
79,93,Boston Celtics,Toronto Raptors
96,93,Minnesota Timberwolves,Boston Celtics
82,96,Miami Heat,Charlotte Bobcats
113,106,Houston Rockets,Denver Nuggets
84,77,Philadelphia 76ers,New Orleans Hornets
110,90,Golden State Warriors,Orlando Magic
102,97,Detroit Pistons,Utah Jazz
111,91,Toronto Raptors,Chicago Bulls
84,81,Portland Trail Blazers,Dallas Mavericks
108,83,Detroit Pistons,Los Angeles Lakers
110,105,Oklahoma City Thunder,Memphis Grizzlies
101,89,Milwaukee Bucks,Miami Heat
128,115,San Antonio Spurs,New York Knicks
102,108,Atlanta Hawks,Sacramento Kings
105,103,San Antonio Spurs,Boston Celtics
105,120,Toronto Raptors,Cleveland Cavaliers
100,103,Portland Trail Blazers,Houston Rockets
106,93,Denver Nuggets,Los Angeles Clippers
105,108,Charlotte Bobcats,Minnesota Timberwolves
96,94,Chicago Bulls,New Jersey Nets
103,110,Golden State Warriors,New Orleans Hornets
97,87,Milwaukee Bucks,Orlando Magic
109,97,Washington Wizards,Philadelphia 76ers
95,99,Los Angeles Lakers,Phoenix Suns
87,110,Atlanta Hawks,Utah Jazz
95,99,Oklahoma City Thunder,Dallas Mavericks
122,102,Denver Nuggets,Sacramento Kings
122,102,Toronto Raptors,Boston Celtics
116,98,Cleveland Cavaliers,Golden State Warriors
87,90,San Antonio Spurs,Indiana Pacers
101,97,New Orleans Hornets,Los Angeles Lakers
110,99,Utah Jazz,Memphis Grizzlies
95,101,Miami Heat,Milwaukee Bucks
98,108,Portland Trail Blazers,Minnesota Timberwolves
110,95,Houston Rockets,Orlando Magic
105,99,Chicago Bulls,Philadelphia 76ers
96,121,New York Knicks,Phoenix Suns
97,77,New Jersey Nets,Washington Wizards
108,93,Indiana Pacers,Atlanta Hawks
104,89,Washington Wizards,Charlotte Bobcats
90,79,Boston Celtics,Chicago Bulls
107,117,Orlando Magic,Dallas Mavericks
112,109,Philadelphia 76ers,Detroit Pistons
99,103,Utah Jazz,Houston Rockets
92,115,Milwaukee Bucks,New Jersey Nets
109,100,Memphis Grizzlies,Oklahoma City Thunder
87,96,New Orleans Hornets,Denver Nuggets
105,91,Golden State Warriors,Los Angeles Clippers
109,87,New York Knicks,Los Angeles Lakers
108,100,Cleveland Cavaliers,Phoenix Suns
100,107,Miami Heat,Portland Trail Blazers
94,91,Minnesota Timberwolves,San Antonio Spurs
118,112,Sacramento Kings,Toronto Raptors
102,108,Houston Rockets,Boston Celtics
96,82,Memphis Grizzlies,Charlotte Bobcats
95,82,Detroit Pistons,Chicago Bulls
132,98,Phoenix Suns,Denver Nuggets
112,57,Cleveland Cavaliers,Los Angeles Lakers
96,107,San Antonio Spurs,Minnesota Timberwolves
103,111,Indiana Pacers,Philadelphia 76ers
86,100,New York Knicks,Portland Trail Blazers
136,133,Sacramento Kings,Washington Wizards
119,95,Sacramento Kings,Boston Celtics
96,91,Chicago Bulls,Charlotte Bobcats
99,107,Memphis Grizzlies,Detroit Pistons
110,115,Los Angeles Lakers,Golden State Warriors
112,118,Oklahoma City Thunder,Houston Rockets
102,89,Dallas Mavericks,Indiana Pacers
111,105,Miami Heat,Los Angeles Clippers
84,91,San Antonio Spurs,Milwaukee Bucks
92,89,Orlando Magic,New Orleans Hornets
118,109,New Jersey Nets,Phoenix Suns
101,104,Atlanta Hawks,Toronto Raptors
131,125,New York Knicks,Utah Jazz
130,102,Miami Heat,Denver Nuggets
109,97,Washington Wizards,Minnesota Timberwolves
125,124,Orlando Magic,Oklahoma City Thunder
99,94,Charlotte Bobcats,Boston Celtics
122,112,Los Angeles Clippers,Golden State Warriors
105,110,New Orleans Hornets,Houston Rockets
86,99,Chicago Bulls,Indiana Pacers
100,88,New Jersey Nets,Los Angeles Lakers
83,93,Sacramento Kings,New York Knicks
95,94,Milwaukee Bucks,Philadelphia 76ers
115,111,Portland Trail Blazers,Phoenix Suns
101,89,Dallas Mavericks,San Antonio Spurs
95,101,Detroit Pistons,Toronto Raptors
121,99,Cleveland Cavaliers,Utah Jazz
106,112,Houston Rockets,Atlanta Hawks
81,88,New Orleans Hornets,Charlotte Bobcats
99,96,Miami Heat,Chicago Bulls
127,99,Cleveland Cavaliers,Denver Nuggets
110,106,Sacramento Kings,Detroit Pistons
89,70,Dallas Mavericks,Memphis Grizzlies
99,108,Orlando Magic,Minnesota Timberwolves
96,89,New Jersey Nets,Portland Trail Blazers
98,95,Toronto Raptors,Washington Wizards
99,92,Los Angeles Lakers,Los Angeles Clippers
110,97,Denver Nuggets,San Antonio Spurs
100,98,Sacramento Kings,Atlanta Hawks
109,106,Orlando Magic,Boston Celtics
103,89,Dallas Mavericks,Detroit Pistons
109,100,New Jersey Nets,Golden State Warriors
93,84,Milwaukee Bucks,Houston Rockets
114,107,Indiana Pacers,Los Angeles Clippers
