team2Score,team1Score,team1,team2
80,82,Denver Nuggets,Boston Celtics
87,110,Chicago Bulls,Charlotte Hornets
95,84,Washington Bullets,Detroit Pistons
107,100,Los Angeles Clippers,Los Angeles Lakers
85,93,Portland Trail Blazers,New Jersey Nets
89,105,Cleveland Cavaliers,Philadelphia 76ers
103,99,Milwaukee Bucks,Sacramento Kings
78,93,Indiana Pacers,San Antonio Spurs
104,96,Vancouver Grizzlies,Utah Jazz
97,69,Atlanta Hawks,Chicago Bulls
98,102,Detroit Pistons,Cleveland Cavaliers
87,88,Utah Jazz,Dallas Mavericks
115,103,Golden State Warriors,Houston Rockets
89,91,Philadelphia 76ers,Miami Heat
106,99,Denver Nuggets,New Jersey Nets
82,79,Minnesota Timberwolves,New York Knicks
92,87,Toronto Raptors,Orlando Magic
108,96,Sacramento Kings,Seattle SuperSonics
106,92,Boston Celtics,Washington Bullets
83,88,Portland Trail Blazers,Indiana Pacers
102,94,Milwaukee Bucks,Los Angeles Clippers
88,102,Los Angeles Lakers,Phoenix Suns
92,102,Golden State Warriors,San Antonio Spurs
91,81,Vancouver Grizzlies,Seattle SuperSonics
83,84,Sacramento Kings,Vancouver Grizzlies
73,63,Atlanta Hawks,Cleveland Cavaliers
86,104,Miami Heat,Denver Nuggets
109,112,Los Angeles Lakers,Golden State Warriors
122,93,Minnesota Timberwolves,Houston Rockets
100,97,Dallas Mavericks,Milwaukee Bucks
88,92,New York Knicks,Orlando Magic
92,90,Sacramento Kings,Portland Trail Blazers
98,106,Seattle SuperSonics,Toronto Raptors
83,108,Detroit Pistons,Boston Celtics
93,86,New York Knicks,Charlotte Hornets
97,113,Utah Jazz,Los Angeles Lakers
92,103,Indiana Pacers,Philadelphia 76ers
99,113,Chicago Bulls,Phoenix Suns
81,93,Los Angeles Clippers,San Antonio Spurs
75,94,Miami Heat,Vancouver Grizzlies
110,115,Seattle SuperSonics,Washington Bullets
105,94,Los Angeles Clippers,Dallas Mavericks
92,110,Chicago Bulls,Denver Nuggets
96,88,New Jersey Nets,Detroit Pistons
115,105,Phoenix Suns,Houston Rockets
87,90,Charlotte Hornets,Indiana Pacers
65,73,Atlanta Hawks,Milwaukee Bucks
90,86,Minnesota Timberwolves,Orlando Magic
81,89,Cleveland Cavaliers,Toronto Raptors
109,104,Golden State Warriors,Utah Jazz
91,118,Seattle SuperSonics,Boston Celtics
96,86,San Antonio Spurs,Los Angeles Lakers
108,111,Miami Heat,Sacramento Kings
88,76,Philadelphia 76ers,Washington Bullets
93,85,Detroit Pistons,Charlotte Hornets
115,120,Houston Rockets,Golden State Warriors
73,76,Orlando Magic,Indiana Pacers
90,95,Washington Bullets,Milwaukee Bucks
98,96,Los Angeles Clippers,Minnesota Timberwolves
114,91,Dallas Mavericks,New Jersey Nets
109,92,New York Knicks,Philadelphia 76ers
105,65,Denver Nuggets,Portland Trail Blazers
88,91,Atlanta Hawks,Toronto Raptors
105,100,Chicago Bulls,Utah Jazz
105,91,Dallas Mavericks,Boston Celtics
103,74,Sacramento Kings,Cleveland Cavaliers
85,90,Houston Rockets,Los Angeles Lakers
92,102,Seattle SuperSonics,New York Knicks
84,87,Miami Heat,Phoenix Suns
96,91,San Antonio Spurs,Vancouver Grizzlies
84,88,Chicago Bulls,Los Angeles Clippers
88,100,Milwaukee Bucks,Orlando Magic
108,92,New Jersey Nets,Utah Jazz
105,98,Minnesota Timberwolves,Washington Bullets
101,80,Vancouver Grizzlies,Atlanta Hawks
97,89,Seattle SuperSonics,Charlotte Hornets
105,101,San Antonio Spurs,Dallas Mavericks
117,108,Phoenix Suns,Denver Nuggets
88,107,Miami Heat,Golden State Warriors
102,101,Portland Trail Blazers,Houston Rockets
88,100,Los Angeles Lakers,Philadelphia 76ers
87,98,Sacramento Kings,Toronto Raptors
110,94,Los Angeles Lakers,Boston Celtics
87,78,Vancouver Grizzlies,Detroit Pistons
82,98,Miami Heat,Los Angeles Clippers
92,75,Cleveland Cavaliers,Milwaukee Bucks
98,106,Seattle SuperSonics,Minnesota Timberwolves
79,75,Atlanta Hawks,Orlando Magic
99,77,New Jersey Nets,Phoenix Suns
109,120,Portland Trail Blazers,San Antonio Spurs
92,88,Charlotte Hornets,Toronto Raptors
107,103,Denver Nuggets,Utah Jazz
124,118,New Jersey Nets,Golden State Warriors
101,83,Sacramento Kings,Indiana Pacers
110,81,Washington Bullets,Atlanta Hawks
94,120,Houston Rockets,Boston Celtics
97,116,Chicago Bulls,Dallas Mavericks
103,108,Minnesota Timberwolves,Denver Nuggets
76,84,Los Angeles Lakers,Detroit Pistons
104,94,Vancouver Grizzlies,Indiana Pacers
100,91,Orlando Magic,Philadelphia 76ers
119,93,Golden State Warriors,Portland Trail Blazers
105,92,Phoenix Suns,Seattle SuperSonics
111,94,Los Angeles Clippers,Utah Jazz
82,86,Orlando Magic,Cleveland Cavaliers
95,106,New Jersey Nets,Los Angeles Clippers
78,77,Boston Celtics,Miami Heat
87,94,Charlotte Hornets,Milwaukee Bucks
79,70,Toronto Raptors,Minnesota Timberwolves
115,101,Sacramento Kings,New York Knicks
96,90,Vancouver Grizzlies,Philadelphia 76ers
88,97,Chicago Bulls,San Antonio Spurs
99,103,Houston Rockets,Washington Bullets
95,66,Sacramento Kings,Detroit Pistons
98,70,Portland Trail Blazers,Golden State Warriors
104,96,Denver Nuggets,Los Angeles Lakers
90,96,Utah Jazz,Seattle SuperSonics
102,108,Dallas Mavericks,Orlando Magic
100,89,Houston Rockets,Toronto Raptors
107,97,Charlotte Hornets,Utah Jazz
105,95,Boston Celtics,Atlanta Hawks
93,74,Toronto Raptors,Cleveland Cavaliers
114,99,Denver Nuggets,Golden State Warriors
96,89,Charlotte Hornets,Los Angeles Clippers
110,106,Seattle SuperSonics,Los Angeles Lakers
104,107,Chicago Bulls,Milwaukee Bucks
89,96,Sacramento Kings,Minnesota Timberwolves
75,99,Miami Heat,New York Knicks
93,98,Indiana Pacers,Portland Trail Blazers
100,90,Atlanta Hawks,Detroit Pistons
94,89,Boston Celtics,Houston Rockets
101,79,Dallas Mavericks,Miami Heat
102,109,New York Knicks,New Jersey Nets
57,84,Cleveland Cavaliers,Orlando Magic
118,87,Golden State Warriors,Phoenix Suns
113,103,Philadelphia 76ers,San Antonio Spurs
101,75,Los Angeles Lakers,Utah Jazz
80,127,Indiana Pacers,Vancouver Grizzlies
114,96,Los Angeles Clippers,Chicago Bulls
106,102,Philadelphia 76ers,Dallas Mavericks
104,115,Portland Trail Blazers,Denver Nuggets
117,86,Minnesota Timberwolves,Seattle SuperSonics
82,80,Washington Bullets,Toronto Raptors
108,110,New Jersey Nets,Boston Celtics
93,81,Cleveland Cavaliers,Detroit Pistons
71,86,Indiana Pacers,Golden State Warriors
92,81,Orlando Magic,Los Angeles Lakers
85,103,New York Knicks,Miami Heat
97,93,Charlotte Hornets,Portland Trail Blazers
95,101,Phoenix Suns,Sacramento Kings
89,105,Vancouver Grizzlies,San Antonio Spurs
106,95,Minnesota Timberwolves,Utah Jazz
101,75,Toronto Raptors,Atlanta Hawks
80,83,Miami Heat,Chicago Bulls
96,85,Vancouver Grizzlies,Dallas Mavericks
91,104,Utah Jazz,Denver Nuggets
123,108,Philadelphia 76ers,Houston Rockets
69,95,Detroit Pistons,New Jersey Nets
89,80,Los Angeles Clippers,New York Knicks
92,94,Charlotte Hornets,Seattle SuperSonics
118,126,Milwaukee Bucks,Washington Bullets
90,69,Los Angeles Clippers,Cleveland Cavaliers
114,88,San Antonio Spurs,Golden State Warriors
110,86,Minnesota Timberwolves,Los Angeles Lakers
100,87,Boston Celtics,Milwaukee Bucks
106,93,Indiana Pacers,Phoenix Suns
91,84,Orlando Magic,Sacramento Kings
97,89,Chicago Bulls,Toronto Raptors
94,118,Seattle SuperSonics,Philadelphia 76ers
91,107,Charlotte Hornets,Vancouver Grizzlies
89,88,Denver Nuggets,Atlanta Hawks
74,76,Miami Heat,Cleveland Cavaliers
95,100,Dallas Mavericks,Los Angeles Clippers
85,93,Detroit Pistons,Milwaukee Bucks
94,96,Houston Rockets,Minnesota Timberwolves
85,73,Washington Bullets,New York Knicks
93,76,San Antonio Spurs,Phoenix Suns
93,99,Orlando Magic,Portland Trail Blazers
90,92,Los Angeles Lakers,Sacramento Kings
91,101,Golden State Warriors,Toronto Raptors
110,86,Indiana Pacers,Utah Jazz
115,113,Toronto Raptors,Boston Celtics
101,97,Denver Nuggets,Charlotte Hornets
103,86,Minnesota Timberwolves,Chicago Bulls
79,76,Indiana Pacers,Los Angeles Lakers
110,101,Seattle SuperSonics,New Jersey Nets
79,84,Miami Heat,Philadelphia 76ers
106,95,Cleveland Cavaliers,Washington Bullets
115,96,Detroit Pistons,Houston Rockets
97,94,San Antonio Spurs,Los Angeles Clippers
100,97,Seattle SuperSonics,Milwaukee Bucks
90,79,Golden State Warriors,New York Knicks
99,78,Vancouver Grizzlies,Portland Trail Blazers
93,86,Dallas Mavericks,Sacramento Kings
87,95,Phoenix Suns,Utah Jazz
84,75,Philadelphia 76ers,Charlotte Hornets
101,87,Golden State Warriors,Cleveland Cavaliers
97,94,Boston Celtics,Indiana Pacers
120,119,Portland Trail Blazers,Los Angeles Lakers
108,105,Phoenix Suns,Minnesota Timberwolves
92,113,Chicago Bulls,New Jersey Nets
95,93,Orlando Magic,Vancouver Grizzlies
108,104,Denver Nuggets,Washington Bullets
106,81,Philadelphia 76ers,Atlanta Hawks
87,82,Charlotte Hornets,Chicago Bulls
106,94,Sacramento Kings,Los Angeles Clippers
89,88,Toronto Raptors,Miami Heat
101,91,New Jersey Nets,Milwaukee Bucks
93,101,Cleveland Cavaliers,Minnesota Timberwolves
89,82,Denver Nuggets,New York Knicks
106,105,Dallas Mavericks,San Antonio Spurs
100,109,Houston Rockets,Seattle SuperSonics
101,68,Orlando Magic,Utah Jazz
99,89,Boston Celtics,Detroit Pistons
102,110,Washington Bullets,Golden State Warriors
103,84,Vancouver Grizzlies,Phoenix Suns
89,99,Houston Rockets,Portland Trail Blazers
91,107,Milwaukee Bucks,Boston Celtics
122,121,Phoenix Suns,Los Angeles Clippers
89,97,Washington Bullets,Sacramento Kings
92,98,Detroit Pistons,Toronto Raptors
129,123,Los Angeles Lakers,Chicago Bulls
73,109,Atlanta Hawks,Dallas Mavericks
89,103,Indiana Pacers,Miami Heat
88,97,Toronto Raptors,New Jersey Nets
99,94,Utah Jazz,New York Knicks
84,93,Charlotte Hornets,Philadelphia 76ers
123,83,Golden State Warriors,Seattle SuperSonics
93,92,Houston Rockets,Vancouver Grizzlies
99,81,New Jersey Nets,Cleveland Cavaliers
95,79,Sacramento Kings,Denver Nuggets
112,78,New York Knicks,Detroit Pistons
123,96,Minnesota Timberwolves,Golden State Warriors
105,111,Los Angeles Lakers,Milwaukee Bucks
95,102,Indiana Pacers,Orlando Magic
114,107,Washington Bullets,Phoenix Suns
102,106,Seattle SuperSonics,Portland Trail Blazers
72,93,Chicago Bulls,Charlotte Hornets
101,115,San Antonio Spurs,Houston Rockets
93,102,Washington Bullets,Los Angeles Clippers
87,94,Utah Jazz,Miami Heat
112,105,Minnesota Timberwolves,Sacramento Kings
96,93,Milwaukee Bucks,Toronto Raptors
98,105,Dallas Mavericks,Vancouver Grizzlies
109,95,New Jersey Nets,Atlanta Hawks
91,82,Toronto Raptors,Cleveland Cavaliers
108,93,Vancouver Grizzlies,Denver Nuggets
75,84,Detroit Pistons,Indiana Pacers
93,98,Utah Jazz,Orlando Magic
103,110,New York Knicks,Philadelphia 76ers
107,77,Dallas Mavericks,Portland Trail Blazers
102,86,Los Angeles Clippers,Seattle SuperSonics
98,93,Atlanta Hawks,Charlotte Hornets
66,86,Miami Heat,Houston Rockets
103,85,Orlando Magic,Milwaukee Bucks
103,88,Los Angeles Lakers,Minnesota Timberwolves
101,100,Boston Celtics,New Jersey Nets
95,92,Detroit Pistons,New York Knicks
105,111,Chicago Bulls,Philadelphia 76ers
101,99,Portland Trail Blazers,Sacramento Kings
101,88,Phoenix Suns,San Antonio Spurs
98,102,Charlotte Hornets,Boston Celtics
100,94,Utah Jazz,Cleveland Cavaliers
97,91,Los Angeles Clippers,Golden State Warriors
111,92,Toronto Raptors,Indiana Pacers
93,79,Dallas Mavericks,Seattle SuperSonics
91,87,Washington Bullets,Vancouver Grizzlies
113,81,New Jersey Nets,Chicago Bulls
76,81,Milwaukee Bucks,Houston Rockets
107,98,Utah Jazz,Minnesota Timberwolves
82,76,Atlanta Hawks,New York Knicks
89,84,Cleveland Cavaliers,Orlando Magic
109,112,Denver Nuggets,Phoenix Suns
84,106,Washington Bullets,Portland Trail Blazers
100,88,Los Angeles Clippers,Sacramento Kings
79,90,Miami Heat,San Antonio Spurs
95,83,Detroit Pistons,Chicago Bulls
87,108,Los Angeles Lakers,Phoenix Suns
108,103,Chicago Bulls,Atlanta Hawks
108,113,Golden State Warriors,Dallas Mavericks
89,118,Philadelphia 76ers,Denver Nuggets
89,95,Indiana Pacers,Detroit Pistons
96,76,Orlando Magic,Miami Heat
90,101,Houston Rockets,Milwaukee Bucks
88,80,New York Knicks,Minnesota Timberwolves
111,88,Vancouver Grizzlies,Sacramento Kings
94,86,San Antonio Spurs,Seattle SuperSonics
98,96,New Jersey Nets,Toronto Raptors
99,94,Portland Trail Blazers,Utah Jazz
86,101,Miami Heat,Charlotte Hornets
94,86,Milwaukee Bucks,Cleveland Cavaliers
98,102,Portland Trail Blazers,Los Angeles Clippers
109,102,Boston Celtics,Los Angeles Lakers
105,94,Indiana Pacers,New Jersey Nets
100,82,Toronto Raptors,Washington Bullets
102,97,Cleveland Cavaliers,Chicago Bulls
95,90,Seattle SuperSonics,Dallas Mavericks
97,75,Charlotte Hornets,Detroit Pistons
104,95,Golden State Warriors,Houston Rockets
103,96,Denver Nuggets,Minnesota Timberwolves
96,85,Orlando Magic,New York Knicks
126,96,Boston Celtics,Sacramento Kings
110,84,Philadelphia 76ers,Utah Jazz
98,103,Phoenix Suns,Vancouver Grizzlies
97,86,Atlanta Hawks,Washington Bullets
102,110,New Jersey Nets,Indiana Pacers
115,102,Philadelphia 76ers,Los Angeles Lakers
94,95,Miami Heat,Milwaukee Bucks
110,86,San Antonio Spurs,Portland Trail Blazers
81,79,Indiana Pacers,Chicago Bulls
108,96,Minnesota Timberwolves,Cleveland Cavaliers
102,104,Boston Celtics,Denver Nuggets
97,85,Orlando Magic,Detroit Pistons
99,91,Seattle SuperSonics,Houston Rockets
115,101,Utah Jazz,Los Angeles Clippers
98,86,New Jersey Nets,New York Knicks
100,88,Sacramento Kings,Phoenix Suns
88,95,San Antonio Spurs,Vancouver Grizzlies
92,101,Charlotte Hornets,Washington Bullets
107,97,Dallas Mavericks,Charlotte Hornets
103,94,Phoenix Suns,Cleveland Cavaliers
99,87,Boston Celtics,Detroit Pistons
96,112,Portland Trail Blazers,Houston Rockets
101,91,New Jersey Nets,Miami Heat
96,94,Toronto Raptors,Orlando Magic
83,90,Los Angeles Lakers,Sacramento Kings
83,80,Utah Jazz,San Antonio Spurs
96,82,Philadelphia 76ers,Seattle SuperSonics
80,92,New York Knicks,Washington Bullets
84,94,Minnesota Timberwolves,Boston Celtics
110,89,Orlando Magic,Chicago Bulls
91,93,San Antonio Spurs,Denver Nuggets
122,114,Philadelphia 76ers,Golden State Warriors
117,104,Phoenix Suns,Indiana Pacers
100,93,Sacramento Kings,Los Angeles Lakers
85,95,Atlanta Hawks,New Jersey Nets
94,108,Seattle SuperSonics,Vancouver Grizzlies
88,71,New York Knicks,Atlanta Hawks
93,104,Washington Bullets,Charlotte Hornets
99,91,Indiana Pacers,Cleveland Cavaliers
104,110,Portland Trail Blazers,Dallas Mavericks
118,74,Toronto Raptors,Detroit Pistons
91,95,Los Angeles Clippers,Houston Rockets
91,97,Minnesota Timberwolves,Milwaukee Bucks
83,80,Miami Heat,Utah Jazz
109,102,Phoenix Suns,Boston Celtics
97,92,Milwaukee Bucks,New York Knicks
107,106,Philadelphia 76ers,Sacramento Kings
84,93,Los Angeles Clippers,San Antonio Spurs
82,95,Los Angeles Lakers,Vancouver Grizzlies
102,89,Utah Jazz,Chicago Bulls
101,109,Charlotte Hornets,Golden State Warriors
88,84,Los Angeles Lakers,Portland Trail Blazers
105,103,Phoenix Suns,Atlanta Hawks
76,86,Milwaukee Bucks,Detroit Pistons
95,90,Cleveland Cavaliers,Indiana Pacers
95,104,Houston Rockets,Minnesota Timberwolves
90,74,San Antonio Spurs,New Jersey Nets
102,72,Dallas Mavericks,New York Knicks
109,88,Philadelphia 76ers,Orlando Magic
96,109,Denver Nuggets,Sacramento Kings
94,85,Miami Heat,Seattle SuperSonics
80,87,Los Angeles Clippers,Toronto Raptors
107,83,San Antonio Spurs,Boston Celtics
78,81,Houston Rockets,Cleveland Cavaliers
99,109,Seattle SuperSonics,Denver Nuggets
95,109,Vancouver Grizzlies,Golden State Warriors
101,97,Charlotte Hornets,Los Angeles Lakers
119,112,Utah Jazz,Milwaukee Bucks
93,111,Dallas Mavericks,Philadelphia 76ers
81,85,Miami Heat,Portland Trail Blazers
115,113,Phoenix Suns,Washington Bullets
107,110,Minnesota Timberwolves,New Jersey Nets
92,97,Atlanta Hawks,Orlando Magic
110,96,Utah Jazz,Toronto Raptors
86,102,Golden State Warriors,Vancouver Grizzlies
98,111,New York Knicks,Boston Celtics
89,108,Indiana Pacers,Denver Nuggets
84,78,San Antonio Spurs,Detroit Pistons
94,85,Miami Heat,Los Angeles Lakers
101,116,Chicago Bulls,Milwaukee Bucks
99,120,Houston Rockets,Philadelphia 76ers
102,90,Charlotte Hornets,Phoenix Suns
102,98,Los Angeles Clippers,Washington Bullets
87,82,San Antonio Spurs,Atlanta Hawks
110,86,Houston Rockets,Chicago Bulls
85,98,Washington Bullets,Cleveland Cavaliers
104,99,Denver Nuggets,Dallas Mavericks
87,77,Utah Jazz,Detroit Pistons
95,93,Los Angeles Clippers,Minnesota Timberwolves
106,123,Toronto Raptors,New Jersey Nets
112,99,Boston Celtics,New York Knicks
92,82,Indiana Pacers,Seattle SuperSonics
101,109,Sacramento Kings,Vancouver Grizzlies
111,93,Golden State Warriors,Milwaukee Bucks
93,97,Charlotte Hornets,Sacramento Kings
85,88,Orlando Magic,Toronto Raptors
79,93,Atlanta Hawks,Cleveland Cavaliers
98,105,Phoenix Suns,Dallas Mavericks
100,102,Charlotte Hornets,Denver Nuggets
98,95,Washington Bullets,Miami Heat
111,114,Orlando Magic,New Jersey Nets
96,97,Utah Jazz,Philadelphia 76ers
95,93,Minnesota Timberwolves,Atlanta Hawks
116,108,Golden State Warriors,Boston Celtics
108,107,Washington Bullets,Chicago Bulls
106,86,New York Knicks,Houston Rockets
91,81,Vancouver Grizzlies,Los Angeles Lakers
110,101,Denver Nuggets,Phoenix Suns
95,86,Detroit Pistons,Portland Trail Blazers
105,98,Indiana Pacers,Sacramento Kings
116,104,New Jersey Nets,Charlotte Hornets
66,78,Orlando Magic,Dallas Mavericks
93,108,Indiana Pacers,Los Angeles Clippers
102,112,Chicago Bulls,Minnesota Timberwolves
111,128,Golden State Warriors,Philadelphia 76ers
77,94,New York Knicks,San Antonio Spurs
122,78,Toronto Raptors,Seattle SuperSonics
79,103,Detroit Pistons,Vancouver Grizzlies
78,67,Orlando Magic,Atlanta Hawks
94,102,Miami Heat,Boston Celtics
88,87,Cleveland Cavaliers,Denver Nuggets
89,80,Sacramento Kings,Houston Rockets
98,102,Portland Trail Blazers,Los Angeles Lakers
95,91,Phoenix Suns,Utah Jazz
100,73,Milwaukee Bucks,Chicago Bulls
78,88,Houston Rockets,Dallas Mavericks
91,98,Golden State Warriors,Indiana Pacers
103,105,New Jersey Nets,Philadelphia 76ers
92,94,Toronto Raptors,Portland Trail Blazers
96,76,Sacramento Kings,San Antonio Spurs
96,84,Cleveland Cavaliers,Seattle SuperSonics
68,106,Utah Jazz,Vancouver Grizzlies
92,103,Miami Heat,Washington Bullets
94,71,Milwaukee Bucks,Atlanta Hawks
106,112,Washington Bullets,Boston Celtics
104,107,Dallas Mavericks,Denver Nuggets
97,100,Detroit Pistons,Los Angeles Lakers
108,93,Golden State Warriors,Minnesota Timberwolves
92,102,Charlotte Hornets,New Jersey Nets
105,98,New York Knicks,Phoenix Suns
102,86,Chicago Bulls,Houston Rockets
111,107,Philadelphia 76ers,Indiana Pacers
102,107,Cleveland Cavaliers,Los Angeles Clippers
87,99,Orlando Magic,Miami Heat
102,96,Utah Jazz,Portland Trail Blazers
100,92,Toronto Raptors,Vancouver Grizzlies
106,97,Charlotte Hornets,Atlanta Hawks
132,123,New Jersey Nets,Denver Nuggets
109,99,Dallas Mavericks,Los Angeles Lakers
96,83,San Antonio Spurs,Minnesota Timberwolves
95,79,Washington Bullets,New York Knicks
104,114,Milwaukee Bucks,Philadelphia 76ers
89,86,Detroit Pistons,Phoenix Suns
112,96,Vancouver Grizzlies,Seattle SuperSonics
94,74,Cleveland Cavaliers,Utah Jazz
114,108,Houston Rockets,Charlotte Hornets
88,87,New York Knicks,Chicago Bulls
105,93,Dallas Mavericks,Golden State Warriors
94,91,Atlanta Hawks,Miami Heat
89,92,Indiana Pacers,Milwaukee Bucks
93,88,Washington Bullets,Orlando Magic
100,82,Los Angeles Clippers,Portland Trail Blazers
118,106,Minnesota Timberwolves,Toronto Raptors
125,127,Philadelphia 76ers,Boston Celtics
94,84,Vancouver Grizzlies,Denver Nuggets
99,111,Utah Jazz,Phoenix Suns
97,92,Detroit Pistons,Sacramento Kings
95,103,New Jersey Nets,San Antonio Spurs
98,97,Portland Trail Blazers,Seattle SuperSonics
71,87,Chicago Bulls,Cleveland Cavaliers
79,94,Detroit Pistons,Golden State Warriors
111,104,New Jersey Nets,Houston Rockets
90,92,New York Knicks,Indiana Pacers
102,100,Seattle SuperSonics,Los Angeles Clippers
96,92,Milwaukee Bucks,Orlando Magic
87,99,Miami Heat,Toronto Raptors
76,95,Minnesota Timberwolves,Vancouver Grizzlies
117,105,Washington Bullets,Atlanta Hawks
117,121,Orlando Magic,Boston Celtics
113,104,New York Knicks,Charlotte Hornets
114,111,Denver Nuggets,Los Angeles Clippers
114,97,Golden State Warriors,Los Angeles Lakers
92,107,Sacramento Kings,Philadelphia 76ers
105,115,Portland Trail Blazers,Phoenix Suns
97,87,Dallas Mavericks,San Antonio Spurs
95,90,Boston Celtics,Atlanta Hawks
110,98,Toronto Raptors,Chicago Bulls
106,73,Charlotte Hornets,Cleveland Cavaliers
92,81,New Jersey Nets,Dallas Mavericks
104,95,Philadelphia 76ers,Detroit Pistons
100,105,Utah Jazz,Houston Rockets
86,88,Milwaukee Bucks,Indiana Pacers
101,94,Minnesota Timberwolves,Portland Trail Blazers
82,83,Denver Nuggets,Vancouver Grizzlies
113,105,Sacramento Kings,Washington Bullets
94,76,San Antonio Spurs,Milwaukee Bucks
95,89,Miami Heat,New York Knicks
103,104,Los Angeles Lakers,Seattle SuperSonics
122,97,Vancouver Grizzlies,Golden State Warriors
125,97,Phoenix Suns,Miami Heat
