team2Score,team1Score,team1,team2
90,87,Seattle SuperSonics,Miami Heat
97,93,Golden State Warriors,New Orleans/Oklahoma City Hornets
110,108,Charlotte Bobcats,Boston Celtics
107,109,New York Knicks,Denver Nuggets
103,85,Dallas Mavericks,Los Angeles Clippers
93,97,Houston Rockets,Milwaukee Bucks
96,89,Utah Jazz,New Jersey Nets
88,87,Seattle SuperSonics,Orlando Magic
101,90,Los Angeles Lakers,Portland Trail Blazers
99,86,Detroit Pistons,Sacramento Kings
111,106,Phoenix Suns,San Antonio Spurs
106,104,Philadelphia 76ers,Toronto Raptors
117,91,Indiana Pacers,Washington Wizards
113,94,Chicago Bulls,Cleveland Cavaliers
121,116,New Orleans/Oklahoma City Hornets,Golden State Warriors
112,119,Dallas Mavericks,Phoenix Suns
100,107,Utah Jazz,Boston Celtics
85,99,Seattle SuperSonics,Charlotte Bobcats
103,94,New York Knicks,Houston Rockets
93,83,Orlando Magic,Indiana Pacers
83,97,Detroit Pistons,Los Angeles Lakers
106,113,Miami Heat,New Jersey Nets
101,108,Denver Nuggets,Philadelphia 76ers
92,91,New Orleans/Oklahoma City Hornets,Portland Trail Blazers
102,111,Atlanta Hawks,Toronto Raptors
116,111,Milwaukee Bucks,Washington Wizards
112,113,Seattle SuperSonics,Atlanta Hawks
89,80,Indiana Pacers,Chicago Bulls
94,93,Boston Celtics,Cleveland Cavaliers
111,79,Detroit Pistons,Golden State Warriors
111,113,Utah Jazz,Milwaukee Bucks
98,109,Orlando Magic,Minnesota Timberwolves
96,87,Memphis Grizzlies,Phoenix Suns
100,92,New York Knicks,San Antonio Spurs
101,108,Denver Nuggets,Charlotte Bobcats
92,76,New Orleans/Oklahoma City Hornets,Los Angeles Clippers
91,81,Memphis Grizzlies,Los Angeles Lakers
72,94,Houston Rockets,Miami Heat
96,103,Dallas Mavericks,Portland Trail Blazers
107,92,Toronto Raptors,Sacramento Kings
93,105,New Jersey Nets,Washington Wizards
89,92,Orlando Magic,Boston Celtics
113,119,Seattle SuperSonics,New Jersey Nets
96,102,Cleveland Cavaliers,New York Knicks
101,103,Milwaukee Bucks,Atlanta Hawks
111,99,Chicago Bulls,Dallas Mavericks
110,99,Toronto Raptors,Golden State Warriors
84,92,San Antonio Spurs,Houston Rockets
105,112,Denver Nuggets,Miami Heat
101,89,Portland Trail Blazers,Minnesota Timberwolves
94,85,Charlotte Bobcats,New Orleans/Oklahoma City Hornets
112,90,Los Angeles Clippers,Utah Jazz
114,88,Indiana Pacers,Boston Celtics
100,87,Portland Trail Blazers,Cleveland Cavaliers
99,100,New Orleans/Oklahoma City Hornets,Detroit Pistons
100,87,Milwaukee Bucks,New Jersey Nets
102,82,Washington Wizards,New York Knicks
108,99,Denver Nuggets,Orlando Magic
115,111,Memphis Grizzlies,Sacramento Kings
92,95,Charlotte Bobcats,San Antonio Spurs
90,96,Philadelphia 76ers,Seattle SuperSonics
117,105,Sacramento Kings,Golden State Warriors
101,100,Chicago Bulls,Houston Rockets
118,90,Portland Trail Blazers,Boston Celtics
92,76,Minnesota Timberwolves,Cleveland Cavaliers
100,91,Washington Wizards,Detroit Pistons
91,100,New Jersey Nets,Indiana Pacers
107,100,Toronto Raptors,Los Angeles Lakers
103,115,Dallas Mavericks,Memphis Grizzlies
76,100,New York Knicks,Miami Heat
106,94,Philadelphia 76ers,Phoenix Suns
100,83,Chicago Bulls,San Antonio Spurs
109,118,Utah Jazz,Seattle SuperSonics
88,93,Miami Heat,Atlanta Hawks
89,84,Memphis Grizzlies,Dallas Mavericks
117,109,Toronto Raptors,Denver Nuggets
104,92,Houston Rockets,Detroit Pistons
107,95,Seattle SuperSonics,Golden State Warriors
103,97,Philadelphia 76ers,Los Angeles Clippers
100,102,Indiana Pacers,Milwaukee Bucks
96,99,New Orleans/Oklahoma City Hornets,Minnesota Timberwolves
68,86,Portland Trail Blazers,New Jersey Nets
118,122,Boston Celtics,New York Knicks
97,83,Charlotte Bobcats,Orlando Magic
120,117,Phoenix Suns,Utah Jazz
111,99,Cleveland Cavaliers,Washington Wizards
82,72,Chicago Bulls,Los Angeles Lakers
99,108,San Antonio Spurs,Sacramento Kings
85,93,Dallas Mavericks,Charlotte Bobcats
110,113,Phoenix Suns,Golden State Warriors
95,86,Orlando Magic,Memphis Grizzlies
90,97,Houston Rockets,New York Knicks
98,107,San Antonio Spurs,Portland Trail Blazers
99,87,New Jersey Nets,Seattle SuperSonics
101,96,Toronto Raptors,Utah Jazz
97,94,Memphis Grizzlies,Cleveland Cavaliers
107,80,Washington Wizards,Dallas Mavericks
113,109,Chicago Bulls,Denver Nuggets
93,88,Milwaukee Bucks,Indiana Pacers
105,101,Los Angeles Clippers,Los Angeles Lakers
101,86,Miami Heat,New Orleans/Oklahoma City Hornets
87,97,Detroit Pistons,Philadelphia 76ers
92,83,Boston Celtics,Charlotte Bobcats
103,98,Atlanta Hawks,Detroit Pistons
112,115,Denver Nuggets,Golden State Warriors
86,82,Washington Wizards,Houston Rockets
85,95,Seattle SuperSonics,Los Angeles Clippers
98,94,Philadelphia 76ers,Milwaukee Bucks
107,89,New York Knicks,Minnesota Timberwolves
96,91,Indiana Pacers,Orlando Magic
92,83,New Orleans/Oklahoma City Hornets,Phoenix Suns
100,97,New Jersey Nets,Portland Trail Blazers
101,110,Utah Jazz,Sacramento Kings
106,86,Miami Heat,San Antonio Spurs
95,87,Cleveland Cavaliers,Toronto Raptors
97,93,Toronto Raptors,Atlanta Hawks
77,101,New York Knicks,Boston Celtics
140,129,Golden State Warriors,Denver Nuggets
104,95,Charlotte Bobcats,Detroit Pistons
97,87,Cleveland Cavaliers,Indiana Pacers
95,80,Washington Wizards,Memphis Grizzlies
104,107,Orlando Magic,Miami Heat
79,86,Minnesota Timberwolves,New Orleans/Oklahoma City Hornets
123,108,Chicago Bulls,Philadelphia 76ers
99,93,New Jersey Nets,Phoenix Suns
92,95,Dallas Mavericks,San Antonio Spurs
100,109,Sacramento Kings,Seattle SuperSonics
114,108,Los Angeles Lakers,Utah Jazz
93,102,Miami Heat,Charlotte Bobcats
108,95,Philadelphia 76ers,Cleveland Cavaliers
85,73,New Orleans/Oklahoma City Hornets,Dallas Mavericks
91,78,Utah Jazz,Golden State Warriors
85,76,Memphis Grizzlies,Houston Rockets
98,111,Boston Celtics,Milwaukee Bucks
104,96,Los Angeles Clippers,Minnesota Timberwolves
95,106,Chicago Bulls,New York Knicks
98,79,Atlanta Hawks,Orlando Magic
105,85,Portland Trail Blazers,Sacramento Kings
111,115,Detroit Pistons,Washington Wizards
103,88,Los Angeles Clippers,Denver Nuggets
99,93,New Jersey Nets,Los Angeles Lakers
101,119,Phoenix Suns,Portland Trail Blazers
78,98,San Antonio Spurs,Seattle SuperSonics
92,83,Indiana Pacers,Toronto Raptors
93,87,Minnesota Timberwolves,Dallas Mavericks
111,102,San Antonio Spurs,Golden State Warriors
103,91,Philadelphia 76ers,Miami Heat
75,88,Orlando Magic,Utah Jazz
102,85,New York Knicks,Chicago Bulls
96,108,Memphis Grizzlies,Denver Nuggets
82,75,Minnesota Timberwolves,Houston Rockets
105,109,Milwaukee Bucks,Los Angeles Lakers
92,96,Charlotte Bobcats,New Jersey Nets
77,94,Toronto Raptors,New Orleans/Oklahoma City Hornets
97,105,Indiana Pacers,Portland Trail Blazers
93,80,Los Angeles Clippers,Sacramento Kings
96,95,Atlanta Hawks,Washington Wizards
99,90,Charlotte Bobcats,Atlanta Hawks
103,106,New Jersey Nets,Boston Celtics
98,101,New York Knicks,Cleveland Cavaliers
117,98,Toronto Raptors,Dallas Mavericks
106,108,Indiana Pacers,Golden State Warriors
105,90,Memphis Grizzlies,Los Angeles Clippers
102,91,Houston Rockets,Phoenix Suns
84,94,Orlando Magic,Seattle SuperSonics
83,75,San Antonio Spurs,Utah Jazz
132,102,Utah Jazz,Los Angeles Lakers
85,87,Detroit Pistons,Miami Heat
95,106,Cleveland Cavaliers,Atlanta Hawks
109,90,Sacramento Kings,Dallas Mavericks
108,100,New York Knicks,Detroit Pistons
92,106,Denver Nuggets,Minnesota Timberwolves
108,111,Chicago Bulls,New Orleans/Oklahoma City Hornets
122,116,Milwaukee Bucks,Phoenix Suns
89,91,Orlando Magic,Portland Trail Blazers
105,103,Indiana Pacers,Seattle SuperSonics
106,102,Boston Celtics,Toronto Raptors
121,109,Charlotte Bobcats,Washington Wizards
112,94,Washington Wizards,Chicago Bulls
121,101,Indiana Pacers,Denver Nuggets
110,115,Milwaukee Bucks,Golden State Warriors
81,63,Cleveland Cavaliers,Houston Rockets
88,97,Los Angeles Lakers,Los Angeles Clippers
97,98,Miami Heat,Memphis Grizzlies
112,107,Philadelphia 76ers,New Jersey Nets
100,103,Toronto Raptors,New York Knicks
100,98,Sacramento Kings,San Antonio Spurs
109,107,Seattle SuperSonics,Utah Jazz
97,89,Detroit Pistons,Charlotte Bobcats
116,91,Orlando Magic,Los Angeles Clippers
84,95,Minnesota Timberwolves,Philadelphia 76ers
96,107,Atlanta Hawks,Portland Trail Blazers
100,82,Boston Celtics,Chicago Bulls
101,87,Indiana Pacers,Los Angeles Lakers
98,90,Memphis Grizzlies,New York Knicks
89,92,Orlando Magic,Sacramento Kings
129,89,Golden State Warriors,San Antonio Spurs
101,88,Milwaukee Bucks,Utah Jazz
106,97,Dallas Mavericks,Washington Wizards
85,88,Portland Trail Blazers,Detroit Pistons
118,90,Golden State Warriors,Houston Rockets
101,97,Miami Heat,Los Angeles Clippers
75,92,Dallas Mavericks,New Jersey Nets
127,102,Sacramento Kings,Phoenix Suns
102,87,Atlanta Hawks,Seattle SuperSonics
96,98,Memphis Grizzlies,Boston Celtics
76,96,San Antonio Spurs,Charlotte Bobcats
121,94,Philadelphia 76ers,Chicago Bulls
95,91,Toronto Raptors,Cleveland Cavaliers
96,98,Atlanta Hawks,Denver Nuggets
94,80,Orlando Magic,Indiana Pacers
89,105,New Orleans/Oklahoma City Hornets,Los Angeles Lakers
102,94,Portland Trail Blazers,Milwaukee Bucks
90,84,Houston Rockets,Minnesota Timberwolves
102,113,Washington Wizards,New York Knicks
82,92,Detroit Pistons,Dallas Mavericks
157,161,Phoenix Suns,New Jersey Nets
91,93,Miami Heat,Sacramento Kings
111,116,Phoenix Suns,Boston Celtics
62,92,Houston Rockets,Charlotte Bobcats
93,90,Toronto Raptors,Chicago Bulls
123,107,Miami Heat,Denver Nuggets
108,95,Portland Trail Blazers,Indiana Pacers
106,95,Atlanta Hawks,Los Angeles Lakers
100,94,Memphis Grizzlies,Milwaukee Bucks
110,103,Utah Jazz,Minnesota Timberwolves
83,87,Detroit Pistons,Orlando Magic
98,113,Washington Wizards,Philadelphia 76ers
111,82,Los Angeles Clippers,San Antonio Spurs
94,74,New Orleans/Oklahoma City Hornets,Seattle SuperSonics
81,91,Minnesota Timberwolves,Chicago Bulls
107,75,Indiana Pacers,Cleveland Cavaliers
105,90,Denver Nuggets,Dallas Mavericks
101,80,New Orleans/Oklahoma City Hornets,Golden State Warriors
82,89,Los Angeles Clippers,Memphis Grizzlies
90,92,Boston Celtics,New Jersey Nets
115,107,Milwaukee Bucks,New York Knicks
86,84,Philadelphia 76ers,Orlando Magic
109,114,Houston Rockets,Washington Wizards
84,114,Phoenix Suns,Charlotte Bobcats
106,99,San Antonio Spurs,Los Angeles Lakers
117,92,Atlanta Hawks,Sacramento Kings
117,115,Golden State Warriors,Seattle SuperSonics
83,93,Portland Trail Blazers,Toronto Raptors
106,91,Indiana Pacers,Chicago Bulls
81,103,San Antonio Spurs,Los Angeles Clippers
99,77,Toronto Raptors,Miami Heat
105,92,Memphis Grizzlies,New Jersey Nets
95,89,Cleveland Cavaliers,New Orleans/Oklahoma City Hornets
90,97,Boston Celtics,New York Knicks
89,103,Phoenix Suns,Orlando Magic
79,81,Portland Trail Blazers,Philadelphia 76ers
101,79,Dallas Mavericks,Utah Jazz
87,100,Denver Nuggets,Atlanta Hawks
126,113,Sacramento Kings,Golden State Warriors
94,102,Los Angeles Lakers,Houston Rockets
94,93,Seattle SuperSonics,Milwaukee Bucks
99,84,Seattle SuperSonics,Chicago Bulls
104,101,Charlotte Bobcats,Cleveland Cavaliers
110,101,Los Angeles Lakers,Dallas Mavericks
101,90,Detroit Pistons,Indiana Pacers
86,105,Utah Jazz,Los Angeles Clippers
79,85,Portland Trail Blazers,Memphis Grizzlies
89,99,Phoenix Suns,Miami Heat
108,95,Milwaukee Bucks,New Jersey Nets
94,82,Atlanta Hawks,New York Knicks
84,91,Toronto Raptors,Orlando Magic
81,101,Boston Celtics,Philadelphia 76ers
95,82,Minnesota Timberwolves,San Antonio Spurs
120,91,Denver Nuggets,Washington Wizards
99,89,Orlando Magic,Charlotte Bobcats
109,107,Houston Rockets,Golden State Warriors
77,103,San Antonio Spurs,New Orleans/Oklahoma City Hornets
119,114,Denver Nuggets,Boston Celtics
117,111,Milwaukee Bucks,Chicago Bulls
106,84,Seattle SuperSonics,Cleveland Cavaliers
93,79,Philadelphia 76ers,Dallas Mavericks
112,96,New York Knicks,Indiana Pacers
112,101,Houston Rockets,Los Angeles Lakers
88,97,Atlanta Hawks,Memphis Grizzlies
105,101,Golden State Warriors,Phoenix Suns
109,99,Los Angeles Clippers,Portland Trail Blazers
90,78,New Jersey Nets,Toronto Raptors
97,98,Sacramento Kings,Utah Jazz
106,95,Miami Heat,Washington Wizards
104,106,Chicago Bulls,Atlanta Hawks
100,106,Boston Celtics,Charlotte Bobcats
98,90,Memphis Grizzlies,Miami Heat
108,104,Minnesota Timberwolves,Milwaukee Bucks
82,90,Detroit Pistons,New Jersey Nets
79,90,Dallas Mavericks,New Orleans/Oklahoma City Hornets
100,123,Denver Nuggets,New York Knicks
81,74,Cleveland Cavaliers,Orlando Magic
98,105,Phoenix Suns,Sacramento Kings
103,98,Philadelphia 76ers,San Antonio Spurs
97,93,Seattle SuperSonics,Detroit Pistons
94,104,Utah Jazz,Indiana Pacers
103,108,Houston Rockets,Los Angeles Clippers
141,147,Washington Wizards,Los Angeles Lakers
120,115,Golden State Warriors,Toronto Raptors
117,108,Washington Wizards,Denver Nuggets
134,126,Seattle SuperSonics,Memphis Grizzlies
101,99,New Orleans/Oklahoma City Hornets,Miami Heat
105,97,Golden State Warriors,New Jersey Nets
97,96,Utah Jazz,New York Knicks
91,109,Dallas Mavericks,Sacramento Kings
94,89,Los Angeles Lakers,Chicago Bulls
115,98,Toronto Raptors,Phoenix Suns
106,112,Utah Jazz,Atlanta Hawks
95,96,Golden State Warriors,Boston Celtics
96,98,Toronto Raptors,Los Angeles Clippers
121,95,Miami Heat,Milwaukee Bucks
94,111,Los Angeles Lakers,Minnesota Timberwolves
113,111,Cleveland Cavaliers,New Jersey Nets
111,109,Charlotte Bobcats,New York Knicks
86,83,New Orleans/Oklahoma City Hornets,Orlando Magic
93,101,Indiana Pacers,Philadelphia 76ers
89,87,Houston Rockets,Portland Trail Blazers
105,98,Memphis Grizzlies,San Antonio Spurs
95,103,Dallas Mavericks,Seattle SuperSonics
71,87,Detroit Pistons,Cleveland Cavaliers
119,126,Washington Wizards,Sacramento Kings
90,100,Indiana Pacers,Atlanta Hawks
83,98,Philadelphia 76ers,Boston Celtics
101,89,Utah Jazz,Charlotte Bobcats
115,83,Los Angeles Clippers,Dallas Mavericks
96,101,Sacramento Kings,Denver Nuggets
107,113,Milwaukee Bucks,Minnesota Timberwolves
95,99,Los Angeles Lakers,New Jersey Nets
100,97,Memphis Grizzlies,New Orleans/Oklahoma City Hornets
103,92,Chicago Bulls,New York Knicks
108,117,Golden State Warriors,Orlando Magic
139,144,Washington Wizards,Phoenix Suns
100,101,Toronto Raptors,Portland Trail Blazers
78,97,Houston Rockets,San Antonio Spurs
115,76,Charlotte Bobcats,Chicago Bulls
86,83,Orlando Magic,Cleveland Cavaliers
108,81,Atlanta Hawks,Detroit Pistons
93,98,Los Angeles Clippers,Houston Rockets
71,78,Minnesota Timberwolves,Indiana Pacers
97,100,Utah Jazz,Memphis Grizzlies
105,92,Golden State Warriors,Miami Heat
115,104,New Jersey Nets,Milwaukee Bucks
77,112,San Antonio Spurs,New Orleans/Oklahoma City Hornets
98,77,New York Knicks,Philadelphia 76ers
110,97,Toronto Raptors,Seattle SuperSonics
101,85,Los Angeles Lakers,Miami Heat
97,84,Charlotte Bobcats,Dallas Mavericks
116,105,Boston Celtics,Denver Nuggets
92,91,New Jersey Nets,Detroit Pistons
116,97,Philadelphia 76ers,Golden State Warriors
81,76,Houston Rockets,Indiana Pacers
100,98,Chicago Bulls,Minnesota Timberwolves
110,87,Portland Trail Blazers,Phoenix Suns
107,114,Milwaukee Bucks,San Antonio Spurs
102,94,New Orleans/Oklahoma City Hornets,Seattle SuperSonics
102,92,Los Angeles Clippers,Utah Jazz
116,101,Memphis Grizzlies,Washington Wizards
76,89,Cleveland Cavaliers,Atlanta Hawks
107,114,Washington Wizards,Charlotte Bobcats
109,103,Miami Heat,Chicago Bulls
100,77,Boston Celtics,Los Angeles Clippers
96,112,Milwaukee Bucks,Memphis Grizzlies
71,96,Houston Rockets,New Jersey Nets
151,145,Detroit Pistons,New York Knicks
93,106,Los Angeles Lakers,Orlando Magic
100,85,New Orleans/Oklahoma City Hornets,Portland Trail Blazers
101,76,Philadelphia 76ers,Sacramento Kings
100,97,Minnesota Timberwolves,Toronto Raptors
101,99,Phoenix Suns,Dallas Mavericks
112,98,Seattle SuperSonics,Denver Nuggets
106,83,Utah Jazz,San Antonio Spurs
133,124,Los Angeles Lakers,Charlotte Bobcats
109,99,Milwaukee Bucks,Cleveland Cavaliers
92,93,Indiana Pacers,Detroit Pistons
110,100,Boston Celtics,Golden State Warriors
94,68,Atlanta Hawks,Houston Rockets
102,93,Sacramento Kings,Los Angeles Clippers
81,91,New Jersey Nets,Miami Heat
101,82,Seattle SuperSonics,Minnesota Timberwolves
99,89,Denver Nuggets,New Orleans/Oklahoma City Hornets
108,86,New York Knicks,Phoenix Suns
95,98,Philadelphia 76ers,Portland Trail Blazers
97,107,Chicago Bulls,Toronto Raptors
112,111,Orlando Magic,Washington Wizards
103,96,Cleveland Cavaliers,Chicago Bulls
94,80,New Orleans/Oklahoma City Hornets,Dallas Mavericks
102,113,Charlotte Bobcats,Indiana Pacers
110,104,Toronto Raptors,Memphis Grizzlies
119,102,Washington Wizards,Milwaukee Bucks
100,92,Minnesota Timberwolves,New Jersey Nets
97,68,Miami Heat,Orlando Magic
119,96,Golden State Warriors,Sacramento Kings
96,86,Portland Trail Blazers,Utah Jazz
85,89,Dallas Mavericks,Denver Nuggets
101,108,Phoenix Suns,Detroit Pistons
111,109,Memphis Grizzlies,Houston Rockets
90,80,New York Knicks,Los Angeles Clippers
104,94,Philadelphia 76ers,Los Angeles Lakers
95,81,Atlanta Hawks,San Antonio Spurs
101,95,Boston Celtics,Seattle SuperSonics
96,102,Minnesota Timberwolves,Charlotte Bobcats
81,89,Boston Celtics,Portland Trail Blazers
96,97,Phoenix Suns,Chicago Bulls
82,78,San Antonio Spurs,Cleveland Cavaliers
112,88,Seattle SuperSonics,Dallas Mavericks
97,108,Philadelphia 76ers,Denver Nuggets
89,97,Golden State Warriors,New Orleans/Oklahoma City Hornets
91,86,Los Angeles Clippers,Orlando Magic
112,100,New York Knicks,Sacramento Kings
104,107,Cleveland Cavaliers,Boston Celtics
103,96,Seattle SuperSonics,Houston Rockets
144,135,Golden State Warriors,Memphis Grizzlies
95,110,Los Angeles Clippers,Miami Heat
103,101,San Antonio Spurs,Minnesota Timberwolves
81,99,New York Knicks,Portland Trail Blazers
98,100,Phoenix Suns,Toronto Raptors
98,87,Philadelphia 76ers,Utah Jazz
108,105,Milwaukee Bucks,Washington Wizards
100,91,Indiana Pacers,Dallas Mavericks
68,92,Detroit Pistons,New Orleans/Oklahoma City Hornets
128,132,Los Angeles Lakers,Sacramento Kings
100,86,Utah Jazz,Houston Rockets
123,104,Denver Nuggets,Los Angeles Lakers
119,128,Boston Celtics,Memphis Grizzlies
86,95,Cleveland Cavaliers,Milwaukee Bucks
104,102,Philadelphia 76ers,Minnesota Timberwolves
91,86,Chicago Bulls,New Jersey Nets
106,74,Charlotte Bobcats,Orlando Magic
108,80,Miami Heat,Phoenix Suns
85,90,Dallas Mavericks,San Antonio Spurs
93,111,New York Knicks,Seattle SuperSonics
105,92,Atlanta Hawks,Toronto Raptors
116,105,Los Angeles Clippers,Washington Wizards
86,74,Los Angeles Clippers,Atlanta Hawks
106,89,Detroit Pistons,Chicago Bulls
96,91,New Jersey Nets,Cleveland Cavaliers
84,96,Utah Jazz,Denver Nuggets
108,104,Seattle SuperSonics,Golden State Warriors
93,100,Indiana Pacers,New Orleans/Oklahoma City Hornets
105,110,Portland Trail Blazers,Sacramento Kings
101,98,Dallas Mavericks,Los Angeles Lakers
96,110,San Antonio Spurs,Memphis Grizzlies
103,99,Houston Rockets,Minnesota Timberwolves
87,79,Boston Celtics,Orlando Magic
128,105,Golden State Warriors,Phoenix Suns
90,93,Miami Heat,Portland Trail Blazers
116,111,Washington Wizards,Toronto Raptors
77,84,Houston Rockets,Chicago Bulls
104,92,Milwaukee Bucks,Denver Nuggets
90,100,Los Angeles Clippers,New Orleans/Oklahoma City Hornets
91,72,Atlanta Hawks,Indiana Pacers
128,118,Los Angeles Lakers,Memphis Grizzlies
101,86,Toronto Raptors,New Jersey Nets
89,98,Detroit Pistons,Philadelphia 76ers
113,102,Seattle SuperSonics,Phoenix Suns
98,108,Cleveland Cavaliers,Sacramento Kings
98,84,Portland Trail Blazers,San Antonio Spurs
105,108,Dallas Mavericks,Utah Jazz
77,96,New Orleans/Oklahoma City Hornets,Atlanta Hawks
84,97,Indiana Pacers,Boston Celtics
99,74,Portland Trail Blazers,Dallas Mavericks
83,92,San Antonio Spurs,Denver Nuggets
96,103,Charlotte Bobcats,Detroit Pistons
76,91,Orlando Magic,Golden State Warriors
102,77,Los Angeles Lakers,Houston Rockets
77,90,Toronto Raptors,Milwaukee Bucks
91,92,Los Angeles Clippers,Minnesota Timberwolves
106,99,Philadelphia 76ers,New York Knicks
103,107,Miami Heat,Seattle SuperSonics
113,103,Chicago Bulls,Washington Wizards
83,86,New Jersey Nets,Chicago Bulls
109,90,Cleveland Cavaliers,Phoenix Suns
99,93,Detroit Pistons,Atlanta Hawks
86,95,Toronto Raptors,Boston Celtics
86,90,Houston Rockets,Denver Nuggets
96,118,Miami Heat,Golden State Warriors
113,115,Dallas Mavericks,Indiana Pacers
109,106,Orlando Magic,Los Angeles Lakers
110,116,Minnesota Timberwolves,Memphis Grizzlies
104,97,Washington Wizards,New Orleans/Oklahoma City Hornets
110,126,Charlotte Bobcats,New York Knicks
110,97,Milwaukee Bucks,Philadelphia 76ers
95,87,Sacramento Kings,Portland Trail Blazers
122,114,Utah Jazz,Seattle SuperSonics
89,83,Philadelphia 76ers,Charlotte Bobcats
111,66,Memphis Grizzlies,Chicago Bulls
81,73,Boston Celtics,Detroit Pistons
92,104,Cleveland Cavaliers,Los Angeles Clippers
109,98,New Jersey Nets,Minnesota Timberwolves
107,101,Orlando Magic,Phoenix Suns
111,115,Houston Rockets,Sacramento Kings
93,80,Washington Wizards,San Antonio Spurs
110,119,Miami Heat,Utah Jazz
93,109,Denver Nuggets,Portland Trail Blazers
96,97,Dallas Mavericks,Toronto Raptors
100,96,Boston Celtics,Atlanta Hawks
91,99,Milwaukee Bucks,Charlotte Bobcats
99,87,San Antonio Spurs,Chicago Bulls
90,94,Minnesota Timberwolves,Detroit Pistons
108,93,Los Angeles Clippers,Golden State Warriors
124,118,Miami Heat,Los Angeles Lakers
122,137,Phoenix Suns,Memphis Grizzlies
105,95,Indiana Pacers,New Jersey Nets
102,97,Sacramento Kings,New York Knicks
86,104,Toronto Raptors,Philadelphia 76ers
114,111,Utah Jazz,Washington Wizards
109,96,Houston Rockets,Dallas Mavericks
84,78,Orlando Magic,New Orleans/Oklahoma City Hornets
101,96,Cleveland Cavaliers,Seattle SuperSonics
85,92,New Jersey Nets,Charlotte Bobcats
99,100,Utah Jazz,Detroit Pistons
91,100,Phoenix Suns,Houston Rockets
115,109,Golden State Warriors,Los Angeles Clippers
118,102,Philadelphia 76ers,Memphis Grizzlies
90,99,Chicago Bulls,Milwaukee Bucks
88,105,Atlanta Hawks,Minnesota Timberwolves
94,76,Cleveland Cavaliers,Portland Trail Blazers
96,100,Los Angeles Lakers,San Antonio Spurs
101,85,Sacramento Kings,Toronto Raptors
99,98,New York Knicks,Washington Wizards
114,95,Los Angeles Lakers,Dallas Mavericks
104,101,Indiana Pacers,Miami Heat
75,96,Charlotte Bobcats,Atlanta Hawks
91,96,Sacramento Kings,Boston Celtics
110,99,Cleveland Cavaliers,Denver Nuggets
98,104,Detroit Pistons,Minnesota Timberwolves
100,101,New Jersey Nets,New York Knicks
93,114,Washington Wizards,Orlando Magic
98,95,Miami Heat,Philadelphia 76ers
106,101,Portland Trail Blazers,Phoenix Suns
99,86,New Orleans/Oklahoma City Hornets,San Antonio Spurs
99,72,Milwaukee Bucks,Seattle SuperSonics
94,102,Utah Jazz,Toronto Raptors
104,85,Atlanta Hawks,Charlotte Bobcats
