team2Score,team1Score,team1,team2
112,114,New Jersey Nets,Washington Bullets
90,107,New Jersey Nets,Chicago Bulls
105,107,Milwaukee Bucks,Cleveland Cavaliers
123,125,Atlanta Hawks,Detroit Pistons
108,101,Houston Rockets,Golden State Warriors
103,99,Boston Celtics,Indiana Pacers
122,127,Seattle SuperSonics,Kansas City Kings
117,101,Washington Bullets,Philadelphia 76ers
110,96,Dallas Mavericks,San Antonio Spurs
117,115,Denver Nuggets,Utah Jazz
125,107,Golden State Warriors,Los Angeles Lakers
105,93,New Jersey Nets,Milwaukee Bucks
84,102,Phoenix Suns,San Diego Clippers
92,98,Seattle SuperSonics,Utah Jazz
116,121,Indiana Pacers,Atlanta Hawks
117,119,Houston Rockets,Denver Nuggets
111,116,Golden State Warriors,Kansas City Kings
115,95,Cleveland Cavaliers,Milwaukee Bucks
105,97,Chicago Bulls,New York Knicks
111,99,Dallas Mavericks,Phoenix Suns
107,103,Los Angeles Lakers,Portland Trail Blazers
123,120,San Diego Clippers,San Antonio Spurs
93,94,Philadelphia 76ers,Detroit Pistons
105,119,Milwaukee Bucks,Indiana Pacers
104,108,Boston Celtics,New Jersey Nets
102,107,Dallas Mavericks,Seattle SuperSonics
109,96,Cleveland Cavaliers,Washington Bullets
107,109,New York Knicks,Boston Celtics
96,105,Kansas City Kings,Houston Rockets
128,109,Golden State Warriors,San Antonio Spurs
104,96,Washington Bullets,Chicago Bulls
94,117,Phoenix Suns,Denver Nuggets
104,97,Atlanta Hawks,Indiana Pacers
104,98,Seattle SuperSonics,Los Angeles Lakers
112,126,Cleveland Cavaliers,New Jersey Nets
120,105,Dallas Mavericks,Portland Trail Blazers
103,100,Utah Jazz,San Diego Clippers
100,113,Philadelphia 76ers,Atlanta Hawks
118,100,Indiana Pacers,Cleveland Cavaliers
86,79,Dallas Mavericks,Golden State Warriors
109,112,Detroit Pistons,Houston Rockets
125,122,Denver Nuggets,Kansas City Kings
109,93,Chicago Bulls,Milwaukee Bucks
105,101,New Jersey Nets,New York Knicks
98,116,San Antonio Spurs,San Diego Clippers
75,100,Phoenix Suns,Seattle SuperSonics
99,127,Los Angeles Lakers,Utah Jazz
87,103,Boston Celtics,Washington Bullets
102,108,San Antonio Spurs,Los Angeles Lakers
111,88,Washington Bullets,Milwaukee Bucks
111,98,Portland Trail Blazers,Seattle SuperSonics
119,109,Kansas City Kings,Atlanta Hawks
99,106,Milwaukee Bucks,Chicago Bulls
101,119,Philadelphia 76ers,Cleveland Cavaliers
96,104,Utah Jazz,Dallas Mavericks
120,112,Portland Trail Blazers,San Antonio Spurs
101,131,Los Angeles Lakers,San Diego Clippers
119,102,Golden State Warriors,Seattle SuperSonics
85,103,Boston Celtics,Detroit Pistons
115,109,Denver Nuggets,Golden State Warriors
109,103,Dallas Mavericks,Houston Rockets
102,95,New York Knicks,Indiana Pacers
115,98,Portland Trail Blazers,Kansas City Kings
116,132,Milwaukee Bucks,New Jersey Nets
115,102,Chicago Bulls,Philadelphia 76ers
105,89,San Diego Clippers,Phoenix Suns
109,96,San Antonio Spurs,Utah Jazz
116,115,Atlanta Hawks,New York Knicks
115,110,Kansas City Kings,Boston Celtics
114,121,Indiana Pacers,Chicago Bulls
98,103,Phoenix Suns,Detroit Pistons
107,98,Cleveland Cavaliers,Los Angeles Lakers
100,98,Washington Bullets,New Jersey Nets
107,96,Atlanta Hawks,Philadelphia 76ers
120,104,Golden State Warriors,San Diego Clippers
96,112,San Antonio Spurs,Seattle SuperSonics
144,122,Dallas Mavericks,Utah Jazz
93,99,Milwaukee Bucks,Atlanta Hawks
122,100,Detroit Pistons,Chicago Bulls
123,118,Seattle SuperSonics,Denver Nuggets
123,108,San Antonio Spurs,Golden State Warriors
113,100,New Jersey Nets,Indiana Pacers
100,127,Phoenix Suns,Kansas City Kings
111,93,Washington Bullets,New York Knicks
117,113,Boston Celtics,Philadelphia 76ers
87,95,Utah Jazz,Portland Trail Blazers
121,123,Denver Nuggets,Los Angeles Lakers
135,121,Indiana Pacers,Milwaukee Bucks
102,96,Cleveland Cavaliers,Portland Trail Blazers
118,83,Cleveland Cavaliers,Seattle SuperSonics
102,116,San Diego Clippers,Dallas Mavericks
119,118,Portland Trail Blazers,Los Angeles Lakers
96,98,Detroit Pistons,Milwaukee Bucks
109,108,Indiana Pacers,Phoenix Suns
107,104,Kansas City Kings,Utah Jazz
122,98,Atlanta Hawks,Washington Bullets
104,87,Atlanta Hawks,Boston Celtics
106,98,Cleveland Cavaliers,Golden State Warriors
104,111,San Diego Clippers,Houston Rockets
111,102,New York Knicks,Kansas City Kings
105,120,Chicago Bulls,New Jersey Nets
107,103,Detroit Pistons,Philadelphia 76ers
114,84,Phoenix Suns,San Antonio Spurs
117,125,Denver Nuggets,Seattle SuperSonics
112,96,Cleveland Cavaliers,Utah Jazz
116,95,Dallas Mavericks,Washington Bullets
101,102,Milwaukee Bucks,Boston Celtics
103,100,Atlanta Hawks,Chicago Bulls
102,126,Los Angeles Lakers,Dallas Mavericks
115,124,New York Knicks,Denver Nuggets
117,100,Kansas City Kings,Philadelphia 76ers
122,113,Golden State Warriors,Portland Trail Blazers
113,94,San Diego Clippers,Seattle SuperSonics
114,88,Detroit Pistons,Washington Bullets
126,130,Denver Nuggets,Chicago Bulls
101,73,Dallas Mavericks,Detroit Pistons
118,111,Indiana Pacers,Golden State Warriors
115,116,Phoenix Suns,Houston Rockets
111,106,Cleveland Cavaliers,Kansas City Kings
115,111,Atlanta Hawks,New Jersey Nets
106,110,San Diego Clippers,Portland Trail Blazers
112,109,Los Angeles Lakers,San Antonio Spurs
102,109,New York Knicks,Utah Jazz
111,105,Chicago Bulls,Boston Celtics
121,136,Philadelphia 76ers,Milwaukee Bucks
108,106,Indiana Pacers,Utah Jazz
97,126,Los Angeles Lakers,Atlanta Hawks
80,121,Philadelphia 76ers,Chicago Bulls
96,100,Milwaukee Bucks,Cleveland Cavaliers
94,105,Houston Rockets,Dallas Mavericks
149,118,Detroit Pistons,New York Knicks
101,102,Kansas City Kings,Portland Trail Blazers
113,119,Indiana Pacers,San Antonio Spurs
107,109,Phoenix Suns,San Diego Clippers
107,92,Denver Nuggets,Washington Bullets
93,86,Washington Bullets,Boston Celtics
98,122,Milwaukee Bucks,Detroit Pistons
111,101,Kansas City Kings,Golden State Warriors
107,104,Los Angeles Lakers,Houston Rockets
118,111,Denver Nuggets,New Jersey Nets
113,125,New York Knicks,Philadelphia 76ers
130,127,San Antonio Spurs,Phoenix Suns
106,114,Utah Jazz,Seattle SuperSonics
114,111,Atlanta Hawks,Cleveland Cavaliers
103,130,Philadelphia 76ers,Indiana Pacers
107,113,San Antonio Spurs,San Diego Clippers
126,102,New Jersey Nets,Boston Celtics
113,106,Portland Trail Blazers,Dallas Mavericks
106,99,Chicago Bulls,Detroit Pistons
118,108,Washington Bullets,Indiana Pacers
113,100,San Diego Clippers,Los Angeles Lakers
125,106,New York Knicks,Milwaukee Bucks
127,125,Kansas City Kings,Seattle SuperSonics
117,115,Houston Rockets,Utah Jazz
88,100,Washington Bullets,Atlanta Hawks
125,123,Portland Trail Blazers,Denver Nuggets
119,108,Phoenix Suns,Golden State Warriors
100,95,Cleveland Cavaliers,New York Knicks
115,108,New Jersey Nets,Philadelphia 76ers
120,104,Utah Jazz,San Antonio Spurs
94,96,Kansas City Kings,San Diego Clippers
143,139,Houston Rockets,Seattle SuperSonics
110,102,Dallas Mavericks,Los Angeles Lakers
108,114,Chicago Bulls,Milwaukee Bucks
89,80,Detroit Pistons,New Jersey Nets
119,107,Portland Trail Blazers,Phoenix Suns
97,93,San Antonio Spurs,Atlanta Hawks
112,113,Boston Celtics,Chicago Bulls
104,94,San Diego Clippers,Cleveland Cavaliers
91,102,Phoenix Suns,Dallas Mavericks
97,102,Indiana Pacers,Detroit Pistons
138,118,Seattle SuperSonics,Houston Rockets
107,94,Kansas City Kings,Los Angeles Lakers
99,113,Philadelphia 76ers,New York Knicks
122,103,Denver Nuggets,Portland Trail Blazers
93,126,Milwaukee Bucks,Utah Jazz
97,103,Golden State Warriors,Washington Bullets
91,103,Boston Celtics,Indiana Pacers
104,112,San Antonio Spurs,New Jersey Nets
110,101,Golden State Warriors,Philadelphia 76ers
114,117,Houston Rockets,Cleveland Cavaliers
97,90,San Diego Clippers,Detroit Pistons
102,99,Los Angeles Lakers,Phoenix Suns
93,97,Milwaukee Bucks,Portland Trail Blazers
108,106,Golden State Warriors,Boston Celtics
130,121,New York Knicks,Chicago Bulls
91,101,Seattle SuperSonics,Dallas Mavericks
134,121,Kansas City Kings,Denver Nuggets
116,88,Phoenix Suns,Los Angeles Lakers
108,116,Houston Rockets,New Jersey Nets
97,88,Indiana Pacers,Philadelphia 76ers
102,90,San Diego Clippers,Washington Bullets
99,93,Utah Jazz,Atlanta Hawks
114,101,Washington Bullets,Chicago Bulls
113,98,Boston Celtics,Cleveland Cavaliers
117,103,New Jersey Nets,Detroit Pistons
129,120,Houston Rockets,Indiana Pacers
110,116,Golden State Warriors,New York Knicks
101,108,Philadelphia 76ers,San Antonio Spurs
94,110,Milwaukee Bucks,Los Angeles Lakers
131,113,Denver Nuggets,Phoenix Suns
116,96,Dallas Mavericks,Portland Trail Blazers
110,99,Seattle SuperSonics,San Diego Clippers
113,110,Houston Rockets,New York Knicks
112,108,Portland Trail Blazers,Atlanta Hawks
92,108,Philadelphia 76ers,Dallas Mavericks
108,94,Denver Nuggets,San Diego Clippers
126,101,Portland Trail Blazers,Boston Celtics
113,119,New York Knicks,Cleveland Cavaliers
113,109,San Diego Clippers,Denver Nuggets
97,104,Utah Jazz,Detroit Pistons
100,101,Philadelphia 76ers,Houston Rockets
110,89,Atlanta Hawks,Indiana Pacers
118,100,New Jersey Nets,Kansas City Kings
113,103,Seattle SuperSonics,Phoenix Suns
125,122,Chicago Bulls,San Antonio Spurs
119,128,Los Angeles Lakers,Golden State Warriors
123,108,Indiana Pacers,Washington Bullets
120,106,New York Knicks,Boston Celtics
126,105,Washington Bullets,Cleveland Cavaliers
117,119,Denver Nuggets,Dallas Mavericks
104,94,Kansas City Kings,Detroit Pistons
113,108,Atlanta Hawks,Milwaukee Bucks
122,95,Utah Jazz,New Jersey Nets
116,103,Portland Trail Blazers,Philadelphia 76ers
102,101,Chicago Bulls,Phoenix Suns
115,124,Houston Rockets,San Antonio Spurs
92,93,San Diego Clippers,Seattle SuperSonics
95,98,Detroit Pistons,Atlanta Hawks
123,124,Los Angeles Lakers,Denver Nuggets
108,113,Phoenix Suns,Golden State Warriors
115,90,Dallas Mavericks,Houston Rockets
117,101,Cleveland Cavaliers,Indiana Pacers
104,106,San Antonio Spurs,Kansas City Kings
111,110,Portland Trail Blazers,New York Knicks
113,93,Utah Jazz,Philadelphia 76ers
98,89,Milwaukee Bucks,Washington Bullets
108,122,Chicago Bulls,Los Angeles Lakers
107,105,Boston Celtics,Milwaukee Bucks
117,114,Houston Rockets,Phoenix Suns
120,100,Golden State Warriors,San Diego Clippers
113,89,New Jersey Nets,Seattle SuperSonics
112,108,Philadelphia 76ers,Atlanta Hawks
102,109,Cleveland Cavaliers,Dallas Mavericks
124,129,Chicago Bulls,Denver Nuggets
85,94,Boston Celtics,Detroit Pistons
119,108,Utah Jazz,Milwaukee Bucks
96,113,Indiana Pacers,New York Knicks
105,118,New Jersey Nets,Portland Trail Blazers
107,122,Phoenix Suns,San Antonio Spurs
107,103,Kansas City Kings,Washington Bullets
106,101,Atlanta Hawks,Boston Celtics
131,108,New Jersey Nets,Golden State Warriors
118,109,Cleveland Cavaliers,Houston Rockets
128,115,Washington Bullets,Indiana Pacers
103,100,Phoenix Suns,Kansas City Kings
114,120,San Diego Clippers,Los Angeles Lakers
104,98,New York Knicks,Philadelphia 76ers
113,105,Chicago Bulls,Seattle SuperSonics
130,100,Cleveland Cavaliers,San Antonio Spurs
100,103,Portland Trail Blazers,San Diego Clippers
122,118,Denver Nuggets,Utah Jazz
97,87,Dallas Mavericks,Boston Celtics
114,119,Golden State Warriors,Denver Nuggets
108,100,Houston Rockets,Kansas City Kings
102,100,Indiana Pacers,Milwaukee Bucks
104,100,Atlanta Hawks,Philadelphia 76ers
88,90,New Jersey Nets,Phoenix Suns
116,115,Chicago Bulls,Portland Trail Blazers
103,92,Detroit Pistons,Washington Bullets
110,104,Dallas Mavericks,Atlanta Hawks
101,100,Detroit Pistons,Cleveland Cavaliers
119,103,Los Angeles Lakers,Golden State Warriors
111,108,Denver Nuggets,Houston Rockets
107,88,Kansas City Kings,Indiana Pacers
104,94,Milwaukee Bucks,New York Knicks
98,108,Seattle SuperSonics,Utah Jazz
103,113,Washington Bullets,Boston Celtics
113,100,Utah Jazz,Los Angeles Lakers
106,88,Golden State Warriors,Phoenix Suns
116,115,San Antonio Spurs,Portland Trail Blazers
98,95,New Jersey Nets,San Diego Clippers
104,99,San Antonio Spurs,Seattle SuperSonics
114,87,San Diego Clippers,Atlanta Hawks
112,89,Milwaukee Bucks,Boston Celtics
108,123,Phoenix Suns,Chicago Bulls
83,96,Philadelphia 76ers,Cleveland Cavaliers
92,103,Los Angeles Lakers,Dallas Mavericks
107,104,Washington Bullets,New York Knicks
111,98,Seattle SuperSonics,Portland Trail Blazers
90,115,San Antonio Spurs,Utah Jazz
116,107,Dallas Mavericks,Denver Nuggets
92,100,Atlanta Hawks,Detroit Pistons
103,108,Seattle SuperSonics,Golden State Warriors
108,109,Los Angeles Lakers,Houston Rockets
102,90,Phoenix Suns,Indiana Pacers
112,100,San Diego Clippers,Kansas City Kings
104,106,New York Knicks,New Jersey Nets
113,100,Chicago Bulls,Philadelphia 76ers
99,101,Boston Celtics,Washington Bullets
100,103,Indiana Pacers,Cleveland Cavaliers
119,107,New York Knicks,Milwaukee Bucks
122,104,Kansas City Kings,San Antonio Spurs
119,104,New Jersey Nets,Boston Celtics
118,98,Utah Jazz,Chicago Bulls
112,109,San Diego Clippers,Dallas Mavericks
101,95,Cleveland Cavaliers,Detroit Pistons
95,79,Washington Bullets,Philadelphia 76ers
106,100,Houston Rockets,Portland Trail Blazers
107,113,Los Angeles Lakers,Seattle SuperSonics
122,119,Milwaukee Bucks,Atlanta Hawks
95,106,Boston Celtics,Chicago Bulls
110,103,Utah Jazz,Cleveland Cavaliers
97,99,Houston Rockets,Golden State Warriors
114,107,Dallas Mavericks,Kansas City Kings
100,94,Detroit Pistons,New York Knicks
147,123,Denver Nuggets,San Antonio Spurs
114,105,Indiana Pacers,Washington Bullets
122,113,Golden State Warriors,Los Angeles Lakers
115,98,San Antonio Spurs,Milwaukee Bucks
107,114,Philadelphia 76ers,New Jersey Nets
110,116,Portland Trail Blazers,Phoenix Suns
91,81,Seattle SuperSonics,San Diego Clippers
131,114,New Jersey Nets,Atlanta Hawks
83,89,San Antonio Spurs,Dallas Mavericks
118,133,Kansas City Kings,Denver Nuggets
107,109,Philadelphia 76ers,Indiana Pacers
112,97,Utah Jazz,New York Knicks
97,92,Los Angeles Lakers,San Diego Clippers
94,96,Chicago Bulls,Washington Bullets
115,98,Chicago Bulls,Boston Celtics
103,119,New York Knicks,Detroit Pistons
113,115,Portland Trail Blazers,Golden State Warriors
107,113,San Antonio Spurs,Houston Rockets
115,112,Milwaukee Bucks,New Jersey Nets
103,79,Cleveland Cavaliers,Philadelphia 76ers
115,102,Dallas Mavericks,Phoenix Suns
101,94,Kansas City Kings,Seattle SuperSonics
130,122,Denver Nuggets,Cleveland Cavaliers
121,104,Detroit Pistons,Milwaukee Bucks
102,92,Dallas Mavericks,San Diego Clippers
97,109,Atlanta Hawks,Utah Jazz
133,119,Houston Rockets,Boston Celtics
129,106,Milwaukee Bucks,Chicago Bulls
109,106,Indiana Pacers,Detroit Pistons
106,110,Portland Trail Blazers,Los Angeles Lakers
122,107,New Jersey Nets,Philadelphia 76ers
108,90,Utah Jazz,Phoenix Suns
126,111,Golden State Warriors,San Antonio Spurs
95,92,Atlanta Hawks,Seattle SuperSonics
96,102,New York Knicks,Washington Bullets
133,109,Houston Rockets,Chicago Bulls
102,107,Boston Celtics,Cleveland Cavaliers
98,101,Golden State Warriors,Dallas Mavericks
103,107,Indiana Pacers,Kansas City Kings
120,114,Denver Nuggets,New York Knicks
122,119,Atlanta Hawks,Portland Trail Blazers
91,103,San Diego Clippers,Utah Jazz
135,122,San Antonio Spurs,Los Angeles Lakers
123,91,Houston Rockets,Milwaukee Bucks
100,111,Phoenix Suns,Portland Trail Blazers
117,97,Detroit Pistons,San Diego Clippers
98,109,Phoenix Suns,Seattle SuperSonics
100,83,Washington Bullets,Atlanta Hawks
136,128,Denver Nuggets,Boston Celtics
117,114,New York Knicks,Chicago Bulls
100,102,Kansas City Kings,Cleveland Cavaliers
96,101,Utah Jazz,Dallas Mavericks
99,114,Golden State Warriors,Houston Rockets
125,109,New Jersey Nets,Indiana Pacers
113,104,Detroit Pistons,Phoenix Suns
108,102,Los Angeles Lakers,Portland Trail Blazers
108,117,Boston Celtics,New York Knicks
131,111,San Antonio Spurs,Phoenix Suns
115,114,Golden State Warriors,Portland Trail Blazers
109,94,New Jersey Nets,Washington Bullets
98,100,Chicago Bulls,Cleveland Cavaliers
119,111,Denver Nuggets,Dallas Mavericks
94,114,Houston Rockets,Detroit Pistons
103,113,Philadelphia 76ers,Kansas City Kings
116,115,Indiana Pacers,Los Angeles Lakers
95,108,Atlanta Hawks,New Jersey Nets
90,96,Portland Trail Blazers,Seattle SuperSonics
109,110,Golden State Warriors,Utah Jazz
107,112,Boston Celtics,Atlanta Hawks
104,97,Detroit Pistons,Chicago Bulls
125,121,Philadelphia 76ers,Denver Nuggets
104,98,Seattle SuperSonics,Golden State Warriors
112,96,Dallas Mavericks,Milwaukee Bucks
100,99,Kansas City Kings,New York Knicks
116,106,Los Angeles Lakers,Phoenix Suns
142,117,Utah Jazz,San Antonio Spurs
121,109,Indiana Pacers,San Diego Clippers
115,97,Houston Rockets,Washington Bullets
122,116,Philadelphia 76ers,Los Angeles Lakers
99,102,Kansas City Kings,New Jersey Nets
112,100,Dallas Mavericks,Cleveland Cavaliers
96,89,Detroit Pistons,Atlanta Hawks
121,110,New Jersey Nets,Chicago Bulls
127,110,Indiana Pacers,Denver Nuggets
104,98,San Diego Clippers,Houston Rockets
104,106,Golden State Warriors,Kansas City Kings
100,98,Dallas Mavericks,New York Knicks
97,116,Boston Celtics,Phoenix Suns
109,108,Philadelphia 76ers,Portland Trail Blazers
102,100,Seattle SuperSonics,San Antonio Spurs
110,100,Los Angeles Lakers,Utah Jazz
94,115,Milwaukee Bucks,Washington Bullets
117,103,Utah Jazz,Houston Rockets
122,119,Denver Nuggets,Portland Trail Blazers
85,88,Boston Celtics,San Diego Clippers
106,109,Indiana Pacers,Atlanta Hawks
120,124,Houston Rockets,Dallas Mavericks
132,133,Phoenix Suns,Denver Nuggets
102,100,New York Knicks,Detroit Pistons
121,106,Boston Celtics,Golden State Warriors
101,95,Utah Jazz,Kansas City Kings
105,111,Cleveland Cavaliers,New Jersey Nets
118,112,Los Angeles Lakers,San Antonio Spurs
117,120,Philadelphia 76ers,Seattle SuperSonics
82,92,Chicago Bulls,Washington Bullets
111,119,San Antonio Spurs,Chicago Bulls
132,112,Washington Bullets,Cleveland Cavaliers
105,119,Philadelphia 76ers,Golden State Warriors
132,134,Denver Nuggets,Houston Rockets
128,104,San Diego Clippers,Indiana Pacers
131,95,Atlanta Hawks,New York Knicks
109,103,Portland Trail Blazers,Utah Jazz
128,95,San Diego Clippers,Milwaukee Bucks
104,113,Indiana Pacers,New Jersey Nets
111,120,Boston Celtics,Portland Trail Blazers
103,89,Dallas Mavericks,Seattle SuperSonics
106,113,Phoenix Suns,Atlanta Hawks
108,93,San Diego Clippers,Chicago Bulls
107,98,Washington Bullets,Los Angeles Lakers
102,86,New Jersey Nets,Milwaukee Bucks
108,113,San Antonio Spurs,New York Knicks
110,90,Detroit Pistons,Portland Trail Blazers
108,90,Phoenix Suns,Boston Celtics
117,121,Utah Jazz,Denver Nuggets
109,111,Dallas Mavericks,Golden State Warriors
108,114,Kansas City Kings,Houston Rockets
112,103,New Jersey Nets,Indiana Pacers
135,102,San Antonio Spurs,Philadelphia 76ers
99,94,Detroit Pistons,Seattle SuperSonics
136,118,Washington Bullets,Kansas City Kings
98,95,Atlanta Hawks,Milwaukee Bucks
115,116,Indiana Pacers,New York Knicks
99,97,Dallas Mavericks,Utah Jazz
107,108,Cleveland Cavaliers,Atlanta Hawks
117,111,Chicago Bulls,Boston Celtics
92,87,Seattle SuperSonics,Los Angeles Lakers
95,112,Phoenix Suns,New Jersey Nets
107,94,Houston Rockets,Philadelphia 76ers
102,86,Portland Trail Blazers,San Antonio Spurs
116,130,Denver Nuggets,San Diego Clippers
102,117,Philadelphia 76ers,Chicago Bulls
99,104,New York Knicks,Cleveland Cavaliers
94,106,Washington Bullets,Dallas Mavericks
105,103,Detroit Pistons,Golden State Warriors
106,105,Portland Trail Blazers,Houston Rockets
106,102,Milwaukee Bucks,Indiana Pacers
115,117,Boston Celtics,New Jersey Nets
119,116,Denver Nuggets,Seattle SuperSonics
92,99,Kansas City Kings,Utah Jazz
105,115,San Diego Clippers,Kansas City Kings
117,108,Detroit Pistons,Los Angeles Lakers
123,109,Phoenix Suns,Milwaukee Bucks
137,106,Washington Bullets,San Antonio Spurs
98,106,Golden State Warriors,Seattle SuperSonics
104,108,Los Angeles Lakers,Cleveland Cavaliers
112,106,Chicago Bulls,Dallas Mavericks
135,132,Atlanta Hawks,Denver Nuggets
96,119,Milwaukee Bucks,Detroit Pistons
89,93,Boston Celtics,New York Knicks
104,99,Seattle SuperSonics,Phoenix Suns
120,113,Cleveland Cavaliers,Boston Celtics
107,110,Utah Jazz,Golden State Warriors
109,105,Chicago Bulls,Houston Rockets
101,99,Detroit Pistons,Indiana Pacers
91,110,Portland Trail Blazers,Kansas City Kings
110,105,New Jersey Nets,Philadelphia 76ers
128,102,Denver Nuggets,Phoenix Suns
116,105,New York Knicks,San Antonio Spurs
106,85,Atlanta Hawks,San Diego Clippers
114,104,Los Angeles Lakers,Washington Bullets
89,106,Washington Bullets,Detroit Pistons
113,110,Philadelphia 76ers,Milwaukee Bucks
94,85,San Antonio Spurs,Boston Celtics
112,113,Portland Trail Blazers,Chicago Bulls
118,110,New York Knicks,Dallas Mavericks
110,111,Atlanta Hawks,Golden State Warriors
94,95,Seattle SuperSonics,Indiana Pacers
118,112,Kansas City Kings,Milwaukee Bucks
111,113,Los Angeles Lakers,New Jersey Nets
137,119,Cleveland Cavaliers,Philadelphia 76ers
92,89,Houston Rockets,Phoenix Suns
112,109,San Diego Clippers,Utah Jazz
98,110,Cleveland Cavaliers,Chicago Bulls
104,116,New Jersey Nets,Detroit Pistons
98,99,New York Knicks,Houston Rockets
122,123,Denver Nuggets,Kansas City Kings
103,93,San Antonio Spurs,Washington Bullets
98,96,Los Angeles Lakers,Boston Celtics
97,98,Houston Rockets,Denver Nuggets
110,89,Utah Jazz,Indiana Pacers
110,103,Portland Trail Blazers,Milwaukee Bucks
113,92,Seattle SuperSonics,Philadelphia 76ers
120,86,Atlanta Hawks,Phoenix Suns
115,109,Dallas Mavericks,San Diego Clippers
110,99,New Jersey Nets,Washington Bullets
92,90,Detroit Pistons,Boston Celtics
121,105,Indiana Pacers,Chicago Bulls
99,94,Portland Trail Blazers,Cleveland Cavaliers
91,104,Kansas City Kings,Dallas Mavericks
83,75,Philadelphia 76ers,Detroit Pistons
98,97,Seattle SuperSonics,New York Knicks
119,112,Phoenix Suns,San Antonio Spurs
121,113,Utah Jazz,Washington Bullets
117,87,Utah Jazz,Boston Celtics
116,125,San Diego Clippers,Denver Nuggets
98,105,Milwaukee Bucks,Golden State Warriors
106,100,Phoenix Suns,Houston Rockets
115,108,San Antonio Spurs,Kansas City Kings
116,106,Atlanta Hawks,Los Angeles Lakers
126,122,Seattle SuperSonics,New Jersey Nets
118,104,Indiana Pacers,Philadelphia 76ers
108,94,New Jersey Nets,Cleveland Cavaliers
92,125,Chicago Bulls,Detroit Pistons
93,100,New York Knicks,San Diego Clippers
116,128,Philadelphia 76ers,Washington Bullets
98,106,Cleveland Cavaliers,Atlanta Hawks
104,103,Indiana Pacers,Boston Celtics
106,98,Dallas Mavericks,Chicago Bulls
113,107,Houston Rockets,Kansas City Kings
110,105,Denver Nuggets,Los Angeles Lakers
131,122,Milwaukee Bucks,Phoenix Suns
117,90,New York Knicks,Portland Trail Blazers
101,103,Golden State Warriors,Utah Jazz
103,91,Seattle SuperSonics,Washington Bullets
102,104,Chicago Bulls,Atlanta Hawks
129,115,San Antonio Spurs,Denver Nuggets
117,94,Cleveland Cavaliers,Detroit Pistons
117,110,New York Knicks,Golden State Warriors
106,91,Utah Jazz,Houston Rockets
107,89,Dallas Mavericks,Indiana Pacers
117,121,Milwaukee Bucks,San Diego Clippers
115,106,Seattle SuperSonics,Boston Celtics
100,118,Washington Bullets,New Jersey Nets
98,93,Phoenix Suns,Philadelphia 76ers
118,100,San Antonio Spurs,Portland Trail Blazers
124,112,Portland Trail Blazers,Los Angeles Lakers
94,99,Phoenix Suns,New York Knicks
102,99,Detroit Pistons,Utah Jazz
104,105,Washington Bullets,Atlanta Hawks
118,101,Golden State Warriors,Chicago Bulls
114,109,Indiana Pacers,Cleveland Cavaliers
100,112,New Jersey Nets,Dallas Mavericks
143,123,Detroit Pistons,Denver Nuggets
111,104,Utah Jazz,Los Angeles Lakers
119,114,Kansas City Kings,San Diego Clippers
104,101,Philadelphia 76ers,Boston Celtics
111,99,New Jersey Nets,Houston Rockets
108,102,Golden State Warriors,Indiana Pacers
110,119,Milwaukee Bucks,Seattle SuperSonics
108,98,Phoenix Suns,Washington Bullets
111,114,New York Knicks,Atlanta Hawks
