team2Score,team1Score,team1,team2
115,119,Atlanta Hawks,Phoenix Suns
118,109,Boston Celtics,Charlotte Hornets
127,117,Indiana Pacers,Cleveland Cavaliers
91,88,Phoenix Suns,Dallas Mavericks
122,111,Portland Trail Blazers,Denver Nuggets
86,89,Philadelphia 76ers,Detroit Pistons
105,123,Golden State Warriors,Los Angeles Clippers
116,120,Miami Heat,Milwaukee Bucks
102,100,New Jersey Nets,Orlando Magic
93,102,Houston Rockets,Sacramento Kings
106,89,New York Knicks,San Antonio Spurs
98,107,Utah Jazz,Washington Bullets
111,89,Atlanta Hawks,Los Angeles Lakers
91,101,Seattle SuperSonics,Minnesota Timberwolves
118,101,Detroit Pistons,Indiana Pacers
93,96,Dallas Mavericks,Denver Nuggets
90,79,New York Knicks,Houston Rockets
103,95,Phoenix Suns,Los Angeles Lakers
111,91,Utah Jazz,Miami Heat
127,104,Charlotte Hornets,Milwaukee Bucks
122,118,Sacramento Kings,New Jersey Nets
132,112,Los Angeles Clippers,Portland Trail Blazers
106,113,Seattle SuperSonics,Washington Bullets
116,104,Sacramento Kings,Atlanta Hawks
116,101,Indiana Pacers,Boston Celtics
109,108,Cleveland Cavaliers,Charlotte Hornets
89,92,New York Knicks,Dallas Mavericks
86,91,Seattle SuperSonics,Detroit Pistons
108,112,Chicago Bulls,Golden State Warriors
102,107,Utah Jazz,Orlando Magic
114,107,Miami Heat,Philadelphia 76ers
113,97,Denver Nuggets,Phoenix Suns
113,106,Minnesota Timberwolves,San Antonio Spurs
116,112,New Jersey Nets,Cleveland Cavaliers
106,102,Minnesota Timberwolves,Houston Rockets
91,106,Portland Trail Blazers,Los Angeles Clippers
112,87,Washington Bullets,Milwaukee Bucks
112,110,Indiana Pacers,Charlotte Hornets
90,99,New York Knicks,Detroit Pistons
98,96,San Antonio Spurs,Los Angeles Lakers
118,112,Sacramento Kings,Miami Heat
92,99,Atlanta Hawks,Philadelphia 76ers
105,97,Los Angeles Clippers,Phoenix Suns
112,116,Golden State Warriors,Portland Trail Blazers
109,112,Chicago Bulls,Seattle SuperSonics
121,96,Denver Nuggets,Utah Jazz
96,89,Detroit Pistons,Cleveland Cavaliers
121,109,Utah Jazz,Dallas Mavericks
100,107,Chicago Bulls,Denver Nuggets
120,115,Milwaukee Bucks,Golden State Warriors
119,83,Miami Heat,Indiana Pacers
102,89,Houston Rockets,Minnesota Timberwolves
107,125,Boston Celtics,New Jersey Nets
100,92,Philadelphia 76ers,New York Knicks
93,95,Sacramento Kings,Orlando Magic
126,115,Atlanta Hawks,Washington Bullets
89,86,Seattle SuperSonics,Los Angeles Clippers
102,97,Milwaukee Bucks,Los Angeles Lakers
116,111,San Antonio Spurs,Portland Trail Blazers
121,108,Washington Bullets,Boston Celtics
93,103,Detroit Pistons,Atlanta Hawks
103,97,Charlotte Hornets,Denver Nuggets
118,109,New Jersey Nets,Houston Rockets
79,116,Chicago Bulls,Los Angeles Clippers
98,81,Miami Heat,New York Knicks
87,98,Los Angeles Lakers,Orlando Magic
91,95,Cleveland Cavaliers,Philadelphia 76ers
107,98,Milwaukee Bucks,Portland Trail Blazers
104,89,Phoenix Suns,Sacramento Kings
136,130,Golden State Warriors,Seattle SuperSonics
101,92,Orlando Magic,Boston Celtics
107,97,Philadelphia 76ers,Cleveland Cavaliers
113,106,Indiana Pacers,Dallas Mavericks
100,91,Atlanta Hawks,Detroit Pistons
87,89,Los Angeles Lakers,Miami Heat
101,92,Denver Nuggets,Minnesota Timberwolves
141,100,Sacramento Kings,Phoenix Suns
106,100,New Jersey Nets,San Antonio Spurs
113,107,Charlotte Hornets,Utah Jazz
85,88,San Antonio Spurs,Atlanta Hawks
114,91,Los Angeles Lakers,Boston Celtics
115,104,Orlando Magic,Cleveland Cavaliers
91,97,New Jersey Nets,Dallas Mavericks
101,90,Seattle SuperSonics,Denver Nuggets
141,121,Houston Rockets,Indiana Pacers
94,101,Washington Bullets,Los Angeles Clippers
95,92,Philadelphia 76ers,Miami Heat
131,111,Charlotte Hornets,Phoenix Suns
114,116,Chicago Bulls,Portland Trail Blazers
135,108,Golden State Warriors,Utah Jazz
129,102,Boston Celtics,Atlanta Hawks
79,78,Minnesota Timberwolves,Dallas Mavericks
107,97,New Jersey Nets,Denver Nuggets
130,112,Charlotte Hornets,Los Angeles Clippers
137,119,Indiana Pacers,Milwaukee Bucks
103,96,Detroit Pistons,New York Knicks
105,99,Miami Heat,Orlando Magic
91,93,Los Angeles Lakers,Philadelphia 76ers
134,125,Utah Jazz,Phoenix Suns
102,118,Chicago Bulls,Sacramento Kings
119,101,Seattle SuperSonics,San Antonio Spurs
94,87,Houston Rockets,Detroit Pistons
91,87,Washington Bullets,Portland Trail Blazers
97,99,New York Knicks,Charlotte Hornets
99,103,Atlanta Hawks,Dallas Mavericks
99,108,Indiana Pacers,Detroit Pistons
108,103,Utah Jazz,Golden State Warriors
100,110,Denver Nuggets,Houston Rockets
94,124,Portland Trail Blazers,Miami Heat
126,94,Los Angeles Lakers,Milwaukee Bucks
95,101,Phoenix Suns,Minnesota Timberwolves
88,86,Philadelphia 76ers,New Jersey Nets
99,94,San Antonio Spurs,Sacramento Kings
91,90,Washington Bullets,Seattle SuperSonics
124,97,Miami Heat,Boston Celtics
124,106,Los Angeles Lakers,Charlotte Hornets
108,102,Cleveland Cavaliers,Chicago Bulls
108,114,Phoenix Suns,Indiana Pacers
92,81,San Antonio Spurs,Los Angeles Clippers
115,124,Portland Trail Blazers,Orlando Magic
101,74,Washington Bullets,Utah Jazz
101,110,Cleveland Cavaliers,Detroit Pistons
117,107,Dallas Mavericks,Golden State Warriors
97,109,Atlanta Hawks,Houston Rockets
101,109,New Jersey Nets,Milwaukee Bucks
103,92,New York Knicks,Boston Celtics
114,96,Charlotte Hornets,Chicago Bulls
100,102,Los Angeles Clippers,Denver Nuggets
126,106,Milwaukee Bucks,Indiana Pacers
89,98,Los Angeles Lakers,New Jersey Nets
105,122,Phoenix Suns,Orlando Magic
105,102,Portland Trail Blazers,Philadelphia 76ers
92,93,Utah Jazz,San Antonio Spurs
96,94,Minnesota Timberwolves,Seattle SuperSonics
94,105,Detroit Pistons,Washington Bullets
128,137,New York Knicks,Atlanta Hawks
99,97,Washington Bullets,Cleveland Cavaliers
124,120,Sacramento Kings,Golden State Warriors
91,96,Utah Jazz,Houston Rockets
112,115,Portland Trail Blazers,Indiana Pacers
101,87,Minnesota Timberwolves,Los Angeles Clippers
108,109,Phoenix Suns,Miami Heat
95,109,Charlotte Hornets,Orlando Magic
103,100,Chicago Bulls,Philadelphia 76ers
104,101,Dallas Mavericks,Seattle SuperSonics
103,88,Dallas Mavericks,Los Angeles Lakers
102,83,San Antonio Spurs,Milwaukee Bucks
132,94,Denver Nuggets,Boston Celtics
118,104,Milwaukee Bucks,Atlanta Hawks
108,103,Seattle SuperSonics,Chicago Bulls
114,110,Miami Heat,Dallas Mavericks
117,127,Los Angeles Clippers,Golden State Warriors
109,102,San Antonio Spurs,Indiana Pacers
88,114,New York Knicks,New Jersey Nets
102,93,Detroit Pistons,Phoenix Suns
106,108,Houston Rockets,Portland Trail Blazers
90,92,Los Angeles Lakers,Sacramento Kings
122,103,Orlando Magic,Utah Jazz
103,106,Dallas Mavericks,Charlotte Hornets
101,96,Detroit Pistons,Los Angeles Clippers
95,101,Utah Jazz,Los Angeles Lakers
105,103,Cleveland Cavaliers,Miami Heat
85,98,San Antonio Spurs,Minnesota Timberwolves
96,87,Seattle SuperSonics,New York Knicks
88,98,Denver Nuggets,Philadelphia 76ers
134,107,Atlanta Hawks,Cleveland Cavaliers
96,99,Houston Rockets,Golden State Warriors
121,81,Denver Nuggets,New Jersey Nets
106,100,Orlando Magic,Sacramento Kings
97,109,Milwaukee Bucks,Washington Bullets
117,97,Seattle SuperSonics,Boston Celtics
108,112,Miami Heat,Charlotte Hornets
99,89,New York Knicks,Chicago Bulls
124,108,Dallas Mavericks,Indiana Pacers
102,101,Utah Jazz,Los Angeles Clippers
95,104,Philadelphia 76ers,Minnesota Timberwolves
103,113,Detroit Pistons,Portland Trail Blazers
107,112,Phoenix Suns,San Antonio Spurs
97,99,Dallas Mavericks,Cleveland Cavaliers
128,107,Orlando Magic,Golden State Warriors
100,107,San Antonio Spurs,Houston Rockets
129,108,Denver Nuggets,Indiana Pacers
121,101,Atlanta Hawks,Miami Heat
103,92,Minnesota Timberwolves,Milwaukee Bucks
102,109,Charlotte Hornets,New Jersey Nets
111,101,Boston Celtics,New York Knicks
104,95,Seattle SuperSonics,Philadelphia 76ers
115,110,Sacramento Kings,Portland Trail Blazers
102,100,Detroit Pistons,Utah Jazz
100,113,Chicago Bulls,Washington Bullets
119,104,Orlando Magic,Los Angeles Clippers
110,94,Sacramento Kings,Los Angeles Lakers
103,89,Denver Nuggets,Detroit Pistons
119,104,Minnesota Timberwolves,Portland Trail Blazers
117,113,Indiana Pacers,Atlanta Hawks
102,122,Utah Jazz,Charlotte Hornets
89,102,Los Angeles Lakers,Chicago Bulls
148,80,Miami Heat,Cleveland Cavaliers
87,98,San Antonio Spurs,Dallas Mavericks
119,105,Minnesota Timberwolves,Golden State Warriors
100,97,Washington Bullets,Houston Rockets
102,94,New Jersey Nets,New York Knicks
98,105,Boston Celtics,Orlando Magic
116,99,Los Angeles Clippers,Seattle SuperSonics
131,117,Milwaukee Bucks,Boston Celtics
123,109,Phoenix Suns,Denver Nuggets
117,97,Charlotte Hornets,Detroit Pistons
100,104,Golden State Warriors,Los Angeles Clippers
118,112,Indiana Pacers,Miami Heat
102,93,Cleveland Cavaliers,New Jersey Nets
105,107,Utah Jazz,Philadelphia 76ers
93,96,Washington Bullets,San Antonio Spurs
109,102,Sacramento Kings,Houston Rockets
93,85,Los Angeles Lakers,Minnesota Timberwolves
87,95,Milwaukee Bucks,Orlando Magic
119,106,Denver Nuggets,Seattle SuperSonics
99,122,Cleveland Cavaliers,Atlanta Hawks
112,101,Utah Jazz,Boston Celtics
95,99,Houston Rockets,Charlotte Hornets
99,107,Washington Bullets,Dallas Mavericks
112,93,Los Angeles Lakers,Detroit Pistons
123,118,Portland Trail Blazers,Golden State Warriors
98,115,Chicago Bulls,New Jersey Nets
127,99,Miami Heat,Philadelphia 76ers
116,91,San Antonio Spurs,Phoenix Suns
117,103,Atlanta Hawks,Chicago Bulls
120,111,Charlotte Hornets,Cleveland Cavaliers
109,85,Sacramento Kings,Dallas Mavericks
102,117,Washington Bullets,Denver Nuggets
118,109,New Jersey Nets,Indiana Pacers
112,101,Boston Celtics,Miami Heat
110,97,Philadelphia 76ers,Milwaukee Bucks
87,100,Los Angeles Clippers,Minnesota Timberwolves
106,97,Utah Jazz,New York Knicks
120,112,Golden State Warriors,Seattle SuperSonics
88,100,Phoenix Suns,Los Angeles Lakers
94,99,Houston Rockets,Orlando Magic
96,87,Seattle SuperSonics,Portland Trail Blazers
113,112,Utah Jazz,Cleveland Cavaliers
85,105,Dallas Mavericks,Houston Rockets
113,102,Orlando Magic,Miami Heat
91,97,New York Knicks,Minnesota Timberwolves
105,93,Atlanta Hawks,New Jersey Nets
106,114,Charlotte Hornets,Philadelphia 76ers
101,90,Sacramento Kings,San Antonio Spurs
121,99,Boston Celtics,Chicago Bulls
75,85,Los Angeles Lakers,Los Angeles Clippers
111,122,Chicago Bulls,Atlanta Hawks
100,110,Golden State Warriors,Denver Nuggets
110,113,Philadelphia 76ers,Indiana Pacers
94,111,Cleveland Cavaliers,Milwaukee Bucks
99,93,Houston Rockets,New Jersey Nets
89,118,San Antonio Spurs,New York Knicks
100,112,Detroit Pistons,Orlando Magic
132,104,Miami Heat,Phoenix Suns
113,88,Dallas Mavericks,Portland Trail Blazers
106,115,Seattle SuperSonics,Sacramento Kings
123,115,Los Angeles Clippers,Utah Jazz
120,136,New Jersey Nets,Charlotte Hornets
103,97,San Antonio Spurs,Cleveland Cavaliers
106,94,Orlando Magic,Detroit Pistons
102,106,Golden State Warriors,Minnesota Timberwolves
87,110,Boston Celtics,Seattle SuperSonics
100,107,Houston Rockets,Washington Bullets
125,122,Minnesota Timberwolves,Atlanta Hawks
127,118,Sacramento Kings,Chicago Bulls
97,90,Boston Celtics,Denver Nuggets
102,95,Philadelphia 76ers,Los Angeles Clippers
88,98,Portland Trail Blazers,Los Angeles Lakers
115,106,Indiana Pacers,New York Knicks
121,103,Dallas Mavericks,Phoenix Suns
128,103,Miami Heat,Utah Jazz
129,124,Charlotte Hornets,Washington Bullets
110,100,Houston Rockets,Milwaukee Bucks
87,96,San Antonio Spurs,Orlando Magic
129,96,Miami Heat,Portland Trail Blazers
121,89,Houston Rockets,Cleveland Cavaliers
109,93,Philadelphia 76ers,Denver Nuggets
103,110,Phoenix Suns,Detroit Pistons
104,109,Chicago Bulls,Indiana Pacers
86,97,Boston Celtics,Los Angeles Clippers
99,114,Golden State Warriors,Los Angeles Lakers
109,117,Sacramento Kings,Minnesota Timberwolves
122,112,Orlando Magic,New Jersey Nets
94,84,San Antonio Spurs,Washington Bullets
123,105,Phoenix Suns,Atlanta Hawks
102,109,Los Angeles Clippers,Charlotte Hornets
125,111,Denver Nuggets,Golden State Warriors
83,106,Detroit Pistons,Houston Rockets
91,92,Milwaukee Bucks,Minnesota Timberwolves
103,110,Cleveland Cavaliers,New York Knicks
114,110,Philadelphia 76ers,Sacramento Kings
113,109,Miami Heat,Seattle SuperSonics
107,103,Portland Trail Blazers,Utah Jazz
100,111,Cleveland Cavaliers,Boston Celtics
96,106,Detroit Pistons,Dallas Mavericks
87,114,Indiana Pacers,Los Angeles Lakers
113,108,Chicago Bulls,Milwaukee Bucks
108,112,Washington Bullets,New Jersey Nets
97,95,Los Angeles Clippers,Atlanta Hawks
113,108,Phoenix Suns,Charlotte Hornets
140,96,New Jersey Nets,Chicago Bulls
93,91,Orlando Magic,Denver Nuggets
140,121,Indiana Pacers,Golden State Warriors
100,96,Boston Celtics,Minnesota Timberwolves
97,110,Miami Heat,Sacramento Kings
110,112,Houston Rockets,San Antonio Spurs
93,112,Philadelphia 76ers,Seattle SuperSonics
113,78,Dallas Mavericks,Utah Jazz
99,113,New York Knicks,Washington Bullets
123,111,Miami Heat,Los Angeles Lakers
108,104,Phoenix Suns,New York Knicks
115,102,Philadelphia 76ers,Portland Trail Blazers
109,97,Houston Rockets,Atlanta Hawks
110,108,Sacramento Kings,Boston Celtics
105,90,Los Angeles Clippers,New Jersey Nets
100,90,Detroit Pistons,San Antonio Spurs
124,108,Indiana Pacers,Utah Jazz
102,89,Washington Bullets,Chicago Bulls
80,104,Los Angeles Lakers,Dallas Mavericks
99,106,Seattle SuperSonics,Denver Nuggets
98,113,Cleveland Cavaliers,Minnesota Timberwolves
94,109,Atlanta Hawks,New York Knicks
104,89,Orlando Magic,Portland Trail Blazers
99,95,New York Knicks,Boston Celtics
114,95,Sacramento Kings,Detroit Pistons
102,104,Los Angeles Clippers,Indiana Pacers
106,108,Chicago Bulls,Miami Heat
99,98,Utah Jazz,Milwaukee Bucks
103,97,Minnesota Timberwolves,New Jersey Nets
114,104,Houston Rockets,Philadelphia 76ers
135,114,Denver Nuggets,Phoenix Suns
103,87,Los Angeles Lakers,San Antonio Spurs
103,104,Orlando Magic,Seattle SuperSonics
124,108,Dallas Mavericks,Atlanta Hawks
109,96,Sacramento Kings,Charlotte Hornets
92,99,Cleveland Cavaliers,Washington Bullets
94,104,Minnesota Timberwolves,Boston Celtics
105,90,Utah Jazz,Chicago Bulls
82,94,Seattle SuperSonics,Dallas Mavericks
86,81,Portland Trail Blazers,Detroit Pistons
120,128,San Antonio Spurs,Golden State Warriors
102,88,Denver Nuggets,Los Angeles Lakers
107,111,Houston Rockets,Miami Heat
104,97,Milwaukee Bucks,New Jersey Nets
102,90,Los Angeles Clippers,Philadelphia 76ers
118,107,Orlando Magic,Phoenix Suns
93,115,Portland Trail Blazers,Charlotte Hornets
108,99,Miami Heat,Chicago Bulls
108,102,Philadelphia 76ers,Cleveland Cavaliers
85,96,San Antonio Spurs,Denver Nuggets
90,88,New Jersey Nets,Detroit Pistons
119,115,Seattle SuperSonics,Houston Rockets
138,115,Atlanta Hawks,Indiana Pacers
105,106,Sacramento Kings,Milwaukee Bucks
101,96,Utah Jazz,Minnesota Timberwolves
100,96,Boston Celtics,New York Knicks
130,118,Golden State Warriors,Phoenix Suns
107,96,Los Angeles Clippers,Washington Bullets
112,99,Orlando Magic,Los Angeles Lakers
111,109,Sacramento Kings,Denver Nuggets
84,81,Dallas Mavericks,Detroit Pistons
98,94,Seattle SuperSonics,Los Angeles Clippers
131,111,Minnesota Timberwolves,Phoenix Suns
93,88,Milwaukee Bucks,Atlanta Hawks
103,80,Philadelphia 76ers,Chicago Bulls
114,121,Portland Trail Blazers,Cleveland Cavaliers
111,94,Denver Nuggets,Houston Rockets
97,88,Dallas Mavericks,New Jersey Nets
111,115,New York Knicks,Orlando Magic
123,124,Golden State Warriors,San Antonio Spurs
116,117,Charlotte Hornets,Seattle SuperSonics
116,110,Minnesota Timberwolves,Utah Jazz
127,118,Indiana Pacers,Washington Bullets
120,130,New Jersey Nets,Boston Celtics
104,118,Detroit Pistons,Indiana Pacers
95,93,Charlotte Hornets,Los Angeles Lakers
134,115,Milwaukee Bucks,Miami Heat
91,96,Portland Trail Blazers,New York Knicks
111,128,Phoenix Suns,Sacramento Kings
85,100,Chicago Bulls,Cleveland Cavaliers
90,101,Denver Nuggets,Dallas Mavericks
91,98,Golden State Warriors,Houston Rockets
111,125,San Antonio Spurs,Minnesota Timberwolves
101,98,Los Angeles Clippers,Seattle SuperSonics
116,111,Atlanta Hawks,Utah Jazz
94,102,Miami Heat,Washington Bullets
98,95,Philadelphia 76ers,Boston Celtics
102,96,San Antonio Spurs,Chicago Bulls
120,127,Orlando Magic,Indiana Pacers
111,107,Atlanta Hawks,Los Angeles Clippers
90,85,New York Knicks,Milwaukee Bucks
134,94,Sacramento Kings,Phoenix Suns
120,104,Charlotte Hornets,Portland Trail Blazers
108,106,New York Knicks,Cleveland Cavaliers
141,143,Golden State Warriors,Dallas Mavericks
127,103,Miami Heat,Indiana Pacers
100,112,New Jersey Nets,Minnesota Timberwolves
119,113,Charlotte Hornets,Sacramento Kings
112,108,Los Angeles Lakers,Seattle SuperSonics
108,80,Houston Rockets,Utah Jazz
101,105,Philadelphia 76ers,Washington Bullets
98,89,San Antonio Spurs,Boston Celtics
93,119,Atlanta Hawks,Denver Nuggets
85,87,Chicago Bulls,Detroit Pistons
108,98,Orlando Magic,Milwaukee Bucks
132,128,Portland Trail Blazers,Phoenix Suns
102,107,Boston Celtics,Cleveland Cavaliers
135,119,Charlotte Hornets,Golden State Warriors
116,110,Seattle SuperSonics,Los Angeles Lakers
121,106,Minnesota Timberwolves,Miami Heat
105,97,Indiana Pacers,New York Knicks
99,91,Washington Bullets,Philadelphia 76ers
108,102,Phoenix Suns,Chicago Bulls
117,107,Milwaukee Bucks,Houston Rockets
105,92,Minnesota Timberwolves,Orlando Magic
131,92,Los Angeles Lakers,Portland Trail Blazers
94,85,Denver Nuggets,Sacramento Kings
114,100,Los Angeles Clippers,San Antonio Spurs
119,128,Atlanta Hawks,Seattle SuperSonics
107,95,Orlando Magic,Boston Celtics
112,115,Chicago Bulls,Charlotte Hornets
119,115,Indiana Pacers,Cleveland Cavaliers
118,116,Milwaukee Bucks,Dallas Mavericks
136,124,Atlanta Hawks,Golden State Warriors
125,112,Washington Bullets,Miami Heat
106,104,Phoenix Suns,New Jersey Nets
119,109,New York Knicks,Philadelphia 76ers
100,98,San Antonio Spurs,Utah Jazz
115,111,Utah Jazz,Denver Nuggets
109,96,Los Angeles Clippers,Houston Rockets
100,111,Detroit Pistons,Minnesota Timberwolves
105,108,Los Angeles Lakers,Sacramento Kings
109,113,Portland Trail Blazers,Seattle SuperSonics
93,100,Phoenix Suns,Boston Celtics
117,93,Detroit Pistons,Chicago Bulls
109,114,New York Knicks,Golden State Warriors
102,104,Cleveland Cavaliers,Indiana Pacers
95,92,Sacramento Kings,Los Angeles Lakers
123,117,Miami Heat,New Jersey Nets
121,103,Dallas Mavericks,Orlando Magic
119,86,Minnesota Timberwolves,Philadelphia 76ers
125,117,Atlanta Hawks,Portland Trail Blazers
115,86,Milwaukee Bucks,San Antonio Spurs
107,105,Indiana Pacers,Charlotte Hornets
114,100,Houston Rockets,Chicago Bulls
107,100,Milwaukee Bucks,Denver Nuggets
93,100,New York Knicks,Los Angeles Clippers
103,101,Dallas Mavericks,Miami Heat
99,96,Cleveland Cavaliers,Orlando Magic
115,94,New Jersey Nets,Philadelphia 76ers
103,104,Utah Jazz,Seattle SuperSonics
115,121,Phoenix Suns,Washington Bullets
106,91,Detroit Pistons,Boston Celtics
80,97,New York Knicks,Utah Jazz
110,109,Philadelphia 76ers,Atlanta Hawks
95,100,Detroit Pistons,Charlotte Hornets
116,124,Portland Trail Blazers,Golden State Warriors
111,102,Minnesota Timberwolves,Houston Rockets
97,102,Seattle SuperSonics,Orlando Magic
124,118,New Jersey Nets,Sacramento Kings
109,104,Chicago Bulls,San Antonio Spurs
87,98,Boston Celtics,Washington Bullets
93,108,San Antonio Spurs,Dallas Mavericks
90,95,Cleveland Cavaliers,Detroit Pistons
112,99,Golden State Warriors,Los Angeles Lakers
119,114,Seattle SuperSonics,Miami Heat
100,110,Atlanta Hawks,Milwaukee Bucks
101,89,Washington Bullets,New York Knicks
90,115,Indiana Pacers,Philadelphia 76ers
128,95,New Jersey Nets,Phoenix Suns
124,105,Sacramento Kings,Utah Jazz
115,98,Orlando Magic,Cleveland Cavaliers
96,106,Los Angeles Lakers,Denver Nuggets
105,102,Chicago Bulls,Houston Rockets
105,122,Seattle SuperSonics,Charlotte Hornets
92,107,Chicago Bulls,Dallas Mavericks
109,98,Miami Heat,Detroit Pistons
124,103,Denver Nuggets,Golden State Warriors
115,106,Atlanta Hawks,Indiana Pacers
102,100,Boston Celtics,Milwaukee Bucks
112,88,Orlando Magic,Philadelphia 76ers
113,108,New Jersey Nets,Portland Trail Blazers
112,109,Los Angeles Clippers,Sacramento Kings
103,101,Minnesota Timberwolves,San Antonio Spurs
117,116,Phoenix Suns,Utah Jazz
114,125,New York Knicks,Washington Bullets
80,89,Detroit Pistons,Atlanta Hawks
90,104,Utah Jazz,Dallas Mavericks
99,88,New Jersey Nets,Los Angeles Clippers
126,110,Boston Celtics,Philadelphia 76ers
106,92,Houston Rockets,Phoenix Suns
106,95,Minnesota Timberwolves,Cleveland Cavaliers
122,128,Indiana Pacers,Denver Nuggets
97,103,Chicago Bulls,Los Angeles Lakers
118,100,Charlotte Hornets,Miami Heat
122,106,Seattle SuperSonics,Milwaukee Bucks
113,120,Golden State Warriors,New York Knicks
147,107,Sacramento Kings,Portland Trail Blazers
114,104,Orlando Magic,Washington Bullets
110,112,Seattle SuperSonics,Atlanta Hawks
122,111,Indiana Pacers,Houston Rockets
114,99,Denver Nuggets,Minnesota Timberwolves
114,122,Golden State Warriors,Orlando Magic
