team2Score,team1Score,team1,team2
100,94,Dallas Mavericks,Denver Nuggets
81,97,Utah Jazz,Golden State Warriors
94,98,San Antonio Spurs,Philadelphia 76ers
107,104,Los Angeles Clippers,Phoenix Suns
105,92,Denver Nuggets,Seattle SuperSonics
76,89,San Antonio Spurs,Chicago Bulls
105,100,Portland Trail Blazers,Golden State Warriors
73,95,Minnesota Timberwolves,Los Angeles Clippers
99,101,Indiana Pacers,Los Angeles Lakers
85,82,Milwaukee Bucks,Orlando Magic
78,70,Atlanta Hawks,Philadelphia 76ers
96,92,Dallas Mavericks,Vancouver Grizzlies
106,115,Phoenix Suns,Denver Nuggets
101,99,Minnesota Timberwolves,Golden State Warriors
95,72,New Jersey Nets,Miami Heat
78,69,Detroit Pistons,New York Knicks
99,84,Dallas Mavericks,Portland Trail Blazers
120,112,Sacramento Kings,Utah Jazz
67,83,Atlanta Hawks,Chicago Bulls
90,78,Orlando Magic,Cleveland Cavaliers
109,92,Phoenix Suns,Houston Rockets
78,89,Miami Heat,Indiana Pacers
89,93,Vancouver Grizzlies,Los Angeles Clippers
116,88,Charlotte Hornets,Los Angeles Lakers
97,82,Detroit Pistons,New Jersey Nets
95,85,Toronto Raptors,New York Knicks
92,93,Milwaukee Bucks,Philadelphia 76ers
101,98,Boston Celtics,Sacramento Kings
71,56,Utah Jazz,Seattle SuperSonics
80,91,Miami Heat,Detroit Pistons
96,87,Charlotte Hornets,Golden State Warriors
101,88,Dallas Mavericks,Los Angeles Lakers
91,83,Chicago Bulls,Milwaukee Bucks
116,102,Houston Rockets,Minnesota Timberwolves
96,85,Washington Wizards,Orlando Magic
100,85,Denver Nuggets,Portland Trail Blazers
76,79,Phoenix Suns,San Antonio Spurs
106,109,Sacramento Kings,Seattle SuperSonics
129,131,Boston Celtics,Vancouver Grizzlies
98,74,New York Knicks,Cleveland Cavaliers
99,95,Philadelphia 76ers,Indiana Pacers
92,93,Houston Rockets,New Jersey Nets
88,95,Washington Wizards,Toronto Raptors
97,86,Denver Nuggets,Utah Jazz
94,99,Orlando Magic,Atlanta Hawks
84,79,Dallas Mavericks,Golden State Warriors
106,94,San Antonio Spurs,Los Angeles Lakers
115,96,Vancouver Grizzlies,Minnesota Timberwolves
67,78,New York Knicks,Philadelphia 76ers
93,101,Detroit Pistons,Phoenix Suns
106,86,Boston Celtics,Portland Trail Blazers
106,95,Charlotte Hornets,Sacramento Kings
90,82,Milwaukee Bucks,Toronto Raptors
93,91,Chicago Bulls,Washington Wizards
89,84,New Jersey Nets,Cleveland Cavaliers
90,105,Dallas Mavericks,Los Angeles Clippers
81,71,Houston Rockets,Miami Heat
80,82,Indiana Pacers,Milwaukee Bucks
69,76,Atlanta Hawks,Philadelphia 76ers
90,84,Golden State Warriors,Portland Trail Blazers
110,80,Seattle SuperSonics,Utah Jazz
80,79,New Jersey Nets,Indiana Pacers
102,90,Sacramento Kings,Minnesota Timberwolves
79,63,Chicago Bulls,New York Knicks
109,83,Houston Rockets,Orlando Magic
85,64,Detroit Pistons,San Antonio Spurs
92,89,Los Angeles Lakers,Seattle SuperSonics
102,87,Vancouver Grizzlies,Toronto Raptors
86,75,Boston Celtics,Washington Wizards
68,77,Chicago Bulls,Atlanta Hawks
97,106,Philadelphia 76ers,Cleveland Cavaliers
117,113,Los Angeles Lakers,Denver Nuggets
95,89,San Antonio Spurs,Minnesota Timberwolves
107,96,Sacramento Kings,Orlando Magic
101,83,Dallas Mavericks,Phoenix Suns
104,89,Los Angeles Clippers,Utah Jazz
88,90,Milwaukee Bucks,Chicago Bulls
89,85,Atlanta Hawks,Dallas Mavericks
106,80,Toronto Raptors,Detroit Pistons
98,86,Seattle SuperSonics,Houston Rockets
89,94,Golden State Warriors,Los Angeles Clippers
82,74,New Jersey Nets,New York Knicks
93,83,Los Angeles Lakers,Vancouver Grizzlies
80,96,Miami Heat,Washington Wizards
111,79,Orlando Magic,Boston Celtics
83,91,Miami Heat,Charlotte Hornets
97,87,Utah Jazz,Denver Nuggets
89,73,Cleveland Cavaliers,Detroit Pistons
104,84,Toronto Raptors,Indiana Pacers
85,94,Portland Trail Blazers,New Jersey Nets
94,81,Sacramento Kings,Philadelphia 76ers
99,81,Seattle SuperSonics,San Antonio Spurs
80,98,Philadelphia 76ers,Chicago Bulls
74,81,Indiana Pacers,Cleveland Cavaliers
90,81,Denver Nuggets,Dallas Mavericks
87,93,Atlanta Hawks,Houston Rockets
100,115,Los Angeles Lakers,Los Angeles Clippers
115,113,Minnesota Timberwolves,New York Knicks
86,94,Phoenix Suns,Vancouver Grizzlies
105,115,Sacramento Kings,Washington Wizards
94,80,New York Knicks,Boston Celtics
97,95,Portland Trail Blazers,Charlotte Hornets
96,95,Milwaukee Bucks,Denver Nuggets
95,93,Miami Heat,Detroit Pistons
94,90,Phoenix Suns,Golden State Warriors
99,83,Los Angeles Clippers,Los Angeles Lakers
103,100,Indiana Pacers,Orlando Magic
92,82,San Antonio Spurs,Seattle SuperSonics
102,92,Minnesota Timberwolves,Toronto Raptors
80,65,Dallas Mavericks,Utah Jazz
94,77,Charlotte Hornets,Chicago Bulls
97,90,Sacramento Kings,Dallas Mavericks
74,103,Atlanta Hawks,Los Angeles Clippers
92,101,Boston Celtics,New Jersey Nets
74,86,Houston Rockets,Vancouver Grizzlies
81,82,Portland Trail Blazers,Washington Wizards
116,112,Vancouver Grizzlies,Denver Nuggets
89,68,New York Knicks,Detroit Pistons
106,90,Houston Rockets,Los Angeles Lakers
84,78,Orlando Magic,Miami Heat
76,87,Philadelphia 76ers,Milwaukee Bucks
93,100,Portland Trail Blazers,Minnesota Timberwolves
102,89,Golden State Warriors,Phoenix Suns
87,101,Utah Jazz,San Antonio Spurs
88,90,Chicago Bulls,Toronto Raptors
97,99,New Jersey Nets,Boston Celtics
91,88,Toronto Raptors,Charlotte Hornets
85,78,Cleveland Cavaliers,New York Knicks
70,67,Atlanta Hawks,Orlando Magic
91,97,Los Angeles Lakers,Phoenix Suns
102,105,Seattle SuperSonics,Sacramento Kings
91,104,Philadelphia 76ers,Washington Wizards
77,97,Washington Wizards,Atlanta Hawks
78,108,Detroit Pistons,Chicago Bulls
116,99,Boston Celtics,Cleveland Cavaliers
112,99,Los Angeles Clippers,Dallas Mavericks
82,99,San Antonio Spurs,Houston Rockets
88,81,Denver Nuggets,Indiana Pacers
85,84,New York Knicks,Miami Heat
89,78,Golden State Warriors,Minnesota Timberwolves
86,94,Milwaukee Bucks,New Jersey Nets
102,100,Utah Jazz,Portland Trail Blazers
101,111,Sacramento Kings,Vancouver Grizzlies
101,95,Phoenix Suns,Los Angeles Lakers
106,78,Golden State Warriors,Milwaukee Bucks
93,76,Charlotte Hornets,Orlando Magic
102,86,Chicago Bulls,Philadelphia 76ers
93,97,Portland Trail Blazers,Sacramento Kings
109,86,Vancouver Grizzlies,Utah Jazz
95,106,Indiana Pacers,Washington Wizards
77,86,Toronto Raptors,Atlanta Hawks
84,99,Detroit Pistons,Cleveland Cavaliers
79,95,San Antonio Spurs,Dallas Mavericks
96,77,Los Angeles Clippers,Houston Rockets
95,87,Denver Nuggets,Miami Heat
82,96,Charlotte Hornets,New Jersey Nets
93,101,Phoenix Suns,Seattle SuperSonics
93,102,Minnesota Timberwolves,Vancouver Grizzlies
102,94,Denver Nuggets,Boston Celtics
83,102,Golden State Warriors,Indiana Pacers
103,100,Seattle SuperSonics,Los Angeles Lakers
88,87,New York Knicks,Milwaukee Bucks
78,89,Miami Heat,Philadelphia 76ers
97,85,Minnesota Timberwolves,Portland Trail Blazers
84,89,Orlando Magic,Toronto Raptors
106,95,Dallas Mavericks,Utah Jazz
86,85,Charlotte Hornets,Washington Wizards
97,80,Golden State Warriors,Cleveland Cavaliers
87,82,Detroit Pistons,Orlando Magic
99,111,Sacramento Kings,Phoenix Suns
114,85,Los Angeles Clippers,San Antonio Spurs
92,107,Houston Rockets,Vancouver Grizzlies
96,106,San Antonio Spurs,Denver Nuggets
85,72,Miami Heat,Indiana Pacers
97,86,New Jersey Nets,New York Knicks
95,103,Washington Wizards,Philadelphia 76ers
111,71,Houston Rockets,Portland Trail Blazers
94,89,Dallas Mavericks,Sacramento Kings
77,88,Minnesota Timberwolves,Seattle SuperSonics
105,92,Boston Celtics,Toronto Raptors
89,97,Los Angeles Lakers,Utah Jazz
75,71,Washington Wizards,Detroit Pistons
91,89,Philadelphia 76ers,Miami Heat
81,76,Chicago Bulls,Milwaukee Bucks
110,114,Atlanta Hawks,Orlando Magic
73,92,Portland Trail Blazers,Vancouver Grizzlies
105,87,Boston Celtics,Charlotte Hornets
103,87,New Jersey Nets,Chicago Bulls
91,103,Phoenix Suns,Dallas Mavericks
92,82,Vancouver Grizzlies,Golden State Warriors
84,75,Denver Nuggets,Houston Rockets
99,103,Los Angeles Lakers,Los Angeles Clippers
85,84,Seattle SuperSonics,Minnesota Timberwolves
86,87,Milwaukee Bucks,New York Knicks
103,98,Sacramento Kings,Portland Trail Blazers
88,75,Cleveland Cavaliers,Utah Jazz
93,82,New Jersey Nets,Indiana Pacers
94,75,Los Angeles Clippers,Los Angeles Lakers
88,78,Atlanta Hawks,Miami Heat
101,97,Seattle SuperSonics,Milwaukee Bucks
85,70,Charlotte Hornets,Philadelphia 76ers
73,86,Cleveland Cavaliers,Phoenix Suns
81,79,Orlando Magic,San Antonio Spurs
97,87,Detroit Pistons,Washington Wizards
99,85,Boston Celtics,Atlanta Hawks
83,92,Seattle SuperSonics,Chicago Bulls
93,76,Orlando Magic,Dallas Mavericks
89,82,Minnesota Timberwolves,Golden State Warriors
102,91,Vancouver Grizzlies,Houston Rockets
106,92,Sacramento Kings,Los Angeles Clippers
83,73,Toronto Raptors,Miami Heat
98,86,Washington Wizards,New York Knicks
94,89,Denver Nuggets,Utah Jazz
76,63,New York Knicks,Chicago Bulls
93,83,Boston Celtics,Detroit Pistons
109,104,Milwaukee Bucks,Indiana Pacers
89,78,Golden State Warriors,Los Angeles Lakers
100,93,New Jersey Nets,Philadelphia 76ers
97,99,San Antonio Spurs,Phoenix Suns
77,91,Utah Jazz,Portland Trail Blazers
95,101,Minnesota Timberwolves,Sacramento Kings
83,92,Charlotte Hornets,Washington Wizards
86,75,Toronto Raptors,Atlanta Hawks
91,74,Vancouver Grizzlies,Dallas Mavericks
74,87,Orlando Magic,Golden State Warriors
100,89,Cleveland Cavaliers,Houston Rockets
96,106,Portland Trail Blazers,Los Angeles Clippers
92,61,Denver Nuggets,San Antonio Spurs
99,72,Minnesota Timberwolves,Utah Jazz
72,85,Atlanta Hawks,Detroit Pistons
99,96,Boston Celtics,Indiana Pacers
102,76,New Jersey Nets,Miami Heat
94,86,Charlotte Hornets,New York Knicks
104,90,Houston Rockets,Phoenix Suns
105,101,Los Angeles Lakers,Sacramento Kings
108,89,Los Angeles Clippers,Seattle SuperSonics
98,86,Milwaukee Bucks,Washington Wizards
85,89,Cleveland Cavaliers,Chicago Bulls
91,106,Portland Trail Blazers,Dallas Mavericks
110,84,Vancouver Grizzlies,Denver Nuggets
105,111,Sacramento Kings,Golden State Warriors
102,108,New York Knicks,Milwaukee Bucks
83,90,Utah Jazz,Minnesota Timberwolves
74,73,Philadelphia 76ers,Orlando Magic
89,82,Charlotte Hornets,Toronto Raptors
86,82,Detroit Pistons,Cleveland Cavaliers
101,93,Portland Trail Blazers,Houston Rockets
79,85,Atlanta Hawks,Indiana Pacers
94,85,Washington Wizards,Miami Heat
92,110,Phoenix Suns,Milwaukee Bucks
101,107,Los Angeles Lakers,Minnesota Timberwolves
113,89,Los Angeles Clippers,New York Knicks
109,121,San Antonio Spurs,Sacramento Kings
87,85,Vancouver Grizzlies,Seattle SuperSonics
100,85,New Jersey Nets,Toronto Raptors
85,86,Miami Heat,Atlanta Hawks
118,84,Los Angeles Clippers,Boston Celtics
119,111,Phoenix Suns,Charlotte Hornets
109,114,Houston Rockets,Denver Nuggets
101,103,Toronto Raptors,Detroit Pistons
78,82,San Antonio Spurs,Golden State Warriors
88,87,Dallas Mavericks,New Jersey Nets
103,94,Chicago Bulls,Orlando Magic
114,110,Indiana Pacers,Philadelphia 76ers
104,95,New Jersey Nets,Chicago Bulls
100,93,Los Angeles Lakers,Cleveland Cavaliers
99,83,Boston Celtics,Milwaukee Bucks
78,86,Orlando Magic,New York Knicks
78,88,Portland Trail Blazers,Sacramento Kings
86,81,Minnesota Timberwolves,Vancouver Grizzlies
87,95,Utah Jazz,Washington Wizards
93,85,Phoenix Suns,Atlanta Hawks
83,82,Utah Jazz,Charlotte Hornets
101,105,Minnesota Timberwolves,Denver Nuggets
94,87,Dallas Mavericks,Detroit Pistons
90,78,Seattle SuperSonics,Golden State Warriors
96,87,Chicago Bulls,Indiana Pacers
105,90,Los Angeles Lakers,Philadelphia 76ers
90,85,San Antonio Spurs,Portland Trail Blazers
93,82,Los Angeles Clippers,Toronto Raptors
77,83,Milwaukee Bucks,Atlanta Hawks
104,90,Sacramento Kings,Dallas Mavericks
103,93,Phoenix Suns,Houston Rockets
89,94,Indiana Pacers,Miami Heat
96,78,Boston Celtics,New York Knicks
88,92,San Antonio Spurs,Vancouver Grizzlies
113,83,Cleveland Cavaliers,Washington Wizards
92,95,Chicago Bulls,Boston Celtics
88,85,New Jersey Nets,Cleveland Cavaliers
102,98,Seattle SuperSonics,Denver Nuggets
104,101,Utah Jazz,Detroit Pistons
87,94,Charlotte Hornets,Milwaukee Bucks
85,100,Los Angeles Clippers,Minnesota Timberwolves
104,115,Los Angeles Lakers,Orlando Magic
91,75,Philadelphia 76ers,Portland Trail Blazers
85,81,New York Knicks,Toronto Raptors
93,96,Los Angeles Lakers,Dallas Mavericks
110,100,Sacramento Kings,Houston Rockets
90,86,Washington Wizards,Indiana Pacers
115,86,Detroit Pistons,Milwaukee Bucks
106,87,Toronto Raptors,New Jersey Nets
71,80,Atlanta Hawks,New York Knicks
89,84,Vancouver Grizzlies,Phoenix Suns
92,76,Philadelphia 76ers,Seattle SuperSonics
90,113,Toronto Raptors,Chicago Bulls
113,86,Boston Celtics,Cleveland Cavaliers
86,78,Charlotte Hornets,Orlando Magic
79,72,Golden State Warriors,Portland Trail Blazers
112,82,Denver Nuggets,San Antonio Spurs
84,81,Miami Heat,Utah Jazz
103,102,Indiana Pacers,Atlanta Hawks
68,87,Minnesota Timberwolves,Boston Celtics
110,81,Chicago Bulls,Charlotte Hornets
78,88,Houston Rockets,Dallas Mavericks
80,92,Golden State Warriors,Los Angeles Clippers
101,106,Phoenix Suns,Los Angeles Lakers
76,84,Miami Heat,Milwaukee Bucks
71,84,Detroit Pistons,New Jersey Nets
92,91,New York Knicks,Sacramento Kings
92,96,Washington Wizards,Seattle SuperSonics
90,95,Philadelphia 76ers,Vancouver Grizzlies
65,86,San Antonio Spurs,Denver Nuggets
113,104,Toronto Raptors,Houston Rockets
96,86,Cleveland Cavaliers,Orlando Magic
97,84,Phoenix Suns,Portland Trail Blazers
93,81,Chicago Bulls,Atlanta Hawks
90,82,Orlando Magic,Charlotte Hornets
98,79,Denver Nuggets,Dallas Mavericks
90,85,Milwaukee Bucks,Detroit Pistons
100,96,Washington Wizards,Golden State Warriors
109,111,Sacramento Kings,Los Angeles Lakers
100,93,Miami Heat,Minnesota Timberwolves
91,100,Indiana Pacers,New Jersey Nets
84,90,Boston Celtics,Philadelphia 76ers
87,94,New York Knicks,Phoenix Suns
91,93,Toronto Raptors,San Antonio Spurs
104,98,Los Angeles Clippers,Seattle SuperSonics
80,85,Utah Jazz,Vancouver Grizzlies
103,99,Philadelphia 76ers,Atlanta Hawks
100,112,Washington Wizards,Denver Nuggets
86,87,Houston Rockets,Golden State Warriors
103,77,Utah Jazz,Los Angeles Clippers
99,109,Cleveland Cavaliers,New Jersey Nets
99,77,Dallas Mavericks,San Antonio Spurs
93,101,Indiana Pacers,Boston Celtics
105,84,Cleveland Cavaliers,Charlotte Hornets
104,87,Seattle SuperSonics,Detroit Pistons
99,91,New York Knicks,Los Angeles Lakers
85,94,Milwaukee Bucks,Minnesota Timberwolves
94,87,Miami Heat,Orlando Magic
86,88,Portland Trail Blazers,Phoenix Suns
93,107,Houston Rockets,Sacramento Kings
91,78,Chicago Bulls,Toronto Raptors
101,109,Seattle SuperSonics,Dallas Mavericks
100,88,Los Angeles Clippers,Denver Nuggets
82,83,Atlanta Hawks,Indiana Pacers
116,98,Vancouver Grizzlies,Los Angeles Lakers
77,93,Detroit Pistons,Atlanta Hawks
99,109,Boston Celtics,Charlotte Hornets
91,81,Philadelphia 76ers,Chicago Bulls
91,101,Toronto Raptors,Cleveland Cavaliers
93,90,Portland Trail Blazers,Golden State Warriors
95,104,Houston Rockets,Los Angeles Clippers
107,105,Washington Wizards,Milwaukee Bucks
98,78,Dallas Mavericks,Minnesota Timberwolves
94,93,Indiana Pacers,New York Knicks
100,98,New Jersey Nets,Orlando Magic
104,101,Utah Jazz,Sacramento Kings
95,87,Seattle SuperSonics,San Antonio Spurs
101,87,Denver Nuggets,Vancouver Grizzlies
72,87,Detroit Pistons,Boston Celtics
94,102,Milwaukee Bucks,Charlotte Hornets
93,78,Golden State Warriors,Phoenix Suns
100,86,Sacramento Kings,Portland Trail Blazers
84,73,Orlando Magic,Washington Wizards
93,84,Los Angeles Clippers,Dallas Mavericks
113,110,Seattle SuperSonics,Denver Nuggets
107,75,Chicago Bulls,Detroit Pistons
84,88,Philadelphia 76ers,Miami Heat
90,85,Atlanta Hawks,New Jersey Nets
78,74,Cleveland Cavaliers,New York Knicks
103,91,Vancouver Grizzlies,San Antonio Spurs
88,87,Indiana Pacers,Toronto Raptors
88,87,Houston Rockets,Utah Jazz
84,81,Vancouver Grizzlies,Atlanta Hawks
83,84,Milwaukee Bucks,Boston Celtics
81,87,Indiana Pacers,Charlotte Hornets
68,115,Orlando Magic,Chicago Bulls
85,92,Utah Jazz,Golden State Warriors
107,88,Denver Nuggets,Minnesota Timberwolves
80,85,Cleveland Cavaliers,Philadelphia 76ers
90,91,Los Angeles Lakers,Phoenix Suns
107,95,Seattle SuperSonics,Portland Trail Blazers
77,92,Orlando Magic,Detroit Pistons
76,81,Golden State Warriors,Los Angeles Lakers
105,96,Sacramento Kings,Minnesota Timberwolves
88,77,Miami Heat,New Jersey Nets
98,93,Phoenix Suns,Portland Trail Blazers
103,82,Los Angeles Clippers,San Antonio Spurs
87,85,Washington Wizards,Toronto Raptors
85,83,Charlotte Hornets,Atlanta Hawks
79,91,New Jersey Nets,Boston Celtics
88,87,Vancouver Grizzlies,Chicago Bulls
98,74,Milwaukee Bucks,Cleveland Cavaliers
82,80,Los Angeles Clippers,Denver Nuggets
108,95,New York Knicks,Indiana Pacers
101,84,Houston Rockets,Seattle SuperSonics
97,82,Philadelphia 76ers,Toronto Raptors
79,90,Miami Heat,Washington Wizards
71,77,Atlanta Hawks,Charlotte Hornets
86,88,Indiana Pacers,Detroit Pistons
117,104,Denver Nuggets,Los Angeles Lakers
100,93,Dallas Mavericks,Minnesota Timberwolves
106,99,Boston Celtics,Orlando Magic
93,86,Golden State Warriors,San Antonio Spurs
96,89,Chicago Bulls,Cleveland Cavaliers
111,74,Golden State Warriors,Houston Rockets
83,88,Phoenix Suns,Los Angeles Clippers
93,106,Utah Jazz,Los Angeles Lakers
72,81,Orlando Magic,New York Knicks
95,87,Milwaukee Bucks,Philadelphia 76ers
98,89,Vancouver Grizzlies,Portland Trail Blazers
106,112,Sacramento Kings,Seattle SuperSonics
70,92,Miami Heat,Toronto Raptors
93,97,New Jersey Nets,Washington Wizards
108,87,Washington Wizards,Boston Celtics
106,82,New York Knicks,Charlotte Hornets
74,91,Indiana Pacers,Chicago Bulls
89,82,Atlanta Hawks,Detroit Pistons
93,87,Dallas Mavericks,Miami Heat
99,91,Cleveland Cavaliers,Milwaukee Bucks
92,96,Philadelphia 76ers,New Jersey Nets
90,82,Minnesota Timberwolves,Phoenix Suns
89,104,Los Angeles Lakers,Sacramento Kings
84,87,Denver Nuggets,Vancouver Grizzlies
69,73,Orlando Magic,Cleveland Cavaliers
83,92,San Antonio Spurs,Houston Rockets
99,91,Minnesota Timberwolves,Los Angeles Clippers
87,86,Portland Trail Blazers,Seattle SuperSonics
89,101,Boston Celtics,Toronto Raptors
92,85,Golden State Warriors,Utah Jazz
78,86,New York Knicks,Atlanta Hawks
67,83,Philadelphia 76ers,Boston Celtics
90,88,Washington Wizards,Charlotte Hornets
101,102,Detroit Pistons,Indiana Pacers
96,89,Minnesota Timberwolves,Los Angeles Lakers
106,99,Toronto Raptors,New Jersey Nets
95,83,Milwaukee Bucks,Orlando Magic
93,92,Phoenix Suns,Utah Jazz
98,93,Seattle SuperSonics,Vancouver Grizzlies
49,82,Miami Heat,Chicago Bulls
81,67,Atlanta Hawks,Cleveland Cavaliers
90,91,Golden State Warriors,Dallas Mavericks
90,92,Charlotte Hornets,Indiana Pacers
70,97,Portland Trail Blazers,Los Angeles Clippers
110,84,San Antonio Spurs,Phoenix Suns
110,104,Denver Nuggets,Sacramento Kings
87,81,Chicago Bulls,Boston Celtics
109,113,Seattle SuperSonics,Los Angeles Lakers
95,92,Milwaukee Bucks,Miami Heat
88,79,Detroit Pistons,Minnesota Timberwolves
78,93,New York Knicks,New Jersey Nets
83,89,Los Angeles Clippers,Portland Trail Blazers
85,76,Houston Rockets,Utah Jazz
88,91,Sacramento Kings,Vancouver Grizzlies
105,98,Philadelphia 76ers,Washington Wizards
103,89,Cleveland Cavaliers,Boston Celtics
96,104,Golden State Warriors,Denver Nuggets
86,92,Charlotte Hornets,Detroit Pistons
90,95,Houston Rockets,Minnesota Timberwolves
94,77,Phoenix Suns,San Antonio Spurs
99,109,Indiana Pacers,Toronto Raptors
98,80,Vancouver Grizzlies,Utah Jazz
86,77,Washington Wizards,Cleveland Cavaliers
92,86,San Antonio Spurs,Dallas Mavericks
109,101,New Jersey Nets,Los Angeles Clippers
90,74,Chicago Bulls,Miami Heat
91,84,Atlanta Hawks,Milwaukee Bucks
91,72,Philadelphia 76ers,New York Knicks
113,86,Los Angeles Lakers,Portland Trail Blazers
100,105,Utah Jazz,Sacramento Kings
70,77,Atlanta Hawks,Boston Celtics
83,79,Detroit Pistons,Charlotte Hornets
81,89,Cleveland Cavaliers,Chicago Bulls
120,97,New Jersey Nets,Denver Nuggets
102,85,Vancouver Grizzlies,Houston Rockets
83,80,Orlando Magic,Indiana Pacers
98,86,Miami Heat,Milwaukee Bucks
96,78,Toronto Raptors,Philadelphia 76ers
95,79,Minnesota Timberwolves,San Antonio Spurs
94,101,Phoenix Suns,Seattle SuperSonics
95,89,New York Knicks,Washington Wizards
101,95,Minnesota Timberwolves,Dallas Mavericks
85,79,Denver Nuggets,Golden State Warriors
86,76,Portland Trail Blazers,Houston Rockets
89,103,Utah Jazz,Los Angeles Clippers
98,99,Seattle SuperSonics,Sacramento Kings
91,79,Orlando Magic,Atlanta Hawks
82,81,Miami Heat,Boston Celtics
80,71,New York Knicks,Detroit Pistons
83,86,Los Angeles Clippers,Golden State Warriors
94,95,Charlotte Hornets,Milwaukee Bucks
89,75,Vancouver Grizzlies,Minnesota Timberwolves
93,83,Indiana Pacers,Philadelphia 76ers
92,85,Dallas Mavericks,Phoenix Suns
81,80,Portland Trail Blazers,San Antonio Spurs
91,121,New Jersey Nets,Seattle SuperSonics
90,91,Cleveland Cavaliers,Toronto Raptors
87,70,Chicago Bulls,Washington Wizards
82,90,Charlotte Hornets,Cleveland Cavaliers
94,102,Portland Trail Blazers,Dallas Mavericks
90,93,Toronto Raptors,New York Knicks
119,97,Denver Nuggets,Sacramento Kings
109,93,Los Angeles Lakers,Utah Jazz
79,77,Milwaukee Bucks,Chicago Bulls
101,103,Denver Nuggets,Los Angeles Clippers
92,88,Indiana Pacers,Miami Heat
76,97,Utah Jazz,Minnesota Timberwolves
86,79,Philadelphia 76ers,New Jersey Nets
88,81,Detroit Pistons,Orlando Magic
99,93,Seattle SuperSonics,Phoenix Suns
86,83,Houston Rockets,San Antonio Spurs
85,90,Golden State Warriors,Vancouver Grizzlies
98,101,Boston Celtics,Washington Wizards
104,120,Indiana Pacers,Boston Celtics
87,94,Miami Heat,Cleveland Cavaliers
120,113,Seattle SuperSonics,Houston Rockets
98,102,Sacramento Kings,Los Angeles Clippers
117,102,Vancouver Grizzlies,Los Angeles Lakers
113,120,Charlotte Hornets,New Jersey Nets
72,67,New York Knicks,Philadelphia 76ers
90,72,Orlando Magic,Toronto Raptors
83,77,Washington Wizards,Chicago Bulls
104,100,Phoenix Suns,Dallas Mavericks
102,106,Los Angeles Lakers,Golden State Warriors
95,83,Orlando Magic,Milwaukee Bucks
81,103,Atlanta Hawks,Toronto Raptors
69,83,San Antonio Spurs,Utah Jazz
78,80,Philadelphia 76ers,Boston Celtics
88,85,Detroit Pistons,Charlotte Hornets
95,109,Dallas Mavericks,Houston Rockets
108,100,Milwaukee Bucks,Indiana Pacers
93,80,Cleveland Cavaliers,Miami Heat
