team2Score,team1Score,team1,team2
79,107,Philadelphia 76ers,Golden State Warriors
95,84,Atlanta Hawks,Houston Rockets
92,89,Denver Nuggets,Los Angeles Lakers
107,97,Phoenix Suns,Oklahoma City Thunder
92,114,New York Knicks,Sacramento Kings
104,89,Utah Jazz,San Antonio Spurs
104,64,Memphis Grizzlies,Chicago Bulls
98,82,New Jersey Nets,Cleveland Cavaliers
99,90,Los Angeles Lakers,Denver Nuggets
93,88,Portland Trail Blazers,Los Angeles Clippers
129,90,Charlotte Bobcats,Miami Heat
99,82,Dallas Mavericks,Minnesota Timberwolves
102,96,Toronto Raptors,Orlando Magic
96,80,New Orleans Hornets,Sacramento Kings
86,94,Boston Celtics,Washington Wizards
100,92,Washington Wizards,Boston Celtics
100,87,Oklahoma City Thunder,Dallas Mavericks
91,86,Milwaukee Bucks,Denver Nuggets
89,78,Orlando Magic,Detroit Pistons
92,100,Atlanta Hawks,Miami Heat
106,96,San Antonio Spurs,Minnesota Timberwolves
94,108,Indiana Pacers,New Jersey Nets
85,90,Toronto Raptors,New York Knicks
102,91,Golden State Warriors,Phoenix Suns
94,90,New Orleans Hornets,Utah Jazz
76,74,Atlanta Hawks,Chicago Bulls
115,101,Charlotte Bobcats,Cleveland Cavaliers
108,99,Houston Rockets,Los Angeles Lakers
113,96,Sacramento Kings,Memphis Grizzlies
93,103,Portland Trail Blazers,Oklahoma City Thunder
85,73,Milwaukee Bucks,Utah Jazz
89,70,New Jersey Nets,Boston Celtics
98,89,Phoenix Suns,Dallas Mavericks
110,83,Sacramento Kings,Denver Nuggets
83,99,Chicago Bulls,Detroit Pistons
117,89,Houston Rockets,Los Angeles Clippers
118,83,Indiana Pacers,Miami Heat
86,90,Memphis Grizzlies,Minnesota Timberwolves
93,101,Philadelphia 76ers,New Orleans Hornets
110,118,Charlotte Bobcats,New York Knicks
103,85,Washington Wizards,Orlando Magic
101,95,Golden State Warriors,San Antonio Spurs
92,77,Cleveland Cavaliers,Toronto Raptors
109,116,Miami Heat,Atlanta Hawks
107,96,Los Angeles Lakers,Portland Trail Blazers
103,100,Milwaukee Bucks,Sacramento Kings
93,71,Dallas Mavericks,San Antonio Spurs
74,87,Indiana Pacers,Boston Celtics
96,102,Atlanta Hawks,Charlotte Bobcats
97,90,Golden State Warriors,Los Angeles Lakers
87,98,Cleveland Cavaliers,Minnesota Timberwolves
88,96,Denver Nuggets,New Orleans Hornets
109,94,Houston Rockets,Oklahoma City Thunder
83,97,Chicago Bulls,Orlando Magic
96,73,Detroit Pistons,Philadelphia 76ers
102,77,Portland Trail Blazers,Phoenix Suns
85,97,New Jersey Nets,Toronto Raptors
94,85,Memphis Grizzlies,Utah Jazz
96,99,New York Knicks,Washington Wizards
109,94,Chicago Bulls,Atlanta Hawks
96,81,New Orleans Hornets,Dallas Mavericks
80,103,New York Knicks,Detroit Pistons
87,88,Utah Jazz,Golden State Warriors
95,98,Oklahoma City Thunder,Houston Rockets
99,77,Charlotte Bobcats,Indiana Pacers
92,86,Milwaukee Bucks,Los Angeles Clippers
90,101,Miami Heat,New Jersey Nets
97,62,Toronto Raptors,Philadelphia 76ers
121,117,Denver Nuggets,San Antonio Spurs
90,82,Memphis Grizzlies,Los Angeles Lakers
108,96,San Antonio Spurs,Oklahoma City Thunder
109,93,Milwaukee Bucks,Phoenix Suns
98,78,Cleveland Cavaliers,Portland Trail Blazers
97,104,Orlando Magic,Sacramento Kings
72,93,Minnesota Timberwolves,Washington Wizards
92,68,Detroit Pistons,Chicago Bulls
81,94,New Orleans Hornets,Denver Nuggets
101,106,Atlanta Hawks,New Jersey Nets
91,87,Charlotte Bobcats,New York Knicks
96,86,Indiana Pacers,Philadelphia 76ers
97,87,Minnesota Timberwolves,Toronto Raptors
70,82,Houston Rockets,Charlotte Bobcats
86,100,Dallas Mavericks,Detroit Pistons
111,106,Miami Heat,Golden State Warriors
99,83,Phoenix Suns,Los Angeles Lakers
95,100,Oklahoma City Thunder,Memphis Grizzlies
106,103,San Antonio Spurs,Milwaukee Bucks
100,111,Chicago Bulls,Minnesota Timberwolves
112,85,Sacramento Kings,Philadelphia 76ers
105,97,Los Angeles Clippers,Portland Trail Blazers
113,105,Cleveland Cavaliers,Utah Jazz
93,78,Toronto Raptors,Washington Wizards
85,90,Dallas Mavericks,Boston Celtics
78,64,Washington Wizards,Chicago Bulls
123,115,New Jersey Nets,Denver Nuggets
96,84,Atlanta Hawks,Indiana Pacers
95,89,Miami Heat,Los Angeles Clippers
85,95,Oklahoma City Thunder,New Orleans Hornets
85,79,Philadelphia 76ers,New York Knicks
104,107,Orlando Magic,Portland Trail Blazers
101,95,Houston Rockets,San Antonio Spurs
91,98,Sacramento Kings,Toronto Raptors
87,90,Los Angeles Lakers,Utah Jazz
111,81,Charlotte Bobcats,Atlanta Hawks
109,117,Orlando Magic,Golden State Warriors
94,83,New York Knicks,Memphis Grizzlies
102,93,Detroit Pistons,Milwaukee Bucks
90,101,Cleveland Cavaliers,Phoenix Suns
79,88,Chicago Bulls,Boston Celtics
81,98,Detroit Pistons,Charlotte Bobcats
102,76,Milwaukee Bucks,Dallas Mavericks
117,104,Miami Heat,Denver Nuggets
103,89,Sacramento Kings,Houston Rockets
97,92,Cleveland Cavaliers,Los Angeles Lakers
80,87,Minnesota Timberwolves,New Orleans Hornets
120,89,Washington Wizards,Philadelphia 76ers
103,110,New Jersey Nets,Phoenix Suns
99,83,Portland Trail Blazers,San Antonio Spurs
90,95,Indiana Pacers,Toronto Raptors
93,91,Minnesota Timberwolves,Atlanta Hawks
112,100,Golden State Warriors,Charlotte Bobcats
77,64,Toronto Raptors,Chicago Bulls
99,60,Sacramento Kings,Dallas Mavericks
107,105,Portland Trail Blazers,Houston Rockets
97,83,Boston Celtics,Indiana Pacers
102,94,Los Angeles Lakers,Los Angeles Clippers
108,99,New Orleans Hornets,Memphis Grizzlies
104,92,New York Knicks,Oklahoma City Thunder
107,94,New Jersey Nets,Utah Jazz
90,103,Philadelphia 76ers,Washington Wizards
96,106,Utah Jazz,Denver Nuggets
91,99,Golden State Warriors,Detroit Pistons
102,91,Phoenix Suns,San Antonio Spurs
93,84,Toronto Raptors,Atlanta Hawks
88,97,Oklahoma City Thunder,Boston Celtics
94,102,Cleveland Cavaliers,Charlotte Bobcats
101,91,New Jersey Nets,Los Angeles Clippers
73,70,Dallas Mavericks,Los Angeles Lakers
102,86,Chicago Bulls,Memphis Grizzlies
99,86,Sacramento Kings,Minnesota Timberwolves
77,84,Portland Trail Blazers,New Orleans Hornets
93,102,Orlando Magic,New York Knicks
94,82,Milwaukee Bucks,Philadelphia 76ers
106,114,Houston Rockets,Washington Wizards
118,97,Phoenix Suns,Chicago Bulls
95,105,Golden State Warriors,Cleveland Cavaliers
97,80,Detroit Pistons,Houston Rockets
120,98,San Antonio Spurs,Miami Heat
95,105,Denver Nuggets,Milwaukee Bucks
96,89,Charlotte Bobcats,Orlando Magic
108,79,Los Angeles Clippers,Utah Jazz
92,89,Portland Trail Blazers,Atlanta Hawks
96,73,Toronto Raptors,Boston Celtics
91,89,Dallas Mavericks,Los Angeles Clippers
93,85,Detroit Pistons,Minnesota Timberwolves
107,100,Golden State Warriors,New Jersey Nets
87,93,Memphis Grizzlies,New Orleans Hornets
88,91,Phoenix Suns,New York Knicks
83,85,San Antonio Spurs,Orlando Magic
104,108,Denver Nuggets,Philadelphia 76ers
92,88,Indiana Pacers,Sacramento Kings
105,102,Oklahoma City Thunder,Washington Wizards
90,88,New Orleans Hornets,Houston Rockets
98,87,Los Angeles Lakers,Miami Heat
91,94,Dallas Mavericks,Utah Jazz
71,79,Phoenix Suns,Boston Celtics
75,114,Chicago Bulls,Cleveland Cavaliers
81,98,Memphis Grizzlies,Detroit Pistons
91,94,Indiana Pacers,Golden State Warriors
98,101,Minnesota Timberwolves,Los Angeles Clippers
86,100,Milwaukee Bucks,New York Knicks
92,80,Los Angeles Lakers,Orlando Magic
90,76,Atlanta Hawks,Philadelphia 76ers
86,88,Sacramento Kings,San Antonio Spurs
84,94,Portland Trail Blazers,Toronto Raptors
104,108,Denver Nuggets,Washington Wizards
121,94,Cleveland Cavaliers,Atlanta Hawks
95,89,Charlotte Bobcats,Chicago Bulls
94,91,Portland Trail Blazers,Detroit Pistons
105,102,San Antonio Spurs,Houston Rockets
128,95,Sacramento Kings,Memphis Grizzlies
113,92,Philadelphia 76ers,Miami Heat
74,84,Oklahoma City Thunder,New Jersey Nets
81,83,Dallas Mavericks,New Orleans Hornets
114,119,Denver Nuggets,New York Knicks
108,98,Minnesota Timberwolves,Utah Jazz
103,91,Toronto Raptors,Los Angeles Clippers
96,98,Indiana Pacers,Los Angeles Lakers
82,91,Milwaukee Bucks,Miami Heat
97,87,Charlotte Bobcats,New Jersey Nets
94,100,Boston Celtics,Washington Wizards
87,56,Orlando Magic,Boston Celtics
110,95,New Jersey Nets,Chicago Bulls
93,87,Phoenix Suns,Dallas Mavericks
90,91,Memphis Grizzlies,Golden State Warriors
92,97,Atlanta Hawks,Milwaukee Bucks
92,107,Houston Rockets,Minnesota Timberwolves
102,104,San Antonio Spurs,New Orleans Hornets
99,79,Detroit Pistons,Oklahoma City Thunder
103,83,Washington Wizards,Philadelphia 76ers
101,89,Sacramento Kings,Portland Trail Blazers
78,111,New York Knicks,Charlotte Bobcats
83,102,Orlando Magic,Indiana Pacers
92,85,Cleveland Cavaliers,Miami Heat
96,99,Toronto Raptors,Phoenix Suns
97,84,Memphis Grizzlies,Portland Trail Blazers
90,95,Indiana Pacers,Chicago Bulls
91,81,New York Knicks,Cleveland Cavaliers
90,105,Minnesota Timberwolves,Dallas Mavericks
98,101,Miami Heat,Detroit Pistons
101,93,Portland Trail Blazers,Golden State Warriors
99,105,Milwaukee Bucks,Houston Rockets
96,91,Los Angeles Clippers,Los Angeles Lakers
101,91,New Orleans Hornets,Oklahoma City Thunder
90,97,New Jersey Nets,Philadelphia 76ers
93,122,Denver Nuggets,Sacramento Kings
105,83,Atlanta Hawks,San Antonio Spurs
106,111,Toronto Raptors,Utah Jazz
92,75,Charlotte Bobcats,Washington Wizards
98,91,Memphis Grizzlies,Los Angeles Clippers
83,91,Boston Celtics,Orlando Magic
94,87,Indiana Pacers,Boston Celtics
107,100,Milwaukee Bucks,Chicago Bulls
96,99,New Jersey Nets,Cleveland Cavaliers
116,101,Utah Jazz,Dallas Mavericks
96,81,Toronto Raptors,Denver Nuggets
101,107,Atlanta Hawks,Detroit Pistons
109,120,Oklahoma City Thunder,Golden State Warriors
103,76,Washington Wizards,Houston Rockets
99,89,New York Knicks,Miami Heat
87,79,San Antonio Spurs,Minnesota Timberwolves
93,67,Orlando Magic,New Orleans Hornets
89,72,Charlotte Bobcats,Philadelphia 76ers
109,71,Phoenix Suns,Portland Trail Blazers
99,102,Washington Wizards,Charlotte Bobcats
97,84,New York Knicks,Houston Rockets
100,89,Los Angeles Lakers,Milwaukee Bucks
95,74,Detroit Pistons,Philadelphia 76ers
86,84,Memphis Grizzlies,Phoenix Suns
96,93,Sacramento Kings,Utah Jazz
87,88,Cleveland Cavaliers,Boston Celtics
101,100,San Antonio Spurs,Dallas Mavericks
105,109,Los Angeles Clippers,Denver Nuggets
97,93,Chicago Bulls,Miami Heat
101,106,Los Angeles Lakers,Minnesota Timberwolves
73,94,Toronto Raptors,New Jersey Nets
72,94,Atlanta Hawks,New Orleans Hornets
85,106,Indiana Pacers,Orlando Magic
108,120,Minnesota Timberwolves,Houston Rockets
112,100,Oklahoma City Thunder,Los Angeles Clippers
73,83,San Antonio Spurs,Memphis Grizzlies
109,95,New Orleans Hornets,Miami Heat
103,82,Detroit Pistons,Milwaukee Bucks
74,69,Orlando Magic,Philadelphia 76ers
99,122,Dallas Mavericks,Phoenix Suns
93,89,Portland Trail Blazers,Utah Jazz
88,98,Chicago Bulls,Washington Wizards
90,93,Boston Celtics,Cleveland Cavaliers
93,90,Sacramento Kings,Golden State Warriors
106,99,New Jersey Nets,Indiana Pacers
106,73,Charlotte Bobcats,Los Angeles Lakers
100,97,Denver Nuggets,Memphis Grizzlies
113,86,Detroit Pistons,New York Knicks
77,100,Atlanta Hawks,Toronto Raptors
100,64,Toronto Raptors,Boston Celtics
86,95,Oklahoma City Thunder,Dallas Mavericks
105,97,Miami Heat,Milwaukee Bucks
99,109,Indiana Pacers,Minnesota Timberwolves
99,96,Detroit Pistons,New Jersey Nets
103,120,Phoenix Suns,New Orleans Hornets
109,103,Washington Wizards,Orlando Magic
98,82,Chicago Bulls,Philadelphia 76ers
112,68,Charlotte Bobcats,Portland Trail Blazers
99,91,Houston Rockets,San Antonio Spurs
105,107,Los Angeles Clippers,Utah Jazz
77,96,Memphis Grizzlies,Atlanta Hawks
119,101,Utah Jazz,Golden State Warriors
91,112,Denver Nuggets,Los Angeles Clippers
102,105,Chicago Bulls,New York Knicks
95,92,Portland Trail Blazers,Sacramento Kings
93,81,New Orleans Hornets,San Antonio Spurs
91,89,New York Knicks,Boston Celtics
87,98,Indiana Pacers,Dallas Mavericks
89,93,Los Angeles Lakers,Denver Nuggets
88,80,Milwaukee Bucks,Detroit Pistons
99,81,Phoenix Suns,Houston Rockets
105,108,Minnesota Timberwolves,New Jersey Nets
101,94,Memphis Grizzlies,Oklahoma City Thunder
102,94,Cleveland Cavaliers,Orlando Magic
79,99,Miami Heat,Philadelphia 76ers
106,89,Washington Wizards,Toronto Raptors
87,98,Philadelphia 76ers,Atlanta Hawks
91,88,Dallas Mavericks,Cleveland Cavaliers
89,87,New Orleans Hornets,Detroit Pistons
81,85,Orlando Magic,Indiana Pacers
90,113,Chicago Bulls,Milwaukee Bucks
100,91,Houston Rockets,Minnesota Timberwolves
99,92,New Jersey Nets,New York Knicks
95,89,Charlotte Bobcats,Phoenix Suns
117,97,Denver Nuggets,Portland Trail Blazers
114,106,Golden State Warriors,Sacramento Kings
107,96,Oklahoma City Thunder,San Antonio Spurs
96,87,Los Angeles Lakers,Utah Jazz
81,107,Los Angeles Clippers,Washington Wizards
98,80,Memphis Grizzlies,Boston Celtics
95,89,Toronto Raptors,Miami Heat
90,99,Phoenix Suns,Atlanta Hawks
90,99,Houston Rockets,Denver Nuggets
84,89,San Antonio Spurs,Memphis Grizzlies
87,108,Chicago Bulls,New Jersey Nets
92,100,Sacramento Kings,New Orleans Hornets
99,88,Utah Jazz,New York Knicks
102,107,Los Angeles Clippers,Orlando Magic
95,90,Los Angeles Lakers,Philadelphia 76ers
107,111,Oklahoma City Thunder,Portland Trail Blazers
111,108,Toronto Raptors,Washington Wizards
94,84,Charlotte Bobcats,Boston Celtics
116,119,Oklahoma City Thunder,Golden State Warriors
104,99,Utah Jazz,Indiana Pacers
107,91,Cleveland Cavaliers,Miami Heat
105,107,Phoenix Suns,Milwaukee Bucks
86,84,Sacramento Kings,Minnesota Timberwolves
97,87,Indiana Pacers,Atlanta Hawks
99,92,Los Angeles Clippers,Cleveland Cavaliers
95,105,Dallas Mavericks,Denver Nuggets
85,80,Minnesota Timberwolves,Memphis Grizzlies
92,99,Detroit Pistons,New Jersey Nets
67,90,Chicago Bulls,New Orleans Hornets
102,89,Miami Heat,Orlando Magic
90,100,San Antonio Spurs,Philadelphia 76ers
96,103,Houston Rockets,Portland Trail Blazers
99,105,Milwaukee Bucks,Toronto Raptors
93,107,New York Knicks,Washington Wizards
87,88,Los Angeles Lakers,Boston Celtics
101,109,Golden State Warriors,Denver Nuggets
89,96,Houston Rockets,Phoenix Suns
106,101,Oklahoma City Thunder,Sacramento Kings
64,95,Chicago Bulls,Charlotte Bobcats
112,113,Milwaukee Bucks,Cleveland Cavaliers
109,92,New Jersey Nets,Detroit Pistons
98,92,Indiana Pacers,Memphis Grizzlies
97,104,Dallas Mavericks,Minnesota Timberwolves
86,94,Portland Trail Blazers,New Orleans Hornets
92,85,Los Angeles Lakers,New York Knicks
87,89,Atlanta Hawks,Orlando Magic
77,78,Los Angeles Clippers,Philadelphia 76ers
86,74,Boston Celtics,Toronto Raptors
87,101,Oklahoma City Thunder,Utah Jazz
89,106,Miami Heat,Washington Wizards
86,111,Los Angeles Clippers,Charlotte Bobcats
84,99,Philadelphia 76ers,Cleveland Cavaliers
97,94,Portland Trail Blazers,Dallas Mavericks
109,113,Denver Nuggets,Indiana Pacers
94,99,Orlando Magic,Milwaukee Bucks
98,100,New York Knicks,Minnesota Timberwolves
89,103,San Antonio Spurs,New Jersey Nets
84,98,Phoenix Suns,Sacramento Kings
87,107,Miami Heat,Atlanta Hawks
95,91,Chicago Bulls,Boston Celtics
77,98,Washington Wizards,Detroit Pistons
106,97,Houston Rockets,Golden State Warriors
88,98,Utah Jazz,Memphis Grizzlies
92,94,Los Angeles Lakers,Toronto Raptors
89,98,Philadelphia 76ers,Charlotte Bobcats
96,92,Los Angeles Clippers,Dallas Mavericks
102,96,Phoenix Suns,Golden State Warriors
96,114,Miami Heat,Milwaukee Bucks
86,80,Utah Jazz,New Orleans Hornets
102,89,Minnesota Timberwolves,Orlando Magic
121,115,Sacramento Kings,Chicago Bulls
109,92,Phoenix Suns,Denver Nuggets
95,99,San Antonio Spurs,Detroit Pistons
90,105,Miami Heat,Indiana Pacers
86,78,Atlanta Hawks,Los Angeles Lakers
93,83,Houston Rockets,Memphis Grizzlies
111,85,Utah Jazz,Oklahoma City Thunder
109,124,Washington Wizards,Portland Trail Blazers
87,90,New York Knicks,Toronto Raptors
88,98,Detroit Pistons,Boston Celtics
98,87,Indiana Pacers,Cleveland Cavaliers
102,84,Denver Nuggets,Dallas Mavericks
91,93,Portland Trail Blazers,Golden State Warriors
96,95,Oklahoma City Thunder,Houston Rockets
102,84,Washington Wizards,Los Angeles Clippers
89,92,New Orleans Hornets,Milwaukee Bucks
102,90,Charlotte Bobcats,Minnesota Timberwolves
100,105,Memphis Grizzlies,New Jersey Nets
100,85,Sacramento Kings,New York Knicks
103,87,Philadelphia 76ers,Orlando Magic
99,101,Atlanta Hawks,Phoenix Suns
106,113,San Antonio Spurs,Toronto Raptors
89,80,Boston Celtics,Chicago Bulls
93,88,New Jersey Nets,Indiana Pacers
71,74,Los Angeles Clippers,Portland Trail Blazers
87,111,Miami Heat,Cleveland Cavaliers
114,108,Sacramento Kings,Detroit Pistons
98,111,Minnesota Timberwolves,Houston Rockets
111,99,Phoenix Suns,Los Angeles Lakers
103,102,Denver Nuggets,Memphis Grizzlies
85,89,New Orleans Hornets,New York Knicks
110,87,Golden State Warriors,Oklahoma City Thunder
94,85,Milwaukee Bucks,Orlando Magic
75,82,Dallas Mavericks,Philadelphia 76ers
91,98,Charlotte Bobcats,Toronto Raptors
114,100,Washington Wizards,Utah Jazz
85,97,New Jersey Nets,Chicago Bulls
100,103,San Antonio Spurs,Los Angeles Clippers
104,103,Golden State Warriors,Memphis Grizzlies
97,77,Atlanta Hawks,Portland Trail Blazers
93,92,Sacramento Kings,Cleveland Cavaliers
96,81,Boston Celtics,Detroit Pistons
101,85,Utah Jazz,Houston Rockets
108,73,Charlotte Bobcats,Indiana Pacers
90,78,Orlando Magic,Miami Heat
92,91,Philadelphia 76ers,Minnesota Timberwolves
85,92,Milwaukee Bucks,New Jersey Nets
104,97,Dallas Mavericks,New York Knicks
124,118,Denver Nuggets,Oklahoma City Thunder
102,90,Los Angeles Lakers,Phoenix Suns
90,79,Atlanta Hawks,Chicago Bulls
89,73,Boston Celtics,Dallas Mavericks
103,101,Minnesota Timberwolves,Denver Nuggets
104,97,Los Angeles Clippers,Golden State Warriors
97,93,Memphis Grizzlies,Houston Rockets
103,92,Portland Trail Blazers,Los Angeles Lakers
90,93,Orlando Magic,Milwaukee Bucks
92,100,New Jersey Nets,New York Knicks
101,93,New Orleans Hornets,Oklahoma City Thunder
104,88,Washington Wizards,Phoenix Suns
102,106,San Antonio Spurs,Utah Jazz
101,100,Detroit Pistons,Cleveland Cavaliers
117,108,New Orleans Hornets,Indiana Pacers
89,76,Philadelphia 76ers,Memphis Grizzlies
120,108,Sacramento Kings,Miami Heat
137,97,San Antonio Spurs,Portland Trail Blazers
88,102,Indiana Pacers,Charlotte Bobcats
110,91,Milwaukee Bucks,Chicago Bulls
84,89,New Orleans Hornets,Cleveland Cavaliers
91,96,Los Angeles Lakers,Dallas Mavericks
93,87,Philadelphia 76ers,Houston Rockets
103,95,Denver Nuggets,Los Angeles Clippers
100,98,Utah Jazz,Minnesota Timberwolves
91,108,Orlando Magic,New Jersey Nets
99,82,Atlanta Hawks,New York Knicks
119,104,Boston Celtics,Oklahoma City Thunder
104,106,Golden State Warriors,Phoenix Suns
103,93,Detroit Pistons,Toronto Raptors
107,115,Sacramento Kings,Washington Wizards
83,78,Orlando Magic,Atlanta Hawks
99,114,San Antonio Spurs,Denver Nuggets
102,88,New York Knicks,Miami Heat
100,85,Los Angeles Lakers,Oklahoma City Thunder
99,95,New Orleans Hornets,Chicago Bulls
83,86,Boston Celtics,Cleveland Cavaliers
92,93,New Jersey Nets,Dallas Mavericks
68,97,Philadelphia 76ers,Detroit Pistons
88,85,Toronto Raptors,Houston Rockets
102,78,Golden State Warriors,Indiana Pacers
97,109,Minnesota Timberwolves,Los Angeles Clippers
119,118,Washington Wizards,Milwaukee Bucks
103,96,Utah Jazz,Sacramento Kings
82,85,Golden State Warriors,Atlanta Hawks
102,96,Milwaukee Bucks,Boston Celtics
104,95,Portland Trail Blazers,Denver Nuggets
109,94,Charlotte Bobcats,Detroit Pistons
104,85,Minnesota Timberwolves,Los Angeles Lakers
96,85,Dallas Mavericks,Memphis Grizzlies
84,95,Toronto Raptors,New Orleans Hornets
120,103,Cleveland Cavaliers,New York Knicks
88,92,Oklahoma City Thunder,Philadelphia 76ers
89,96,Chicago Bulls,San Antonio Spurs
104,83,Houston Rockets,Utah Jazz
95,102,Orlando Magic,Washington Wizards
102,105,Oklahoma City Thunder,Orlando Magic
104,95,Minnesota Timberwolves,Phoenix Suns
93,107,Miami Heat,Portland Trail Blazers
100,108,Los Angeles Clippers,Sacramento Kings
99,94,Milwaukee Bucks,Atlanta Hawks
107,94,New Jersey Nets,Boston Celtics
91,112,Chicago Bulls,Cleveland Cavaliers
105,117,Denver Nuggets,Houston Rockets
115,107,Sacramento Kings,Los Angeles Lakers
97,92,Dallas Mavericks,New Orleans Hornets
105,83,Golden State Warriors,Philadelphia 76ers
81,78,Los Angeles Clippers,Phoenix Suns
102,72,Charlotte Bobcats,San Antonio Spurs
99,102,Memphis Grizzlies,Toronto Raptors
99,98,Miami Heat,Utah Jazz
97,90,Oklahoma City Thunder,Atlanta Hawks
102,96,Utah Jazz,Dallas Mavericks
100,83,Detroit Pistons,Memphis Grizzlies
84,102,Indiana Pacers,New Orleans Hornets
114,98,Milwaukee Bucks,Orlando Magic
110,122,Minnesota Timberwolves,Portland Trail Blazers
101,98,Cleveland Cavaliers,Washington Wizards
115,111,New York Knicks,Boston Celtics
101,104,New Jersey Nets,Charlotte Bobcats
103,105,Los Angeles Clippers,Houston Rockets
93,83,Miami Heat,Los Angeles Lakers
91,96,Chicago Bulls,Philadelphia 76ers
96,88,Sacramento Kings,Phoenix Suns
94,99,Denver Nuggets,San Antonio Spurs
83,75,Golden State Warriors,Toronto Raptors
92,72,Indiana Pacers,Chicago Bulls
100,109,Utah Jazz,Cleveland Cavaliers
119,116,Sacramento Kings,Denver Nuggets
97,93,Philadelphia 76ers,Milwaukee Bucks
95,94,Los Angeles Clippers,Minnesota Timberwolves
95,91,Dallas Mavericks,Oklahoma City Thunder
86,74,New Orleans Hornets,Portland Trail Blazers
88,92,Orlando Magic,Toronto Raptors
100,120,Golden State Warriors,Washington Wizards
97,92,Houston Rockets,Boston Celtics
100,84,Orlando Magic,Charlotte Bobcats
95,85,New York Knicks,Dallas Mavericks
88,85,Los Angeles Lakers,Detroit Pistons
96,101,Atlanta Hawks,Indiana Pacers
108,78,New Jersey Nets,Miami Heat
93,99,Utah Jazz,Charlotte Bobcats
99,100,Cleveland Cavaliers,Denver Nuggets
92,110,Memphis Grizzlies,Golden State Warriors
89,86,Atlanta Hawks,Miami Heat
104,106,Chicago Bulls,Milwaukee Bucks
106,94,Portland Trail Blazers,Minnesota Timberwolves
101,100,Los Angeles Clippers,New Jersey Nets
115,104,Phoenix Suns,Oklahoma City Thunder
103,71,Boston Celtics,Philadelphia 76ers
99,98,New Orleans Hornets,Sacramento Kings
118,105,New York Knicks,San Antonio Spurs
116,98,Houston Rockets,Toronto Raptors
106,101,Los Angeles Lakers,Washington Wizards
94,99,Orlando Magic,Chicago Bulls
96,94,Dallas Mavericks,Phoenix Suns
104,86,Portland Trail Blazers,Boston Celtics
74,83,New Jersey Nets,Charlotte Bobcats
110,97,New Orleans Hornets,Denver Nuggets
86,85,Atlanta Hawks,Detroit Pistons
119,114,New York Knicks,Milwaukee Bucks
102,105,Los Angeles Lakers,Minnesota Timberwolves
90,96,Cleveland Cavaliers,Oklahoma City Thunder
104,91,Utah Jazz,Philadelphia 76ers
110,97,Dallas Mavericks,Sacramento Kings
108,120,Los Angeles Clippers,San Antonio Spurs
111,97,Utah Jazz,Chicago Bulls
105,86,Toronto Raptors,Detroit Pistons
111,87,Dallas Mavericks,Golden State Warriors
93,91,Indiana Pacers,Miami Heat
89,95,New Orleans Hornets,Minnesota Timberwolves
106,112,Houston Rockets,New Jersey Nets
122,95,Charlotte Bobcats,Oklahoma City Thunder
98,91,Memphis Grizzlies,Phoenix Suns
99,110,Portland Trail Blazers,Washington Wizards
